model_id,heldout_city,feature,standardized_coef
P1_clock_plus_efficiency,New York,log_eta_per_cost,3.2034543513256497
P1_clock_plus_efficiency,New York,eta_per_cost_rank,-0.5264428811987794
P1_clock_plus_efficiency,Philadelphia,time_remaining_frac,0.05227654163624496
P1_clock_plus_efficiency,Philadelphia,delay_feasible,0.4034681663250986
P1_clock_plus_efficiency,Philadelphia,delay_fraction,-0.16655530569603808
P1_clock_plus_efficiency,Philadelphia,intervention_R,-0.4510096940852091
P1_clock_plus_efficiency,Philadelphia,intervention_C,-0.11373943161560934
P1_clock_plus_efficiency,Philadelphia,intervention_S,0.49852299072475925
P1_clock_plus_efficiency,Philadelphia,budget_fraction_of_baseline,-0.1388543829478429
P1_clock_plus_efficiency,Philadelphia,log_eta_per_cost,-0.5409772847577785
P1_clock_plus_efficiency,Philadelphia,eta_per_cost_rank,-0.3679020119621878
P1_clock_plus_efficiency,San Antonio,time_remaining_frac,0.04829585852115082
P1_clock_plus_efficiency,San Antonio,delay_feasible,0.3858994274745054
P1_clock_plus_efficiency,San Antonio,delay_fraction,-0.049259080154183336
P1_clock_plus_efficiency,San Antonio,intervention_R,-0.09437851509094083
P1_clock_plus_efficiency,San Antonio,intervention_C,-0.0010996514868337397
P1_clock_plus_efficiency,San Antonio,intervention_S,0.07917501048782406
P1_clock_plus_efficiency,San Antonio,budget_fraction_of_baseline,-0.05929306060788678
P1_clock_plus_efficiency,San Antonio,log_eta_per_cost,0.16578859491804432
P1_clock_plus_efficiency,San Antonio,eta_per_cost_rank,-0.4048645080717279
P2_add_local_deficit,Austin,time_remaining_frac,0.09876195829298781
P2_add_local_deficit,Austin,delay_feasible,0.40939768358466694
P2_add_local_deficit,Austin,delay_fraction,-0.43841009437674056
P2_add_local_deficit,Austin,intervention_R,-1.3587353828828743
P2_add_local_deficit,Austin,intervention_C,-0.42215556007443306
P2_add_local_deficit,Austin,intervention_S,1.5416870105630456
P2_add_local_deficit,Austin,budget_fraction_of_baseline,-0.055310106476888304
P2_add_local_deficit,Austin,log_eta_per_cost,-2.357395410028839
P2_add_local_deficit,Austin,eta_per_cost_rank,38.22049049539228
P2_add_local_deficit,Austin,local_remaining_rank,39.303737055660775
P2_add_local_deficit,Austin,access_remaining_rank,0.13864356438139624
P2_add_local_deficit,Austin,passive_b_rank,0.18916944979901443
P2_add_local_deficit,Austin,passive_ell_rank,-0.1314525418494178
P2_add_local_deficit,Austin,b0_rank,-0.10445113208718432
P2_add_local_deficit,Austin,h_total_rank,-0.2508960933149279
P2_add_local_deficit,Austin,local_need_rank,-0.8254039255917824
P2_add_local_deficit,Chicago,time_remaining_frac,0.0791874048763478
P2_add_local_deficit,Chicago,delay_feasible,0.44678904298168926
P2_add_local_deficit,Chicago,delay_fraction,-0.030748967352750962
P2_add_local_deficit,Chicago,intervention_R,-0.03881353237316911
P2_add_local_deficit,Chicago,intervention_C,0.015709965272371285
P2_add_local_deficit,Chicago,intervention_S,0.016257800501471315
P2_add_local_deficit,Chicago,budget_fraction_of_baseline,-0.2215435670508462
P2_add_local_deficit,Chicago,log_eta_per_cost,0.24232556815505987
P2_add_local_deficit,Chicago,eta_per_cost_rank,45.28820154621924
P2_add_local_deficit,Chicago,local_remaining_rank,46.55103626966193
P2_add_local_deficit,Chicago,access_remaining_rank,0.16276458762147414
P2_add_local_deficit,Chicago,passive_b_rank,0.15825043586443502
P2_add_local_deficit,Chicago,passive_ell_rank,-0.14666918121183306
P2_add_local_deficit,Chicago,b0_rank,-0.24168865949629517
P2_add_local_deficit,Chicago,h_total_rank,-0.21620760933559277
P2_add_local_deficit,Chicago,local_need_rank,-0.8054616386568452
P2_add_local_deficit,Dallas,time_remaining_frac,0.09474156732516713
P2_add_local_deficit,Dallas,delay_feasible,0.4510433361324959
P2_add_local_deficit,Dallas,delay_fraction,-0.8224920044646119
P2_add_local_deficit,Dallas,intervention_R,-2.7396790704236915
P2_add_local_deficit,Dallas,intervention_C,-0.9066182131379157
P2_add_local_deficit,Dallas,intervention_S,3.0946369844321824
P2_add_local_deficit,Dallas,budget_fraction_of_baseline,-0.1501637753969179
P2_add_local_deficit,Dallas,log_eta_per_cost,-4.991479598823327
P2_add_local_deficit,Dallas,eta_per_cost_rank,49.54347340715175
P2_add_local_deficit,Dallas,local_remaining_rank,50.52461911636484
P2_add_local_deficit,Dallas,access_remaining_rank,0.14135719850527478
P2_add_local_deficit,Dallas,passive_b_rank,0.1622325801246086
P2_add_local_deficit,Dallas,passive_ell_rank,-0.15813067261292893
