model_id,family,description,heldout_city,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,New York,New York,119,2182,59.98645776950659,0.8322142866546574,0.9443384791976358,0.9559564299553935,0.6818181818181818,0.055661520802364195,0.8946001692160797,0.9104814674573521,0.6545454545454545,0.10539983078392035,0.9059296988258545,0.913654609513709,0.6301369863013698,0.0940703011741455
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,New York,New York,120,1439,32.796724959576814,0.7892552090335497,0.9254356217512366,0.9221142462133558,0.13333333333333333,0.07456437824876339,0.8880140765826524,0.8982184860629131,0.6111111111111112,0.11198592341734759,0.8947354856338051,0.8996205588294719,0.5902777777777778,0.10526451436619488
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,New York,New York,121,2076,5.72143188381475,0.748738564586513,0.923533807123898,0.908861685794311,0.42857142857142855,0.07646619287610201,0.905515437921433,0.9064103281384511,0.6730769230769231,0.09448456207856704,0.9112829306745908,0.9102642074016188,0.6634615384615384,0.08871706932540924
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,New York,New York,122,1959,6.943060282311258,0.7575710723106648,0.9241392244416927,0.9088123279282213,0.4,0.07586077555830728,0.9085927124727888,0.9085538880545854,0.6836734693877551,0.09140728752721117,0.909094711349288,0.9086733967772737,0.6479591836734694,0.09090528865071201
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,New York,New York,123,1945,10.554204741718511,0.7575070959776785,0.9241392244734766,0.908812327930961,0.4,0.07586077552652337,0.9085927124902968,0.9085538880606401,0.6836734693877551,0.09140728750970317,0.9092686179450203,0.9087961358067058,0.6512820512820513,0.09073138205497966
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,640,1286,333.56120982165294,0.93876818506721,0.961285135529904,0.9737187748057697,0.7692307692307693,0.03871486447009598,0.9775747402406068,0.9803342582338652,0.8307692307692308,0.022425259759393246,0.9737587219569058,0.9762439921914886,0.7984496124031008,0.026241278043094174
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,641,1200,609.62091531543,0.944127369985042,0.9571506355888241,0.971789902814001,0.75,0.04284936441117593,0.9816761530385372,0.9831787211461127,0.85,0.01832384696146283,0.9696311743490968,0.9735369351439339,0.7583333333333333,0.030368825650903153
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,642,1200,690.143594287638,0.9442017216624704,0.9571506356560882,0.971789902857457,0.75,0.042849364343911844,0.9816761530271726,0.9831787211417541,0.85,0.018323846972827407,0.9696311743597257,0.9735369351526963,0.7583333333333333,0.030368825640274322
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,643,1265,138.002182518874,0.9405262397525772,0.9612851355762726,0.9737187748382584,0.7692307692307693,0.0387148644237274,0.976570564570643,0.9796923081046686,0.828125,0.02342943542935705,0.9727390238091448,0.9755642252280666,0.7795275590551181,0.027260976190855213
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,644,1925,44.1960782073878,0.9090419756258521,0.9765515992208871,0.9811218853394015,0.8,0.02344840077911292,0.9674571400987869,0.9715637694878511,0.7938144329896907,0.032542859901213084,0.9759647068759352,0.9765222499931061,0.772020725388601,0.024035293124064827
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,645,2307,62.9528357104362,0.8905918521435632,0.9841029439197293,0.985584062615494,0.875,0.0158970560802707,0.9575184368228223,0.9640085451101995,0.7327586206896551,0.04248156317717766,0.9636645045723206,0.9670064581149264,0.7272727272727273,0.03633549542767944
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,646,1200,140.49552346542697,0.942997843353777,0.9571506356590013,0.9717899028603629,0.75,0.04284936434099873,0.9816761530341792,0.9831787211473705,0.85,0.01832384696582079,0.9696311743464711,0.9735369351441776,0.7583333333333333,0.03036882565352894
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,647,1200,253.678078997446,0.9425055749131352,0.9571506356559728,0.9717899028584329,0.75,0.042849364344027197,0.9816761530317809,0.9831787211459768,0.85,0.018323846968219093,0.9696311743515602,0.9735369351480341,0.7583333333333333,0.03036882564843979
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,648,1764,55.4118498700328,0.9188657421926539,0.9706271119321603,0.9777817278615192,0.7777777777777778,0.029372888067839664,0.9638347973580311,0.9693585722204936,0.7865168539325843,0.036165202641968874,0.9778540510336912,0.9778490831837691,0.7853107344632768,0.022145948966308837
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,649,1768,62.0659140316141,0.9174785014473227,0.9706271119270825,0.9777817278577389,0.7777777777777778,0.02937288807291749,0.9638347973502331,0.9693585722149236,0.7865168539325843,0.03616520264976686,0.9760492922061458,0.9764883444527634,0.7853107344632768,0.02395070779385422
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,650,1368,144.134410880762,0.9365794625913747,0.9647439414189614,0.9753635930088389,0.7857142857142857,0.03525605858103864,0.9807861824939682,0.9824019527818791,0.8405797101449275,0.019213817506031794,0.9665854345221367,0.9711781849862795,0.7591240875912408,0.033414565477863256
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,651,1705,48.1689597496721,0.9199431199151388,0.9706271119235699,0.9777817278553715,0.7777777777777778,0.029372888076430126,0.9675039795250754,0.9719330095417386,0.8023255813953488,0.032496020474924614,0.9785207898159762,0.9783128497312495,0.8011695906432749,0.021479210184023767
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,652,1898,55.7468126060104,0.9138433010795219,0.9733882138371613,0.9792990127984558,0.7894736842105263,0.026611786162838658,0.9651716691950059,0.9700636032879653,0.7894736842105263,0.034828330804994145,0.977322150709448,0.9774786257581489,0.7789473684210526,0.022677849290552055
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,653,2136,140.59240928895753,0.8978323052326769,0.9817919114525668,0.984215253654627,0.9090909090909091,0.018208088547433166,0.9603262945925515,0.9663329487179558,0.7476635514018691,0.03967370540744852,0.9674407048093361,0.9701576983794965,0.719626168224299,0.03255929519066392
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,654,2425,89.144107412006,0.8876798398838317,0.9859873930232762,0.986746687664034,0.88,0.014012606976723796,0.960244885732576,0.9657060700362194,0.7459016393442623,0.03975511426742395,0.9610690704428939,0.9650644333879496,0.7119341563786008,0.038930929557106086
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,655,2041,77.50686961673509,0.904377871055903,0.9792494282532234,0.9826984866919065,0.8571428571428571,0.020750571746776636,0.9669553902744573,0.9710845297103056,0.7766990291262136,0.033044609725542684,0.9712633678381518,0.9731704465508094,0.7414634146341463,0.028736632161848186
P6_full_factorized,factorized_deconfounding,factorized activated law with eta/cost efficiency,Philadelphia,Philadelphia,656,1966,31.081417693792403,0.9085078823878119,0.9765515992045317,0.981121885327964,0.8,0.023448400795468283,0.966311270153058,0.9707378300737638,0.7878787878787878,0.033688729846942045,0.9737752393298539,0.9749728197747053,0.766497461928934,0.02622476067014612
