model_id,family,description,heldout_city,n_features,n_tokens,n_events,pearson,spearman,mae,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
P2_add_local_deficit,parameter_deconfounding,action mechanics plus local/passive deficit dynamics,San Antonio,16,25076,19,0.5033670842406749,0.6737995321705958,0.06543946109001735,0.5111424248270092,0.49878136116953536,0.0018796992481203006,0.4888575751729908,0.6095436438903582,0.578294171753997,0.14019047941293286,0.3904563561096418,0.6874404221289938,0.6446675737966575,0.2210952697738513,0.3125595778710062
P3_add_od_exposure,parameter_deconfounding,"action mechanics, local deficit, and OD exposure",Austin,19,18007,15,0.7411396064171643,0.7981065479824085,0.04298783202395927,0.7588252125614717,0.7410700048592027,0.16666666666666666,0.24117478743852827,0.8709371496310213,0.8370828016216318,0.5261202185792351,0.1290628503689787,0.8710363802106063,0.848007003455778,0.4520202020202019,0.12896361978939375
P3_add_od_exposure,parameter_deconfounding,"action mechanics, local deficit, and OD exposure",Chicago,19,26081,13,0.8162796418581819,0.8567258615089174,0.02104161799795648,0.8619348693163942,0.8685435492189,0.5167710163335416,0.13806513068360582,0.8821319901256525,0.8790294082848723,0.6565759053461151,0.11786800987434753,0.8938133519833937,0.8889625845951408,0.6584687985074986,0.10618664801660627
P3_add_od_exposure,parameter_deconfounding,"action mechanics, local deficit, and OD exposure",Dallas,19,12000,10,0.436650932671164,0.6773947193965391,0.019258977873528798,0.6264773025562549,0.6244842518282516,0.0,0.3735226974437451,0.7501880461584387,0.71234915624661,0.13333333333333333,0.2498119538415613,0.8092198640340538,0.7686873171894405,0.4583333333333333,0.19078013596594623
P3_add_od_exposure,parameter_deconfounding,"action mechanics, local deficit, and OD exposure",Houston,19,4800,4,0.6745006431292985,0.7988875773105997,0.020604648527373422,0.8436440321605303,0.8513873621618439,0.625,0.1563559678394697,0.8239716827223375,0.8323781418208803,0.5666666666666667,0.17602831727766255,0.8564928020737657,0.8529112111600547,0.5291666666666666,0.14350719792623434
P3_add_od_exposure,parameter_deconfounding,"action mechanics, local deficit, and OD exposure",New York,19,50454,24,0.6032210335898625,0.7680316125741853,0.04382023937605823,0.6916702723569789,0.6846918057869468,0.10696606580227269,0.30832972764302113,0.7902438522178626,0.7671163864472529,0.416511280724934,0.20975614778213736,0.850132214025458,0.8202532800673232,0.5253358538935616,0.14986778597454198
P3_add_od_exposure,parameter_deconfounding,"action mechanics, local deficit, and OD exposure",Philadelphia,19,33719,20,0.5997167813921321,0.776368036290372,0.0691749008362035,0.9098804233320343,0.9202703344578472,0.6562791831491521,0.09011957666796566,0.8894423717146223,0.8975585978334776,0.632220992051446,0.11055762828537774,0.9004858380120057,0.9030277641115706,0.6150970603676429,0.09951416198799434
P3_add_od_exposure,parameter_deconfounding,"action mechanics, local deficit, and OD exposure",San Antonio,19,25076,19,0.611272451034272,0.7901174423429651,0.05252149644361294,0.7218188562084684,0.6989330148125338,0.2936829252618727,0.2781811437915316,0.8109838579473635,0.7790644098425075,0.39074349325580104,0.1890161420526365,0.8491256644055881,0.8167302926997295,0.43730699764319236,0.15087433559441188
P4_add_structure_scarcity,parameter_deconfounding,add OD degree and substitutability/scarcity proxies,Austin,23,18007,15,0.7482290546907068,0.799232016486064,0.042683476082971794,0.7570236326259882,0.7404531608206362,0.15,0.24297636737401185,0.8803574289534217,0.8433969393379209,0.5438615664845174,0.11964257104657827,0.8850889162081497,0.8588316110817262,0.47033976124885213,0.11491108379185033
P4_add_structure_scarcity,parameter_deconfounding,add OD degree and substitutability/scarcity proxies,Chicago,23,26081,13,0.8138047946910143,0.8529080554972729,0.020889448425064957,0.8787929060794947,0.8826495409505818,0.4815869843800925,0.12120709392050533,0.8893568154992646,0.8874850207619602,0.6612673998493604,0.1106431845007354,0.900014560276467,0.8962416693638107,0.6677763808983924,0.09998543972353302
P4_add_structure_scarcity,parameter_deconfounding,add OD degree and substitutability/scarcity proxies,Dallas,23,12000,10,0.4256534404060089,0.6795730285479907,0.019878938243315745,0.6264773025562549,0.6254142209002368,0.0,0.3735226974437451,0.735424844997678,0.7017152084806617,0.11166666666666666,0.264575155002322,0.8035796370089606,0.7633716506336163,0.425,0.19642036299103938
P4_add_structure_scarcity,parameter_deconfounding,add OD degree and substitutability/scarcity proxies,Houston,23,4800,4,0.6768475812321932,0.8031633282009154,0.02035700267285523,0.841414182604753,0.8491291638135682,0.625,0.15858581739524702,0.8380626334248613,0.8418657791833983,0.5875,0.16193736657513869,0.869385769825713,0.863293279601246,0.5708333333333333,0.13061423017428697
P4_add_structure_scarcity,parameter_deconfounding,add OD degree and substitutability/scarcity proxies,New York,23,50454,24,0.6007014393561906,0.7626554711632036,0.04396135993449718,0.7007730991653576,0.6872520111467595,0.09735974261836329,0.29922690083464243,0.7762050853108073,0.7540513326563817,0.38018232165261584,0.22379491468919266,0.8408527000142758,0.8104784863042673,0.503667669691375,0.1591472999857242
P4_add_structure_scarcity,parameter_deconfounding,add OD degree and substitutability/scarcity proxies,Philadelphia,23,33719,20,0.5988480396559547,0.7766132297190886,0.06899845400016663,0.9099364811252919,0.9215293944147055,0.6656726668584254,0.09006351887470809,0.8924206633354546,0.9005838875866704,0.6332826926538406,0.10757933666454544,0.9048706793770366,0.9070584906806849,0.6248170690469596,0.09512932062296342
P4_add_structure_scarcity,parameter_deconfounding,add OD degree and substitutability/scarcity proxies,San Antonio,23,25076,19,0.6091560495964908,0.7888977057249742,0.05259272730599572,0.7361308920225358,0.7257483883792291,0.3369481395797185,0.2638691079774642,0.8079023781013502,0.7856330280725821,0.39001372766535436,0.19209762189864976,0.8476589592864857,0.8214789495476851,0.42677964113004924,0.1523410407135143
P5_parameter_light_factorized,factorized_deconfounding,factorized law without eta/cost efficiency,Austin,6,18007,15,0.5158820264325363,0.7258423298067992,0.044923546934027454,0.9544625238138598,0.9717387548561301,0.8341880341880344,0.045537476186140236,0.9596167716097704,0.9675949899921259,0.8157741347905282,0.040383228390229564,0.9594570004175172,0.9647258590352231,0.7162718089990818,0.04054299958248275
P5_parameter_light_factorized,factorized_deconfounding,factorized law without eta/cost efficiency,Chicago,6,26081,13,0.4123944558859332,0.42023404694661504,0.03386219437355874,0.9586944653659449,0.9691874052318036,0.7174916267243169,0.04130553463405506,0.9692243092758049,0.9713455702690962,0.8052736206006307,0.03077569072419506,0.9668684546992743,0.9689204629214375,0.7773129717217102,0.03313154530072571
P5_parameter_light_factorized,factorized_deconfounding,factorized law without eta/cost efficiency,Dallas,6,12000,10,0.5581241785457901,0.7409004022542369,0.03588667151124466,0.6901762373385696,0.6763358664877848,0.0,0.3098237626614304,0.8219926140781613,0.7836977318132847,0.16666666666666669,0.17800738592183873,0.8524070584099308,0.8190779138801328,0.4583333333333333,0.1475929415900692
P5_parameter_light_factorized,factorized_deconfounding,factorized law without eta/cost efficiency,Houston,6,4800,4,0.5092163469487002,0.7252128769219263,0.026473503527781377,0.9690579116207768,0.9798900687799686,0.8333333333333334,0.030942088379223187,0.9497992812718518,0.9601246051413517,0.8,0.05020071872814824,0.9603448376740746,0.9641365043315593,0.7916666666666666,0.039655162325925364
P5_parameter_light_factorized,factorized_deconfounding,factorized law without eta/cost efficiency,New York,6,50454,24,0.2613114791219692,0.37971588456536176,0.015795859440284287,0.9324137511740972,0.9212521958000446,0.4286245563882481,0.0675862488259028,0.9102376462755609,0.9122531902575338,0.6567258770714365,0.08976235372443908,0.9122473621191446,0.9129825735483559,0.6552576424484123,0.08775263788085541
