city,budget_intensity,delay_name,delay_R,delay_C,delay_S,baseline_objective,optimized_objective,recoverable_fraction,total_budget,weighted_b0,delay_score,log_budget,budget_squared,n_units,horizon,mean_b0,weighted_b0_city,max_b0,mean_a_retention,total_disturbance,total_budget_city,mean_period_budget,delay_R_city,delay_C_city,delay_S_city,q_row_sum_min,q_row_sum_max,pwl_enabled,mean_deficit,p90_deficit,severe_deficit_share_20pct,hourly_observations,max_lag_corr,mean_event_deficit_impact,median_event_recovery_hours,events_with_recovery_observed,od_rows,origin_zone_count,destination_zone_count,destination_volume_hhi,top10_destination_volume_share,congested_volume_share_speed_ratio_lt_0_8,volume_weighted_speed_kmph,tmc_deficit_gini,top_10pct_tmc_deficit_share,high_deficit_tmc_share_mean_gt_0_2,overall_data_support_score_0_5,functional_dependence_score_0_5,deficit_signal_score_0_5,baseline_loss_scale,disturbance_ratio,dependence_concentration_proxy
Chicago,0.06,fast,0,0,0,3.105858167067098,3.053250793118044,0.0169381121478356,0.8879498708103211,0.3408760438661845,0.0,0.05826890812397577,0.0036,35,12,0.3382666174515509,0.3408760438661845,0.3902447936924462,0.9207544239949614,0.8565163727974355,2.663849612430963,0.7458778914806697,2,0,1,1.0,1.0000000000000002,True,0.226559687006538,0.5333333333333333,0.4829293453950411,744.0,0.1041518625102553,0.0717601935364166,4.0,3.0,337138,882,882,0.0018846257749401,0.0577824339428413,0.382552756083854,45.7336399155774,0.2764497568447168,0.2006479886141348,0.5533858267716535,4.8,4.35,5.0,0.3138631254236899,2.512691602152226,1.942408208882941
Chicago,0.06,base,2,0,1,3.105858167067098,3.0589662785075364,0.0150978847188769,0.8879498708103211,0.3408760438661845,1.0,0.05826890812397577,0.0036,35,12,0.3382666174515509,0.3408760438661845,0.3902447936924462,0.9207544239949614,0.8565163727974355,2.663849612430963,0.7458778914806697,2,0,1,1.0,1.0000000000000002,True,0.226559687006538,0.5333333333333333,0.4829293453950411,744.0,0.1041518625102553,0.0717601935364166,4.0,3.0,337138,882,882,0.0018846257749401,0.0577824339428413,0.382552756083854,45.7336399155774,0.2764497568447168,0.2006479886141348,0.5533858267716535,4.8,4.35,5.0,0.3138631254236899,2.512691602152226,1.942408208882941
Chicago,0.06,slow,4,2,2,3.105858167067098,3.0632935966883124,0.0137046085459143,0.8879498708103211,0.3408760438661845,2.0,0.05826890812397577,0.0036,35,12,0.3382666174515509,0.3408760438661845,0.3902447936924462,0.9207544239949614,0.8565163727974355,2.663849612430963,0.7458778914806697,2,0,1,1.0,1.0000000000000002,True,0.226559687006538,0.5333333333333333,0.4829293453950411,744.0,0.1041518625102553,0.0717601935364166,4.0,3.0,337138,882,882,0.0018846257749401,0.0577824339428413,0.382552756083854,45.7336399155774,0.2764497568447168,0.2006479886141348,0.5533858267716535,4.8,4.35,5.0,0.3138631254236899,2.512691602152226,1.942408208882941
Chicago,0.12,fast,0,0,0,3.105858167067098,3.006339377621957,0.0320422839975071,1.775899741620642,0.3408760438661845,0.0,0.11332868530700317,0.0144,35,12,0.3382666174515509,0.3408760438661845,0.3902447936924462,0.9207544239949614,0.8565163727974355,2.663849612430963,0.7458778914806697,2,0,1,1.0,1.0000000000000002,True,0.226559687006538,0.5333333333333333,0.4829293453950411,744.0,0.1041518625102553,0.0717601935364166,4.0,3.0,337138,882,882,0.0018846257749401,0.0577824339428413,0.382552756083854,45.7336399155774,0.2764497568447168,0.2006479886141348,0.5533858267716535,4.8,4.35,5.0,0.3138631254236899,2.512691602152226,1.942408208882941
Chicago,0.12,base,2,0,1,3.105858167067098,3.0179319135428204,0.0283098096547362,1.775899741620642,0.3408760438661845,1.0,0.11332868530700317,0.0144,35,12,0.3382666174515509,0.3408760438661845,0.3902447936924462,0.9207544239949614,0.8565163727974355,2.663849612430963,0.7458778914806697,2,0,1,1.0,1.0000000000000002,True,0.226559687006538,0.5333333333333333,0.4829293453950411,744.0,0.1041518625102553,0.0717601935364166,4.0,3.0,337138,882,882,0.0018846257749401,0.0577824339428413,0.382552756083854,45.7336399155774,0.2764497568447168,0.2006479886141348,0.5533858267716535,4.8,4.35,5.0,0.3138631254236899,2.512691602152226,1.942408208882941
Chicago,0.12,slow,4,2,2,3.105858167067098,3.0267293810115232,0.0254772696624124,1.775899741620642,0.3408760438661845,2.0,0.11332868530700317,0.0144,35,12,0.3382666174515509,0.3408760438661845,0.3902447936924462,0.9207544239949614,0.8565163727974355,2.663849612430963,0.7458778914806697,2,0,1,1.0,1.0000000000000002,True,0.226559687006538,0.5333333333333333,0.4829293453950411,744.0,0.1041518625102553,0.0717601935364166,4.0,3.0,337138,882,882,0.0018846257749401,0.0577824339428413,0.382552756083854,45.7336399155774,0.2764497568447168,0.2006479886141348,0.5533858267716535,4.8,4.35,5.0,0.3138631254236899,2.512691602152226,1.942408208882941
Chicago,0.18,fast,0,0,0,3.105858167067098,2.966263682231,0.0449455439775987,2.663849612430963,0.3408760438661845,0.0,0.16551443847757338,0.0324,35,12,0.3382666174515509,0.3408760438661845,0.3902447936924462,0.9207544239949614,0.8565163727974355,2.663849612430963,0.7458778914806697,2,0,1,1.0,1.0000000000000002,True,0.226559687006538,0.5333333333333333,0.4829293453950411,744.0,0.1041518625102553,0.0717601935364166,4.0,3.0,337138,882,882,0.0018846257749401,0.0577824339428413,0.382552756083854,45.7336399155774,0.2764497568447168,0.2006479886141348,0.5533858267716535,4.8,4.35,5.0,0.3138631254236899,2.512691602152226,1.942408208882941
Chicago,0.18,base,2,0,1,3.105858167067098,2.980987628663783,0.0402048424900328,2.663849612430963,0.3408760438661845,1.0,0.16551443847757338,0.0324,35,12,0.3382666174515509,0.3408760438661845,0.3902447936924462,0.9207544239949614,0.8565163727974355,2.663849612430963,0.7458778914806697,2,0,1,1.0,1.0000000000000002,True,0.226559687006538,0.5333333333333333,0.4829293453950411,744.0,0.1041518625102553,0.0717601935364166,4.0,3.0,337138,882,882,0.0018846257749401,0.0577824339428413,0.382552756083854,45.7336399155774,0.2764497568447168,0.2006479886141348,0.5533858267716535,4.8,4.35,5.0,0.3138631254236899,2.512691602152226,1.942408208882941
Chicago,0.18,slow,4,2,2,3.105858167067098,2.9938253030755537,0.0360714681628036,2.663849612430963,0.3408760438661845,2.0,0.16551443847757338,0.0324,35,12,0.3382666174515509,0.3408760438661845,0.3902447936924462,0.9207544239949614,0.8565163727974355,2.663849612430963,0.7458778914806697,2,0,1,1.0,1.0000000000000002,True,0.226559687006538,0.5333333333333333,0.4829293453950411,744.0,0.1041518625102553,0.0717601935364166,4.0,3.0,337138,882,882,0.0018846257749401,0.0577824339428413,0.382552756083854,45.7336399155774,0.2764497568447168,0.2006479886141348,0.5533858267716535,4.8,4.35,5.0,0.3138631254236899,2.512691602152226,1.942408208882941
Chicago,0.24,fast,0,0,0,3.105858167067098,2.9272493959698145,0.0575070597206137,3.551799483241284,0.3408760438661845,0.0,0.2151113796169455,0.0576,35,12,0.3382666174515509,0.3408760438661845,0.3902447936924462,0.9207544239949614,0.8565163727974355,2.663849612430963,0.7458778914806697,2,0,1,1.0,1.0000000000000002,True,0.226559687006538,0.5333333333333333,0.4829293453950411,744.0,0.1041518625102553,0.0717601935364166,4.0,3.0,337138,882,882,0.0018846257749401,0.0577824339428413,0.382552756083854,45.7336399155774,0.2764497568447168,0.2006479886141348,0.5533858267716535,4.8,4.35,5.0,0.3138631254236899,2.512691602152226,1.942408208882941
