city,event_id,event_start,n_units,horizon,q_nnz,q_density,estimated_total_variables,estimated_total_constraints,estimated_access_nonzero_terms,estimated_action_tokens,estimated_pwl_segment_variables,base_no_intervention_objective,hybrid_no_intervention_objective,hybrid_to_base_no_intervention_ratio,base_lp_recoverable_fraction,base_lp_optimized_objective,base_lp_total_budget,prior_hybrid_lp_status,prior_hybrid_lp_error,prior_hybrid_lp_runtime_seconds,prior_base_lp_status,prior_base_lp_recoverable_fraction,finite_action_value_spearman,finite_top5pct_action_jaccard,delta_finite_top5pct_units_footprint_mass,base_finite_top5pct_units_footprint_mass,hybrid_finite_top5pct_units_footprint_mass,event_footprint_top5_unit_mass,positive_footprint_unit_count,footprint_relative_max,footprint_relative_gini,hybrid_relative_max,hybrid_relative_gini,od_footprint_relative_cosine,od_hybrid_relative_cosine
New York,117,2019-06-20 07:00:00,1940,12,707646,0.18802370071208419,475300,550973,9199398,69840,209520,0.028646358852757722,0.028040390410595393,0.9788465806325681,0.1233006800828675,0.0251142433243148,1.5217078988994153,ERROR,Gurobi did not return a feasible solution. Status: TIME_LIMIT,,OPTIMAL,0.1233006800828677,0.9584443254141244,0.5475293596277421,0.3691256606559697,0.0493815675465929,0.4185072282025626,0.6329068952187551,1453,17.321119486279464,0.7193024302240911,9.229921778649247,0.3620796766728789,0.40410356151573273,0.6644564468513166
New York,115,2019-06-20 01:00:00,1940,12,707646,0.18802370071208419,475300,550973,9199398,69840,209520,0.018893114550272292,0.01863225415737329,0.9861928327272411,0.1517437934773967,0.0160262016778109,1.521707898899415,not_attempted,,,,,0.9506925730140378,0.5489021956087824,0.3601490271973428,0.0513503141895273,0.4114993413868701,0.6195035073285394,1457,17.636422617120584,0.6957092499764326,9.387573344069807,0.35256328563345884,0.4139253610762857,0.672650022177561
New York,116,2019-06-20 04:00:00,1940,12,707646,0.18802370071208419,475300,550973,9199398,69840,209520,0.024439108881379304,0.023977196889956507,0.9810994748759134,0.1450826640226671,0.0208934178585287,1.521707898899415,not_attempted,,,,,0.9572017045903278,0.5489021956087824,0.3592769155947296,0.0515711471463848,0.4108480627411144,0.6249170155136111,1457,17.45809194970101,0.7046492306103735,9.29840801036002,0.35602197750972486,0.409042123339284,0.668540291929829
New York,112,2019-06-19 07:00:00,1940,12,707646,0.18802370071208419,475300,550973,9199398,69840,209520,0.05163031833273562,0.05048378786242067,0.9777934650155352,0.1317235813557995,0.0448293878954076,3.2705583001071648,not_attempted,,,,,0.9576879048115684,0.568733153638814,0.3398562122513979,0.0556661384011548,0.3955223506525528,0.6188689827586464,1457,17.452751744411987,0.6929920579978646,9.295737907715509,0.3486069779830636,0.410089891835713,0.6711295232821788
New York,113,2019-06-19 10:00:00,1940,12,707646,0.18802370071208419,475300,550973,9199398,69840,209520,0.05902898295463677,0.05765415835026731,0.9767093292895458,0.1179948876099543,0.0520638647451744,3.199223671641394,not_attempted,,,,,0.9603574510578388,0.5733273259743186,0.3289555368319026,0.0557114118017431,0.3846669486336457,0.6348840377198274,1458,17.587509122087564,0.7078595237005096,9.363116596553297,0.3536240963415225,0.4022784271906411,0.66530841181084
