city,event_id,event_start,footprint_blend,finite_action_value_spearman,finite_top5pct_action_jaccard,delta_finite_top5pct_units_footprint_mass,base_finite_top5pct_units_footprint_mass,hybrid_finite_top5pct_units_footprint_mass,hybrid_to_base_baseline_objective_ratio
New York,117,2019-06-20 07:00:00,0.5,0.9584443254141244,0.5475293596277421,0.3691256606559697,0.0493815675465929,0.4185072282025626,0.9788465806325688
New York,115,2019-06-20 01:00:00,0.5,0.9506925730140378,0.5489021956087824,0.3601490271973428,0.0513503141895273,0.4114993413868701,0.986192832727246
New York,116,2019-06-20 04:00:00,0.5,0.9572017045903278,0.5489021956087824,0.3592769155947296,0.0515711471463848,0.4108480627411144,0.9810994748759136
New York,112,2019-06-19 07:00:00,0.5,0.9576879048115684,0.568733153638814,0.3398562122513979,0.0556661384011548,0.3955223506525528,0.9777934650155355
New York,113,2019-06-19 10:00:00,0.5,0.9603574510578388,0.5733273259743186,0.3289555368319026,0.0557114118017431,0.3846669486336457,0.976709329289547
