city,event_id,event_start,policy_scenario,budget_scale,delay_add_hours,baseline_objective,optimized_objective,lp_recoverable_fraction,static_replay_gain,static_replay_recoverable_fraction,static_fraction_of_base_lp_gain,static_selected_action_count,static_allocated_cost,event_peak_positive_abnormal_deficit,event_total_precip,residual_replay_gain,residual_replay_recoverable_fraction,residual_fraction_of_base_lp_gain,residual_selected_action_count,residual_allocated_cost,residual_value_proxy,residual_minus_static_fraction_of_base_lp_gain,residual_minus_static_recoverable_fraction,residual_relative_to_static_gain
Chicago,146,2019-07-02 23:00:00,low_budget,0.5,0,0.04097771244,0.03555351338,0.132369494,0.002580348194,0.062969552,0.4757104532,241,0.8020000318,0.002347054096,0.0393701,0.003158427267,0.07707671021,0.5822845421,321,0.8020000318,0.077741377,0.1065740889,0.01410715821,1.224031421
Chicago,147,2019-07-03 02:00:00,low_budget,0.5,0,0.03897364079,0.03382146956,0.1321963032,0.002388486959,0.06128467627,0.4635884272,232,0.7603345713,0.0006227181642,0.03149608,0.002999197464,0.07695451086,0.5821230171,311,0.7603345713,0.07769984273,0.1185345899,0.01566983459,1.255689277
Chicago,149,2019-07-13 20:00:00,low_budget,0.5,0,0.01615556916,0.01366772496,0.1539929777,0.001006422481,0.06229569944,0.4045359754,110,0.3252734303,0.0027008348,0.14173236,0.00137643913,0.08519904912,0.5532658073,145,0.3252734303,0.0915519457,0.1487298319,0.02290334968,1.36765539
Chicago,150,2019-07-16 04:00:00,low_budget,0.5,0,0.08333075424,0.0723885248,0.1313108172,0.006247428219,0.07497145893,0.5709465565,431,1.731650828,0.01441790021,0.05905515,0.006454280329,0.07745376108,0.5898505752,472,1.731650828,0.07752562167,0.0189040187,0.002482302147,1.033109962
Chicago,152,2019-07-17 19:00:00,low_budget,0.5,0,0.02216888903,0.0162268801,0.2680336809,0.00148942478,0.06718535952,0.2506601383,416,1.506849641,0.01334210144,0.27952771,0.003473539359,0.1566853149,0.5845732312,1042,1.506849641,0.1729703133,0.3339130929,0.0894999554,2.332134799
Chicago,153,2019-07-18 08:00:00,low_budget,0.5,0,0.3599332252,0.3078286765,0.1447617086,0.02857493596,0.07938954772,0.5484153819,431,8.490635319,0.04130670755,1.42913463,0.03107920662,0.08634714565,0.5964778012,532,8.490635319,0.086570367,0.0480624193,0.006957597933,1.087638715
Chicago,154,2019-07-20 05:00:00,low_budget,0.5,0,0.02404835271,0.01884282114,0.2164610453,0.001845096488,0.07672444389,0.354449198,264,0.9079184145,0.005706766028,0.01181103,0.002944280505,0.1224316917,0.565606119,455,0.9079184145,0.1348465741,0.211156921,0.04570724784,1.59573254
Chicago,155,2019-07-21 12:00:00,low_budget,0.5,0,0.1421726613,0.1250188178,0.1206550068,0.008980391265,0.06316538767,0.5235206506,431,2.843411514,0.02618788377,0.25196864,0.01028357344,0.07233158156,0.5994909242,563,2.843411514,0.07247995851,0.0759702736,0.009166193889,1.145114187
Chicago,156,2019-07-21 15:00:00,low_budget,0.5,0,0.07596880961,0.06634878232,0.1266312759,0.005116897881,0.06735524628,0.5319005578,422,1.564524269,0.004635041928,0.07086618,0.005721236324,0.07531033267,0.5947214236,518,1.564524269,0.07563403115,0.0628208658,0.007955086387,1.118106411
Chicago,157,2019-07-29 10:00:00,low_budget,0.5,0,0.2829050771,0.2447975063,0.1347009082,0.02176922106,0.07694885253,0.5712571174,431,6.038665152,0.03362315382,0.09055123,0.0225319882,0.07964504715,0.5912732751,476,6.038665152,0.0796660822,0.02001615771,0.002696194617,1.035038789
Chicago,158,2019-07-29 13:00:00,low_budget,0.5,0,0.2414585392,0.211221112,0.1252282371,0.01652797351,0.06845056533,0.5466064755,431,4.877241604,0.03362315382,0.41338605,0.0179905323,0.07450774929,0.5949756301,510,4.877241604,0.07456146411,0.04836915463,0.006057183963,1.088489904
Chicago,159,2019-07-29 17:00:00,low_budget,0.5,0,0.125480708,0.1076472383,0.1421212074,0.00926682096,0.07385056321,0.5196308458,431,3.003597644,0.01848159911,0.18110246,0.01066919509,0.08502657708,0.5982680462,593,3.003597644,0.08573903139,0.0786372004,0.01117601387,1.151332818
Dallas,55,2019-04-17 11:00:00,low_budget,0.5,0,0.6297233168,0.5893344889,0.06413741853,0.02238361821,0.03554516343,0.5542032132,106,2.611682016,0.04385983862,0.01574804,0.02238361821,0.03554516343,0.5542032132,106,2.611682016,0.03554516343,-2.656941334e-11,4.05400713e-12,1
Dallas,56,2019-04-18 02:00:00,low_budget,0.5,0,0.4273576317,0.3910745264,0.08490103523,0.02011833447,0.04707610904,0.5544821557,106,2.34737261,0.04562321539,0.171259935,0.02011833447,0.04707610904,0.5544821557,106,2.34737261,0.04707610904,8.28548341e-12,-4.559096156e-12,0.9999999999
Dallas,57,2019-04-18 12:00:00,low_budget,0.5,0,0.5691464883,0.5336756321,0.06232289383,0.01965806246,0.03453954801,0.5542032132,106,2.293668865,0.04057741584,0.09448824,0.01965806246,0.03453954801,0.5542032132,106,2.293668865,0.03453954801,-2.649924724e-11,3.499901757e-12,1
Dallas,58,2019-04-18 22:00:00,low_budget,0.5,0,0.4339111185,0.3932770162,0.09364614235,0.02256344332,0.05200015017,0.5552834197,106,2.640791649,0.03655756319,0.009842525,0.02261766505,0.05212511062,0.5566178095,106,2.640791649,0.05212511062,0.001334389779,0.0001249604485,1.002403079
Dallas,59,2019-04-23 19:00:00,low_budget,0.5,0,0.6307852175,0.5893509343,0.06568683295,0.02296301289,0.03640385389,0.5542032132,106,2.679284788,0.06215555493,2.210631115,0.02296301289,0.03640385389,0.5542032132,106,2.679284788,0.03640385389,-2.652389419e-11,-4.459869973e-12,1
Dallas,60,2019-04-24 11:00:00,low_budget,0.5,0,0.6434381403,0.5968577639,0.07239293644,0.02581499427,0.04012039799,0.5542032132,106,3.012049063,0.06215555493,0.041338605,0.02581499427,0.04012039799,0.5542032132,106,3.012049063,0.04012039799,-2.652955633e-11,-3.163913576e-12,1
Dallas,61,2019-04-24 15:00:00,low_budget,0.5,0,0.6946419693,0.6530232001,0.05991398588,0.02306525559,0.03320452349,0.5542032132,106,2.69121429,0.06215555493,0.352362395,0.02306525559,0.03320452349,0.5542032132,106,2.69121429,0.03320452349,-2.656297404e-11,4.136968546e-13,0.9999999998
Dallas,62,2019-04-28 01:00:00,low_budget,0.5,0,0.1708659535,0.1556481349,0.08906290776,0.008452971074,0.04947135986,0.555465357,106,0.9865001171,0.01786907333,0.053149635,0.008454395963,0.04947969908,0.5555589899,107,0.9865001171,0.04947170456,9.363293859e-05,8.339218679e-06,1.000168567
Dallas,63,2019-04-28 09:00:00,low_budget,0.5,0,0.3377999703,0.3128027442,0.07400008392,0.01385354305,0.04101108429,0.5542032132,106,1.61640754,0.02141410712,0.005905515,0.01385354305,0.04101108429,0.5542032132,106,1.61640754,0.04101108429,-2.650524245e-11,-4.026556866e-12,1
Dallas,64,2019-04-30 18:00:00,low_budget,0.5,0,0.6216910488,0.5875805947,0.05486721131,0.01890412329,0.03040758481,0.5542032132,106,2.205700542,0.05493827201,0.005905515,0.01890412329,0.03040758481,0.5542032132,106,2.205700542,0.03040758481,-2.654454434e-11,-3.93757249e-12,1
Houston,52,2019-04-04 01:00:00,low_budget,0.5,0,0.08955559994,0.07977768457,0.1091826237,0.005180632272,0.05784822251,0.5298299358,157,0.752487334,0.01393183624,0.58267748,0.005589655117,0.06241547285,0.5716612291,188,0.752487334,0.06419508294,0.04183129326,0.004567250342,1.078952302
Houston,60,2019-04-18 05:00:00,low_budget,0.5,0,0.457149008,0.4142356062,0.09387180327,0.02477343348,0.0541911566,0.5772889698,157,3.121732546,0.0527549075,0.86220519,0.02486156175,0.05438393459,0.5793426001,160,3.121732546,0.05439873695,0.002053630346,0.000192777988,1.00355737
Houston,61,2019-04-24 21:00:00,low_budget,0.5,0,0.3590268447,0.3163541306,0.1188566112,0.02345653052,0.06533363971,0.5496845237,157,3.225185341,0.03057047768,0.01181103,0.02500596722,0.06964929667,0.5859942999,184,3.225185341,0.06986509796,0.03630977625,0.004315656956,1.066055664
Houston,62,2019-04-30 03:00:00,low_budget,0.5,0,0.4064162998,0.3585033474,0.1178913158,0.02748694639,0.06763249015,0.5736850902,157,3.504258473,0.03738240115,0.01181103,0.02785657572,0.06854197465,0.5813996915,167,3.504258473,0.06854161311,0.00771460131,0.0009094845027,1.01344745
New York,98,2019-06-02 18:00:00,low_budget,0.5,0,0.01550511148,0.01152843866,0.2564749584,0.001449193362,0.09346552349,0.3644235838,434,1.798055496,0.01284042645,0.12598432,0.00237040019,0.1528786292,0.5960762415,922,1.798055496,0.1629964989,0.2316526577,0.05941310575,1.635668678
New York,99,2019-06-02 22:00:00,low_budget,0.5,0,0.07896785276,0.06730622951,0.1476755773,0.004078021838,0.05164154393,0.3496959,619,4.215956165,0.01581179532,0.37401595,0.00589291596,0.07462423953,0.505325531,925,4.215956165,0.1016951151,0.155629631,0.0229826956,1.445042767
New York,100,2019-06-05 21:00:00,low_budget,0.5,0,0.06728818434,0.05587831479,0.169567208,0.003656742882,0.0543445022,0.3204894556,652,4.711867048,0.01875161061,0.01049869333,0.006214181805,0.09235175337,0.5446321517,1303,4.711867048,0.1194002573,0.2241426961,0.03800725117,1.699376195
New York,101,2019-06-06 02:00:00,low_budget,0.5,0,0.1381608698,0.1204755681,0.1280051421,0.0103332088,0.07479113887,0.5842823003,675,4.711867048,0.01875161061,0.1036745967,0.01044038391,0.07556686581,0.5903424235,716,4.711867048,0.07634304505,0.006060123236,0.0007757269363,1.01037191
New York,102,2019-06-10 12:00:00,low_budget,0.5,0,0.3089764556,0.2744033364,0.1118956433,0.02026395738,0.06558414732,0.5861188636,675,9.055558445,0.0432816613,0.6207352433,0.02044769818,0.06617882303,0.59143342,681,9.055558445,0.0663325003,0.005314556449,0.0005946757057,1.00906737
New York,103,2019-06-11 01:00:00,low_budget,0.5,0,0.3539791125,0.3058296711,0.1360233972,0.02824569652,0.07979481139,0.5866256323,675,12.79760649,0.0432816613,0.00393701,0.02845313741,0.08038083718,0.5909339042,706,12.79760649,0.08122735187,0.004308271932,0.0005860257899,1.007344159
New York,104,2019-06-11 05:00:00,low_budget,0.5,0,0.514244662,0.4377484059,0.1487545945,0.04216777646,0.08199944418,0.5512397414,675,20.85515632,0.04681591781,0.3412075333,0.0458446675,0.08914952529,0.5993060289,801,20.85515632,0.0895269493,0.04806628752,0.00715008111,1.087196702
New York,105,2019-06-13 08:00:00,low_budget,0.5,0,0.2561590109,0.2308547871,0.09878326619,0.01458517018,0.0569379548,0.576392713,675,6.667658652,0.03122607429,0.4317587633,0.01504005268,0.05871373657,0.5943692574,709,6.667658652,0.05874811678,0.01797654443,0.001775781774,1.031188015
New York,106,2019-06-13 22:00:00,low_budget,0.5,0,0.0931906285,0.07944248206,0.1475271351,0.005972231125,0.06408617713,0.4344026413,675,4.304981928,0.01413909782,0.1994751733,0.007786372363,0.08355316933,0.566357974,998,4.304981928,0.0944032525,0.1319553327,0.0194669922,1.303762731
New York,107,2019-06-16 03:00:00,low_budget,0.5,0,0.3743013216,0.3240869446,0.1341549552,0.02850403942,0.07615265504,0.5676469792,675,13.43356332,0.02734209638,0.03412075333,0.02996756717,0.08006268062,0.5967925711,749,13.43356332,0.08012845857,0.0291455919,0.003910025579,1.051344573
New York,108,2019-06-16 19:00:00,low_budget,0.5,0,0.2806178036,0.2373843547,0.1540652389,0.02363453229,0.08422321031,0.5466723768,675,11.85480752,0.02595726488,0.03018374333,0.02596223839,0.0925181441,0.6005127749,809,11.85480752,0.09297212661,0.05384039806,0.008294933791,1.098487504
New York,109,2019-06-18 07:00:00,low_budget,0.5,0,0.7345846597,0.6259726094,0.1478550483,0.06116706631,0.08326755194,0.563170165,675,29.10361887,0.06813897394,0.1036745967,0.06489868898,0.08834746018,0.597527519,764,29.10361887,0.08839097221,0.03435735404,0.005079908244,1.061007056
New York,110,2019-06-18 13:00:00,low_budget,0.5,0,0.672594944,0.595564262,0.114527596,0.04538029136,0.06747046163,0.5891196883,675,20.1440543,0.06813897394,0.80708705,0.04546084338,0.06759022467,0.5901654016,677,20.1440543,0.06781990574,0.00104571335,0.0001197630421,1.001775044
New York,111,2019-06-18 23:00:00,low_budget,0.5,0,0.2995702587,0.2645951538,0.1167509254,0.01980894881,0.06612455085,0.5663728201,675,9.298678913,0.007086730324,0.00787402,0.02087686885,0.06968939086,0.5969065395,729,9.298678913,0.06969489828,0.03053371944,0.003564840007,1.05391099
New York,112,2019-06-19 07:00:00,low_budget,0.5,0,0.05163031833,0.0448293879,0.1317235814,0.003268372699,0.06330336137,0.4805772871,339,1.63527915,0.007086730324,0.00393701,0.003638119628,0.07046479172,0.5349443964,355,1.63527915,0.07780314106,0.05436710929,0.007161430349,1.113128753
New York,113,2019-06-19 10:00:00,low_budget,0.5,0,0.05902898295,0.05206386475,0.1179948876,0.003601637179,0.06101472529,0.5170963465,333,1.599611836,0.007086730324,0.00393701,0.004037356486,0.06839617225,0.5796536921,397,1.599611836,0.0685750475,0.06255734558,0.007381446959,1.120978123
New York,115,2019-06-20 01:00:00,low_budget,0.5,0,0.01889311455,0.01602620168,0.1517437935,0.001113740639,0.05894955202,0.3884808114,172,0.7608539494,0.00338160594,0.00787402,0.001490543356,0.07889346949,0.5199123317,241,0.7608539494,0.08944718641,0.1314315203,0.01994391747,1.338321782
New York,116,2019-06-20 04:00:00,low_budget,0.5,0,0.02443910888,0.02089341786,0.145082664,0.001450653992,0.05935789228,0.4091315298,132,0.7608539494,0.00338160594,0.01181103,0.001970761499,0.08063966278,0.5558187349,188,0.7608539494,0.08530869905,0.1466872051,0.0212817705,1.358533123
New York,117,2019-06-20 07:00:00,low_budget,0.5,0,0.02864635885,0.02511424332,0.1233006801,0.001300527685,0.0453994063,0.3682007777,141,0.7608539494,0.00338160594,0.02362206,0.001924590258,0.06718446376,0.5448831565,211,0.7608539494,0.07346165045,0.1766823788,0.02178505746,1.479853355
New York,119,2019-06-20 21:00:00,low_budget,0.5,0,0.01783321113,0.0155572178,0.1276266689,0.000970773505,0.0544362705,0.4265273939,612,1.923249033,0.009006987358,0.03805776333,0.000970773505,0.0544362705,0.4265273939,612,1.923249033,0.08681584568,4.159106393e-11,1.248549875e-12,1
New York,120,2019-06-21 04:00:00,low_budget,0.5,0,0.05966038473,0.05213648155,0.1261122136,0.003746262421,0.06279313213,0.4979147565,356,1.923249033,0.009006987358,0.48031522,0.003784668252,0.06343687304,0.5030192654,366,1.923249033,0.07649468438,0.005104508879,0.0006437409095,1.010251773
New York,121,2019-06-25 07:00:00,low_budget,0.5,0,0.5339519264,0.4678503907,0.1237967923,0.03814526218,0.07143950662,0.5770707408,675,17.53955322,0.04783041442,0.4973755967,0.03934805553,0.07369213142,0.5952668892,731,17.53955322,0.07375990832,0.01819614836,0.002252624801,1.03153192
New York,122,2019-06-29 18:00:00,low_budget,0.5,0,0.4169878714,0.3717146433,0.10857205,0.02651734962,0.06359261608,0.5857181112,675,11.85774975,0.03686080824,0.04986879333,0.02677960302,0.06422153943,0.5915107931,681,11.85774975,0.06435990203,0.005792681875,0.0006289233453,1.00988988
New York,123,2019-06-30 15:00:00,low_budget,0.5,0,0.2729615004,0.241152528,0.1165328165,0.01877051185,0.06876615135,0.5901011701,675,8.313921966,0.02021357153,0.04724412,0.01879292095,0.06884824754,0.5908056599,677,8.313921966,0.06897211259,0.0007044898258,8.209618578e-05,1.001193846
Philadelphia,640,2023-07-04 01:00:00,low_budget,0.5,0,0.009872386696,0.008243332553,0.1650111764,0.0004715904423,0.04776863557,0.2894872735,79,0.2064101168,0.002905801377,0.005905515,0.0008047945799,0.08151975856,0.4940256794,87,0.2064101168,0.1061213641,0.2045384059,0.03375112299,1.706554051
Philadelphia,641,2023-07-07 11:00:00,low_budget,0.5,0,0.004974469552,0.00404945932,0.1859515315,0.0002763909806,0.05556190016,0.2987977551,42,0.1091354722,0.001487792359,0.009842525,0.0004982764905,0.1001667585,0.5386713286,58,0.1091354722,0.1087245822,0.2398735735,0.04460485837,1.802795769
Philadelphia,642,2023-07-07 17:00:00,low_budget,0.5,0,0.004404859881,0.003539557703,0.1964426113,0.0001902931449,0.04320072602,0.2199152502,40,0.1052448003,0.0008256984963,0.01574804,0.0004373135313,0.09927978258,0.5053882246,63,0.1052448003,0.1058218313,0.2854729744,0.05607905656,2.298104493
Philadelphia,643,2023-07-08 16:00:00,low_budget,0.5,0,0.0234280212,0.01943689461,0.1703569651,0.001905638425,0.08134013575,0.4774688003,188,0.5252267193,0.003739478326,0.549212895,0.00224996098,0.09603717533,0.5637408208,237,0.5252267193,0.1037531893,0.08627202048,0.01469703958,1.180686194
Philadelphia,644,2023-07-09 11:00:00,low_budget,0.5,0,0.1110530288,0.09460058211,0.1481494643,0.008813132144,0.07935967381,0.5356730394,439,2.525584709,0.02620668832,0.809055555,0.009608058174,0.0865177499,0.5839896237,536,2.525584709,0.09207392766,0.04831658431,0.007158076087,1.090197902
Philadelphia,645,2023-07-09 18:00:00,low_budget,0.5,0,0.09158145415,0.07927351959,0.1343933078,0.005816126779,0.06350769195,0.4725509996,439,1.953429183,0.02620668832,0.592520005,0.007212113569,0.07875080863,0.5859726939,623,1.953429183,0.08213083122,0.1134216943,0.01524311668,1.240020007
Philadelphia,646,2023-07-14 06:00:00,low_budget,0.5,0,0.0218368079,0.01804493322,0.1736460156,0.00196056132,0.08978241365,0.5170427514,174,0.476819935,0.003129179863,0.15354339,0.0021811307,0.09988322056,0.5752117043,211,0.476819935,0.1047822637,0.05816895295,0.01010080691,1.112503179
Philadelphia,647,2023-07-14 08:00:00,low_budget,0.5,0,0.01199311988,0.009781906475,0.1843734931,0.000953783949,0.07952759236,0.4313396196,97,0.2594118953,0.001727634009,0.005905515,0.001222529968,0.1019359416,0.5528774227,107,0.2594118953,0.1120464728,0.1215378031,0.02240834929,1.281768234
Philadelphia,648,2023-07-16 04:00:00,low_budget,0.5,0,0.08146607583,0.06766638073,0.1693919213,0.007723630725,0.09480793871,0.5596957518,439,2.037708568,0.01069273532,0.50787429,0.008239651513,0.1011421187,0.5970893887,526,2.037708568,0.1020957677,0.03739363691,0.006334180003,1.06681065
Philadelphia,649,2023-07-16 10:00:00,low_budget,0.5,0,0.07318801366,0.06262764503,0.1442909584,0.005819062641,0.07950841059,0.551028363,439,1.556470399,0.01069273532,0.61811057,0.006318121901,0.08632727662,0.5982861129,513,1.556470399,0.08644089592,0.04725774991,0.006818866027,1.085762827
Philadelphia,650,2023-07-16 19:00:00,low_budget,0.5,0,0.0243808805,0.02016489459,0.1729218069,0.002006545215,0.08229994873,0.4759373628,201,0.5704451517,0.001318960432,0.12992133,0.002349361394,0.09636080999,0.5572507698,269,0.5704451517,0.106767837,0.08131340702,0.01406086126,1.170848968
Philadelphia,651,2023-07-18 11:00:00,low_budget,0.5,0,0.09123606506,0.07674684299,0.1588102475,0.008237589751,0.09028874432,0.5685322311,439,2.148365059,0.01025791362,0.01574804,0.008508295936,0.09325584055,0.5872155106,466,2.148365059,0.09352474642,0.01868327946,0.00296709623,1.032862305
Philadelphia,652,2023-07-19 06:00:00,low_budget,0.5,0,0.08686271948,0.07461430067,0.1410089263,0.006474658376,0.07453897846,0.5286117725,439,1.835691066,0.01343162498,0.05118113,0.00730184586,0.08406190715,0.5961459985,537,1.835691066,0.08447417728,0.06753422601,0.009522928694,1.127757703
Philadelphia,653,2023-07-19 11:00:00,low_budget,0.5,0,0.03839710662,0.03259505745,0.1511064161,0.002567119488,0.06685710757,0.4424504881,325,0.9069012756,0.003021297138,0.005905515,0.003265370894,0.08504210816,0.5627961429,469,0.9069012756,0.09479810657,0.1203456548,0.01818500059,1.271998015
Philadelphia,654,2023-07-20 18:00:00,low_budget,0.5,0,0.06758702171,0.05443101121,0.1946529106,0.006154050937,0.09105373756,0.4677748578,439,2.132887177,0.01436661912,0.12992133,0.00764589155,0.1131266234,0.5811709829,690,2.132887177,0.121025083,0.1133961251,0.02207288581,1.242416033
Philadelphia,655,2023-07-21 04:00:00,low_budget,0.5,0,0.06696318033,0.05726466631,0.1448335335,0.005065396285,0.07564449985,0.5222858132,439,1.488381652,0.01436661912,0.273622195,0.005752840342,0.08591050056,0.5931671931,584,1.488381652,0.08764130735,0.07088137994,0.01026600071,1.135713776
Philadelphia,656,2023-07-25 15:00:00,low_budget,0.5,0,0.1611150664,0.1383885504,0.1410576712,0.01182827433,0.07341507277,0.5204613983,439,3.429010292,0.02881938331,0.50000027,0.01350894417,0.08384656056,0.5944133337,580,3.429010292,0.08489321593,0.07395193539,0.01043148779,1.142089184
Philadelphia,657,2023-07-28 22:00:00,low_budget,0.5,0,0.05620795867,0.04857938964,0.1357204427,0.003651838262,0.06497012786,0.4787055403,424,1.1785234,0.01507816758,0.261811165,0.004493572003,0.07994547585,0.5890452039,570,1.1785234,0.0821785307,0.1103396636,0.01497534799,1.230495898
Philadelphia,658,2023-07-29 09:00:00,low_budget,0.5,0,0.0198147851,0.01730577306,0.126623227,0.001425207372,0.07192646124,0.5680352881,326,0.6245538235,0.00879234695,0.01574804,0.001425207372,0.07192646124,0.5680352881,326,0.6245538235,0.07454815563,4.575095858e-11,3.330349885e-12,1
Philadelphia,659,2023-07-29 19:00:00,low_budget,0.5,0,0.046383602,0.03917984786,0.1553082087,0.004051775498,0.08735361901,0.5624533291,389,1.039515627,0.00879234695,0.12598432,0.004286205624,0.09240777859,0.5949961008,475,1.039515627,0.09310055959,0.03254277168,0.005054159585,1.057858617
San Antonio,491,2024-07-06 20:00:00,low_budget,0.5,0,0.05846105751,0.05114948218,0.1250674491,0.00352846386,0.06035579941,0.4825859953,207,0.5525201773,0.01636790638,0.6548559967,0.004181797394,0.07153133336,0.571942051,255,0.5525201773,0.07330854431,0.08935605569,0.01117553395,1.185160897
San Antonio,492,2024-07-09 16:00:00,low_budget,0.5,0,0.09517465171,0.08343941316,0.1233021434,0.005568746022,0.05851081062,0.4745319831,216,0.898806559,0.02679911393,0.1666667567,0.006718515705,0.07059143989,0.5725078085,280,0.898806559,0.07273811559,0.09797582544,0.01208062927,1.206468329
San Antonio,493,2024-07-10 17:00:00,low_budget,0.5,0,0.07381571949,0.06398994745,0.1331121895,0.004785431112,0.06482943125,0.4870285094,216,0.7519646652,0.0160701046,0.06692917,0.005630587195,0.07627897193,0.5730427258,279,0.7519646652,0.0785065073,0.08601421639,0.01144954068,1.176610229
San Antonio,494,2024-07-12 13:00:00,low_budget,0.5,0,0.1079999845,0.09410697633,0.1286389832,0.007274744921,0.06735875893,0.5236263321,216,1.030016653,0.01986233264,0.03018374333,0.008029963695,0.07435152635,0.5779859613,254,1.030016653,0.07462398489,0.05435962919,0.006992767421,1.103813781
San Antonio,495,2024-07-13 13:00:00,low_budget,0.5,0,0.03348498918,0.028979354,0.1345568653,0.00194352249,0.05804160424,0.4313537189,131,0.3162241979,0.009428645376,0.1443570333,0.002477252885,0.07398099704,0.5498121325,145,0.3162241979,0.07942380769,0.1184584136,0.0159393928,1.274620128
San Antonio,496,2024-07-18 12:00:00,low_budget,0.5,0,0.1142010555,0.09900465614,0.133067066,0.00831860133,0.07284172016,0.5474060739,216,1.105428012,0.02527631584,0.02362206,0.008798227152,0.07704155719,0.5789678808,241,1.105428012,0.07704616979,0.03156180686,0.004199837033,1.057657027
San Antonio,497,2024-07-19 12:00:00,low_budget,0.5,0,0.06820293445,0.05869314606,0.1394337131,0.004999440982,0.07330243225,0.5257152708,216,0.7113956884,0.01603436315,0.4540684867,0.005518273914,0.08090962593,0.5802730496,272,0.7113956884,0.08155049153,0.05455777884,0.007607193681,1.103778189
San Antonio,498,2024-07-21 19:00:00,low_budget,0.5,0,0.05579872396,0.04842086892,0.1322226481,0.003658318868,0.06556276934,0.4958512802,209,0.5585072052,0.01193186401,0.08792655667,0.004206254139,0.0753826224,0.5701188373,259,0.5585072052,0.07746879104,0.07426755706,0.009819853056,1.149777887
San Antonio,499,2024-07-22 20:00:00,low_budget,0.5,0,0.02160154324,0.01853883983,0.1417816949,0.001143632789,0.05294217991,0.3734063128,85,0.2039997878,0.006082525209,0.1902888167,0.001641682032,0.07599836798,0.536023836,98,0.2039997878,0.08423943656,0.1626175232,0.02305618807,1.43549752
San Antonio,500,2024-07-23 00:00:00,low_budget,0.5,0,0.1073168078,0.08958091705,0.165266663,0.005118741776,0.04769748451,0.2886092309,216,1.908353942,0.03970233648,0.01706037667,0.009960794448,0.09281672327,0.5616179426,333,1.908353942,0.1054561445,0.2730087117,0.04511923876,1.945945876
San Antonio,501,2024-07-23 03:00:00,low_budget,0.5,0,0.1521064054,0.1333779371,0.1231274136,0.006171072146,0.04057075787,0.3295022342,216,1.747662448,0.03970233648,0.006561683333,0.01092084563,0.07179740789,0.5831147247,274,1.747662448,0.07179740789,0.2536124905,0.03122665002,1.769683675
San Antonio,502,2024-07-23 11:00:00,low_budget,0.5,0,0.1743211916,0.1526721597,0.124190477,0.0104617635,0.06001429543,0.4832439401,216,1.647850241,0.03970233648,0.4435697933,0.0124646263,0.07150379241,0.5757590609,279,1.647850241,0.07308865449,0.09251512076,0.01148949698,1.191446002
San Antonio,503,2024-07-24 09:00:00,low_budget,0.5,0,0.0637757722,0.05523278521,0.1339534857,0.004794583461,0.07517875983,0.5612303364,215,0.6183481427,0.01448938751,0.00393701,0.004930515525,0.07731016584,0.5771418747,232,0.6183481427,0.0773619288,0.01591153827,0.002131406014,1.028351173
San Antonio,504,2024-07-24 11:00:00,low_budget,0.5,0,0.06417011406,0.05593204865,0.1283785378,0.00429512067,0.06693334947,0.521374917,215,0.6104590729,0.01448938751,0.1482940433,0.004765701291,0.07426667945,0.5784976269,250,0.6104590729,0.07472328196,0.0571227099,0.007333329976,1.109561676
San Antonio,505,2024-07-25 17:00:00,low_budget,0.5,0,0.06805121557,0.05792907057,0.1487430447,0.005461911312,0.08026177441,0.5396001848,216,0.7536961009,0.009153059049,0.00393701,0.005864432569,0.08617674967,0.5793665838,259,0.7536961009,0.08709843399,0.03976639901,0.00591497526,1.073696044
San Antonio,506,2024-07-27 11:00:00,low_budget,0.5,0,0.006043985503,0.005108345854,0.1548050783,0.0002071158566,0.03426809289,0.2213628471,22,0.05707794791,0.002520241673,0.01443570333,0.0004897822267,0.08103630071,0.5234731417,38,0.05707794791,0.08576742313,0.3021102946,0.04676820782,2.364774164
San Antonio,507,2024-07-28 05:00:00,low_budget,0.5,0,0.1698329055,0.1455310063,0.1430929955,0.01371521328,0.08075710207,0.5643679608,216,1.780165678,0.02986680471,0.0393701,0.01396621408,0.08223503004,0.5746964047,233,1.780165678,0.08347920492,0.01032844391,0.00147792797,1.018300904
San Antonio,508,2024-07-28 09:00:00,low_budget,0.5,0,0.1624977201,0.1401648984,0.1374346769,0.01236318517,0.07608220697,0.5535881387,216,1.63174589,0.02986680471,0.56299243,0.0129471782,0.07967606061,0.5797376791,244,1.63174589,0.07976215348,0.02614954041,0.003593853641,1.047236454
San Antonio,509,2024-07-28 16:00:00,low_budget,0.5,0,0.05787973292,0.04949538773,0.1448580491,0.004697270686,0.08115570769,0.5602429979,215,0.6073963315,0.004199071565,0.01049869333,0.004836780786,0.08356605226,0.5768823533,242,0.6073963315,0.08358640288,0.01663935543,0.002410344568,1.029700247
Austin,478,2024-07-06 17:00:00,base,1,0,0.1342685328,0.1197952744,0.1077933755,0.01283068919,0.09555991207,0.8865100625,386,1.459143153,0.02623511767,1.27165423,0.01433881357,0.1067920627,0.9907108129,442,1.459143153,0.1080412913,0.1042007504,0.01123215061,1.117540403
Austin,479,2024-07-12 13:00:00,base,1,0,0.1559423619,0.135740448,0.1295473124,0.01834502363,0.1176397703,0.9080834497,386,2.026517436,0.02521753832,0.01574804,0.0200775349,0.1287497166,0.9938432086,434,2.026517436,0.1300951854,0.08575975895,0.01110994629,1.094440394
