city,event_id,event_start,policy_scenario,budget_scale,delay_add_hours,policy_score,allocated_cost,value_proxy,selected_action_count,baseline_objective,optimized_objective,lp_recoverable_fraction,replay_objective,replay_gain,replay_recoverable_fraction,replay_fraction_of_base_lp_gain,objective_gap_to_base_lp,event_peak_positive_abnormal_deficit,event_total_precip
New York,109,2019-06-18 07:00:00,delay_2h,1,2,residual_finite_greedy,58.20723774,0.1283936553,1850,0.7345846597,0.6259726094,0.1478550483,0.6405434097,0.09404125002,0.1280196214,0.8658454539,0.01457080032,0.06813897394,0.1036745967
New York,109,2019-06-18 07:00:00,delay_4h,1,4,residual_finite_greedy,58.20723774,0.1070527079,2088,0.7345846597,0.6259726094,0.1478550483,0.6559515058,0.07863315391,0.1070443724,0.7239818571,0.02997889643,0.06813897394,0.1036745967
New York,109,2019-06-18 07:00:00,scarce_and_late,0.5,2,residual_finite_greedy,29.10361887,0.07688966906,879,0.7345846597,0.6259726094,0.1478550483,0.6782159849,0.05636867482,0.07673543692,0.5189909834,0.05224337552,0.06813897394,0.1036745967
New York,110,2019-06-18 13:00:00,base,1,0,residual_finite_greedy,40.2881086,0.1145979445,1448,0.672594944,0.595564262,0.114527596,0.5957662297,0.07682871426,0.1142273146,0.9973780872,0.0002019677308,0.06813897394,0.80708705
New York,110,2019-06-18 13:00:00,low_budget,0.5,0,residual_finite_greedy,20.1440543,0.06781990574,677,0.672594944,0.595564262,0.114527596,0.6271341006,0.04546084338,0.06759022467,0.5901654016,0.03156983862,0.06813897394,0.80708705
New York,110,2019-06-18 13:00:00,high_budget,2,0,residual_finite_greedy,80.5762172,0.1879811055,3152,0.672594944,0.595564262,0.114527596,0.5467329635,0.1258619806,0.1871289424,1.633920112,-0.04883129856,0.06813897394,0.80708705
New York,110,2019-06-18 13:00:00,delay_2h,1,2,residual_finite_greedy,40.2881086,0.09792925233,1741,0.672594944,0.595564262,0.114527596,0.6067362899,0.06585865415,0.09791726021,0.8549665203,0.01117202785,0.06813897394,0.80708705
New York,110,2019-06-18 13:00:00,delay_4h,1,4,residual_finite_greedy,40.2881086,0.08098053422,2064,0.672594944,0.595564262,0.114527596,0.6181278461,0.05446709788,0.08098053422,0.7070831579,0.02256358412,0.06813897394,0.80708705
New York,110,2019-06-18 13:00:00,scarce_and_late,0.5,2,residual_finite_greedy,20.1440543,0.05839674035,835,0.672594944,0.595564262,0.114527596,0.6333175917,0.0392773523,0.05839674035,0.509892309,0.03775332969,0.06813897394,0.80708705
New York,111,2019-06-18 23:00:00,base,1,0,residual_finite_greedy,18.59735783,0.116735372,1576,0.2995702587,0.2645951538,0.1167509254,0.264745052,0.03482520675,0.116250548,0.9957141466,0.0001498981737,0.007086730324,0.00787402
New York,111,2019-06-18 23:00:00,low_budget,0.5,0,residual_finite_greedy,9.298678913,0.06969489828,729,0.2995702587,0.2645951538,0.1167509254,0.2786933899,0.02087686885,0.06968939086,0.5969065395,0.01409823607,0.007086730324,0.00787402
New York,111,2019-06-18 23:00:00,high_budget,2,0,residual_finite_greedy,37.19471565,0.1892760253,3571,0.2995702587,0.2645951538,0.1167509254,0.2432525639,0.05631769489,0.1879949469,1.610222328,-0.02134258996,0.007086730324,0.00787402
New York,111,2019-06-18 23:00:00,delay_2h,1,2,residual_finite_greedy,18.59735783,0.1003122508,1869,0.2995702587,0.2645951538,0.1167509254,0.2695921758,0.02997808295,0.1000702909,0.8571263193,0.004997021974,0.007086730324,0.00787402
New York,111,2019-06-18 23:00:00,delay_4h,1,4,residual_finite_greedy,18.59735783,0.08337988813,2198,0.2995702587,0.2645951538,0.1167509254,0.2746780219,0.02489223688,0.08309315145,0.7117130008,0.01008286804,0.007086730324,0.00787402
New York,111,2019-06-18 23:00:00,scarce_and_late,0.5,2,residual_finite_greedy,9.298678913,0.06019422224,882,0.2995702587,0.2645951538,0.1167509254,0.2815603426,0.01800991616,0.06011917282,0.5149353003,0.01696518877,0.007086730324,0.00787402
New York,112,2019-06-19 07:00:00,base,1,0,residual_finite_greedy,3.2705583,0.1344188516,738,0.05163031833,0.0448293879,0.1317235814,0.04537697132,0.006253347016,0.1211177312,0.9194840432,0.0005475834212,0.007086730324,0.00393701
New York,112,2019-06-19 07:00:00,low_budget,0.5,0,residual_finite_greedy,1.63527915,0.07780314106,355,0.05163031833,0.0448293879,0.1317235814,0.04799219871,0.003638119628,0.07046479172,0.5349443964,0.00316281081,0.007086730324,0.00393701
New York,112,2019-06-19 07:00:00,high_budget,2,0,residual_finite_greedy,6.5411166,0.2245561214,1645,0.05163031833,0.0448293879,0.1317235814,0.04126834212,0.01036197621,0.2006955708,1.523611557,-0.003561045772,0.007086730324,0.00393701
New York,112,2019-06-19 07:00:00,delay_2h,1,2,residual_finite_greedy,3.2705583,0.1202805656,919,0.05163031833,0.0448293879,0.1317235814,0.04543436243,0.006195955903,0.1200061534,0.9110453283,0.0006049745342,0.007086730324,0.00393701
New York,112,2019-06-19 07:00:00,delay_4h,1,4,residual_finite_greedy,3.2705583,0.1026377495,1075,0.05163031833,0.0448293879,0.1317235814,0.04634291412,0.00528740421,0.102408902,0.7774530646,0.001513526227,0.007086730324,0.00393701
New York,112,2019-06-19 07:00:00,scarce_and_late,0.5,2,residual_finite_greedy,1.63527915,0.07008217933,440,0.05163031833,0.0448293879,0.1317235814,0.0480141901,0.003616128229,0.0700388521,0.5317108097,0.003184802208,0.007086730324,0.00393701
New York,113,2019-06-19 10:00:00,base,1,0,residual_finite_greedy,3.199223672,0.1177921105,821,0.05902898295,0.05206386475,0.1179948876,0.05213724816,0.00689173479,0.1167517115,0.989464153,7.33834198e-05,0.007086730324,0.00393701
New York,113,2019-06-19 10:00:00,low_budget,0.5,0,residual_finite_greedy,1.599611836,0.0685750475,397,0.05902898295,0.05206386475,0.1179948876,0.05499162647,0.004037356486,0.06839617225,0.5796536921,0.002927761724,0.007086730324,0.00393701
New York,113,2019-06-19 10:00:00,high_budget,2,0,residual_finite_greedy,6.398447343,0.1951287587,1834,0.05902898295,0.05206386475,0.1179948876,0.04771515172,0.01131383123,0.1916656982,1.624355954,-0.004348713023,0.007086730324,0.00393701
New York,113,2019-06-19 10:00:00,delay_2h,1,2,residual_finite_greedy,3.199223672,0.1022833916,990,0.05902898295,0.05206386475,0.1179948876,0.05300661456,0.006022368393,0.1020239227,0.8646469754,0.0009427498163,0.007086730324,0.00393701
New York,113,2019-06-19 10:00:00,delay_4h,1,4,residual_finite_greedy,3.199223672,0.08755594978,1128,0.05902898295,0.05206386475,0.1179948876,0.05390859517,0.005120387786,0.08674362203,0.7351472915,0.001844730423,0.007086730324,0.00393701
New York,113,2019-06-19 10:00:00,scarce_and_late,0.5,2,residual_finite_greedy,1.599611836,0.0600277597,460,0.05902898295,0.05206386475,0.1179948876,0.05548747506,0.003541507895,0.05999608527,0.5084634299,0.003423610315,0.007086730324,0.00393701
New York,115,2019-06-20 01:00:00,base,1,0,residual_finite_greedy,1.521707899,0.1576489581,496,0.01889311455,0.01602620168,0.1517437935,0.01631894191,0.002574172643,0.1362492476,0.8978900851,0.0002927402294,0.00338160594,0.00787402
New York,115,2019-06-20 01:00:00,low_budget,0.5,0,residual_finite_greedy,0.7608539494,0.08944718641,241,0.01889311455,0.01602620168,0.1517437935,0.01740257119,0.001490543356,0.07889346949,0.5199123317,0.001376369516,0.00338160594,0.00787402
New York,115,2019-06-20 01:00:00,high_budget,2,0,residual_finite_greedy,3.043415798,0.2661611992,1110,0.01889311455,0.01602620168,0.1517437935,0.01450415707,0.004388957479,0.2323046032,1.530900196,-0.001522044606,0.00338160594,0.00787402
New York,115,2019-06-20 01:00:00,delay_2h,1,2,residual_finite_greedy,1.521707899,0.1566961951,497,0.01889311455,0.01602620168,0.1517437935,0.01630925469,0.002583859863,0.1367619858,0.9012690577,0.0002830530094,0.00338160594,0.00787402
New York,115,2019-06-20 01:00:00,delay_4h,1,4,residual_finite_greedy,1.521707899,0.1447695632,613,0.01889311455,0.01602620168,0.1517437935,0.01616621045,0.002726904102,0.1443332223,0.9511639256,0.0001400087704,0.00338160594,0.00787402
New York,115,2019-06-20 01:00:00,scarce_and_late,0.5,2,residual_finite_greedy,0.7608539494,0.08944718641,241,0.01889311455,0.01602620168,0.1517437935,0.01740257119,0.001490543356,0.07889346949,0.5199123317,0.001376369516,0.00338160594,0.00787402
New York,116,2019-06-20 04:00:00,base,1,0,residual_finite_greedy,1.521707899,0.147495802,396,0.02443910888,0.02089341786,0.145082664,0.02111182125,0.003327287635,0.1361460294,0.938403153,0.0002184033875,0.00338160594,0.01181103
New York,116,2019-06-20 04:00:00,low_budget,0.5,0,residual_finite_greedy,0.7608539494,0.08530869905,188,0.02443910888,0.02089341786,0.145082664,0.02246834738,0.001970761499,0.08063966278,0.5558187349,0.001574929524,0.00338160594,0.01181103
New York,116,2019-06-20 04:00:00,high_budget,2,0,residual_finite_greedy,3.043415798,0.2522514681,924,0.02443910888,0.02089341786,0.145082664,0.01897893209,0.005460176796,0.2234196354,1.539947153,-0.001914485773,0.00338160594,0.01181103
New York,116,2019-06-20 04:00:00,delay_2h,1,2,residual_finite_greedy,1.521707899,0.1310181771,578,0.02443910888,0.02089341786,0.145082664,0.02129411439,0.003144994486,0.1286869542,0.8869905658,0.0004006965364,0.00338160594,0.01181103
New York,116,2019-06-20 04:00:00,delay_4h,1,4,residual_finite_greedy,1.521707899,0.1141854619,647,0.02443910888,0.02089341786,0.145082664,0.02166629633,0.00277281255,0.1134580055,0.7820231747,0.0007728784726,0.00338160594,0.01181103
New York,116,2019-06-20 04:00:00,scarce_and_late,0.5,2,residual_finite_greedy,0.7608539494,0.0758018315,276,0.02443910888,0.02089341786,0.145082664,0.02260949439,0.001829614488,0.07486420627,0.5160106948,0.001716076534,0.00338160594,0.01181103
New York,117,2019-06-20 07:00:00,base,1,0,residual_finite_greedy,1.521707899,0.1274695604,437,0.02864635885,0.02511424332,0.1233006801,0.02538046114,0.003265897717,0.1140074288,0.9246293591,0.0002662178112,0.00338160594,0.02362206
New York,117,2019-06-20 07:00:00,low_budget,0.5,0,residual_finite_greedy,0.7608539494,0.07346165045,211,0.02864635885,0.02511424332,0.1233006801,0.02672176859,0.001924590258,0.06718446376,0.5448831565,0.00160752527,0.00338160594,0.02362206
New York,117,2019-06-20 07:00:00,high_budget,2,0,residual_finite_greedy,3.043415798,0.2146219744,1020,0.02864635885,0.02511424332,0.1233006801,0.02328074372,0.005365615132,0.1873053102,1.519093894,-0.001833499603,0.00338160594,0.02362206
New York,117,2019-06-20 07:00:00,delay_2h,1,2,residual_finite_greedy,1.521707899,0.1095572957,615,0.02864635885,0.02511424332,0.1233006801,0.02565986625,0.002986492601,0.1042538291,0.8455251753,0.0005456229272,0.00338160594,0.02362206
New York,117,2019-06-20 07:00:00,delay_4h,1,4,residual_finite_greedy,1.521707899,0.09431403005,710,0.02864635885,0.02511424332,0.1233006801,0.02596126901,0.002685089839,0.09373232574,0.7601930961,0.0008470256891,0.00338160594,0.02362206
New York,117,2019-06-20 07:00:00,scarce_and_late,0.5,2,residual_finite_greedy,0.7608539494,0.06344717079,292,0.02864635885,0.02511424332,0.1233006801,0.02688962696,0.001756731893,0.06132478834,0.4973596925,0.001775383635,0.00338160594,0.02362206
New York,119,2019-06-20 21:00:00,base,1,0,residual_finite_greedy,3.846498066,0.1483805427,1095,0.01783321113,0.0155572178,0.1276266689,0.01622939649,0.001603814637,0.08993414733,0.7046657887,0.0006721786959,0.009006987358,0.03805776333
New York,119,2019-06-20 21:00:00,low_budget,0.5,0,residual_finite_greedy,1.923249033,0.08681584568,612,0.01783321113,0.0155572178,0.1276266689,0.01686243763,0.000970773505,0.0544362705,0.4265273939,0.001305219828,0.009006987358,0.03805776333
New York,119,2019-06-20 21:00:00,high_budget,2,0,residual_finite_greedy,7.692996132,0.2485617205,2006,0.01783321113,0.0155572178,0.1276266689,0.01526356924,0.002569641893,0.1440930561,1.129019956,-0.0002936485594,0.009006987358,0.03805776333
New York,119,2019-06-20 21:00:00,delay_2h,1,2,residual_finite_greedy,3.846498066,0.1476469534,1112,0.01783321113,0.0155572178,0.1276266689,0.01620759624,0.001625614888,0.09115659966,0.7142441342,0.0006503784454,0.009006987358,0.03805776333
New York,119,2019-06-20 21:00:00,delay_4h,1,4,residual_finite_greedy,3.846498066,0.1460136784,1147,0.01783321113,0.0155572178,0.1276266689,0.01616295447,0.001670256656,0.09365989352,0.7338583252,0.0006057366775,0.009006987358,0.03805776333
New York,119,2019-06-20 21:00:00,scarce_and_late,0.5,2,residual_finite_greedy,1.923249033,0.08663155247,621,0.01783321113,0.0155572178,0.1276266689,0.01684998137,0.0009832297636,0.05513475708,0.4320002828,0.001292763569,0.009006987358,0.03805776333
New York,120,2019-06-21 04:00:00,base,1,0,residual_finite_greedy,3.846498066,0.1316382591,779,0.05966038473,0.05213648155,0.1261122136,0.053092962,0.006567422733,0.1100801271,0.8728744342,0.0009564804494,0.009006987358,0.48031522
New York,120,2019-06-21 04:00:00,low_budget,0.5,0,residual_finite_greedy,1.923249033,0.07649468438,366,0.05966038473,0.05213648155,0.1261122136,0.05587571648,0.003784668252,0.06343687304,0.5030192654,0.003739234931,0.009006987358,0.48031522
New York,120,2019-06-21 04:00:00,high_budget,2,0,residual_finite_greedy,7.692996132,0.2200543159,1661,0.05966038473,0.05213648155,0.1261122136,0.04861704057,0.01104334416,0.1851034688,1.467767978,-0.00351944098,0.009006987358,0.48031522
New York,120,2019-06-21 04:00:00,delay_2h,1,2,residual_finite_greedy,3.846498066,0.1181128131,996,0.05966038473,0.05213648155,0.1261122136,0.05261451221,0.007045872523,0.118099683,0.9364650703,0.0004780306602,0.009006987358,0.48031522
New York,120,2019-06-21 04:00:00,delay_4h,1,4,residual_finite_greedy,3.846498066,0.1010330836,1203,0.05966038473,0.05213648155,0.1261122136,0.05363526923,0.006025115504,0.1009902221,0.8007965225,0.001498787678,0.009006987358,0.48031522
New York,120,2019-06-21 04:00:00,scarce_and_late,0.5,2,residual_finite_greedy,1.923249033,0.06895851668,480,0.05966038473,0.05213648155,0.1261122136,0.0555462931,0.004114091635,0.06895851668,0.546802841,0.003409811547,0.009006987358,0.48031522
New York,121,2019-06-25 07:00:00,base,1,0,residual_finite_greedy,35.07910644,0.1238190405,1590,0.5339519264,0.4678503907,0.1237967923,0.46798625,0.06596567639,0.1235423512,0.9979446875,0.0001358593145,0.04783041442,0.4973755967
New York,121,2019-06-25 07:00:00,low_budget,0.5,0,residual_finite_greedy,17.53955322,0.07375990832,731,0.5339519264,0.4678503907,0.1237967923,0.4946038708,0.03934805553,0.07369213142,0.5952668892,0.02675348018,0.04783041442,0.4973755967
New York,121,2019-06-25 07:00:00,high_budget,2,0,residual_finite_greedy,70.15821289,0.2009817926,3580,0.5339519264,0.4678503907,0.1237967923,0.4269744171,0.1069775092,0.2003504509,1.618381602,-0.04087597352,0.04783041442,0.4973755967
New York,121,2019-06-25 07:00:00,delay_2h,1,2,residual_finite_greedy,35.07910644,0.1070981546,1790,0.5339519264,0.4678503907,0.1237967923,0.4767976234,0.057154303,0.1070401663,0.8646441022,0.008947232712,0.04783041442,0.4973755967
New York,121,2019-06-25 07:00:00,delay_4h,1,4,residual_finite_greedy,35.07910644,0.08882833003,2059,0.5339519264,0.4678503907,0.1237967923,0.4865778491,0.04737407723,0.08872348782,0.7166864843,0.01872745847,0.04783041442,0.4973755967
New York,121,2019-06-25 07:00:00,scarce_and_late,0.5,2,residual_finite_greedy,17.53955322,0.06399973029,849,0.5339519264,0.4678503907,0.1237967923,0.49981011,0.03414181632,0.063941742,0.5165056447,0.03195971939,0.04783041442,0.4973755967
New York,122,2019-06-29 18:00:00,base,1,0,residual_finite_greedy,23.7154995,0.1085698635,1456,0.4169878714,0.3717146433,0.10857205,0.3717732506,0.04521462074,0.1084315009,0.9987054756,5.860729733e-05,0.03686080824,0.04986879333
New York,122,2019-06-29 18:00:00,low_budget,0.5,0,residual_finite_greedy,11.85774975,0.06435990203,681,0.4169878714,0.3717146433,0.10857205,0.3902082684,0.02677960302,0.06422153943,0.5915107931,0.01849362502,0.03686080824,0.04986879333
New York,122,2019-06-29 18:00:00,high_budget,2,0,residual_finite_greedy,47.43099901,0.1778510455,3206,0.4169878714,0.3717146433,0.10857205,0.3430555254,0.07393234595,0.1773009505,1.633025723,-0.02865911792,0.03686080824,0.04986879333
New York,122,2019-06-29 18:00:00,delay_2h,1,2,residual_finite_greedy,23.7154995,0.09288122406,1765,0.4169878714,0.3717146433,0.10857205,0.3782589901,0.03872888129,0.09287771646,0.855447755,0.006544346752,0.03686080824,0.04986879333
New York,122,2019-06-29 18:00:00,delay_4h,1,4,residual_finite_greedy,23.7154995,0.0768662133,2076,0.4169878714,0.3717146433,0.10857205,0.3849367297,0.03205114172,0.07686348674,0.707949115,0.01322208632,0.03686080824,0.04986879333
New York,122,2019-06-29 18:00:00,scarce_and_late,0.5,2,residual_finite_greedy,11.85774975,0.05544521974,836,0.4169878714,0.3717146433,0.10857205,0.3938678872,0.02311998416,0.05544521974,0.5106767323,0.02215324388,0.03686080824,0.04986879333
New York,123,2019-06-30 15:00:00,base,1,0,residual_finite_greedy,16.62784393,0.1165563434,1449,0.2729615004,0.241152528,0.1165328165,0.2412049755,0.03175652488,0.1163406738,0.9983511713,5.244754733e-05,0.02021357153,0.04724412
New York,123,2019-06-30 15:00:00,low_budget,0.5,0,residual_finite_greedy,8.313921966,0.06897211259,677,0.2729615004,0.241152528,0.1165328165,0.2541685794,0.01879292095,0.06884824754,0.5908056599,0.01301605148,0.02021357153,0.04724412
New York,123,2019-06-30 15:00:00,high_budget,2,0,residual_finite_greedy,33.25568786,0.1913637619,3137,0.2729615004,0.241152528,0.1165328165,0.2209937712,0.05196772922,0.1903848314,1.633744357,-0.02015875679,0.02021357153,0.04724412
New York,123,2019-06-30 15:00:00,delay_2h,1,2,residual_finite_greedy,16.62784393,0.09960637383,1744,0.2729615004,0.241152528,0.1165328165,0.2457783832,0.02718311717,0.0995859018,0.8545738859,0.004625855255,0.02021357153,0.04724412
New York,123,2019-06-30 15:00:00,delay_4h,1,4,residual_finite_greedy,16.62784393,0.08236261935,2063,0.2729615004,0.241152528,0.1165328165,0.2505090222,0.02245247818,0.08225510979,0.7058536152,0.009356494244,0.02021357153,0.04724412
New York,123,2019-06-30 15:00:00,scarce_and_late,0.5,2,residual_finite_greedy,8.313921966,0.05938815974,835,0.2729615004,0.241152528,0.1165328165,0.2567508192,0.01621068119,0.05938815974,0.5096260568,0.01559829124,0.02021357153,0.04724412
Philadelphia,640,2023-07-04 01:00:00,base,1,0,residual_finite_greedy,0.4128202335,0.1821792067,205,0.009872386696,0.008243332553,0.1650111764,0.008546814419,0.001325572277,0.1342707005,0.8137067039,0.0003034818658,0.002905801377,0.005905515
Philadelphia,640,2023-07-04 01:00:00,low_budget,0.5,0,residual_finite_greedy,0.2064101168,0.1061213641,87,0.009872386696,0.008243332553,0.1650111764,0.009067592116,0.0008047945799,0.08151975856,0.4940256794,0.0008242595632,0.002905801377,0.005905515
Philadelphia,640,2023-07-04 01:00:00,high_budget,2,0,residual_finite_greedy,0.825640467,0.2943184118,497,0.009872386696,0.008243332553,0.1650111764,0.007608196506,0.00226419019,0.2293457762,1.389880256,-0.0006351360469,0.002905801377,0.005905515
Philadelphia,640,2023-07-04 01:00:00,delay_2h,1,2,residual_finite_greedy,0.4128202335,0.1385744841,303,0.009872386696,0.008243332553,0.1650111764,0.008758940974,0.001113445723,0.1127838441,0.6834921523,0.0005156084206,0.002905801377,0.005905515
Philadelphia,640,2023-07-04 01:00:00,delay_4h,1,4,residual_finite_greedy,0.4128202335,0.08291049052,364,0.009872386696,0.008243332553,0.1650111764,0.009136198677,0.000736188019,0.07457041966,0.4519113267,0.0008928661241,0.002905801377,0.005905515
Philadelphia,640,2023-07-04 01:00:00,scarce_and_late,0.5,2,residual_finite_greedy,0.2064101168,0.08384515467,137,0.009872386696,0.008243332553,0.1650111764,0.009186047769,0.0006863389269,0.06952107408,0.421311305,0.0009427152162,0.002905801377,0.005905515
Philadelphia,641,2023-07-07 11:00:00,base,1,0,residual_finite_greedy,0.2182709443,0.1895363967,126,0.004974469552,0.00404945932,0.1859515315,0.004154627371,0.0008198421814,0.1648099708,0.8863060681,0.0001051680502,0.001487792359,0.009842525
Philadelphia,641,2023-07-07 11:00:00,low_budget,0.5,0,residual_finite_greedy,0.1091354722,0.1087245822,58,0.004974469552,0.00404945932,0.1859515315,0.004476193062,0.0004982764905,0.1001667585,0.5386713286,0.0004267337412,0.001487792359,0.009842525
Philadelphia,641,2023-07-07 11:00:00,high_budget,2,0,residual_finite_greedy,0.4365418886,0.3150718705,295,0.004974469552,0.00404945932,0.1859515315,0.003610506911,0.001363962641,0.2741925801,1.474537896,-0.0004389524096,0.001487792359,0.009842525
Philadelphia,641,2023-07-07 11:00:00,delay_2h,1,2,residual_finite_greedy,0.2182709443,0.1895363967,126,0.004974469552,0.00404945932,0.1859515315,0.004154627371,0.0008198421814,0.1648099708,0.8863060681,0.0001051680502,0.001487792359,0.009842525
Philadelphia,641,2023-07-07 11:00:00,delay_4h,1,4,residual_finite_greedy,0.2182709443,0.1896343199,129,0.004974469552,0.00404945932,0.1859515315,0.004170792272,0.0008036772804,0.1615603979,0.8688306928,0.0001213329512,0.001487792359,0.009842525
Philadelphia,641,2023-07-07 11:00:00,scarce_and_late,0.5,2,residual_finite_greedy,0.1091354722,0.1087245822,58,0.004974469552,0.00404945932,0.1859515315,0.004476193062,0.0004982764905,0.1001667585,0.5386713286,0.0004267337412,0.001487792359,0.009842525
Philadelphia,642,2023-07-07 17:00:00,base,1,0,residual_finite_greedy,0.2104896005,0.1830080701,141,0.004404859881,0.003539557703,0.1964426113,0.003667362664,0.0007374972164,0.1674280763,0.852300197,0.0001278049612,0.0008256984963,0.01574804
Philadelphia,642,2023-07-07 17:00:00,low_budget,0.5,0,residual_finite_greedy,0.1052448003,0.1058218313,63,0.004404859881,0.003539557703,0.1964426113,0.00396754635,0.0004373135313,0.09927978258,0.5053882246,0.0004279886463,0.0008256984963,0.01574804
Philadelphia,642,2023-07-07 17:00:00,high_budget,2,0,residual_finite_greedy,0.4209792011,0.3128070866,321,0.004404859881,0.003539557703,0.1964426113,0.003189637095,0.001215222785,0.2758822796,1.404391225,-0.0003499206079,0.0008256984963,0.01574804
Philadelphia,642,2023-07-07 17:00:00,delay_2h,1,2,residual_finite_greedy,0.2104896005,0.1828640909,142,0.004404859881,0.003539557703,0.1964426113,0.00366809577,0.0007367641106,0.1672616452,0.8514529718,0.000128538067,0.0008256984963,0.01574804
Philadelphia,642,2023-07-07 17:00:00,delay_4h,1,4,residual_finite_greedy,0.2104896005,0.1828640909,142,0.004404859881,0.003539557703,0.1964426113,0.00366809577,0.0007367641106,0.1672616452,0.8514529718,0.000128538067,0.0008256984963,0.01574804
Philadelphia,642,2023-07-07 17:00:00,scarce_and_late,0.5,2,residual_finite_greedy,0.1052448003,0.1058218313,63,0.004404859881,0.003539557703,0.1964426113,0.00396754635,0.0004373135313,0.09927978258,0.5053882246,0.0004279886463,0.0008256984963,0.01574804
Philadelphia,643,2023-07-08 16:00:00,base,1,0,residual_finite_greedy,1.050453439,0.1740948295,571,0.0234280212,0.01943689461,0.1703569651,0.0196960272,0.003731993996,0.1592961678,0.9350728201,0.000259132594,0.003739478326,0.549212895
Philadelphia,643,2023-07-08 16:00:00,low_budget,0.5,0,residual_finite_greedy,0.5252267193,0.1037531893,237,0.0234280212,0.01943689461,0.1703569651,0.02117806022,0.00224996098,0.09603717533,0.5637408208,0.00174116561,0.003739478326,0.549212895
Philadelphia,643,2023-07-08 16:00:00,high_budget,2,0,residual_finite_greedy,2.100906877,0.2892816628,1344,0.0234280212,0.01943689461,0.1703569651,0.01730258557,0.00612543563,0.2614576612,1.534763554,-0.00213430904,0.003739478326,0.549212895
Philadelphia,643,2023-07-08 16:00:00,delay_2h,1,2,residual_finite_greedy,1.050453439,0.1595570205,639,0.0234280212,0.01943689461,0.1703569651,0.02007707898,0.003350942222,0.1430313808,0.83959808,0.000640184368,0.003739478326,0.549212895
Philadelphia,643,2023-07-08 16:00:00,delay_4h,1,4,residual_finite_greedy,1.050453439,0.1410230149,716,0.0234280212,0.01943689461,0.1703569651,0.0204429827,0.002985038502,0.1274131723,0.7479187731,0.001006088087,0.003739478326,0.549212895
Philadelphia,643,2023-07-08 16:00:00,scarce_and_late,0.5,2,residual_finite_greedy,0.5252267193,0.09551159029,269,0.0234280212,0.01943689461,0.1703569651,0.02141511443,0.002012906774,0.08591877036,0.5043455095,0.001978219816,0.003739478326,0.549212895
Philadelphia,644,2023-07-09 11:00:00,base,1,0,residual_finite_greedy,5.051169419,0.1529057119,1267,0.1110530288,0.09460058211,0.1481494643,0.0948719953,0.01618103353,0.145705468,0.9835031713,0.0002714131947,0.02620668832,0.809055555
Philadelphia,644,2023-07-09 11:00:00,low_budget,0.5,0,residual_finite_greedy,2.525584709,0.09207392766,536,0.1110530288,0.09460058211,0.1481494643,0.1014449707,0.009608058174,0.0865177499,0.5839896237,0.006844388555,0.02620668832,0.809055555
Philadelphia,644,2023-07-09 11:00:00,high_budget,2,0,residual_finite_greedy,10.10233884,0.2509637048,2742,0.1110530288,0.09460058211,0.1481494643,0.08449586695,0.02655716189,0.2391394649,1.614177048,-0.01010471516,0.02620668832,0.809055555
Philadelphia,644,2023-07-09 11:00:00,delay_2h,1,2,residual_finite_greedy,5.051169419,0.1436529333,1265,0.1110530288,0.09460058211,0.1481494643,0.09556842511,0.01548460373,0.1394343215,0.9411733091,0.0009678429987,0.02620668832,0.809055555
Philadelphia,644,2023-07-09 11:00:00,delay_4h,1,4,residual_finite_greedy,5.051169419,0.1319848746,1234,0.1110530288,0.09460058211,0.1481494643,0.09642379439,0.01462923445,0.1317319717,0.8891829095,0.001823212278,0.02620668832,0.809055555
Philadelphia,644,2023-07-09 11:00:00,scarce_and_late,0.5,2,residual_finite_greedy,2.525584709,0.08585347687,534,0.1110530288,0.09460058211,0.1481494643,0.1017993881,0.009253640688,0.08332632424,0.5624476919,0.00719880604,0.02620668832,0.809055555
Philadelphia,645,2023-07-09 18:00:00,base,1,0,residual_finite_greedy,3.906858365,0.1358451974,1537,0.09158145415,0.07927351959,0.1343933078,0.07976214411,0.01181931004,0.1290578988,0.9603000391,0.0004886245202,0.02620668832,0.592520005
Philadelphia,645,2023-07-09 18:00:00,low_budget,0.5,0,residual_finite_greedy,1.953429183,0.08213083122,623,0.09158145415,0.07927351959,0.1343933078,0.08436934058,0.007212113569,0.07875080863,0.5859726939,0.00509582099,0.02620668832,0.592520005
Philadelphia,645,2023-07-09 18:00:00,high_budget,2,0,residual_finite_greedy,7.81371673,0.2196739744,3166,0.09158145415,0.07927351959,0.1343933078,0.07275711541,0.01882433874,0.2055474977,1.529447418,-0.006516404176,0.02620668832,0.592520005
Philadelphia,645,2023-07-09 18:00:00,delay_2h,1,2,residual_finite_greedy,3.906858365,0.1223086091,1683,0.09158145415,0.07927351959,0.1343933078,0.08115338874,0.01042806541,0.1138665629,0.8472636379,0.001879869149,0.02620668832,0.592520005
Philadelphia,645,2023-07-09 18:00:00,delay_4h,1,4,residual_finite_greedy,3.906858365,0.105584633,1868,0.09158145415,0.07927351959,0.1343933078,0.08288351509,0.008697939062,0.09497489577,0.706693639,0.003609995497,0.02620668832,0.592520005
Philadelphia,645,2023-07-09 18:00:00,scarce_and_late,0.5,2,residual_finite_greedy,1.953429183,0.07495152492,735,0.09158145415,0.07927351959,0.1343933078,0.0851312,0.006450254151,0.07043188177,0.5240728345,0.005857680408,0.02620668832,0.592520005
