split,heldout,n_tokens,n_events,pearson,spearman,mae,top_1pct_value_capture,top_5pct_value_capture,top_10pct_value_capture
leave_city_out,Austin,19758,15,0.8706111707,0.9270730561,0.0005421295865,0.8894859978,0.9170456434,0.9305578007
leave_city_out,Chicago,27896,13,0.793584214,0.824563338,0.0001507102763,0.9310757503,0.9212688174,0.9202169167
leave_city_out,Dallas,12825,10,0.7562962981,0.7550438899,0.0003518043347,0.5143566326,0.6011592897,0.6705591135
leave_city_out,Houston,5158,4,0.7259606088,0.7996804675,0.0003763174382,0.5841890649,0.6689776368,0.7623416432
leave_city_out,New York,53346,24,0.7383993555,0.8473684332,0.0002048117289,0.6371030855,0.8413411315,0.8626389185
leave_city_out,Philadelphia,37656,20,0.8396476363,0.895799443,0.0002556386134,0.9612534797,0.935741613,0.9329921561
leave_city_out,San Antonio,29897,19,0.855246804,0.9012725151,0.0003219084767,0.9467903202,0.9479811883,0.9432734319
