city,event_id,event_start,policy_scenario,budget_scale,delay_add_hours,policy_score,allocated_cost,value_proxy,selected_action_count,baseline_objective,optimized_objective,lp_recoverable_fraction,replay_objective,replay_gain,replay_recoverable_fraction,replay_fraction_of_base_lp_gain,objective_gap_to_base_lp,event_peak_positive_abnormal_deficit,event_total_precip,greedy_replay_gain,greedy_replay_recoverable_fraction,relative_to_greedy_replay_gain,replay_recoverable_gap_to_lp
Austin,478,2024-07-06 17:00:00,base,1,0,lp_optimizer_replay,1.459143153,,453,0.1342685328,0.1197952744,0.1077933755,0.1197952744,0.01447325838,0.1077933755,1,8.465450563e-16,0.02623511767,1.27165423,0.01283068919,0.09555991207,1.128018781,6.369904604e-15
Austin,478,2024-07-06 17:00:00,base,1,0,greedy_oracle,1.459143153,0.1126878882,386,0.1342685328,0.1197952744,0.1077933755,0.1214378436,0.01283068919,0.09555991207,0.8865100625,0.001642569188,0.02623511767,1.27165423,0.01283068919,0.09555991207,1,0.01223346345
Austin,478,2024-07-06 17:00:00,base,1,0,activated_bottleneck_law,1.459143153,0.1126878882,386,0.1342685328,0.1197952744,0.1077933755,0.1214378436,0.01283068919,0.09555991207,0.8865100625,0.001642569188,0.02623511767,1.27165423,0.01283068919,0.09555991207,1,0.01223346345
Austin,478,2024-07-06 17:00:00,base,1,0,exposure_only,1.459143153,0.08643344868,190,0.1342685328,0.1197952744,0.1077933755,0.1276858373,0.006582695491,0.04902634559,0.4548177971,0.007890562885,0.02623511767,1.27165423,0.01283068919,0.09555991207,0.513043017,0.05876702993
Austin,478,2024-07-06 17:00:00,base,1,0,deficit_only,1.459143153,0.08241805377,194,0.1342685328,0.1197952744,0.1077933755,0.1281423827,0.006126150105,0.04562610448,0.4232737333,0.00834710827,0.02623511767,1.27165423,0.01283068919,0.09555991207,0.4774607206,0.06216727104
Austin,478,2024-07-06 17:00:00,base,1,0,structure_only,1.459143153,0.04664504609,159,0.1342685328,0.1197952744,0.1077933755,0.1310535044,0.003215028348,0.02394476413,0.2221357668,0.01125823003,0.02623511767,1.27165423,0.01283068919,0.09555991207,0.2505733169,0.08384861139
Austin,478,2024-07-06 17:00:00,base,1,0,random_positive,1.459143153,0.02108025677,262,0.1342685328,0.1197952744,0.1077933755,0.1314684091,0.002800123735,0.02085465356,0.1934687865,0.01167313464,0.02623511767,1.27165423,0.01283068919,0.09555991207,0.2182364247,0.08693872196
Austin,478,2024-07-06 17:00:00,low_budget,0.5,0,greedy_oracle,0.7295715764,0.06518556162,182,0.1342685328,0.1197952744,0.1077933755,0.1267884345,0.007480098288,0.05570998753,0.5168219964,0.006993160087,0.02623511767,1.27165423,0.007480098288,0.05570998753,1,0.05208338798
Austin,478,2024-07-06 17:00:00,low_budget,0.5,0,activated_bottleneck_law,0.7295715764,0.06518556162,182,0.1342685328,0.1197952744,0.1077933755,0.1267884345,0.007480098288,0.05570998753,0.5168219964,0.006993160087,0.02623511767,1.27165423,0.007480098288,0.05570998753,1,0.05208338798
Austin,478,2024-07-06 17:00:00,low_budget,0.5,0,exposure_only,0.7295715764,0.0496111916,94,0.1342685328,0.1197952744,0.1077933755,0.1303277356,0.00394079717,0.02935011717,0.2722812699,0.01053246121,0.02623511767,1.27165423,0.007480098288,0.05570998753,0.5268376187,0.07844325835
Austin,478,2024-07-06 17:00:00,low_budget,0.5,0,deficit_only,0.7295715764,0.04733154916,93,0.1342685328,0.1197952744,0.1077933755,0.1307300035,0.003538529264,0.02635412178,0.2444873968,0.01093472911,0.02623511767,1.27165423,0.007480098288,0.05570998753,0.4730591936,0.08143925374
Austin,478,2024-07-06 17:00:00,low_budget,0.5,0,structure_only,0.7295715764,0.02481717857,79,0.1342685328,0.1197952744,0.1077933755,0.13257206,0.001696472791,0.01263492462,0.117214296,0.01277678558,0.02623511767,1.27165423,0.007480098288,0.05570998753,0.2267981951,0.0951584509
Austin,478,2024-07-06 17:00:00,low_budget,0.5,0,random_positive,0.7295715764,0.0114315481,126,0.1342685328,0.1197952744,0.1077933755,0.1327428104,0.001525722428,0.01136321665,0.1054166511,0.01294753595,0.02623511767,1.27165423,0.007480098288,0.05570998753,0.2039709064,0.09643015886
Austin,478,2024-07-06 17:00:00,high_budget,2,0,greedy_oracle,2.918286305,0.1913241655,667,0.1342685328,0.1197952744,0.1077933755,0.1133523732,0.02091615964,0.1557785671,1.445159003,-0.006442901266,0.02623511767,1.27165423,0.02091615964,0.1557785671,1,-0.04798519156
Austin,478,2024-07-06 17:00:00,high_budget,2,0,activated_bottleneck_law,2.918286305,0.1913241655,667,0.1342685328,0.1197952744,0.1077933755,0.1133523732,0.02091615964,0.1557785671,1.445159003,-0.006442901266,0.02623511767,1.27165423,0.02091615964,0.1557785671,1,-0.04798519156
Austin,478,2024-07-06 17:00:00,high_budget,2,0,exposure_only,2.918286305,0.1527785686,401,0.1342685328,0.1197952744,0.1077933755,0.1226436162,0.01162491662,0.08657960564,0.8031996885,0.002848341756,0.02623511767,1.27165423,0.02091615964,0.1557785671,0.5557863785,0.02121376987
Austin,478,2024-07-06 17:00:00,high_budget,2,0,deficit_only,2.918286305,0.1470326673,401,0.1342685328,0.1197952744,0.1077933755,0.1233666032,0.01090192964,0.08119497107,0.7532463909,0.00357132874,0.02623511767,1.27165423,0.02091615964,0.1557785671,0.5212204259,0.02659840445
Austin,478,2024-07-06 17:00:00,high_budget,2,0,structure_only,2.918286305,0.08349323141,300,0.1342685328,0.1197952744,0.1077933755,0.1289437466,0.005324786172,0.03965773708,0.3679051416,0.009148472204,0.02623511767,1.27165423,0.02091615964,0.1557785671,0.2545776215,0.06813563844
Austin,478,2024-07-06 17:00:00,high_budget,2,0,random_positive,2.918286305,0.04223432816,513,0.1342685328,0.1197952744,0.1077933755,0.1287198486,0.005548684167,0.04132527594,0.3833749128,0.008924574208,0.02623511767,1.27165423,0.02091615964,0.1557785671,0.2652821676,0.06646809958
Austin,478,2024-07-06 17:00:00,delay_2h,1,2,greedy_oracle,1.459143153,0.1041033014,385,0.1342685328,0.1197952744,0.1077933755,0.1224905998,0.01177793296,0.08771923488,0.813772038,0.00269532541,0.02623511767,1.27165423,0.01177793296,0.08771923488,1,0.02007414064
Austin,478,2024-07-06 17:00:00,delay_2h,1,2,activated_bottleneck_law,1.459143153,0.1041033014,385,0.1342685328,0.1197952744,0.1077933755,0.1224905998,0.01177793296,0.08771923488,0.813772038,0.00269532541,0.02623511767,1.27165423,0.01177793296,0.08771923488,1,0.02007414064
Austin,478,2024-07-06 17:00:00,delay_2h,1,2,exposure_only,1.459143153,0.07991900953,199,0.1342685328,0.1197952744,0.1077933755,0.1284617508,0.00580678203,0.04324752724,0.4012076534,0.008666476346,0.02623511767,1.27165423,0.01177793296,0.08771923488,0.4930221667,0.06454584828
Austin,478,2024-07-06 17:00:00,delay_2h,1,2,deficit_only,1.459143153,0.07511521482,197,0.1342685328,0.1197952744,0.1077933755,0.1291328986,0.005135634205,0.03824897836,0.3548360757,0.009337624171,0.02623511767,1.27165423,0.01177793296,0.08771923488,0.4360386682,0.06954439716
Austin,478,2024-07-06 17:00:00,delay_2h,1,2,structure_only,1.459143153,0.04237646455,163,0.1342685328,0.1197952744,0.1077933755,0.1316906624,0.002577870395,0.0191993637,0.1781126494,0.01189538798,0.02623511767,1.27165423,0.01177793296,0.08771923488,0.2188729043,0.08859401181
Austin,478,2024-07-06 17:00:00,delay_2h,1,2,random_positive,1.459143153,0.02007791791,262,0.1342685328,0.1197952744,0.1077933755,0.1316081711,0.002660361675,0.01981373907,0.1838122146,0.0118128967,0.02623511767,1.27165423,0.01177793296,0.08771923488,0.2258767886,0.08797963644
Austin,478,2024-07-06 17:00:00,delay_4h,1,4,greedy_oracle,1.459143153,0.0938240843,388,0.1342685328,0.1197952744,0.1077933755,0.1238214401,0.01044709272,0.07780745421,0.7218203701,0.004026165659,0.02623511767,1.27165423,0.01044709272,0.07780745421,1,0.02998592131
Austin,478,2024-07-06 17:00:00,delay_4h,1,4,activated_bottleneck_law,1.459143153,0.0938240843,388,0.1342685328,0.1197952744,0.1077933755,0.1238214401,0.01044709272,0.07780745421,0.7218203701,0.004026165659,0.02623511767,1.27165423,0.01044709272,0.07780745421,1,0.02998592131
Austin,478,2024-07-06 17:00:00,delay_4h,1,4,exposure_only,1.459143153,0.07069028594,206,0.1342685328,0.1197952744,0.1077933755,0.1295308368,0.00473769602,0.0352852297,0.3273413559,0.009735562355,0.02623511767,1.27165423,0.01044709272,0.07780745421,0.4534942064,0.07250814582
Austin,478,2024-07-06 17:00:00,delay_4h,1,4,deficit_only,1.459143153,0.06651376576,204,0.1342685328,0.1197952744,0.1077933755,0.1299767173,0.004291815451,0.03196441759,0.2965341556,0.01018144292,0.02623511767,1.27165423,0.01044709272,0.07780745421,0.4108143354,0.07582895793
Austin,478,2024-07-06 17:00:00,delay_4h,1,4,structure_only,1.459143153,0.03781085079,167,0.1342685328,0.1197952744,0.1077933755,0.1321858705,0.002082662336,0.01551117222,0.1438972678,0.01239059604,0.02623511767,1.27165423,0.01044709272,0.07780745421,0.1993532931,0.09228220329
Austin,478,2024-07-06 17:00:00,delay_4h,1,4,random_positive,1.459143153,0.01810571707,257,0.1342685328,0.1197952744,0.1077933755,0.1318964183,0.002372114477,0.01766694271,0.1638963677,0.0121011439,0.02623511767,1.27165423,0.01044709272,0.07780745421,0.2270597707,0.09012643281
Austin,478,2024-07-06 17:00:00,scarce_and_late,0.5,2,greedy_oracle,0.7295715764,0.06079380301,195,0.1342685328,0.1197952744,0.1077933755,0.1273304989,0.00693803387,0.05167282107,0.479369171,0.007535224506,0.02623511767,1.27165423,0.00693803387,0.05167282107,1,0.05612055445
Austin,478,2024-07-06 17:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,0.7295715764,0.06079380301,195,0.1342685328,0.1197952744,0.1077933755,0.1273304989,0.00693803387,0.05167282107,0.479369171,0.007535224506,0.02623511767,1.27165423,0.00693803387,0.05167282107,1,0.05612055445
Austin,478,2024-07-06 17:00:00,scarce_and_late,0.5,2,exposure_only,0.7295715764,0.04517761646,98,0.1342685328,0.1197952744,0.1077933755,0.1309084965,0.003360036342,0.02502474907,0.2321547957,0.01111322203,0.02623511767,1.27165423,0.00693803387,0.05167282107,0.4842922945,0.08276862644
Austin,478,2024-07-06 17:00:00,scarce_and_late,0.5,2,deficit_only,0.7295715764,0.04292470687,99,0.1342685328,0.1197952744,0.1077933755,0.1311645013,0.0031040315,0.02311808609,0.2144666681,0.01136922688,0.02623511767,1.27165423,0.00693803387,0.05167282107,0.4473935351,0.08467528943
Austin,478,2024-07-06 17:00:00,scarce_and_late,0.5,2,structure_only,0.7295715764,0.0229719853,82,0.1342685328,0.1197952744,0.1077933755,0.132834149,0.001434383797,0.01068294832,0.09910579635,0.01303887458,0.02623511767,1.27165423,0.00693803387,0.05167282107,0.2067421151,0.0971104272
Austin,478,2024-07-06 17:00:00,scarce_and_late,0.5,2,random_positive,0.7295715764,0.01063234611,127,0.1342685328,0.1197952744,0.1077933755,0.1328503588,0.001418173945,0.01056222121,0.09798580997,0.01305508443,0.02623511767,1.27165423,0.00693803387,0.05167282107,0.2044057397,0.09723115431
Austin,479,2024-07-12 13:00:00,base,1,0,lp_optimizer_replay,2.026517436,,439,0.1559423619,0.135740448,0.1295473124,0.135740448,0.02020191387,0.1295473124,1,4.163336342e-16,0.02521753832,0.01574804,0.01834502363,0.1176397703,1.101220378,2.553512957e-15
Austin,479,2024-07-12 13:00:00,base,1,0,greedy_oracle,2.026517436,0.134753427,386,0.1559423619,0.135740448,0.1295473124,0.1375973383,0.01834502363,0.1176397703,0.9080834497,0.001856890232,0.02521753832,0.01574804,0.01834502363,0.1176397703,1,0.01190754205
Austin,479,2024-07-12 13:00:00,base,1,0,activated_bottleneck_law,2.026517436,0.134753427,386,0.1559423619,0.135740448,0.1295473124,0.1375973383,0.01834502363,0.1176397703,0.9080834497,0.001856890232,0.02521753832,0.01574804,0.01834502363,0.1176397703,1,0.01190754205
Austin,479,2024-07-12 13:00:00,base,1,0,exposure_only,2.026517436,0.1033580769,190,0.1559423619,0.135740448,0.1295473124,0.1448425263,0.01109983557,0.07117909101,0.5494447528,0.009102078297,0.02521753832,0.01574804,0.01834502363,0.1176397703,0.6050597585,0.05836822135
Austin,479,2024-07-12 13:00:00,base,1,0,deficit_only,2.026517436,0.09836057214,194,0.1559423619,0.135740448,0.1295473124,0.1455108807,0.01043148116,0.06689318432,0.5163610352,0.009770432709,0.02521753832,0.01574804,0.01834502363,0.1176397703,0.5686272946,0.06265412804
Austin,479,2024-07-12 13:00:00,base,1,0,structure_only,2.026517436,0.05577866366,159,0.1559423619,0.135740448,0.1295473124,0.1503443096,0.005598052321,0.03589821427,0.2771050485,0.01460386155,0.02521753832,0.01574804,0.01834502363,0.1176397703,0.3051537263,0.09364909809
Austin,479,2024-07-12 13:00:00,base,1,0,random_positive,2.026517436,0.02585318382,272,0.1559423619,0.135740448,0.1295473124,0.1519107553,0.004031606548,0.02585318382,0.1995655746,0.01617030732,0.02521753832,0.01574804,0.01834502363,0.1176397703,0.2197656775,0.1036941285
Austin,479,2024-07-12 13:00:00,low_budget,0.5,0,greedy_oracle,1.013258718,0.07794961784,182,0.1559423619,0.135740448,0.1295473124,0.1452309568,0.01071140514,0.06868823204,0.5302173452,0.009490508728,0.02521753832,0.01574804,0.01071140514,0.06868823204,1,0.06085908032
Austin,479,2024-07-12 13:00:00,low_budget,0.5,0,activated_bottleneck_law,1.013258718,0.07794961784,182,0.1559423619,0.135740448,0.1295473124,0.1452309568,0.01071140514,0.06868823204,0.5302173452,0.009490508728,0.02521753832,0.01574804,0.01071140514,0.06868823204,1,0.06085908032
Austin,479,2024-07-12 13:00:00,low_budget,0.5,0,exposure_only,1.013258718,0.05932561336,94,0.1559423619,0.135740448,0.1295473124,0.1492770953,0.006665266628,0.04274186018,0.3299324347,0.01353664724,0.02521753832,0.01574804,0.01071140514,0.06868823204,0.6222588486,0.08680545218
Austin,479,2024-07-12 13:00:00,low_budget,0.5,0,deficit_only,1.013258718,0.05646222167,95,0.1559423619,0.135740448,0.1295473124,0.1497202432,0.006222118732,0.03990011859,0.3079964984,0.01397979513,0.02521753832,0.01574804,0.01071140514,0.06868823204,0.5808872553,0.08964719378
Austin,479,2024-07-12 13:00:00,low_budget,0.5,0,structure_only,1.013258718,0.02967665748,79,0.1559423619,0.135740448,0.1295473124,0.1528637204,0.003078641448,0.01974217532,0.1523935538,0.01712327242,0.02521753832,0.01574804,0.01071140514,0.06868823204,0.2874171416,0.109805137
Austin,479,2024-07-12 13:00:00,low_budget,0.5,0,random_positive,1.013258718,0.01305916075,142,0.1559423619,0.135740448,0.1295473124,0.1539058855,0.002036476372,0.01305916075,0.100806111,0.0181654375,0.02521753832,0.01574804,0.01071140514,0.06868823204,0.1901222431,0.1164881516
Austin,479,2024-07-12 13:00:00,high_budget,2,0,greedy_oracle,4.053034871,0.2287875599,667,0.1559423619,0.135740448,0.1295473124,0.1258497978,0.03009256405,0.1929723501,1.489589761,-0.009890650188,0.02521753832,0.01574804,0.03009256405,0.1929723501,1,-0.06342503774
Austin,479,2024-07-12 13:00:00,high_budget,2,0,activated_bottleneck_law,4.053034871,0.2287875599,667,0.1559423619,0.135740448,0.1295473124,0.1258497978,0.03009256405,0.1929723501,1.489589761,-0.009890650188,0.02521753832,0.01574804,0.03009256405,0.1929723501,1,-0.06342503774
Austin,479,2024-07-12 13:00:00,high_budget,2,0,exposure_only,4.053034871,0.1826943074,401,0.1559423619,0.135740448,0.1295473124,0.1363357481,0.01960661377,0.1257298757,0.9705324901,0.0005953000967,0.02521753832,0.01574804,0.03009256405,0.1929723501,0.6515434755,0.003817436708
Austin,479,2024-07-12 13:00:00,high_budget,2,0,deficit_only,4.053034871,0.1753735683,402,0.1559423619,0.135740448,0.1295473124,0.1374773615,0.01846500042,0.1184091365,0.9140223318,0.001736913448,0.02521753832,0.01574804,0.03009256405,0.1929723501,0.6136067497,0.01113817584
Austin,479,2024-07-12 13:00:00,high_budget,2,0,structure_only,4.053034871,0.0998421325,300,0.1559423619,0.135740448,0.1295473124,0.1466935639,0.009248797971,0.05930907971,0.4578179093,0.0109531159,0.02521753832,0.01574804,0.03009256405,0.1929723501,0.3073449625,0.07023823266
Austin,479,2024-07-12 13:00:00,high_budget,2,0,random_positive,4.053034871,0.0479826961,501,0.1559423619,0.135740448,0.1295473124,0.1484625521,0.007479809768,0.04796522047,0.3702525324,0.0127221041,0.02521753832,0.01574804,0.03009256405,0.1929723501,0.248560068,0.0815820919
Austin,479,2024-07-12 13:00:00,delay_2h,1,2,greedy_oracle,2.026517436,0.1244878828,385,0.1559423619,0.135740448,0.1295473124,0.1386725487,0.01726981319,0.1107448481,0.8548602524,0.00293210068,0.02521753832,0.01574804,0.01726981319,0.1107448481,1,0.01880246422
Austin,479,2024-07-12 13:00:00,delay_2h,1,2,activated_bottleneck_law,2.026517436,0.1244878828,385,0.1559423619,0.135740448,0.1295473124,0.1386725487,0.01726981319,0.1107448481,0.8548602524,0.00293210068,0.02521753832,0.01574804,0.01726981319,0.1107448481,1,0.01880246422
Austin,479,2024-07-12 13:00:00,delay_2h,1,2,exposure_only,2.026517436,0.09556803832,199,0.1559423619,0.135740448,0.1295473124,0.1450895841,0.01085277778,0.0695948019,0.537215328,0.009349136083,0.02521753832,0.01574804,0.01726981319,0.1107448481,0.6284247355,0.05995251046
Austin,479,2024-07-12 13:00:00,delay_2h,1,2,deficit_only,2.026517436,0.09028610682,197,0.1559423619,0.135740448,0.1295473124,0.145913261,0.01002910091,0.0643128704,0.4964431081,0.01017281296,0.02521753832,0.01574804,0.01726981319,0.1107448481,0.5807301331,0.06523444196
Austin,479,2024-07-12 13:00:00,delay_2h,1,2,structure_only,2.026517436,0.05067424649,163,0.1559423619,0.135740448,0.1295473124,0.1507201522,0.005222209658,0.03348807594,0.2585007387,0.01497970421,0.02521753832,0.01574804,0.01726981319,0.1107448481,0.3023894701,0.09605923642
Austin,479,2024-07-12 13:00:00,delay_2h,1,2,random_positive,2.026517436,0.02228287105,279,0.1559423619,0.135740448,0.1295473124,0.1524675184,0.003474843541,0.02228287105,0.1720056606,0.01672707033,0.02521753832,0.01574804,0.01726981319,0.1107448481,0.2012090984,0.1072644413
Austin,479,2024-07-12 13:00:00,delay_4h,1,4,greedy_oracle,2.026517436,0.112195881,388,0.1559423619,0.135740448,0.1295473124,0.1397362487,0.01620611321,0.1039237383,0.8022068262,0.003995800661,0.02521753832,0.01574804,0.01620611321,0.1039237383,1,0.02562357408
Austin,479,2024-07-12 13:00:00,delay_4h,1,4,activated_bottleneck_law,2.026517436,0.112195881,388,0.1559423619,0.135740448,0.1295473124,0.1397362487,0.01620611321,0.1039237383,0.8022068262,0.003995800661,0.02521753832,0.01574804,0.01620611321,0.1039237383,1,0.02562357408
Austin,479,2024-07-12 13:00:00,delay_4h,1,4,exposure_only,2.026517436,0.08453222826,206,0.1559423619,0.135740448,0.1295473124,0.1452486609,0.01069370103,0.06857470224,0.5293409874,0.009508212833,0.02521753832,0.01574804,0.01620611321,0.1039237383,0.6598559999,0.06097261012
Austin,479,2024-07-12 13:00:00,delay_4h,1,4,deficit_only,2.026517436,0.08000635852,205,0.1559423619,0.135740448,0.1295473124,0.1458621312,0.01008023069,0.06464074656,0.4989740457,0.01012168317,0.02521753832,0.01574804,0.01620611321,0.1039237383,0.622001745,0.0649065658
Austin,479,2024-07-12 13:00:00,delay_4h,1,4,structure_only,2.026517436,0.04521463489,167,0.1559423619,0.135740448,0.1295473124,0.1505743063,0.005368055553,0.03442333108,0.2657201485,0.01483385831,0.02521753832,0.01574804,0.01620611321,0.1039237383,0.331236459,0.09512398128
Austin,479,2024-07-12 13:00:00,delay_4h,1,4,random_positive,2.026517436,0.0197174601,279,0.1559423619,0.135740448,0.1295473124,0.1528675746,0.003074787298,0.0197174601,0.1522027724,0.01712712657,0.02521753832,0.01574804,0.01620611321,0.1039237383,0.1897300889,0.1098298523
Austin,479,2024-07-12 13:00:00,scarce_and_late,0.5,2,greedy_oracle,1.013258718,0.07269790416,195,0.1559423619,0.135740448,0.1295473124,0.1457391097,0.01020325216,0.06542963718,0.5050636403,0.009998661708,0.02521753832,0.01574804,0.01020325216,0.06542963718,1,0.06411767519
Austin,479,2024-07-12 13:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,1.013258718,0.07269790416,195,0.1559423619,0.135740448,0.1295473124,0.1457391097,0.01020325216,0.06542963718,0.5050636403,0.009998661708,0.02521753832,0.01574804,0.01020325216,0.06542963718,1,0.06411767519
Austin,479,2024-07-12 13:00:00,scarce_and_late,0.5,2,exposure_only,1.013258718,0.05402389502,98,0.1559423619,0.135740448,0.1295473124,0.1495876472,0.006354714738,0.04075040714,0.3145600353,0.01384719913,0.02521753832,0.01574804,0.01020325216,0.06542963718,0.6228126718,0.08879690522
Austin,479,2024-07-12 13:00:00,scarce_and_late,0.5,2,deficit_only,1.013258718,0.04976592877,97,0.1559423619,0.135740448,0.1295473124,0.1502601856,0.005682176313,0.03643766994,0.281269208,0.01451973755,0.02521753832,0.01574804,0.01020325216,0.06542963718,0.556898548,0.09310964242
Austin,479,2024-07-12 13:00:00,scarce_and_late,0.5,2,structure_only,1.013258718,0.0274701549,82,0.1559423619,0.135740448,0.1295473124,0.1529983897,0.002943972234,0.01887859205,0.1457273926,0.01725794163,0.02521753832,0.01574804,0.01020325216,0.06542963718,0.2885327333,0.1106687203
Austin,479,2024-07-12 13:00:00,scarce_and_late,0.5,2,random_positive,1.013258718,0.01131884976,148,0.1559423619,0.135740448,0.1295473124,0.1541772737,0.001765088166,0.01131884976,0.08737232411,0.0184368257,0.02521753832,0.01574804,0.01020325216,0.06542963718,0.1729927026,0.1182284626
Austin,480,2024-07-12 15:00:00,base,1,0,lp_optimizer_replay,1.452910912,,427,0.1171135872,0.1024962322,0.1248134854,0.1024962322,0.01461735501,0.1248134854,1,4.163336342e-16,0.0164342092,0.05118113,0.0136193337,0.116291662,1.073279746,3.150257832e-15
Austin,480,2024-07-12 15:00:00,base,1,0,greedy_oracle,1.452910912,0.1286427406,386,0.1171135872,0.1024962322,0.1248134854,0.1034942535,0.0136193337,0.116291662,0.9317235363,0.0009980213085,0.0164342092,0.05118113,0.0136193337,0.116291662,1,0.008521823407
Austin,480,2024-07-12 15:00:00,base,1,0,activated_bottleneck_law,1.452910912,0.1286427406,386,0.1171135872,0.1024962322,0.1248134854,0.1034942535,0.0136193337,0.116291662,0.9317235363,0.0009980213085,0.0164342092,0.05118113,0.0136193337,0.116291662,1,0.008521823407
Austin,480,2024-07-12 15:00:00,base,1,0,exposure_only,1.452910912,0.0986710808,190,0.1171135872,0.1024962322,0.1248134854,0.1075846235,0.009528963631,0.08136514183,0.6518938362,0.005088391376,0.0164342092,0.05118113,0.0136193337,0.116291662,0.6996644507,0.0434483436
Austin,480,2024-07-12 15:00:00,base,1,0,deficit_only,1.452910912,0.09388834257,194,0.1171135872,0.1024962322,0.1248134854,0.1080611442,0.009052443013,0.07729626622,0.6192941889,0.005564911994,0.0164342092,0.05118113,0.0136193337,0.116291662,0.6646759095,0.0475172192
Austin,480,2024-07-12 15:00:00,base,1,0,structure_only,1.452910912,0.0532492592,159,0.1171135872,0.1024962322,0.1248134854,0.1121946337,0.004918953507,0.04200156127,0.3365146092,0.009698401499,0.0164342092,0.05118113,0.0136193337,0.116291662,0.3611743141,0.08281192416
Austin,480,2024-07-12 15:00:00,base,1,0,random_positive,1.452910912,0.02161134683,272,0.1171135872,0.1024962322,0.1248134854,0.1145826048,0.002530982351,0.02161134683,0.1731491333,0.01208637266,0.0164342092,0.05118113,0.0136193337,0.116291662,0.1858374578,0.1032021386
Austin,480,2024-07-12 15:00:00,low_budget,0.5,0,greedy_oracle,0.726455456,0.07441482338,182,0.1171135872,0.1024962322,0.1248134854,0.109053742,0.008059845217,0.06882075267,0.5513887577,0.006557509789,0.0164342092,0.05118113,0.008059845217,0.06882075267,1,0.05599273276
Austin,480,2024-07-12 15:00:00,low_budget,0.5,0,activated_bottleneck_law,0.726455456,0.07441482338,182,0.1171135872,0.1024962322,0.1248134854,0.109053742,0.008059845217,0.06882075267,0.5513887577,0.006557509789,0.0164342092,0.05118113,0.008059845217,0.06882075267,1,0.05599273276
Austin,480,2024-07-12 15:00:00,low_budget,0.5,0,exposure_only,0.726455456,0.05663536478,94,0.1171135872,0.1024962322,0.1248134854,0.1114587614,0.005654825761,0.04828496759,0.3868569764,0.008962529246,0.0164342092,0.05118113,0.008059845217,0.06882075267,0.7016047589,0.07652851784
Austin,480,2024-07-12 15:00:00,low_budget,0.5,0,deficit_only,0.726455456,0.05390181979,95,0.1171135872,0.1024962322,0.1248134854,0.1118178394,0.005295747769,0.04521890155,0.362291794,0.009321607238,0.0164342092,0.05118113,0.008059845217,0.06882075267,0.657053284,0.07959458388
Austin,480,2024-07-12 15:00:00,low_budget,0.5,0,structure_only,0.726455456,0.02833090509,79,0.1171135872,0.1024962322,0.1248134854,0.1144279028,0.00268568436,0.0229323038,0.1837325808,0.01193167065,0.0164342092,0.05118113,0.008059845217,0.06882075267,0.3332178581,0.1018811816
Austin,480,2024-07-12 15:00:00,low_budget,0.5,0,random_positive,0.726455456,0.01038025249,147,0.1171135872,0.1024962322,0.1248134854,0.1158979186,0.001215668605,0.01038025249,0.08316611344,0.0134016864,0.0164342092,0.05118113,0.008059845217,0.06882075267,0.1508302668,0.1144332329
Austin,480,2024-07-12 15:00:00,high_budget,2,0,greedy_oracle,2.905821824,0.2184126918,667,0.1171135872,0.1024962322,0.1248134854,0.09481935101,0.02229423617,0.1903642157,1.525189486,-0.007676881163,0.0164342092,0.05118113,0.02229423617,0.1903642157,1,-0.06555073026
Austin,480,2024-07-12 15:00:00,high_budget,2,0,activated_bottleneck_law,2.905821824,0.2184126918,667,0.1171135872,0.1024962322,0.1248134854,0.09481935101,0.02229423617,0.1903642157,1.525189486,-0.007676881163,0.0164342092,0.05118113,0.02229423617,0.1903642157,1,-0.06555073026
Austin,480,2024-07-12 15:00:00,high_budget,2,0,exposure_only,2.905821824,0.1744096379,401,0.1171135872,0.1024962322,0.1248134854,0.1003644909,0.01674909626,0.1430158248,1.14583632,-0.002131741255,0.0164342092,0.05118113,0.02229423617,0.1903642157,0.7512747301,-0.01820233934
Austin,480,2024-07-12 15:00:00,high_budget,2,0,deficit_only,2.905821824,0.1668502642,402,0.1171135872,0.1024962322,0.1248134854,0.1012497963,0.01586379089,0.135456451,1.085270959,-0.001246435881,0.0164342092,0.05118113,0.02229423617,0.1903642157,0.7115646738,-0.01064296561
Austin,480,2024-07-12 15:00:00,high_budget,2,0,structure_only,2.905821824,0.09531457449,300,0.1171135872,0.1024962322,0.1248134854,0.1090380712,0.008075516028,0.06895456131,0.5524608265,0.006541838979,0.0164342092,0.05118113,0.02229423617,0.1903642157,0.3622243869,0.05585892411
Austin,480,2024-07-12 15:00:00,high_budget,2,0,random_positive,2.905821824,0.04703120666,525,0.1171135872,0.1024962322,0.1248134854,0.1116055939,0.005507993321,0.04703120666,0.3768119006,0.009109361685,0.0164342092,0.05118113,0.02229423617,0.1903642157,0.247059073,0.07778227877
Austin,480,2024-07-12 15:00:00,delay_2h,1,2,greedy_oracle,1.452910912,0.1188427098,385,0.1171135872,0.1024962322,0.1248134854,0.1041875507,0.01292603646,0.1103717917,0.8842938034,0.001691318551,0.0164342092,0.05118113,0.01292603646,0.1103717917,1,0.01444169368
