city,event_id,event_start,perturbation_id,unit,t,intervention,perturbed_u,perturbed_e,perturbed_cost
Chicago,159,2019-07-29 17:00:00,1,127,3,S,0.002198755465,0.0007688009991,0.001612627697
Chicago,159,2019-07-29 17:00:00,1,127,4,S,0.002198755465,0.0007778834689,0.001645487296
Chicago,159,2019-07-29 17:00:00,1,127,5,S,0.002198755465,0.0007354643554,0.001597317386
Chicago,159,2019-07-29 17:00:00,1,127,6,S,0.002198755465,0.0007517819525,0.001582094838
Chicago,159,2019-07-29 17:00:00,1,127,8,S,0.002198755465,0.000769950138,0.001487237311
Chicago,159,2019-07-29 17:00:00,1,13,0,C,0.00493282835,0.001564773554,0.004281259022
Chicago,159,2019-07-29 17:00:00,1,13,1,C,0.00493282835,0.00156893039,0.004323823209
Chicago,159,2019-07-29 17:00:00,1,13,2,C,0.00493282835,0.001539734922,0.004472301352
Chicago,159,2019-07-29 17:00:00,1,13,3,C,0.00493282835,0.001587391969,0.004469233219
Chicago,159,2019-07-29 17:00:00,1,13,4,C,0.00493282835,0.001514262839,0.004251260567
Chicago,159,2019-07-29 17:00:00,1,13,5,C,0.00493282835,0.001560530172,0.004311728859
Chicago,159,2019-07-29 17:00:00,1,13,6,C,0.00493282835,0.001557301929,0.004199839252
Chicago,159,2019-07-29 17:00:00,1,13,7,C,0.00493282835,0.001512275123,0.004391374997
Chicago,159,2019-07-29 17:00:00,1,13,8,C,0.00493282835,0.001432123991,0.004343708023
Chicago,159,2019-07-29 17:00:00,1,13,9,C,0.002805175509,0.000885993471,0.002404486425
Chicago,159,2019-07-29 17:00:00,1,135,1,S,0.002171244307,0.0007305311103,0.001144735886
Chicago,159,2019-07-29 17:00:00,1,135,2,S,0.002171244307,0.0006704632396,0.001268195969
Chicago,159,2019-07-29 17:00:00,1,135,3,S,0.002171244307,0.0006830250466,0.001216076586
Chicago,159,2019-07-29 17:00:00,1,135,4,S,0.002171244307,0.0006919205002,0.001248171451
Chicago,159,2019-07-29 17:00:00,1,135,5,S,0.002171244307,0.0006503748345,0.001201122588
Chicago,159,2019-07-29 17:00:00,1,135,6,S,0.002171244307,0.0006663564376,0.001186254312
Chicago,159,2019-07-29 17:00:00,1,135,7,S,0.002171244307,0.0007013920403,0.001322385153
Chicago,159,2019-07-29 17:00:00,1,135,8,S,0.002171244307,0.0006841505238,0.001121345231
Chicago,159,2019-07-29 17:00:00,1,135,9,S,0.002171244307,0.0006337904424,0.001218099294
Chicago,159,2019-07-29 17:00:00,1,137,1,S,0.002231906125,0.0008278932476,0.001374985514
Chicago,159,2019-07-29 17:00:00,1,140,0,C,0.01013787763,0.002824575918,0.008829437325
Chicago,159,2019-07-29 17:00:00,1,140,1,C,0.01013787763,0.002831634525,0.008919226656
Chicago,159,2019-07-29 17:00:00,1,140,1,S,0.00236550478,0.0009591414677,0.001366861494
Chicago,159,2019-07-29 17:00:00,1,140,2,C,0.01013787763,0.002782058513,0.009232441917
Chicago,159,2019-07-29 17:00:00,1,140,2,S,0.00236550478,0.0008896870987,0.00151238178
Chicago,159,2019-07-29 17:00:00,1,140,3,C,0.01013787763,0.002862983617,0.009225969678
Chicago,159,2019-07-29 17:00:00,1,140,3,S,0.00236550478,0.0009042118749,0.001450949556
Chicago,159,2019-07-29 17:00:00,1,140,4,C,0.01013787763,0.002738805079,0.008766155459
Chicago,159,2019-07-29 17:00:00,1,140,4,S,0.00236550478,0.0009144973754,0.001488779224
Chicago,159,2019-07-29 17:00:00,1,140,5,C,0.01013787763,0.002817370348,0.008893713574
Chicago,159,2019-07-29 17:00:00,1,140,5,S,0.00236550478,0.0008664595814,0.001433323534
Chicago,159,2019-07-29 17:00:00,1,140,6,C,0.005068938814,0.001735733678,0.00432884099
Chicago,159,2019-07-29 17:00:00,1,140,6,S,0.00236550478,0.0008849385477,0.001415798551
Chicago,159,2019-07-29 17:00:00,1,140,7,C,0.005068938814,0.001688536909,0.004530863717
Chicago,159,2019-07-29 17:00:00,1,140,7,S,0.00236550478,0.0009254489845,0.001576253643
Chicago,159,2019-07-29 17:00:00,1,140,8,C,0.003149963798,0.0009970902782,0.002784347371
Chicago,159,2019-07-29 17:00:00,1,140,8,S,0.00236550478,0.0009055132246,0.001321710421
Chicago,159,2019-07-29 17:00:00,1,140,9,C,0.002303953671,0.0007892633119,0.001981170913
Chicago,159,2019-07-29 17:00:00,1,140,9,S,0.00236550478,0.0008472836314,0.001453333687
Chicago,159,2019-07-29 17:00:00,1,140,10,C,0.005068938814,0.001744047047,0.004158303084
Chicago,159,2019-07-29 17:00:00,1,142,1,S,0.002121026967,0.0007504280642,0.001252622973
Chicago,159,2019-07-29 17:00:00,1,142,2,S,0.002121026967,0.0006926128406,0.001370857521
Chicago,159,2019-07-29 17:00:00,1,142,3,S,0.002121026967,0.0007047035585,0.001320944128
Chicago,159,2019-07-29 17:00:00,1,142,4,S,0.002121026967,0.0007132654174,0.001351680555
Chicago,159,2019-07-29 17:00:00,1,142,5,S,0.002121026967,0.0006732777847,0.001306623068
Chicago,159,2019-07-29 17:00:00,1,142,6,S,0.002121026967,0.0006886600505,0.001292384102
Chicago,159,2019-07-29 17:00:00,1,142,7,S,0.002121026967,0.0007223817587,0.001422753108
Chicago,159,2019-07-29 17:00:00,1,142,8,S,0.002121026967,0.0007057868283,0.001203655646
Chicago,159,2019-07-29 17:00:00,1,142,9,S,0.002121026967,0.0006573153355,0.001322881223
Chicago,159,2019-07-29 17:00:00,1,143,0,C,0.004809214369,0.001542197416,0.003743680637
Chicago,159,2019-07-29 17:00:00,1,143,1,C,0.004809214369,0.001546179018,0.003784218804
Chicago,159,2019-07-29 17:00:00,1,143,2,C,0.004809214369,0.001518214299,0.003925629509
Chicago,159,2019-07-29 17:00:00,1,143,3,C,0.004809214369,0.00156386234,0.003922707417
Chicago,159,2019-07-29 17:00:00,1,143,4,C,0.004809214369,0.001493816004,0.003715110084
Chicago,159,2019-07-29 17:00:00,1,143,5,C,0.004809214369,0.001538132915,0.003772700136
Chicago,159,2019-07-29 17:00:00,1,143,6,C,0.004809214369,0.00153504076,0.003666136381
Chicago,159,2019-07-29 17:00:00,1,149,0,C,0.004943664831,0.001313744202,0.004203630879
Chicago,159,2019-07-29 17:00:00,1,149,1,C,0.004943664831,0.001317916698,0.004246376707
Chicago,159,2019-07-29 17:00:00,1,149,2,C,0.004943664831,0.001288611239,0.004395488475
Chicago,159,2019-07-29 17:00:00,1,149,2,R,0.01153521794,0.002337084105,0.0121004626
Chicago,159,2019-07-29 17:00:00,1,149,3,C,0.004943664831,0.001336447828,0.004392407249
Chicago,159,2019-07-29 17:00:00,1,149,3,R,0.002974361133,0.0005892765504,0.003491560831
Chicago,159,2019-07-29 17:00:00,1,149,4,C,0.004943664831,0.001263043194,0.004173504407
Chicago,159,2019-07-29 17:00:00,1,149,5,C,0.004943664831,0.001309484833,0.004234230745
Chicago,159,2019-07-29 17:00:00,1,149,5,R,0.01153521794,0.002503980004,0.01261282816
Chicago,159,2019-07-29 17:00:00,1,149,6,C,0.004943664831,0.001306244428,0.004121863653
Chicago,159,2019-07-29 17:00:00,1,161,0,C,0.004917228446,0.001637998926,0.004470441135
Chicago,159,2019-07-29 17:00:00,1,161,1,C,0.004917228446,0.001642133303,0.004512744996
Chicago,159,2019-07-29 17:00:00,1,161,2,C,0.004917228446,0.00161309557,0.004660315032
Chicago,159,2019-07-29 17:00:00,1,161,3,C,0.004917228446,0.001660495139,0.004657265665
Chicago,159,2019-07-29 17:00:00,1,161,4,C,0.004917228446,0.001587761107,0.004440626153
Chicago,159,2019-07-29 17:00:00,1,161,5,C,0.004917228446,0.001633778469,0.004500724616
Chicago,159,2019-07-29 17:00:00,1,161,6,C,0.004917228446,0.001630567668,0.004389519335
Chicago,159,2019-07-29 17:00:00,1,161,7,C,0.004917228446,0.00158578413,0.004579883631
Chicago,159,2019-07-29 17:00:00,1,162,1,S,0.002223031105,0.0008362811111,0.001220650639
Chicago,159,2019-07-29 17:00:00,1,162,2,S,0.002223031105,0.0007738186225,0.00134969604
Chicago,159,2019-07-29 17:00:00,1,162,3,S,0.002223031105,0.0007868812084,0.001295218784
Chicago,159,2019-07-29 17:00:00,1,162,4,S,0.002223031105,0.0007961312811,0.001328765616
Chicago,159,2019-07-29 17:00:00,1,162,5,S,0.002223031105,0.000752929389,0.001279588268
Chicago,159,2019-07-29 17:00:00,1,162,6,S,0.002223031105,0.0007695481019,0.001264047353
Chicago,159,2019-07-29 17:00:00,1,162,7,S,0.002223031105,0.000805980406,0.001406336735
Chicago,159,2019-07-29 17:00:00,1,162,8,S,0.002223031105,0.000788051553,0.001172074739
Chicago,159,2019-07-29 17:00:00,1,165,1,S,0.002129533054,0.0007893799751,0.001259025485
Chicago,159,2019-07-29 17:00:00,1,165,2,S,0.002129533054,0.0007311878608,0.001378132329
Chicago,159,2019-07-29 17:00:00,1,165,3,S,0.002129533054,0.0007433573967,0.001327850691
Chicago,159,2019-07-29 17:00:00,1,165,4,S,0.002129533054,0.0007519750694,0.001358813881
Chicago,159,2019-07-29 17:00:00,1,165,5,S,0.002129533054,0.0007117267619,0.001313423975
Chicago,159,2019-07-29 17:00:00,1,165,6,S,0.002129533054,0.000727209303,0.001299079958
Chicago,159,2019-07-29 17:00:00,1,165,7,S,0.002129533054,0.000761150839,0.001430410785
Chicago,159,2019-07-29 17:00:00,1,165,8,S,0.002129533054,0.0007444477282,0.001209696893
Chicago,159,2019-07-29 17:00:00,1,168,0,C,0.004915131293,0.001539656064,0.004521801214
Chicago,159,2019-07-29 17:00:00,1,168,1,C,0.004915131293,0.00154378743,0.004564070182
Chicago,159,2019-07-29 17:00:00,1,168,2,C,0.004915131293,0.001514770848,0.004711518501
Chicago,159,2019-07-29 17:00:00,1,168,3,C,0.004915131293,0.001562135891,0.004708471649
Chicago,159,2019-07-29 17:00:00,1,168,4,C,0.004915131293,0.001489454838,0.004492010824
Chicago,159,2019-07-29 17:00:00,1,168,5,C,0.004915131293,0.001535438681,0.004552059717
Chicago,159,2019-07-29 17:00:00,1,168,6,C,0.004915131293,0.001532230219,0.00444094616
Chicago,159,2019-07-29 17:00:00,1,168,7,C,0.004915131293,0.001487479301,0.00463115344
Chicago,159,2019-07-29 17:00:00,1,17,2,R,0.01136727661,0.002325557377,0.01176242198
Chicago,159,2019-07-29 17:00:00,1,173,0,C,0.01089665429,0.003166391785,0.01134216337
Chicago,159,2019-07-29 17:00:00,1,173,1,C,0.01089665429,0.003174427727,0.01144615687
Chicago,159,2019-07-29 17:00:00,1,173,1,S,0.002542552667,0.001096984092,0.001718842159
Chicago,159,2019-07-29 17:00:00,1,173,2,C,0.01089665429,0.003117987423,0.01180892101
Chicago,159,2019-07-29 17:00:00,1,173,2,R,0.02542552667,0.004900144442,0.03427216681
Chicago,159,2019-07-29 17:00:00,1,173,3,C,0.01089665429,0.003210117413,0.0118014249
Chicago,159,2019-07-29 17:00:00,1,173,3,R,0.01271276334,0.002820924888,0.01950266715
Chicago,159,2019-07-29 17:00:00,1,173,3,S,0.002542552667,0.001034448951,0.001816232478
Chicago,159,2019-07-29 17:00:00,1,173,4,C,0.005448327144,0.001894287112,0.005634435335
Chicago,159,2019-07-29 17:00:00,1,173,5,C,0.005048189443,0.001806323388,0.005289072888
Chicago,159,2019-07-29 17:00:00,1,173,6,C,0.003518986461,0.001256661796,0.003598618453
Chicago,159,2019-07-29 17:00:00,1,173,7,C,0.002637446367,0.0009158452725,0.002810396445
Chicago,159,2019-07-29 17:00:00,1,173,8,C,0.002287792152,0.0007542662937,0.002413362369
Chicago,159,2019-07-29 17:00:00,1,173,8,S,0.002542552667,0.001035930485,0.001649040301
Chicago,159,2019-07-29 17:00:00,1,173,9,C,0.005448327144,0.001946475637,0.005606297339
Chicago,159,2019-07-29 17:00:00,1,173,10,C,0.01089665429,0.003167280124,0.01074820522
Chicago,159,2019-07-29 17:00:00,1,174,0,C,0.005002978786,0.001428388439,0.004478772053
Chicago,159,2019-07-29 17:00:00,1,174,1,C,0.005002978786,0.00143264753,0.004522523943
Chicago,159,2019-07-29 17:00:00,1,174,2,C,0.005002978786,0.001402733875,0.004675145189
Chicago,159,2019-07-29 17:00:00,1,174,2,R,0.01167361717,0.002507485393,0.01486756452
Chicago,159,2019-07-29 17:00:00,1,174,3,C,0.005002978786,0.001451563249,0.004671991444
Chicago,159,2019-07-29 17:00:00,1,174,4,C,0.005002978786,0.0013766352,0.004447936528
Chicago,159,2019-07-29 17:00:00,1,174,5,C,0.005002978786,0.001424040672,0.004510092115
Chicago,159,2019-07-29 17:00:00,1,174,6,C,0.005002978786,0.001420733017,0.004395080363
Chicago,159,2019-07-29 17:00:00,1,174,7,C,0.005002978786,0.001374598587,0.004591960682
Chicago,159,2019-07-29 17:00:00,1,188,1,S,0.002256728754,0.0007892854836,0.001506133519
Chicago,159,2019-07-29 17:00:00,1,190,0,C,0.004950656885,0.00166008888,0.004174595588
Chicago,159,2019-07-29 17:00:00,1,190,1,C,0.004950656885,0.001664271507,0.004217458969
Chicago,159,2019-07-29 17:00:00,1,190,2,C,0.004950656885,0.001634894896,0.0043669808
Chicago,159,2019-07-29 17:00:00,1,190,3,C,0.004950656885,0.001682847629,0.004363891101
Chicago,159,2019-07-29 17:00:00,1,190,4,C,0.004950656885,0.001609264773,0.004144386267
Chicago,159,2019-07-29 17:00:00,1,190,5,C,0.004950656885,0.001655819169,0.004205279605
Chicago,159,2019-07-29 17:00:00,1,190,6,C,0.004950656885,0.001652570897,0.004092603499
Chicago,159,2019-07-29 17:00:00,1,190,7,C,0.004950656885,0.001607264723,0.004285485595
Chicago,159,2019-07-29 17:00:00,1,190,8,C,0.004950656885,0.001526616296,0.004237483559
Chicago,159,2019-07-29 17:00:00,1,190,9,C,0.002261410436,0.0007551970749,0.001882518636
Chicago,159,2019-07-29 17:00:00,1,208,1,S,0.002151261795,0.0007167718576,0.001471742309
Chicago,159,2019-07-29 17:00:00,1,209,0,C,0.01066959773,0.002847093138,0.01041764925
Chicago,159,2019-07-29 17:00:00,1,209,1,C,0.01066959773,0.002854824703,0.01051719365
Chicago,159,2019-07-29 17:00:00,1,209,2,C,0.01066959773,0.00280052218,0.01086443785
Chicago,159,2019-07-29 17:00:00,1,209,2,R,0.02489572803,0.005022957572,0.0318111746
Chicago,159,2019-07-29 17:00:00,1,209,3,C,0.01066959773,0.002889162576,0.01085726244
Chicago,159,2019-07-29 17:00:00,1,209,3,R,0.01244786402,0.002937677003,0.01817092276
Chicago,159,2019-07-29 17:00:00,1,209,4,C,0.005334798864,0.001699472236,0.005173746099
Chicago,159,2019-07-29 17:00:00,1,209,4,R,0.00263803009,0.0005964954371,0.003720694593
Chicago,159,2019-07-29 17:00:00,1,209,5,C,0.003133645626,0.001029468103,0.003080577524
Chicago,159,2019-07-29 17:00:00,1,209,6,C,0.00311307875,0.001020548598,0.002984009783
Chicago,159,2019-07-29 17:00:00,1,209,7,C,0.002270519628,0.0007223334006,0.002271706758
Chicago,159,2019-07-29 17:00:00,1,209,8,C,0.001968753764,0.0005923705184,0.001949213159
Chicago,159,2019-07-29 17:00:00,1,209,9,C,0.00148117918,0.0004857906761,0.001428985581
Chicago,159,2019-07-29 17:00:00,1,209,10,C,0.005334798864,0.001757992487,0.00492455105
Chicago,159,2019-07-29 17:00:00,1,211,1,S,0.002224762734,0.0008421521125,0.001359255916
Chicago,159,2019-07-29 17:00:00,1,211,3,S,0.002224762734,0.0007926878602,0.001433934033
Chicago,159,2019-07-29 17:00:00,1,211,4,S,0.002224762734,0.0008019499822,0.00146753034
Chicago,159,2019-07-29 17:00:00,1,211,6,S,0.002224762734,0.0007753321751,0.001402716631
Chicago,159,2019-07-29 17:00:00,1,211,8,S,0.002224762734,0.0007938597292,0.00130573241
Chicago,159,2019-07-29 17:00:00,1,215,0,C,0.005048565079,0.001522463893,0.00468137726
Chicago,159,2019-07-29 17:00:00,1,215,1,C,0.005048565079,0.001526790562,0.004725916208
Chicago,159,2019-07-29 17:00:00,1,215,2,C,0.005048565079,0.001496402273,0.004881282974
Chicago,159,2019-07-29 17:00:00,1,215,2,R,0.01177998518,0.002232019021,0.01534160366
Chicago,159,2019-07-29 17:00:00,1,215,3,C,0.005048565079,0.001546006413,0.004878072496
Chicago,159,2019-07-29 17:00:00,1,215,4,C,0.005048565079,0.001469889495,0.004649987031
Chicago,159,2019-07-29 17:00:00,1,215,5,C,0.005048565079,0.001518047141,0.004713260742
Chicago,159,2019-07-29 17:00:00,1,215,6,C,0.005048565079,0.001514687004,0.004596180031
Chicago,159,2019-07-29 17:00:00,1,215,7,C,0.005048565079,0.001467820567,0.004796602052
Chicago,159,2019-07-29 17:00:00,1,215,8,C,0.005048565079,0.001384394752,0.004746723575
Chicago,159,2019-07-29 17:00:00,1,215,9,C,0.002434769153,0.000730836075,0.002230923338
Chicago,159,2019-07-29 17:00:00,1,237,1,S,0.002220723245,0.0008125403871,0.001438137179
Chicago,159,2019-07-29 17:00:00,1,237,2,S,0.002220723245,0.0007501862074,0.001566929298
Chicago,159,2019-07-29 17:00:00,1,237,3,S,0.002220723245,0.0007632261431,0.001512558966
Chicago,159,2019-07-29 17:00:00,1,237,4,S,0.002220723245,0.0007724601762,0.001546039954
Chicago,159,2019-07-29 17:00:00,1,237,5,S,0.002220723245,0.0007293331955,0.001496959129
Chicago,159,2019-07-29 17:00:00,1,237,6,S,0.002220723245,0.0007459230918,0.001481448717
Chicago,159,2019-07-29 17:00:00,1,237,7,S,0.002220723245,0.000782292223,0.001623458822
Chicago,159,2019-07-29 17:00:00,1,237,8,S,0.002220723245,0.0007643944582,0.00138479739
Chicago,159,2019-07-29 17:00:00,1,237,9,S,0.002220723245,0.0007121175667,0.001514669031
Chicago,159,2019-07-29 17:00:00,1,242,0,C,0.005060434797,0.001409291071,0.004911907683
Chicago,159,2019-07-29 17:00:00,1,242,1,C,0.005060434797,0.001413635485,0.004956653571
Chicago,159,2019-07-29 17:00:00,1,242,1,S,0.002361536238,0.0008768692405,0.001546093397
Chicago,159,2019-07-29 17:00:00,1,242,2,C,0.005060434797,0.001383122566,0.005112742217
Chicago,159,2019-07-29 17:00:00,1,242,2,R,0.01180768119,0.002248842739,0.01334538824
Chicago,159,2019-07-29 17:00:00,1,242,3,C,0.005060434797,0.001432930145,0.005109516822
Chicago,159,2019-07-29 17:00:00,1,242,3,R,0.005907870236,0.001098233624,0.007696227361
Chicago,159,2019-07-29 17:00:00,1,242,4,C,0.005060434797,0.001356501053,0.004880371606
Chicago,159,2019-07-29 17:00:00,1,242,5,C,0.005060434797,0.001404856205,0.004943939305
Chicago,159,2019-07-29 17:00:00,1,242,5,R,0.01180768119,0.002422615175,0.01441032318
Chicago,159,2019-07-29 17:00:00,1,242,6,C,0.005060434797,0.001401482287,0.004826314602
Chicago,159,2019-07-29 17:00:00,1,242,7,C,0.00230073685,0.0006157914299,0.002285839288
Chicago,159,2019-07-29 17:00:00,1,244,1,S,0.002164084394,0.0008380383261,0.001247553425
Chicago,159,2019-07-29 17:00:00,1,244,2,S,0.002164084394,0.0007782957381,0.001370257194
Chicago,159,2019-07-29 17:00:00,1,244,3,S,0.002164084394,0.0007907895197,0.001318457094
Chicago,159,2019-07-29 17:00:00,1,244,4,S,0.002164084394,0.0007996368021,0.001350355346
Chicago,159,2019-07-29 17:00:00,1,244,5,S,0.002164084394,0.0007583161168,0.001303594703
Chicago,159,2019-07-29 17:00:00,1,244,6,S,0.002164084394,0.0007742111754,0.00128881751
Chicago,159,2019-07-29 17:00:00,1,244,7,S,0.002164084394,0.0008090570515,0.001424114416
Chicago,159,2019-07-29 17:00:00,1,244,8,S,0.002164084394,0.0007919089021,0.001196735151
Chicago,159,2019-07-29 17:00:00,1,250,1,S,0.002202060294,0.0008864192053,0.001426096613
Chicago,159,2019-07-29 17:00:00,1,250,8,S,0.002202060294,0.000838945304,0.001373598835
Chicago,159,2019-07-29 17:00:00,1,252,1,S,0.002188924365,0.0009033149233,0.001409911232
Chicago,159,2019-07-29 17:00:00,1,254,0,C,0.004980878353,0.001528011731,0.004800457539
Chicago,159,2019-07-29 17:00:00,1,254,1,C,0.004980878353,0.001532238383,0.004843832213
Chicago,159,2019-07-29 17:00:00,1,254,2,C,0.004980878353,0.001502552569,0.004995137602
Chicago,159,2019-07-29 17:00:00,1,254,2,R,0.01162204949,0.0022475102,0.01392419795
Chicago,159,2019-07-29 17:00:00,1,254,3,C,0.004980878353,0.001551010028,0.004992011048
Chicago,159,2019-07-29 17:00:00,1,254,4,C,0.004980878353,0.001476652676,0.004769887869
Chicago,159,2019-07-29 17:00:00,1,254,5,C,0.004980878353,0.00152369708,0.004831507568
Chicago,159,2019-07-29 17:00:00,1,254,6,C,0.004980878353,0.001520414618,0.004717487414
Chicago,159,2019-07-29 17:00:00,1,254,7,C,0.004980878353,0.001474631576,0.004912670288
Chicago,159,2019-07-29 17:00:00,1,255,0,C,0.005007429034,0.001487808584,0.004587664402
Chicago,159,2019-07-29 17:00:00,1,255,1,C,0.005007429034,0.001492074232,0.004631492592
Chicago,159,2019-07-29 17:00:00,1,255,2,C,0.005007429034,0.001462114521,0.004784379997
Chicago,159,2019-07-29 17:00:00,1,255,3,C,0.005007429034,0.001511019075,0.004781220752
Chicago,159,2019-07-29 17:00:00,1,255,4,C,0.005007429034,0.001435975663,0.004556775102
Chicago,159,2019-07-29 17:00:00,1,255,5,C,0.005007429034,0.001483454123,0.004619039084
Chicago,159,2019-07-29 17:00:00,1,255,6,C,0.005007429034,0.001480141376,0.00450382676
Chicago,159,2019-07-29 17:00:00,1,255,7,C,0.005007429034,0.001433935914,0.004701050423
Chicago,159,2019-07-29 17:00:00,1,255,8,C,0.005007429034,0.001351686686,0.004651967913
Chicago,159,2019-07-29 17:00:00,1,255,9,C,0.004084058887,0.001207784584,0.003697161498
Chicago,159,2019-07-29 17:00:00,1,257,0,C,0.01064861928,0.002214731555,0.00929597355
Chicago,159,2019-07-29 17:00:00,1,257,1,C,0.01064861928,0.002222435532,0.009395115778
Chicago,159,2019-07-29 17:00:00,1,257,1,S,0.002484677831,0.0009546612965,0.001857056637
Chicago,159,2019-07-29 17:00:00,1,257,2,C,0.01064861928,0.002168326776,0.009740957075
Chicago,159,2019-07-29 17:00:00,1,257,2,R,0.01517503171,0.002790106983,0.01968981275
Chicago,159,2019-07-29 17:00:00,1,257,3,C,0.01064861928,0.002256650877,0.009733810656
Chicago,159,2019-07-29 17:00:00,1,257,3,R,0.01242338916,0.002356616833,0.01837570188
Chicago,159,2019-07-29 17:00:00,1,257,3,S,0.002484677831,0.0008947094813,0.001949903723
Chicago,159,2019-07-29 17:00:00,1,257,4,C,0.005324309638,0.001309332515,0.004613049968
Chicago,159,2019-07-29 17:00:00,1,257,4,S,0.002484677831,0.0009059353869,0.001991673914
Chicago,159,2019-07-29 17:00:00,1,257,5,C,0.005324309638,0.00136226369,0.004683472564
Chicago,159,2019-07-29 17:00:00,1,257,5,R,0.01242338916,0.002605805901,0.01729929207
Chicago,159,2019-07-29 17:00:00,1,257,6,C,0.0036264303,0.0009253333319,0.003101196548
Chicago,159,2019-07-29 17:00:00,1,257,6,S,0.002484677831,0.0008736739904,0.001911091218
Chicago,159,2019-07-29 17:00:00,1,257,7,C,0.002621921832,0.0006443651497,0.002352023594
Chicago,159,2019-07-29 17:00:00,1,257,8,C,0.002149352724,0.00052822627,0.001905690089
Chicago,159,2019-07-29 17:00:00,1,257,8,S,0.002484677831,0.0008961298136,0.001790511016
Chicago,159,2019-07-29 17:00:00,1,257,9,C,0.001696036235,0.0004330199926,0.001460922379
Chicago,159,2019-07-29 17:00:00,1,257,10,C,0.005324309638,0.001367643948,0.004364861694
Chicago,159,2019-07-29 17:00:00,1,263,1,S,0.002237056829,0.0008184113018,0.001526620452
Chicago,159,2019-07-29 17:00:00,1,263,8,S,0.002237056829,0.0007696709797,0.001472534554
Chicago,159,2019-07-29 17:00:00,1,264,1,S,0.002134856983,0.00073035322,0.001171744854
Chicago,159,2019-07-29 17:00:00,1,264,8,S,0.002134856983,0.0006852380893,0.001122189057
Chicago,159,2019-07-29 17:00:00,1,266,0,C,0.004901225167,0.001440468436,0.004636409828
Chicago,159,2019-07-29 17:00:00,1,266,1,C,0.004901225167,0.001444579879,0.004678448044
Chicago,159,2019-07-29 17:00:00,1,266,2,C,0.004901225167,0.001415703225,0.004825091422
Chicago,159,2019-07-29 17:00:00,1,266,3,C,0.004901225167,0.001462839857,0.004822061203
Chicago,159,2019-07-29 17:00:00,1,266,4,C,0.004901225167,0.001390509299,0.004606782068
Chicago,159,2019-07-29 17:00:00,1,266,5,C,0.004901225167,0.001436271391,0.004666503145
Chicago,159,2019-07-29 17:00:00,1,266,6,C,0.004901225167,0.001433078401,0.004555996173
Chicago,159,2019-07-29 17:00:00,1,275,0,C,0.01022033051,0.002795198539,0.008670545226
Chicago,159,2019-07-29 17:00:00,1,275,1,C,0.01022033051,0.002802358027,0.008761789363
Chicago,159,2019-07-29 17:00:00,1,275,1,S,0.002384743785,0.001064022114,0.001483881153
Chicago,159,2019-07-29 17:00:00,1,275,2,C,0.01022033051,0.00275207348,0.009080079477
Chicago,159,2019-07-29 17:00:00,1,275,2,R,0.01192371892,0.002146104474,0.01520373011
Chicago,159,2019-07-29 17:00:00,1,275,2,S,0.002384743785,0.001004503203,0.001631759224
Chicago,159,2019-07-29 17:00:00,1,275,3,C,0.01022033051,0.002834155157,0.009073502373
Chicago,159,2019-07-29 17:00:00,1,275,3,S,0.002384743785,0.001019235566,0.001569331648
Chicago,159,2019-07-29 17:00:00,1,275,4,C,0.01022033051,0.002708201874,0.008606238039
Chicago,159,2019-07-29 17:00:00,1,275,4,S,0.002384743785,0.001029668066,0.001607774248
Chicago,159,2019-07-29 17:00:00,1,275,5,C,0.005110165253,0.001720919745,0.004367931454
Chicago,159,2019-07-29 17:00:00,1,275,5,S,0.002384743785,0.0009809437211,0.001551420041
Chicago,159,2019-07-29 17:00:00,1,275,6,C,0.005110165253,0.001717487564,0.004248003512
Chicago,159,2019-07-29 17:00:00,1,275,6,S,0.002384743785,0.0009996867866,0.001533611111
Chicago,159,2019-07-29 17:00:00,1,275,7,C,0.004912819578,0.001605138594,0.004281320837
Chicago,159,2019-07-29 17:00:00,1,275,7,S,0.002384743785,0.001040776194,0.001696665967
Chicago,159,2019-07-29 17:00:00,1,275,8,C,0.002829838548,0.0008773886627,0.002437795537
Chicago,159,2019-07-29 17:00:00,1,275,8,S,0.002384743785,0.001020555514,0.001422636839
Chicago,159,2019-07-29 17:00:00,1,275,9,C,0.002122803676,0.0007137648955,0.001777294455
Chicago,159,2019-07-29 17:00:00,1,275,9,S,0.002384743785,0.0009614937106,0.001571754407
Chicago,159,2019-07-29 17:00:00,1,275,10,C,0.005110165253,0.001725919746,0.004074702475
Chicago,159,2019-07-29 17:00:00,1,276,1,S,0.002183920584,0.000817046011,0.001510675787
Chicago,159,2019-07-29 17:00:00,1,276,2,S,0.002183920584,0.0007563988332,0.001635484249
Chicago,159,2019-07-29 17:00:00,1,276,3,S,0.002183920584,0.0007690817889,0.00158279564
Chicago,159,2019-07-29 17:00:00,1,276,4,S,0.002183920584,0.0007780630321,0.001615241032
Chicago,159,2019-07-29 17:00:00,1,276,5,S,0.002183920584,0.0007361166913,0.001567678321
Chicago,159,2019-07-29 17:00:00,1,276,6,S,0.002183920584,0.0007522524243,0.001552647659
Chicago,159,2019-07-29 17:00:00,1,276,7,S,0.002183920584,0.0007876259177,0.001690265264
Chicago,159,2019-07-29 17:00:00,1,276,8,S,0.002183920584,0.0007702181204,0.001458985846
Chicago,159,2019-07-29 17:00:00,1,28,1,S,0.002137775152,0.0008392127843,0.001398109909
