model_id,family,description,train_mode,train_parameter_scenario,test_parameter_scenario,heldout_city,n_features,n_tokens,n_events,pearson,spearman,mae,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Houston,7,4800,4,0.4504677802,0.6812864451,0.009188473275,0.709514142,0.7355415379,0.08333333333,0.290485858,0.825879431,0.8040111844,0.5166666667,0.174120569,0.9367764402,0.8897059999,0.625,0.06322355976
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,New York,7,50454,24,0.2769210719,0.3831260105,0.01120497698,0.9282038895,0.9172184781,0.4119633867,0.07179611055,0.9044963965,0.9060669202,0.6191733909,0.09550360349,0.9088053056,0.908765948,0.5969702803,0.09119469444
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,Philadelphia,7,33719,20,0.307929024,0.5188088805,0.07382016403,0.5028491857,0.5071284965,0.003571428571,0.4971508143,0.8275501646,0.7478638824,0.5074789919,0.1724498354,0.9245393472,0.8455929804,0.6794936311,0.07546065284
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,expensive_all,San Antonio,7,25076,19,0.2705628287,0.6615978669,0.06492830632,0.7623700948,0.6926729723,0.4249244907,0.2376299052,0.8890695845,0.8278678833,0.5999650363,0.1109304155,0.9269852657,0.8751395646,0.7118257272,0.0730147343
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,expensive_all,Austin,7,18007,15,0.4788710367,0.6929263303,0.04518729962,0.8686871092,0.8155006518,0.4247863248,0.1313128908,0.9707420745,0.929416493,0.7491803279,0.02925792547,0.9281800993,0.9115063053,0.474738292,0.07181990068
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,expensive_all,Chicago,7,26081,13,0.5278974871,0.6445818471,0.0237791419,0.8409072538,0.8866325578,0.4690863241,0.1590927462,0.8506474377,0.8604954473,0.4248155386,0.1493525623,0.8606736245,0.8647554481,0.4266675121,0.1393263755
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,expensive_all,Dallas,7,12000,10,0.4660849987,0.6689576354,0.01796393867,0.667097374,0.6614045024,0,0.332902626,0.7320111643,0.714646035,0,0.2679888357,0.7608226561,0.7410581009,0.27,0.2391773439
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,expensive_all,Houston,7,4800,4,0.461824464,0.6672186921,0.01928460753,0.9690579116,0.9798900688,0.8333333333,0.03094208838,0.8597058126,0.8929040298,0.55,0.1402941874,0.8457142267,0.8732484561,0.4333333333,0.1542857733
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,expensive_all,New York,7,50454,24,0.4297562366,0.5579559788,0.01005565922,0.708105937,0.7331814063,0.06531509283,0.291894063,0.830176332,0.8107533455,0.443938637,0.169823668,0.8425210094,0.8270127289,0.4418898485,0.1574789906
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,expensive_all,Philadelphia,7,33719,20,-0.01713839763,0.2656833235,0.0649486393,0.7286662756,0.6778019739,0.2935683174,0.2713337244,0.8060575664,0.7653303907,0.346794368,0.1939424336,0.854809459,0.8146025883,0.3830732153,0.145190541
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,expensive_all,San Antonio,7,25076,19,0.1265533005,0.4926796478,0.05976371137,0.7407514643,0.7158889932,0.01691729323,0.2592485357,0.8886780512,0.8426895453,0.5137983379,0.1113219488,0.8894554176,0.858845682,0.4888088732,0.1105445824
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,cheap_all,Austin,6,18007,15,0.5158820264,0.7258423298,0.05381925755,0.9544625238,0.9717387549,0.8341880342,0.04553747619,0.9596167716,0.96759499,0.8157741348,0.04038322839,0.9594570004,0.964725859,0.716271809,0.04054299958
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,cheap_all,Chicago,6,26081,13,0.4123944559,0.4202340469,0.04695213697,0.9586944654,0.9691874053,0.7174916267,0.0413055346,0.9692243093,0.9713455703,0.8052736206,0.03077569073,0.9668684547,0.9689204629,0.7773129717,0.03313154531
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,cheap_all,Dallas,6,12000,10,0.5581241785,0.7409004023,0.03293674917,0.6901762373,0.6763358664,0,0.3098237627,0.8219926141,0.7836977318,0.1666666667,0.1780073859,0.8524070584,0.8190779139,0.4583333333,0.1475929416
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,cheap_all,Houston,6,4800,4,0.5092163469,0.7252128769,0.02688042504,0.9690579116,0.9798900688,0.8333333333,0.03094208838,0.9497992813,0.9601246051,0.8,0.05020071875,0.9603448377,0.9641365043,0.7916666667,0.03965516235
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,cheap_all,New York,6,50454,24,0.2613114791,0.3797158846,0.01861449185,0.9324137511,0.9212521957,0.4286245564,0.06758624893,0.9102376463,0.9122531902,0.6567258771,0.08976235375,0.9122473621,0.9129825735,0.6552576424,0.08775263789
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,cheap_all,Philadelphia,6,33719,20,0.3639681288,0.6048770063,0.1070598386,0.957783402,0.9682714603,0.773385302,0.04221659803,0.9688476879,0.9702598719,0.8159169769,0.03115231206,0.9707277412,0.9711346,0.7806561611,0.02927225878
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,cheap_all,San Antonio,6,25076,19,0.3039636829,0.7136056651,0.08678583431,0.9549499933,0.9695376035,0.7502570529,0.04505000673,0.9703005281,0.9736818014,0.782404581,0.02969947186,0.9770976889,0.9778782762,0.7938729921,0.02290231107
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,cheap_all,Austin,7,18007,15,0.3349047102,0.5816477585,3.829481291,0.6893361529,0.6726954148,0,0.3106638471,0.8422414815,0.7986115623,0.5660473588,0.1577585185,0.8467448822,0.8157782295,0.3831221304,0.1532551178
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,cheap_all,Chicago,7,26081,13,0.2298467379,0.3571314967,0.3214582837,0.8265799881,0.8760735439,0.4505186848,0.1734200119,0.6440698418,0.6977793546,0.1219238451,0.3559301582,0.6519903581,0.6861127874,0.1063803163,0.3480096419
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,cheap_all,Dallas,7,12000,10,0.3911144277,0.5914329858,0.1191882021,0.6696037685,0.6538485454,0,0.3303962315,0.7370676328,0.7166840436,0,0.2629323672,0.7398155989,0.7254462635,0.175,0.2601844011
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,cheap_all,Houston,7,4800,4,0.3186943159,0.5100172121,0.5355081867,0.9402190449,0.9618370457,0.75,0.05978095507,0.6691503258,0.7391954599,0.1666666667,0.3308496742,0.6853386964,0.7289882337,0.1333333333,0.3146613036
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,cheap_all,New York,7,50454,24,0.2117992636,0.3304264224,0.02964356036,0.7424713441,0.7590724099,0.04134769005,0.2575286559,0.7887923391,0.7806161047,0.3007221933,0.2112076609,0.8388925774,0.8214885097,0.4192652977,0.1611074226
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,cheap_all,Philadelphia,7,33719,20,0.1398090517,0.3794431549,0.3209646632,0.5693234574,0.5670428433,0.003571428571,0.4306765426,0.6114716113,0.5997355183,0.01642857143,0.3885283887,0.6569148297,0.6370704626,0.05449848107,0.3430851703
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,cheap_all,San Antonio,7,25076,19,0.2068935921,0.5556561417,0.3454012094,0.7200466469,0.7302406729,0.005639097744,0.2799533531,0.7451001592,0.7407307325,0.2182449655,0.2548998408,0.754764547,0.7489310266,0.2496465369,0.245235453
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,cheap_all,Austin,7,18007,15,0.3272882065,0.5450606542,0.06649099998,0.8402596762,0.7694278487,0.4196581197,0.1597403238,0.7791655165,0.7658624122,0.4339526412,0.2208344835,0.8460485082,0.8185594468,0.6107667585,0.1539514918
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,cheap_all,Chicago,7,26081,13,0.486117547,0.5907490423,0.03796699252,0.679098283,0.6898635198,0.003978779841,0.320901717,0.7542473396,0.7353019276,0.2856867348,0.2457526604,0.8402542241,0.8059588497,0.4815211336,0.1597457759
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,cheap_all,Dallas,7,12000,10,0.5422665332,0.7365971634,0.01548956782,0.9978903538,0.9984141719,0.9166666667,0.002109646189,0.9869323507,0.9903492248,0.8333333333,0.01306764926,0.9434275403,0.9576488552,0.5416666667,0.05657245973
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,cheap_all,Houston,7,4800,4,0.4209088001,0.6589829141,0.02012873844,0.7505687211,0.7679067896,0.08333333333,0.2494312789,0.7720278813,0.7695388129,0.3333333333,0.2279721187,0.8402386579,0.818801551,0.475,0.1597613421
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,cheap_all,New York,7,50454,24,0.4319414617,0.562574891,0.01567791931,0.9507588988,0.9596501185,0.553285057,0.04924110115,0.8539776773,0.8772739304,0.3794580137,0.1460223227,0.897900259,0.9028332754,0.5155817008,0.102099741
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,cheap_all,Philadelphia,7,33719,20,-0.014957985,0.189645371,0.1046534409,0.5553701731,0.5441001722,0.07731943495,0.4446298269,0.8433153089,0.768187646,0.5524514694,0.1566846911,0.9355195614,0.860972365,0.724845523,0.06448043857
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,cheap_all,San Antonio,7,25076,19,0.07618456829,0.3997740627,0.09913407402,0.5354133187,0.5377011163,0.02276524645,0.4645866813,0.8850563847,0.8048633935,0.6090495243,0.1149436153,0.9112574812,0.8498130913,0.7153255424,0.08874251878
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,fast_response,Austin,6,18007,15,0.5034100765,0.7089709277,0.0455265391,0.9544589907,0.971736515,0.8341880342,0.04554100934,0.959421868,0.9674770973,0.8046630237,0.040578132,0.9594143721,0.9647362012,0.7168273646,0.04058562793
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,fast_response,Chicago,6,26081,13,0.4052809637,0.4067917327,0.0340419567,0.9586944654,0.9691874053,0.7174916267,0.0413055346,0.9691479271,0.9712888316,0.8052736206,0.0308520729,0.9667266324,0.9688074401,0.7769680252,0.03327336761
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,fast_response,Dallas,6,12000,10,0.5389686866,0.7244831518,0.03630272142,0.6890721719,0.6752996702,0,0.3109278281,0.8199963107,0.7819607806,0.155,0.1800036893,0.8506448665,0.8174187155,0.4483333333,0.1493551335
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,fast_response,Houston,6,4800,4,0.4987458099,0.7089657719,0.02674849473,0.9690579116,0.9798900688,0.8333333333,0.03094208838,0.949230946,0.9597204305,0.7958333333,0.05076905403,0.9597296439,0.9636451854,0.7895833333,0.04027035611
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,fast_response,New York,6,50454,24,0.2546817644,0.3662783764,0.01589440578,0.9316025792,0.9202277537,0.4246563024,0.06839742081,0.9099248482,0.9117656785,0.656325236,0.09007515178,0.9119511324,0.9125637933,0.6542377953,0.08804886757
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,fast_response,Philadelphia,6,33719,20,0.3590838632,0.5873574786,0.07629709348,0.957783402,0.9682714603,0.773385302,0.04221659803,0.9688476879,0.9702598719,0.8159169769,0.03115231206,0.9707102761,0.971122098,0.7804225162,0.02928972395
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,fast_response,San Antonio,6,25076,19,0.2960461668,0.6976863606,0.06159060885,0.9549499933,0.9695376035,0.7502570529,0.04505000673,0.9703598355,0.9737281437,0.7806501951,0.02964016451,0.9771420684,0.9779138056,0.7936278941,0.0228579316
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,fast_response,Austin,7,18007,15,0.4990151609,0.7062001542,0.0519614215,0.9540313382,0.9714745909,0.8290598291,0.04596866182,0.959421868,0.9632834252,0.8046630237,0.040578132,0.942337557,0.9489867106,0.5857805326,0.05766244297
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,fast_response,Chicago,7,26081,13,0.4071672677,0.4049382477,0.03407277636,0.990499092,0.9933821059,0.8062523743,0.009500907964,0.9713536715,0.9764342232,0.8182275985,0.02864632852,0.9707248663,0.9743168555,0.8060692726,0.02927513366
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,fast_response,Dallas,7,12000,10,0.55075492,0.7323727413,0.03503723664,0.6685326126,0.6528468014,0,0.3314673874,0.8272351955,0.7808338602,0.155,0.1727648045,0.8503983405,0.8136900688,0.4566666667,0.1496016595
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,fast_response,Houston,7,4800,4,0.5046560849,0.7078319517,0.02650771756,0.9690579116,0.9798900688,0.8333333333,0.03094208838,0.949230946,0.9601413464,0.7958333333,0.05076905403,0.9674381895,0.9698876396,0.80625,0.03256181049
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,fast_response,New York,7,50454,24,0.2519872388,0.3619677961,0.01569586336,0.9274905601,0.9173034351,0.4292558695,0.07250943995,0.9091050729,0.9108258817,0.656148776,0.09089492705,0.9079855692,0.9092348469,0.6505138016,0.09201443079
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,fast_response,Philadelphia,7,33719,20,0.3493147696,0.5792861274,0.07648107371,0.965683408,0.9740040126,0.7880746959,0.03431659201,0.9653020332,0.9693936739,0.7900779874,0.03469796684,0.966550682,0.9689928756,0.7537781695,0.03344931805
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,fast_response,San Antonio,7,25076,19,0.2962568218,0.697697212,0.06138072763,0.9589015631,0.9723093232,0.7546430178,0.04109843691,0.9570955545,0.9647769392,0.7338693084,0.04290444551,0.9765155678,0.9766609592,0.7877025415,0.02348443217
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,fast_response,Austin,7,18007,15,0.504345434,0.7184389709,0.04247571435,0.9878818393,0.9923028077,0.9170940171,0.01211816073,0.9707652716,0.9773935535,0.720291439,0.02923472838,0.983178961,0.9837922861,0.8906152433,0.01682103902
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,fast_response,Chicago,7,26081,13,0.5968354927,0.685458819,0.0223928961,0.9899156111,0.9919921703,0.8658803668,0.01008438889,0.9838963974,0.9868883156,0.8544622828,0.01610360264,0.9870310525,0.988250249,0.8727783873,0.01296894749
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,fast_response,Dallas,7,12000,10,0.6293930284,0.7997491094,0.01426121507,0.8767607098,0.9101920231,0.5,0.1232392902,0.9240698227,0.925737214,0.4066666667,0.07593017727,0.9575391189,0.9498225991,0.6758333333,0.04246088106
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,fast_response,Houston,7,4800,4,0.5512085362,0.7700095856,0.01737942365,0.9952346712,0.9968091,0.9166666667,0.004765328756,0.9865055892,0.9886674496,0.8958333333,0.01349441085,0.9916930867,0.9917601763,0.9,0.008306913255
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,fast_response,New York,7,50454,24,0.537654924,0.6769856491,0.01104178163,0.9324193624,0.920217614,0.4205502035,0.06758063762,0.9459236036,0.9380408523,0.7137929924,0.05407639638,0.9531038385,0.9461125838,0.6970726734,0.04689616151
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,fast_response,Philadelphia,7,33719,20,-0.01675612483,0.2507102234,0.074778443,0.9974200935,0.9975600899,0.9316039845,0.002579906469,0.9857878942,0.988839171,0.8782597595,0.0142121058,0.9845565903,0.9869064958,0.8501407176,0.01544340972
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,fast_response,San Antonio,7,25076,19,0.121283371,0.4957514215,0.06960833149,0.9965083389,0.9974520604,0.9156384551,0.003491661086,0.9915272506,0.9922396671,0.8644794444,0.008472749397,0.9867916639,0.9885442789,0.870101864,0.0132083361
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_2h,Austin,6,18007,15,0.6118605213,0.8546771443,0.03660605242,0.9527096495,0.9688562548,0.8341880342,0.04729035054,0.9447155834,0.9563434361,0.6836794171,0.0552844166,0.9663013648,0.9680090549,0.8128879706,0.03369863524
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_2h,Chicago,6,26081,13,0.5552884671,0.7315256067,0.02590216272,0.9581911257,0.9667572235,0.7244938731,0.0418088743,0.9713592057,0.9716824326,0.7824532713,0.02864079435,0.9719631635,0.9718594458,0.8206791573,0.02803683655
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_2h,Dallas,6,12000,10,0.7341363358,0.9060347816,0.02736145705,0.8570241941,0.8382740174,0,0.1429758059,0.928157542,0.9049377656,0.6316666667,0.07184245797,0.9240844402,0.9100354551,0.6666666667,0.07591555978
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_2h,Houston,6,4800,4,0.6232580407,0.8810903871,0.02081061288,0.9759432642,0.9829078335,0.9166666667,0.02405673583,0.9581432039,0.9663145328,0.75,0.0418567961,0.9741998304,0.975356475,0.8166666667,0.02580016956
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_2h,New York,6,50454,24,0.4135405808,0.6916009239,0.01274591842,0.9818851999,0.9851882513,0.7434720268,0.01811480013,0.9419103389,0.9519321083,0.7537086984,0.05808966107,0.9462233527,0.9518049161,0.7694479718,0.05377664733
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_2h,Philadelphia,6,33719,20,0.4337305668,0.8025531522,0.05839443261,0.9517784311,0.9621731935,0.7573744795,0.04822156892,0.9653476203,0.9664321244,0.7918776179,0.03465237966,0.9692154662,0.9689900414,0.7842165472,0.03078453378
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_2h,San Antonio,6,25076,19,0.3796356528,0.8547789502,0.04704935633,0.9617785679,0.9716934961,0.7548518733,0.0382214321,0.9764673712,0.9767760539,0.8443375394,0.02353262876,0.9767088107,0.9767693228,0.8088512062,0.02329118927
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_2h,Austin,7,18007,15,0.6096495144,0.852732719,0.04198006497,0.9378772012,0.9596932378,0.6632478632,0.06212279879,0.9394356378,0.9490055997,0.6825865209,0.06056436219,0.9503584669,0.9531993182,0.7368181818,0.04964153306
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_2h,Chicago,7,26081,13,0.5612119295,0.7312332039,0.02589251813,0.9879411005,0.991182994,0.8174585829,0.01205889947,0.9725373589,0.9763346998,0.7927985679,0.02746264113,0.9718384652,0.9745835234,0.8183272617,0.0281615348
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_2h,Dallas,7,12000,10,0.7399566297,0.9086399544,0.02630036899,0.837163177,0.8144243884,0,0.162836823,0.9314322889,0.9014492958,0.6666666667,0.06856771113,0.9219091826,0.9046741514,0.6666666667,0.07809081742
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_2h,Houston,7,4800,4,0.6284479133,0.8813807309,0.02051827097,0.9759432642,0.9829078335,0.9166666667,0.02405673583,0.9711719641,0.9751948757,0.8333333333,0.02882803587,0.9756313017,0.9771200431,0.83125,0.02436869833
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_2h,New York,7,50454,24,0.4124038692,0.6898985154,0.01259625086,0.9758453948,0.9803038935,0.6808728204,0.02415460522,0.9393587677,0.9496281712,0.71072697,0.06064123233,0.9444415272,0.9499374896,0.7591664803,0.0555584728
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_2h,Philadelphia,7,33719,20,0.4254341996,0.7992287645,0.05854353411,0.9679253073,0.9739830835,0.7827931733,0.03207469272,0.9615137327,0.9657108636,0.7584769945,0.03848626728,0.9651645759,0.9671633419,0.7478564188,0.03483542407
E2_full_factorized,factorized,compact activated law with eta/cost,base_train_transfer,base,slow_response_2h,San Antonio,7,25076,19,0.3799433522,0.8552457874,0.04693532585,0.9646179722,0.9739245953,0.7611175374,0.03538202777,0.9621923755,0.9668928853,0.7516460913,0.03780762454,0.9627554783,0.9665518505,0.7154685961,0.03724452169
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_2h,Austin,7,18007,15,0.61590985,0.865045147,0.03364503727,0.9877865904,0.9916894732,0.9170940171,0.01221340961,0.9653996768,0.972212486,0.7669216758,0.03460032322,0.9846115211,0.9840124881,0.8334251607,0.01538847888
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_2h,Chicago,7,26081,13,0.6867958858,0.8529668464,0.01714750673,0.9921529468,0.9929193325,0.8934397731,0.007847053218,0.9852688949,0.987483644,0.8462240054,0.0147311051,0.987530078,0.988447307,0.883181119,0.01246992202
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_2h,Dallas,7,12000,10,0.7642827736,0.9203120616,0.01014948265,0.8803172292,0.8547099033,0.1666666667,0.1196827708,0.9663632468,0.9387588057,0.7166666667,0.03363675324,0.9674732528,0.9491164437,0.775,0.03252674723
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_2h,Houston,7,4800,4,0.6566633323,0.902472024,0.01295728014,1,0.9996643366,1,0,0.9907115902,0.9921206148,0.9,0.009288409821,0.989618704,0.9910753873,0.8916666667,0.01038129595
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_2h,New York,7,50454,24,0.622449324,0.8571230686,0.009060077308,0.9827322707,0.9853251503,0.7336275022,0.01726772934,0.9575737004,0.9632899103,0.7782143694,0.04242629959,0.9634832702,0.9657054339,0.7436621569,0.03651672977
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_2h,Philadelphia,7,33719,20,0.1543630397,0.648127104,0.05768217463,0.9962461116,0.9967112443,0.9063912367,0.003753888438,0.9836353143,0.9870494142,0.8561577785,0.01636468565,0.9839657093,0.9862126076,0.8502142248,0.01603429068
E3_centered_efficiency_factorized,factorized,compact law with event-centered eta/cost for scale-invariant transfer,base_train_transfer,base,slow_response_2h,San Antonio,7,25076,19,0.2372908467,0.7624658666,0.05344971276,0.9883780997,0.9922009318,0.8198059251,0.01162190027,0.9928296705,0.9927973051,0.9275397188,0.007170329492,0.9859655944,0.9876277604,0.8467171307,0.01403440556
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_4h,Austin,6,18007,15,0.6730167694,0.8826197534,0.02837672091,0.963008122,0.9723593474,0.8341880342,0.03699187802,0.9436344591,0.9529606375,0.7158834244,0.05636554089,0.9731823976,0.9711075237,0.8078879706,0.02681760241
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_4h,Chicago,6,26081,13,0.6366251615,0.8532713976,0.01840133565,0.9645304917,0.9684106352,0.7789604086,0.03546950829,0.9679565574,0.968055961,0.7750677191,0.0320434426,0.9793449972,0.9762979283,0.8420445693,0.02065500279
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_4h,Dallas,6,12000,10,0.8103334001,0.8971810247,0.01946727324,0.9523387976,0.9537261779,0.4166666667,0.0476612024,0.9735002367,0.9698232553,0.7933333333,0.02649976331,0.9699841225,0.9687039022,0.7166666667,0.03001587747
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_4h,Houston,6,4800,4,0.6853081821,0.8966498459,0.01550508459,0.9737791252,0.9802877792,0.8333333333,0.02622087481,0.9710268258,0.9746807592,0.8166666667,0.02897317419,0.9833832207,0.9824274274,0.8333333333,0.01661677928
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_4h,New York,6,50454,24,0.5142171584,0.8393304215,0.009770730168,0.9916265848,0.9931907145,0.9165422495,0.00837341517,0.9674835711,0.9731930556,0.804001918,0.03251642893,0.9702722377,0.9734267043,0.8289658448,0.02972776234
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_4h,Philadelphia,6,33719,20,0.4877532615,0.8766728315,0.0414094888,0.9472803032,0.9564523089,0.7320579583,0.05271969678,0.9651948077,0.9647118617,0.7783036169,0.03480519233,0.9725754086,0.9702156222,0.8073388347,0.02742459135
E1_parameter_light_factorized,factorized,"delay, future horizon, OD exposure, and intervention type; no eta/cost",base_train_transfer,base,slow_response_4h,San Antonio,6,25076,19,0.4336601901,0.8945173638,0.0339765612,0.959941993,0.9681742377,0.7362798021,0.04005800699,0.9761477652,0.9755214135,0.8311036149,0.02385223483,0.9723147686,0.9729153155,0.7725456209,0.02768523139
