city,event_id,event_start,window_hours,recoverable_fraction,decision_criticality_score,top_5pct_value_share,marginal_value_gini,baseline_objective,event_peak_positive_abnormal_deficit,event_total_precip,n_units,q_density,mean_a_retention,dynamic_rain_kernel_sum,delay_R,delay_C,delay_S,weighted_b0,city_signal_b0,early_observed_hours,early_precip_sum,early_precip_max,early_precip_mean,early_rainy_hour_share,early_last_precip,event_peak_precip_observed_so_far,early_positive_deficit_start,early_positive_deficit_last,early_positive_deficit_max,early_positive_deficit_mean,early_positive_deficit_sum,early_positive_deficit_slope,early_abnormal_deficit_mean,early_p90_deficit_max,early_mean_deficit_mean,early_observation_count_sum,log_early_precip_sum,log_early_precip_max,log_early_positive_deficit_sum,log_early_positive_deficit_max,log_early_p90_deficit_max,log_baseline_objective,log_n_units
Philadelphia,643,2023-07-08 16:00:00,1,0.1703569651,0.01143861863,0.1535494671,0.4372857976,0.0234280212,0.003739478326,0.549212895,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.003042206812,0.003042206812,1,0.529527845,0.529527845,0.529527845,1,0.529527845,0.529527845,0.003042206812,0.003042206812,0.003042206812,0.003042206812,0.003042206812,0,0.003042206812,0.2502524441,0.07392826326,77142,0.4249590897,0.4249590897,0.003037588665,0.003037588665,0.2233454862,0.02315779751,6.466144724
Philadelphia,643,2023-07-08 16:00:00,2,0.1703569651,0.01143861863,0.1535494671,0.4372857976,0.0234280212,0.003739478326,0.549212895,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.003042206812,0.003042206812,2,0.549212895,0.529527845,0.2746064475,1,0.01968505,0.529527845,0.003042206812,0.001134019956,0.003042206812,0.002088113384,0.004176226768,-0.001908186856,0.002088113384,0.2502524441,0.07296495593,154284,0.4377469923,0.4249590897,0.004167530536,0.003037588665,0.2233454862,0.02315779751,6.466144724
Philadelphia,643,2023-07-08 16:00:00,3,0.1703569651,0.01143861863,0.1535494671,0.4372857976,0.0234280212,0.003739478326,0.549212895,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.003042206812,0.003042206812,3,0.549212895,0.529527845,0.183070965,0.6666666667,0,0.529527845,0.003042206812,0.003739478326,0.003739478326,0.002638568365,0.007915705094,0.0003486357572,0.002638568365,0.2502524441,0.07189372234,231426,0.4377469923,0.4249590897,0.007884540254,0.003732503859,0.2233454862,0.02315779751,6.466144724
Philadelphia,643,2023-07-08 16:00:00,6,0.1703569651,0.01143861863,0.1535494671,0.4372857976,0.0234280212,0.003739478326,0.549212895,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.003042206812,0.003042206812,6,0.549212895,0.529527845,0.0915354825,0.3333333333,0,0.529527845,0.003042206812,0,0.003739478326,0.001319284182,0.007915705094,-0.0006084413624,-0.0003298796965,0.2502524441,0.06196167865,462834,0.4377469923,0.4249590897,0.007884540254,0.003732503859,0.2233454862,0.02315779751,6.466144724
Philadelphia,643,2023-07-08 16:00:00,12,0.1703569651,0.01143861863,0.1535494671,0.4372857976,0.0234280212,0.003739478326,0.549212895,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.003042206812,0.003042206812,12,0.549212895,0.529527845,0.04576774125,0.1666666667,0,0.529527845,0.003042206812,0.0004355079079,0.003739478326,0.0008323306407,0.009987967689,-0.0002369726276,-0.0006611993431,0.2502524441,0.04749233823,925644,0.4377469923,0.4249590897,0.009938417603,0.003732503859,0.2233454862,0.02315779751,6.466144724
Chicago,153,2019-07-18 08:00:00,1,0.1447617086,0.01143046856,0.1722164847,0.4584960653,0.3599332252,0.04130670755,1.42913463,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.03637311469,0.03637311469,1,0.27165369,0.27165369,0.27165369,1,0.27165369,0.27165369,0.03637311469,0.03637311469,0.03637311469,0.03637311469,0.03637311469,0,0.03637311469,0.5996521724,0.3466909177,75816,0.2403181716,0.2403181716,0.03572722831,0.03572722831,0.4697862134,0.3074355994,6.783325201
Chicago,153,2019-07-18 08:00:00,2,0.1447617086,0.01143046856,0.1722164847,0.4584960653,0.3599332252,0.04130670755,1.42913463,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.03637311469,0.03637311469,2,0.38188997,0.27165369,0.190944985,1,0.11023628,0.27165369,0.03637311469,0.04130670755,0.04130670755,0.03883991112,0.07767982223,0.004933592862,0.03883991112,0.6039537741,0.3530187241,151632,0.3234521057,0.2403181716,0.07481041746,0.04047637405,0.4724716899,0.3074355994,6.783325201
Chicago,153,2019-07-18 08:00:00,3,0.1447617086,0.01143046856,0.1722164847,0.4584960653,0.3599332252,0.04130670755,1.42913463,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.03637311469,0.03637311469,3,0.86220519,0.48031522,0.28740173,1,0.48031522,0.48031522,0.03637311469,0.02477830829,0.04130670755,0.03415271018,0.1024581305,-0.005797403197,0.03415271018,0.6039537741,0.3485767285,227448,0.6217613715,0.3922550516,0.09754235077,0.04047637405,0.4724716899,0.3074355994,6.783325201
Chicago,153,2019-07-18 08:00:00,6,0.1447617086,0.01143046856,0.1722164847,0.4584960653,0.3599332252,0.04130670755,1.42913463,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.03637311469,0.03637311469,6,1.42913463,0.48031522,0.238189105,1,0.09842525,0.48031522,0.03637311469,0.01677349896,0.04130670755,0.0234762548,0.1408575288,-0.003919923146,0.0234762548,0.6039537741,0.3438795807,454742,0.8875350746,0.3922550516,0.1317801979,0.04047637405,0.4724716899,0.3074355994,6.783325201
Chicago,153,2019-07-18 08:00:00,12,0.1447617086,0.01143046856,0.1722164847,0.4584960653,0.3599332252,0.04130670755,1.42913463,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.03637311469,0.03637311469,12,1.42913463,0.48031522,0.1190945525,0.5,0,0.48031522,0.03637311469,0.02107156677,0.04130670755,0.01855876404,0.2227051685,-0.00139104981,0.01855876404,0.6245227256,0.3469603919,909613,0.8875350746,0.3922550516,0.2010657553,0.04047637405,0.4852140653,0.3074355994,6.783325201
Philadelphia,648,2023-07-16 04:00:00,1,0.1693919213,0.01137382076,0.1535494671,0.4372857976,0.08146607583,0.01069273532,0.50787429,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.003631002219,0.003631002219,1,0.37401595,0.37401595,0.37401595,1,0.37401595,0.37401595,0.003631002219,0.003631002219,0.003631002219,0.003631002219,0.003631002219,0,0.003631002219,0.05641235816,0.01879212052,77106,0.3177378022,0.3177378022,0.003624426044,0.003624426044,0.05487859974,0.07831759822,6.466144724
Philadelphia,648,2023-07-16 04:00:00,2,0.1693919213,0.01137382076,0.1535494671,0.4372857976,0.08146607583,0.01069273532,0.50787429,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.003631002219,0.003631002219,2,0.50787429,0.37401595,0.253937145,1,0.13385834,0.37401595,0.003631002219,0.004739962504,0.004739962504,0.004185482361,0.008370964723,0.001108960285,0.004185482361,0.09278224589,0.02202074172,154212,0.410700904,0.3177378022,0.008336122504,0.004728764254,0.08872696326,0.07831759822,6.466144724
Philadelphia,648,2023-07-16 04:00:00,3,0.1693919213,0.01137382076,0.1535494671,0.4372857976,0.08146607583,0.01069273532,0.50787429,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.003631002219,0.003631002219,3,0.50787429,0.37401595,0.16929143,0.6666666667,0,0.37401595,0.003631002219,0.003534556406,0.004739962504,0.003968507043,0.01190552113,-4.822290619e-05,0.003968507043,0.1032038939,0.02451125486,231318,0.410700904,0.3177378022,0.01183520794,0.004728764254,0.09821857712,0.07831759822,6.466144724
Philadelphia,648,2023-07-16 04:00:00,6,0.1693919213,0.01137382076,0.1535494671,0.4372857976,0.08146607583,0.01069273532,0.50787429,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.003631002219,0.003631002219,6,0.50787429,0.37401595,0.084645715,0.3333333333,0,0.37401595,0.003631002219,0.003254033037,0.004739962504,0.003348016357,0.02008809814,-7.539383645e-05,0.003348016357,0.2002479347,0.03731956335,462118,0.410700904,0.3177378022,0.0198889943,0.004728764254,0.1825281477,0.07831759822,6.466144724
Philadelphia,648,2023-07-16 04:00:00,12,0.1693919213,0.01137382076,0.1535494671,0.4372857976,0.08146607583,0.01069273532,0.50787429,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.003631002219,0.003631002219,12,1.11023682,0.37401595,0.092519735,0.6666666667,0.009842525,0.37401595,0.003631002219,0.009461647942,0.01069273532,0.005544037724,0.06652845268,0.0005300587021,0.005544037724,0.2538609838,0.05523707675,922872,0.7468001782,0.3177378022,0.06440893713,0.0106359723,0.2262275779,0.07831759822,6.466144724
Chicago,159,2019-07-29 17:00:00,1,0.1421212074,0.01122197306,0.1722164847,0.4584960653,0.125480708,0.01848159911,0.18110246,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.02014749818,0.02014749818,1,0.14960638,0.14960638,0.14960638,1,0.14960638,0.14960638,0.01848159911,0.01848159911,0.01848159911,0.01848159911,0.01848159911,0,0.01848159911,0.6165782775,0.3528660715,75840,0.1394196055,0.1394196055,0.01831288987,0.01831288987,0.4803117411,0.1182102404,6.783325201
Chicago,159,2019-07-29 17:00:00,2,0.1421212074,0.01122197306,0.1722164847,0.4584960653,0.125480708,0.01848159911,0.18110246,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.02014749818,0.02014749818,2,0.18110246,0.14960638,0.09055123,1,0.03149608,0.14960638,0.01848159911,0.009718240289,0.01848159911,0.0140999197,0.0281998394,-0.008763358825,0.0140999197,0.6165782775,0.3343216789,151680,0.1664482904,0.1394196055,0.02780954445,0.01831288987,0.4803117411,0.1182102404,6.783325201
Chicago,159,2019-07-29 17:00:00,3,0.1421212074,0.01122197306,0.1722164847,0.4584960653,0.125480708,0.01848159911,0.18110246,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.02014749818,0.02014749818,3,0.18110246,0.14960638,0.06036748667,0.6666666667,0,0.14960638,0.01848159911,0.005267315885,0.01848159911,0.01115571843,0.03346715529,-0.006607141614,0.01115571843,0.6165782775,0.3169208064,227520,0.1664482904,0.1394196055,0.03291931956,0.01831288987,0.4803117411,0.1182102404,6.783325201
Chicago,159,2019-07-29 17:00:00,6,0.1421212074,0.01122197306,0.1722164847,0.4584960653,0.125480708,0.01848159911,0.18110246,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.02014749818,0.02014749818,6,0.18110246,0.14960638,0.03018374333,0.3333333333,0,0.14960638,0.01848159911,0.003652204535,0.01848159911,0.008193947176,0.04916368305,-0.002965878916,0.008193947176,0.6165782775,0.2896404731,455028,0.1664482904,0.1394196055,0.04799335447,0.01831288987,0.4803117411,0.1182102404,6.783325201
Chicago,159,2019-07-29 17:00:00,12,0.1421212074,0.01122197306,0.1722164847,0.4584960653,0.125480708,0.01848159911,0.18110246,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.02014749818,0.02014749818,12,0.18110246,0.14960638,0.01509187167,0.1666666667,0,0.14960638,0.01848159911,0.002864229341,0.01848159911,0.004397729966,0.05277275959,-0.001419760888,0.004182435273,0.6165782775,0.1919480071,909390,0.1664482904,0.1394196055,0.051427407,0.01831288987,0.4803117411,0.1182102404,6.783325201
New York,121,2019-06-25 07:00:00,1,0.1237967923,0.01108346039,0.1889654176,0.4737875565,0.5339519264,0.04783041442,0.4973755967,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.04783041442,0.04783041442,1,0.03018374333,0.03018374333,0.03018374333,1,0.03018374333,0.03018374333,0.04783041442,0.04783041442,0.04783041442,0.04783041442,0.04783041442,0,0.04783041442,0.3801623473,0.1150184123,115176,0.02973717792,0.02973717792,0.0467217545,0.0467217545,0.3222011352,0.4278473637,7.570958583
New York,121,2019-06-25 07:00:00,2,0.1237967923,0.01108346039,0.1889654176,0.4737875565,0.5339519264,0.04783041442,0.4973755967,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.04783041442,0.04783041442,2,0.4908139133,0.46063017,0.2454069567,1,0.46063017,0.46063017,0.04783041442,0.0463443665,0.04783041442,0.04708739046,0.09417478092,-0.001486047921,0.04708739046,0.4209013625,0.1202157599,230352,0.3993222214,0.3788679659,0.09000045442,0.0467217545,0.3512914326,0.4278473637,7.570958583
New York,121,2019-06-25 07:00:00,3,0.1237967923,0.01108346039,0.1889654176,0.4737875565,0.5339519264,0.04783041442,0.4973755967,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.04783041442,0.04783041442,3,0.4973755967,0.46063017,0.1657918656,1,0.006561683333,0.46063017,0.04783041442,0.03123215931,0.04783041442,0.04180231341,0.1254069402,-0.008299127555,0.04180231341,0.4209013625,0.1179293113,345528,0.4037139735,0.3788679659,0.1181446949,0.0467217545,0.3512914326,0.4278473637,7.570958583
New York,121,2019-06-25 07:00:00,6,0.1237967923,0.01108346039,0.1889654176,0.4737875565,0.5339519264,0.04783041442,0.4973755967,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.04783041442,0.04783041442,6,0.4973755967,0.46063017,0.08289593278,0.5,0,0.46063017,0.04783041442,0.01636985762,0.04783041442,0.02919226114,0.1751535668,-0.00629211136,0.02919226114,0.4209013625,0.1077410125,691054,0.4037139735,0.3788679659,0.1613988342,0.0467217545,0.3512914326,0.4278473637,7.570958583
New York,121,2019-06-25 07:00:00,12,0.1237967923,0.01108346039,0.1889654176,0.4737875565,0.5339519264,0.04783041442,0.4973755967,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.04783041442,0.04783041442,12,0.4973755967,0.46063017,0.04144796639,0.25,0,0.46063017,0.04783041442,0.02732584197,0.04783041442,0.02530943578,0.3037132294,-0.001864052041,0.02530943578,0.4209013625,0.1070672949,1382097,0.4037139735,0.3788679659,0.2652165232,0.0467217545,0.3512914326,0.4278473637,7.570958583
Philadelphia,640,2023-07-04 01:00:00,1,0.1650111764,0.01107967564,0.1535494671,0.4372857976,0.009872386696,0.002905801377,0.005905515,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.002905801377,0.002905801377,1,0.005905515,0.005905515,0.005905515,1,0.005905515,0.005905515,0.002905801377,0.002905801377,0.002905801377,0.002905801377,0.002905801377,0,0.002905801377,0.1081623832,0.02833826409,77166,0.005888145795,0.005888145795,0.002901587697,0.002901587697,0.1027031328,0.009823973064,6.466144724
Philadelphia,640,2023-07-04 01:00:00,2,0.1650111764,0.01107967564,0.1535494671,0.4372857976,0.009872386696,0.002905801377,0.005905515,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.002905801377,0.002905801377,2,0.005905515,0.005905515,0.0029527575,0.5,0,0.005905515,0.002905801377,0,0.002905801377,0.001452900689,0.002905801377,-0.002905801377,0.0009223554682,0.1081623832,0.02491925256,154280,0.005888145795,0.005888145795,0.002901587697,0.002901587697,0.1027031328,0.009823973064,6.466144724
Philadelphia,640,2023-07-04 01:00:00,3,0.1650111764,0.01107967564,0.1535494671,0.4372857976,0.009872386696,0.002905801377,0.005905515,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.002905801377,0.002905801377,3,0.005905515,0.005905515,0.001968505,0.3333333333,0,0.005905515,0.002905801377,0,0.002905801377,0.000968600459,0.002905801377,-0.001452900689,-0.0004200575169,0.1081623832,0.0229508329,231368,0.005888145795,0.005888145795,0.002901587697,0.002901587697,0.1027031328,0.009823973064,6.466144724
Philadelphia,640,2023-07-04 01:00:00,6,0.1650111764,0.01107967564,0.1535494671,0.4372857976,0.009872386696,0.002905801377,0.005905515,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.002905801377,0.002905801377,6,0.005905515,0.005905515,0.0009842525,0.1666666667,0,0.005905515,0.002905801377,0,0.002905801377,0.0004843002295,0.002905801377,-0.0005811602754,-0.009904160723,0.1081623832,0.01961710899,462394,0.005888145795,0.005888145795,0.002901587697,0.002901587697,0.1027031328,0.009823973064,6.466144724
Philadelphia,640,2023-07-04 01:00:00,12,0.1650111764,0.01107967564,0.1535494671,0.4372857976,0.009872386696,0.002905801377,0.005905515,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.002905801377,0.002905801377,12,0.005905515,0.005905515,0.00049212625,0.08333333333,0,0.005905515,0.002905801377,0,0.002905801377,0.0002421501148,0.002905801377,-0.0002641637616,-0.01866651092,0.2072679426,0.03369748687,921920,0.005888145795,0.005888145795,0.002901587697,0.002901587697,0.188359908,0.009823973064,6.466144724
Austin,490,2024-07-25 21:00:00,1,0.172772258,0.01107102862,0.1493988108,0.4289106436,0.06749221661,0.01358562402,0.005905515,207,0.8926462695,0.760688084,0.000408833392,2,0,1,0.001097687329,0.001097687329,1,0.005905515,0.005905515,0.005905515,1,0.005905515,0.005905515,0.0001099378648,0.0001099378648,0.0001099378648,0.0001099378648,0.0001099378648,0,0.0001099378648,0.2531428571,0.06946858621,25194,0.005888145795,0.005888145795,0.0001099318221,0.0001099318221,0.2256546815,0.06531217486,5.33753808
Austin,490,2024-07-25 21:00:00,2,0.172772258,0.01107102862,0.1493988108,0.4289106436,0.06749221661,0.01358562402,0.005905515,207,0.8926462695,0.760688084,0.000408833392,2,0,1,0.001097687329,0.001097687329,2,0.005905515,0.005905515,0.0029527575,0.5,0,0.005905515,0.0001099378648,0,0.0001099378648,5.496893242e-05,0.0001099378648,-0.0001099378648,-0.005275669535,0.2531428571,0.06505042317,50388,0.005888145795,0.005888145795,0.0001099318221,0.0001099318221,0.2256546815,0.06531217486,5.33753808
Austin,490,2024-07-25 21:00:00,3,0.172772258,0.01107102862,0.1493988108,0.4289106436,0.06749221661,0.01358562402,0.005905515,207,0.8926462695,0.760688084,0.000408833392,2,0,1,0.001097687329,0.001097687329,3,0.005905515,0.005905515,0.001968505,0.3333333333,0,0.005905515,0.0001099378648,0,0.0001099378648,3.664595494e-05,0.0001099378648,-5.496893242e-05,-0.006808627589,0.2531428571,0.05975169844,75582,0.005888145795,0.005888145795,0.0001099318221,0.0001099318221,0.2256546815,0.06531217486,5.33753808
Austin,490,2024-07-25 21:00:00,6,0.172772258,0.01107102862,0.1493988108,0.4289106436,0.06749221661,0.01358562402,0.005905515,207,0.8926462695,0.760688084,0.000408833392,2,0,1,0.001097687329,0.001097687329,6,0.005905515,0.005905515,0.0009842525,0.1666666667,0,0.005905515,0.0001099378648,0.0005704382773,0.003294918967,0.0008276931477,0.004966158886,9.210008248e-05,-0.002594943624,0.2531428571,0.04813934269,151164,0.005888145795,0.005888145795,0.004953868194,0.003289502616,0.2256546815,0.06531217486,5.33753808
Austin,490,2024-07-25 21:00:00,12,0.172772258,0.01107102862,0.1493988108,0.4289106436,0.06749221661,0.01358562402,0.005905515,207,0.8926462695,0.760688084,0.000408833392,2,0,1,0.001097687329,0.001097687329,12,0.005905515,0.005905515,0.00049212625,0.08333333333,0,0.005905515,0.0001099378648,0.00636531219,0.006989506933,0.00327996798,0.03935961576,0.0005686703932,0.001568649594,0.2531428571,0.04485114007,302226,0.005888145795,0.005888145795,0.03860476942,0.006965193556,0.2256546815,0.06531217486,5.33753808
New York,117,2019-06-20 07:00:00,1,0.1233006801,0.01103904373,0.1889654176,0.4737875565,0.02864635885,0.00338160594,0.02362206,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.001855992064,0.001855992064,1,0.02362206,0.02362206,0.02362206,1,0.02362206,0.02362206,0.001855992064,0.001855992064,0.001855992064,0.001855992064,0.001855992064,0,0.001855992064,0.2800415449,0.07458699586,115160,0.02334737646,0.02334737646,0.001854271839,0.001854271839,0.2468925344,0.0282437232,7.570958583
New York,117,2019-06-20 07:00:00,2,0.1233006801,0.01103904373,0.1889654176,0.4737875565,0.02864635885,0.00338160594,0.02362206,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.001855992064,0.001855992064,2,0.02362206,0.02362206,0.01181103,0.5,0,0.02362206,0.001855992064,0.00338160594,0.00338160594,0.002618799002,0.005237598004,0.001525613877,0.002618799002,0.3228342068,0.08058806555,230324,0.02334737646,0.02334737646,0.005223929494,0.003375901168,0.2797765612,0.0282437232,7.570958583
New York,117,2019-06-20 07:00:00,3,0.1233006801,0.01103904373,0.1889654176,0.4737875565,0.02864635885,0.00338160594,0.02362206,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.001855992064,0.001855992064,3,0.02362206,0.02362206,0.00787402,0.3333333333,0,0.02362206,0.001855992064,0,0.00338160594,0.001745866001,0.005237598004,-0.0009279960318,-0.001940801943,0.3228342068,0.08193571422,345488,0.02334737646,0.02334737646,0.005223929494,0.003375901168,0.2797765612,0.0282437232,7.570958583
New York,117,2019-06-20 07:00:00,6,0.1233006801,0.01103904373,0.1889654176,0.4737875565,0.02864635885,0.00338160594,0.02362206,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.001855992064,0.001855992064,6,0.02362206,0.02362206,0.00393701,0.1666666667,0,0.02362206,0.001855992064,0,0.00338160594,0.0008729330007,0.005237598004,-0.0003711984127,-0.01471993836,0.3228342068,0.08117993604,690980,0.02334737646,0.02334737646,0.005223929494,0.003375901168,0.2797765612,0.0282437232,7.570958583
New York,117,2019-06-20 07:00:00,12,0.1233006801,0.01103904373,0.1889654176,0.4737875565,0.02864635885,0.00338160594,0.02362206,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.001855992064,0.001855992064,12,0.38188997,0.26771668,0.03182416417,0.3333333333,0.26771668,0.26771668,0.001855992064,0,0.00338160594,0.0004364665003,0.005237598004,-0.0001687265512,-0.01686309395,0.3738243089,0.08695484198,1382060,0.3234521057,0.2372173926,0.005223929494,0.003375901168,0.3175983173,0.0282437232,7.570958583
Philadelphia,651,2023-07-18 11:00:00,1,0.1588102475,0.01066331426,0.1535494671,0.4372857976,0.09123606506,0.01025791362,0.01574804,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.0009712736554,0.0009712736554,1,0.01574804,0.01574804,0.01574804,1,0.01574804,0.01574804,0,0,0,0,0,0,-0.0001026237786,0.2596386403,0.07763568981,76722,0.01562532628,0.01562532628,0,0,0.2308248864,0.08731105839,6.466144724
Philadelphia,651,2023-07-18 11:00:00,2,0.1588102475,0.01066331426,0.1535494671,0.4372857976,0.09123606506,0.01025791362,0.01574804,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.0009712736554,0.0009712736554,2,0.01574804,0.01574804,0.00787402,0.5,0,0.01574804,0,0,0,0,0,0,-0.0003359113758,0.2611096602,0.0786099567,153444,0.01562532628,0.01562532628,0,0,0.2319920161,0.08731105839,6.466144724
Philadelphia,651,2023-07-18 11:00:00,3,0.1588102475,0.01066331426,0.1535494671,0.4372857976,0.09123606506,0.01025791362,0.01574804,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.0009712736554,0.0009712736554,3,0.01574804,0.01574804,0.005249346667,0.3333333333,0,0.01574804,0,0,0,0,0,0,-0.0005889662535,0.2634698719,0.07894691075,230166,0.01562532628,0.01562532628,0,0,0.2338618026,0.08731105839,6.466144724
Philadelphia,651,2023-07-18 11:00:00,6,0.1588102475,0.01066331426,0.1535494671,0.4372857976,0.09123606506,0.01025791362,0.01574804,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.0009712736554,0.0009712736554,6,0.01574804,0.01574804,0.002624673333,0.1666666667,0,0.01574804,0,0.006271505787,0.009951423381,0.003607070086,0.02164242052,0.001254301157,0.003312586959,0.2691971125,0.07762650665,460946,0.01562532628,0.01562532628,0.02141154848,0.009902234034,0.2383845056,0.08731105839,6.466144724
Philadelphia,651,2023-07-18 11:00:00,12,0.1588102475,0.01066331426,0.1535494671,0.4372857976,0.09123606506,0.01025791362,0.01574804,642,0.3698018265,0.6959682464,0.01649734242,2,0,1,0.0009712736554,0.0009712736554,12,0.01574804,0.01574804,0.001312336667,0.08333333333,0,0.01574804,0,3.483733881e-05,0.01025791362,0.005341798844,0.06410158613,3.167030801e-06,0.005194557281,0.2890833333,0.07149951647,923498,0.01562532628,0.01562532628,0.06213086205,0.01020565828,0.2539313715,0.08731105839,6.466144724
Chicago,157,2019-07-29 10:00:00,1,0.1347009082,0.01063606192,0.1722164847,0.4584960653,0.2829050771,0.03362315382,0.09055123,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.02263651824,0.02263651824,1,0.0787402,0.0787402,0.0787402,1,0.0787402,0.0787402,0.02263651824,0.02263651824,0.02263651824,0.02263651824,0.02263651824,0,0.02263651824,0.5606682916,0.3235142905,75846,0.07579387879,0.07579387879,0.02238411419,0.02238411419,0.4451141216,0.2491270978,6.783325201
Chicago,157,2019-07-29 10:00:00,2,0.1347009082,0.01063606192,0.1722164847,0.4584960653,0.2829050771,0.03362315382,0.09055123,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.02263651824,0.02263651824,2,0.09055123,0.0787402,0.045275615,1,0.01181103,0.0787402,0.02263651824,0.0200136621,0.02263651824,0.02132509017,0.04265018033,-0.002622856143,0.02132509017,0.5606682916,0.3240762268,151692,0.08668328401,0.07579387879,0.04176572219,0.02238411419,0.4451141216,0.2491270978,6.783325201
Chicago,157,2019-07-29 10:00:00,3,0.1347009082,0.01063606192,0.1722164847,0.4584960653,0.2829050771,0.03362315382,0.09055123,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.02263651824,0.02263651824,3,0.09055123,0.0787402,0.03018374333,0.6666666667,0,0.0787402,0.02263651824,0.01639680842,0.02263651824,0.01968232958,0.05904698875,-0.003119854911,0.01968232958,0.5628517551,0.3252582035,227538,0.08668328401,0.07579387879,0.0573694365,0.02238411419,0.4465122006,0.2491270978,6.783325201
Chicago,157,2019-07-29 10:00:00,6,0.1347009082,0.01063606192,0.1722164847,0.4584960653,0.2829050771,0.03362315382,0.09055123,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.02263651824,0.02263651824,6,0.50393728,0.38188997,0.08398954667,0.8333333333,0.01181103,0.38188997,0.02263651824,0.01193022401,0.03362315382,0.02033487313,0.1220092388,-0.002141258845,0.02033487313,0.5884776982,0.332085335,454918,0.4080865225,0.3234521057,0.1151210413,0.03307025493,0.4627761351,0.2491270978,6.783325201
Chicago,157,2019-07-29 10:00:00,12,0.1347009082,0.01063606192,0.1722164847,0.4584960653,0.2829050771,0.03362315382,0.09055123,882,0.4333816671,0.8000622696,0.007129881557,2,0,1,0.02263651824,0.02263651824,12,0.68503974,0.38188997,0.057086645,0.5833333333,0,0.38188997,0.02263651824,0.006218156503,0.03362315382,0.01575274882,0.1890329858,-0.00149257834,0.01575274882,0.6165782775,0.3196349792,909955,0.5217891481,0.3234521057,0.1731403598,0.03307025493,0.4803117411,0.2491270978,6.783325201
New York,113,2019-06-19 10:00:00,1,0.1179948876,0.01056401898,0.1889654176,0.4737875565,0.05902898295,0.007086730324,0.00393701,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.0004045946869,0.0004045946869,1,0.00393701,0.00393701,0.00393701,1,0.00393701,0.00393701,0,0,0,0,0,0,-0.002390952201,0.3331365741,0.09368171718,115164,0.003929280258,0.003929280258,0,0,0.2875344921,0.05735243447,7.570958583
New York,113,2019-06-19 10:00:00,2,0.1179948876,0.01056401898,0.1889654176,0.4737875565,0.05902898295,0.007086730324,0.00393701,1940,0.1880237007,0.9068545483,0.0005168224336,2,0,1,0.0004045946869,0.0004045946869,2,0.00393701,0.00393701,0.001968505,0.5,0,0.00393701,0,0.007086730324,0.007086730324,0.003543365162,0.007086730324,0.007086730324,0.002347889062,0.3495291322,0.0961380862,230328,0.003929280258,0.003929280258,0.007061737459,0.007061737459,0.2997557406,0.05735243447,7.570958583
