city,unit,t,p,b,rC,d,rS,ell,weighted_loss,scenario
Chicago,282,11,0.017863396453167858,0.16349788553966804,0.0,0.16349788553966804,0.0,0.1633125155942789,0.0029173162118247623,base
Chicago,881,11,0.034034771480170346,0.11858630584650322,0.0,0.11858630584650322,0.0,0.14192805844682785,0.004830489035862046,base
Chicago,845,11,0.02213648320105813,0.14099722671419213,0.0,0.14099722671419213,0.0,0.14281804491647673,0.0031614892521015527,base
Chicago,275,11,0.023699018589187094,0.13471152236731257,0.0,0.13471152236731257,0.0,0.14969526764761493,0.0035476309306941636,base
Chicago,770,11,0.019411283349224703,0.14448168093106237,0.0,0.14448168093106237,0.0,0.15335277586303844,0.002976774184667586,base
Chicago,538,11,0.02523120361801248,0.1302090060508582,0.0,0.1302090060508582,0.0,0.13653828311658237,0.0034450252229683252,base
Chicago,47,11,0.02082462235784817,0.13706635171580114,0.0,0.13706635171580114,0.0,0.14571065940512806,0.0030343694556248294,base
Chicago,140,11,0.024104836798836623,0.12932326832319288,0.0,0.12932326832319288,0.0,0.15365534768984618,0.00370383707933224,base
Chicago,627,11,0.025436638249440122,0.1232375842313496,0.0,0.1232375842313496,0.0,0.13587481598401044,0.003456198541394518,base
Chicago,242,11,0.022268423337789604,0.1282419164408058,0.0,0.1282419164408058,0.0,0.14543994283451028,0.003238718217262795,base
Chicago,393,11,0.026722869819916405,0.11888421582166638,0.0,0.11888421582166638,0.0,0.13762501968309157,0.003677735484954689,base
Chicago,562,11,0.02043434689837477,0.1321826773408581,0.0,0.1321826773408581,0.0,0.15076998272449893,0.003080886128854382,base
Chicago,209,11,0.005261409707300881,0.1688674081335519,0.0,0.1688674081335519,0.0,0.16360341928691477,0.0008607846183837896,base
Chicago,306,11,0.03138168581027968,0.10895526410084126,0.0,0.10895526410084126,0.0,0.12654378012873704,0.003971157149245139,base
Chicago,88,11,0.019465677870920295,0.12776238749195418,0.0,0.12776238749195418,0.0,0.13730432208287446,0.0026727217039503224,base
Chicago,289,11,0.02207449320108979,0.12074160617355612,0.0,0.12074160617355612,0.0,0.1297990293834895,0.002865247791633893,base
Chicago,414,11,0.023136177604338597,0.11770796143215612,0.0,0.11770796143215612,0.0,0.15420068346855673,0.003567614399438927,base
Chicago,325,11,0.02646363940869363,0.10954829020320705,0.0,0.10954829020320705,0.0,0.12467323001689087,0.003299307403084119,base
Chicago,849,12,0.0732582597640136,0.16496247867092928,0.005594779744995317,0.15936769892593397,0.008467059768384971,0.1457450096456351,0.010677025775928604,base
Chicago,411,12,0.04504600960276997,0.1559339598725221,0.005553753930585848,0.15038020594193624,0.001699723627861791,0.14619379551546938,0.006585447116655223,base
Chicago,719,12,0.034493511696031064,0.20972949584208767,0.0,0.20972949584208767,0.0,0.158114935825947,0.005453939388229504,base
Chicago,463,12,0.02199049532217149,0.1944310844718941,0.0,0.1944310844718941,0.0,0.1695597319057805,0.003728702491302718,base
Chicago,773,12,0.03517892163809661,0.14812290698665298,0.0,0.14812290698665298,0.0,0.14647350964468772,0.0051527801178474575,base
Chicago,700,12,0.021888434041343375,0.1688851474696324,0.0,0.1688851474696324,0.0,0.1523395321479156,0.003334473801308759,base
Chicago,551,12,0.041549835495474086,0.13072336596927703,0.0,0.13072336596927703,0.0,0.14660159389435815,0.006091272109684879,base
Chicago,173,12,0.022248518095628077,0.17731440452689998,0.0,0.17731440452689998,0.0,0.15448375483515725,0.0034370346149305677,base
Chicago,31,12,0.03508169780444638,0.14259061978821588,0.0,0.14259061978821588,0.0,0.1396197201939766,0.004898096831386446,base
Chicago,823,12,0.03460816083239226,0.14182371286311732,0.0,0.14182371286311732,0.0,0.13736727162570583,0.004754028629529341,base
Chicago,257,12,0.028424044567344653,0.15492785338141793,0.0,0.15492785338141793,0.0,0.14520132500826907,0.004127208933272536,base
Chicago,396,12,0.030644973876448028,0.14697772417206686,0.0,0.14697772417206686,0.0,0.14637505768765707,0.004485659819001824,base
Chicago,64,12,0.035060043789793674,0.135967695118541,0.0,0.135967695118541,0.0,0.14397575261759582,0.005047796191441411,base
Chicago,625,12,0.030254157415992567,0.1411570983607398,0.0,0.1411570983607398,0.0,0.1331793293511115,0.004029228394744846,base
Chicago,50,12,0.04376392138199165,0.10468003868132045,0.0,0.10468003868132045,0.00133881769388717,0.12841898145702696,0.005620118208440771,base
Chicago,516,12,0.03610346024364044,0.1195603686714173,0.0,0.1195603686714173,0.0,0.1344219553442725,0.004853097720644353,base
Chicago,793,12,0.02045457667677295,0.154252953348646,0.0,0.154252953348646,0.0,0.15257258408546168,0.003120807619949464,base
Chicago,282,12,0.017863396453167858,0.15142160162323512,0.0,0.15142160162323512,0.0,0.1518376642580711,0.002712336393164919,base
Chicago,881,12,0.034034771480170346,0.1078128779178607,0.0,0.1078128779178607,0.0,0.13070282688610949,0.004448440844881001,base
Chicago,845,12,0.02213648320105813,0.12946137312176384,0.0,0.12946137312176384,0.0,0.13146706523930202,0.0029102184811622225,base
Chicago,275,12,0.023699018589187094,0.12336558027589425,0.0,0.12336558027589425,0.0,0.13861711227898182,0.003285089520679025,base
Chicago,770,12,0.019411283349224703,0.13284815287576085,0.0,0.13284815287576085,0.0,0.1422244562224477,0.0027607592189233367,base
Chicago,538,12,0.02523120361801248,0.1190102750248423,0.0,0.1190102750248423,0.0,0.1253748785636821,0.003163359089623851,base
Chicago,47,12,0.02082462235784817,0.1256471637654441,0.0,0.1256471637654441,0.0,0.13439352386347467,0.002798694381797316,base
Chicago,140,12,0.024104836798836623,0.11815462255189987,0.0,0.11815462255189987,0.0,0.1424445805939315,0.003433603368095449,base
Chicago,627,12,0.025436638249440122,0.11228591273752629,0.0,0.11228591273752629,0.0,0.12477435202306186,0.0031738400552189217,base
Chicago,242,12,0.022268423337789604,0.11711050915116777,0.0,0.11711050915116777,0.0,0.13423437690647602,0.0029891879314378166,base
Chicago,393,12,0.026722869819916405,0.10809904134233947,0.0,0.10809904134233947,0.0,0.12663597239066118,0.003384076604714167,base
Chicago,562,12,0.02043434689837477,0.12091824654176052,0.0,0.12091824654176052,0.0,0.13949009150129296,0.0028503889186234587,base
Chicago,209,12,0.005261409707300881,0.1566923357228262,0.0,0.1566923357228262,0.0,0.15202066218039517,0.0007998429877062391,base
Chicago,306,12,0.03138168581027968,0.09858679985043128,0.0,0.09858679985043128,0.0,0.11582961136857334,0.0036349284714953683,base
Chicago,88,12,0.019465677870920295,0.11664767378616007,0.0,0.11664767378616007,0.0,0.12620363143976854,0.0024566392357468834,base
Chicago,289,12,0.02207449320108979,0.1098842203829138,0.0,0.1098842203829138,0.0,0.11891275005648927,0.002624938692644862,base
Chicago,414,12,0.023136177604338597,0.10696943306312962,0.0,0.10696943306312962,0.0,0.14320661350517083,0.003313253644171507,base
Chicago,325,12,0.02646363940869363,0.0991534439380822,0.0,0.0991534439380822,0.0,0.11392533491042905,0.003014878982584251,base
Chicago,849,0,0.0732582597640136,0.39024479369244625,0.0,0.39024479369244625,0.0,0.3620229279810841,0.026521169698567045,low_budget
Chicago,411,0,0.04504600960276997,0.38755158162062914,0.0,0.38755158162062914,0.0,0.35997413754293983,0.016215398456508105,low_budget
Chicago,719,0,0.034493511696031064,0.3875322291375006,0.0,0.3875322291375006,0.0,0.356258848975329,0.012288618773945076,low_budget
Chicago,463,0,0.02199049532217149,0.3781662574813134,0.0,0.3781662574813134,0.0,0.36451593186023123,0.008015885894429397,low_budget
Chicago,773,0,0.03517892163809661,0.34744652256350583,0.0,0.34744652256350583,0.0,0.35221408050051606,0.012390511537761906,low_budget
Chicago,700,0,0.021888434041343375,0.3710837431475461,0.0,0.3710837431475461,0.0,0.3551820535401829,0.007774378951583185,low_budget
Chicago,551,0,0.041549835495474086,0.3337687751950052,0.0,0.3337687751950052,0.0,0.35012979889507156,0.014547835546153649,low_budget
Chicago,173,0,0.022248518095628077,0.36761644652242054,0.0,0.36761644652242054,0.0,0.3575591244137358,0.007955160649775932,low_budget
Chicago,31,0,0.03508169780444638,0.34325085348626955,0.0,0.34325085348626955,0.0,0.3414976908379579,0.011980318790893495,low_budget
Chicago,823,0,0.03460816083239226,0.34265848495105344,0.0,0.34265848495105344,0.0,0.3396344322074495,0.011754123054053637,low_budget
Chicago,257,0,0.028424044567344653,0.35243021301291183,0.0,0.35243021301291183,0.0,0.3453696571378776,0.009816802526695576,low_budget
Chicago,396,0,0.030644973876448028,0.34658896272691253,0.0,0.34658896272691253,0.0,0.34905469456717914,0.01069677199646275,low_budget
Chicago,64,0,0.035060043789793674,0.3380444102994211,0.0,0.3380444102994211,0.0,0.3488054784815625,0.012229135349683517,low_budget
Chicago,625,0,0.030254157415992567,0.3421413951212203,0.0,0.3421413951212203,0.0,0.3357214458811552,0.0101569694716131,low_budget
Chicago,50,0,0.04376392138199165,0.31013826289386676,0.0,0.31013826289386676,0.0,0.3328340216529436,0.014566121956871531,low_budget
Chicago,516,0,0.03610346024364044,0.32416817249638025,0.0,0.32416817249638025,0.0,0.3369595546774971,0.012165405886013803,low_budget
Chicago,793,0,0.02045457667677295,0.35194427244646653,0.0,0.35194427244646653,0.0,0.35247494977527233,0.007209725886820002,low_budget
Chicago,282,0,0.017863396453167858,0.3498859152046632,0.0,0.3498859152046632,0.0,0.3525829291151956,0.006298328645403919,low_budget
Chicago,881,0,0.034034771480170346,0.3132233721769953,0.0,0.3132233721769953,0.0,0.33377003908435304,0.011359787007163481,low_budget
Chicago,845,0,0.02213648320105813,0.3327185124302645,0.0,0.3327185124302645,0.0,0.33441862477136786,0.007402852269372347,low_budget
Chicago,275,0,0.023699018589187094,0.3275217346297219,0.0,0.3275217346297219,0.0,0.34332376095798894,0.008136436193053006,low_budget
Chicago,770,0,0.019411283349224703,0.3355180810068998,0.0,0.3355180810068998,0.0,0.3466758415729,0.006729422991102495,low_budget
Chicago,538,0,0.02523120361801248,0.3236760466132484,0.0,0.3236760466132484,0.0,0.32936424952360355,0.008310256444223911,low_budget
Chicago,47,0,0.02082462235784817,0.32949140164434954,0.0,0.32949140164434954,0.0,0.3376416534145797,0.0070312599246380785,low_budget
Chicago,140,0,0.024104836798836623,0.32290678860166594,0.0,0.32290678860166594,0.0,0.3455476446788683,0.008329369581206506,low_budget
Chicago,627,0,0.025436638249440122,0.3175022098108332,0.0,0.3175022098108332,0.0,0.32887178684320983,0.00836539267237771,low_budget
Chicago,242,0,0.022268423337789604,0.32196180062991187,0.0,0.32196180062991187,0.0,0.3371821735166354,0.007508515381824467,low_budget
Chicago,393,0,0.026722869819916405,0.3135014681994029,0.0,0.3135014681994029,0.0,0.33061100427970785,0.008834874828398459,low_budget
Chicago,562,0,0.02043434689837477,0.3253749447910481,0.0,0.3253749447910481,0.0,0.3415141167551301,0.006978617932466392,low_budget
Chicago,209,0,0.005261409707300881,0.3536922913707897,0.0,0.3536922913707897,0.0,0.3515673855186482,0.0018497400549382067,low_budget
Chicago,306,0,0.03138168581027968,0.3039130424950506,0.0,0.3039130424950506,0.0,0.3201546804957272,0.010046993594007387,low_budget
Chicago,88,0,0.019465677870920295,0.32154066479781424,0.0,0.32154066479781424,0.0,0.3302962298284111,0.006429440011819306,low_budget
Chicago,289,0,0.02207449320108979,0.31522270187246454,0.0,0.31522270187246454,0.0,0.32323371682545177,0.007135220484426418,low_budget
Chicago,414,0,0.023136177604338597,0.3124001403987051,0.0,0.3124001403987051,0.0,0.34618498023330413,0.008009397186632171,low_budget
Chicago,325,0,0.02646363940869363,0.3045051173355836,0.0,0.3045051173355836,0.0,0.31852596142304723,0.00842935618540698,low_budget
Chicago,849,1,0.0732582597640136,0.383249322465471,0.0,0.383249322465471,0.0,0.34929467836703937,0.02558872028200015,low_budget
Chicago,411,1,0.04504600960276997,0.3800387324273083,0.017616415786865246,0.36242231664044305,0.0,0.3427264879301669,0.015438460666425926,low_budget
Chicago,719,1,0.034493511696031064,0.3800156865688534,0.0,0.3800156865688534,0.0,0.3428968844551117,0.011827717694485007,low_budget
Chicago,463,1,0.02199049532217149,0.36890296937946215,0.0,0.36890296937946215,0.0,0.3526079590358435,0.0077540236737381535,low_budget
Chicago,773,1,0.03517892163809661,0.33302458432872273,0.0,0.33302458432872273,0.0,0.3366137042758073,0.01184170712502805,low_budget
Chicago,700,1,0.021888434041343375,0.36055354857400534,0.0,0.36055354857400534,0.0,0.34130587254880096,0.007470651079207578,low_budget
Chicago,551,1,0.041549835495474086,0.3173313440301012,0.0,0.3173313440301012,0.0,0.33501177795643877,0.013919684263136323,low_budget
Chicago,173,1,0.022248518095628077,0.3564829768916647,0.0,0.3564829768916647,0.0,0.3437798113008971,0.007648591352639614,low_budget
Chicago,31,1,0.03508169780444638,0.32819222691463457,0.0,0.32819222691463457,0.0,0.3260406003366464,0.011438057812990508,low_budget
Chicago,823,1,0.03460816083239226,0.32751128121381345,0.0,0.32751128121381345,0.0,0.3239204812535323,0.011210292112128147,low_budget
Chicago,257,1,0.028424044567344653,0.3387857404729443,0.0,0.3387857404729443,0.0,0.33052198324017334,0.00939477158210583,low_budget
Chicago,396,1,0.030644973876448028,0.332035564356944,0.0,0.332035564356944,0.0,0.33416321402972565,0.010240422964410854,low_budget
Chicago,64,1,0.035060043789793674,0.3222183921674403,0.0,0.3222183921674403,0.0,0.33326685400495565,0.011684350495100521,low_budget
Chicago,625,1,0.030254157415992567,0.3269171364881489,0.0,0.3269171364881489,0.0,0.3194995144661163,0.009666188604991077,low_budget
Chicago,50,1,0.04376392138199165,0.2906272199246149,0.0,0.2906272199246149,0.0,0.3162221029937467,0.013839119254666398,low_budget
Chicago,516,1,0.03610346024364044,0.30641958620088966,0.0,0.30641958620088966,0.0,0.3209101489523614,0.011585966804482312,low_budget
Chicago,793,1,0.02045457667677295,0.33822297953467234,0.0,0.33822297953467234,0.0,0.3384733787696204,0.006923329679089614,low_budget
Chicago,282,1,0.017863396453167858,0.3358416514388539,0.0,0.3358416514388539,0.0,0.338362368996452,0.006044301142216694,low_budget
Chicago,881,1,0.034034771480170346,0.2940842401868579,0.0,0.2940842401868579,0.0,0.3172461743290485,0.01079740104624745,low_budget
Chicago,845,1,0.02213648320105813,0.3161334860478347,0.0,0.3161334860478347,0.0,0.3180291319303631,0.007040046536423582,low_budget
Chicago,275,1,0.023699018589187094,0.3102214379343768,0.0,0.3102214379343768,0.0,0.3274100165219038,0.007759296067838652,low_budget
Chicago,770,1,0.019411283349224703,0.3193287518327592,0.0,0.3193287518327592,0.0,0.33110460074760845,0.006427165223343745,low_budget
Chicago,538,1,0.02523120361801248,0.3058625519491876,0.0,0.3058625519491876,0.0,0.312190297706182,0.007876936968992613,low_budget
Chicago,47,1,0.02082462235784817,0.31245925946765996,0.0,0.31245925946765996,0.0,0.32150111024060396,0.00669513920838949,low_budget
Chicago,140,1,0.024104836798836623,0.30499228313246307,0.0,0.30499228313246307,0.0,0.33032390626558095,0.007962403851286035,low_budget
Chicago,627,1,0.025436638249440122,0.2988934922544502,0.0,0.2988934922544502,0.0,0.3115853902764153,0.007925684856271794,low_budget
Chicago,242,1,0.022268423337789604,0.3039239599265316,0.0,0.3039239599265316,0.0,0.32108309900142984,0.007150014375173251,low_budget
Chicago,393,1,0.026722869819916405,0.29439629412866813,0.0,0.29439629412866813,0.0,0.31358278133398093,0.008379831843355284,low_budget
Chicago,562,1,0.02043434689837477,0.30778647422715827,0.0,0.30778647422715827,0.0,0.3260470245845047,0.0066625580055426955,low_budget
Chicago,209,1,0.005261409707300881,0.34024835784301016,0.0,0.34024835784301016,0.0,0.3374974085800602,0.0017757121416920206,low_budget
Chicago,306,1,0.03138168581027968,0.2836784010931767,0.0,0.2836784010931767,0.0,0.30183530394248437,0.009472100674773318,low_budget
Chicago,88,1,0.019465677870920295,0.30344812605792026,0.0,0.30344812605792026,0.0,0.31320458353475616,0.00609673953078331,low_budget
Chicago,289,1,0.02207449320108979,0.2963292997173467,0.0,0.2963292997173467,0.0,0.30535940369927894,0.006740654080848566,low_budget
Chicago,414,1,0.023136177604338597,0.2931609047947493,0.0,0.2931609047947493,0.0,0.3311120282153013,0.0076606666917219835,low_budget
Chicago,325,1,0.02646363940869363,0.28433775138313916,0.0,0.28433775138313916,0.0,0.3000119247886615,0.007939407395915253,low_budget
Chicago,849,2,0.0732582597640136,0.37179592642972276,0.0,0.37179592642972276,0.010352153579203925,0.32389367447409295,0.023727886940543962,low_budget
Chicago,411,2,0.04504600960276997,0.36816665282638944,0.01679888951878371,0.3513677633076057,0.0,0.3275627055054523,0.014755392777707916,low_budget
Chicago,719,2,0.034493511696031064,0.36814062607635567,0.0,0.36814062607635567,0.0,0.3271041773350263,0.011282971766726348,low_budget
Chicago,463,2,0.02199049532217149,0.35563128052078047,0.0,0.35563128052078047,0.0,0.3377643649550891,0.007427605687541111,low_budget
Chicago,773,2,0.03517892163809661,0.3158062259114291,0.0,0.3158062259114291,0.0,0.3202814151854123,0.011267154806946306,low_budget
Chicago,700,2,0.021888434041343375,0.3462863204575031,0.0,0.3462863204575031,0.0,0.3252694530343386,0.007119638968405956,low_budget
Chicago,551,2,0.041549835495474086,0.2986614834149571,0.0,0.2986614834149571,0.0,0.318460968968234,0.0132320008723594,low_budget
Chicago,173,2,0.022248518095628077,0.3417472425900422,0.0,0.3417472425900422,0.0,0.3281300440142486,0.007300407221970248,low_budget
Chicago,31,2,0.03508169780444638,0.31050888711019525,0.0,0.31050888711019525,0.0,0.30837479170665066,0.010818311253161817,low_budget
Chicago,823,2,0.03460816083239226,0.3097637047651846,0.0,0.3097637047651846,0.0,0.3060386569422101,0.010591435060385327,low_budget
Chicago,257,2,0.028424044567344653,0.3221425670517746,0.0,0.3221425670517746,0.0,0.31326457586449874,0.008904246265742832,low_budget
Chicago,396,2,0.030644973876448028,0.3147207399974233,0.0,0.3147207399974233,0.0,0.3173686266364932,0.009725753272479522,low_budget
Chicago,64,2,0.035060043789793674,0.3039823755785916,0.0,0.3039823755785916,0.0,0.3165100365288944,0.011096855740612234,low_budget
Chicago,625,2,0.030254157415992567,0.3091137716100371,0.0,0.3091137716100371,0.0,0.301196433759491,0.009112444320095218,low_budget
Chicago,50,2,0.04376392138199165,0.2698806301973313,0.0,0.2698806301973313,0.0,0.29770219045531576,0.013028615258333145,low_budget
Chicago,516,2,0.03610346024364044,0.2868408196971369,0.0,0.2868408196971369,0.0,0.3027932321516277,0.010931883419029679,low_budget
Chicago,793,2,0.02045457667677295,0.32152262521133074,0.0,0.32152262521133074,0.0,0.3220663044760737,0.006587729919910752,low_budget
Chicago,282,2,0.017863396453167858,0.3189017199072432,0.0,0.3189017199072432,0.0,0.32200350919297627,0.005752076344025416,low_budget
Chicago,881,2,0.034034771480170346,0.273578260411367,0.0,0.273578260411367,0.0,0.2988206373233607,0.010170292104859445,low_budget
Chicago,845,2,0.02213648320105813,0.2973598066565635,0.0,0.2973598066565635,0.0,0.29959358504721184,0.006631948362542385,low_budget
Chicago,275,2,0.023699018589187094,0.290949944264081,0.0,0.290949944264081,0.0,0.3100254065781086,0.007347297873614883,low_budget
Chicago,770,2,0.019411283349224703,0.30083421583387776,0.0,0.30083421583387776,0.0,0.31407301711150953,0.00609656032749741,low_budget
Chicago,538,2,0.02523120361801248,0.2862396126944771,0.0,0.2862396126944771,0.0,0.29326557536591197,0.00739944344621091,low_budget
Chicago,47,2,0.02082462235784817,0.29337334079360333,0.0,0.29337334079360333,0.0,0.30342417258637966,0.006318693808353903,low_budget
Chicago,140,2,0.024104836798836623,0.28530076606267807,0.0,0.28530076606267807,0.0,0.31321477168251033,0.007549990954391786,low_budget
Chicago,627,2,0.025436638249440122,0.2787362838382015,0.0,0.2787362838382015,0.0,0.2926454874173027,0.007443917398765009,low_budget
Chicago,242,2,0.022268423337789604,0.28414898303989977,0.0,0.28414898303989977,0.0,0.3030412442737715,0.0067482507162988535,low_budget
Chicago,393,2,0.026722869819916405,0.27391244954312705,0.0,0.27391244954312705,0.0,0.29492242839804494,0.007881173661054572,low_budget
Chicago,562,2,0.02043434689837477,0.28831702070263693,0.0,0.28831702070263693,0.0,0.30848771441765954,0.006303744970297223,low_budget
Chicago,209,2,0.005261409707300881,0.3237548039590041,0.0,0.3237548039590041,0.0,0.32099903546586267,0.0016889074412343096,low_budget
Chicago,306,2,0.03138168581027968,0.2624738376073875,0.0,0.2624738376073875,0.0,0.2822196710721857,0.00885652904706781,low_budget
Chicago,88,2,0.019465677870920295,0.28363623329732995,0.0,0.28363623329732995,0.0,0.29441722961169986,0.005731030951270125,low_budget
Chicago,289,2,0.02207449320108979,0.27598410335396273,0.0,0.27598410335396273,0.0,0.28594207154005125,0.006312026314116392,low_budget
Chicago,414,2,0.023136177604338597,0.27258983252772734,0.0,0.27258983252772734,0.0,0.3141947999096786,0.007269266693069952,low_budget
Chicago,325,2,0.02646363940869363,0.26317516704464994,0.0,0.26317516704464994,0.0,0.280169038920137,0.007414292419462757,low_budget
Chicago,849,3,0.0732582597640136,0.3344797628221778,0.0,0.3344797628221778,0.015010622689845692,0.2946229135470496,0.02158356193306028,low_budget
Chicago,411,3,0.04504600960276997,0.32639436296786656,0.010919278187209412,0.31547508478065717,0.0,0.3024358239951008,0.013623527031904961,low_budget
Chicago,719,3,0.034493511696031064,0.35279063214755213,0.0,0.35279063214755213,0.0,0.30702270636209605,0.01059029131284807,low_budget
Chicago,463,3,0.02199049532217149,0.33920423407815936,0.0,0.33920423407815936,0.0,0.3181588557010174,0.006996470828000656,low_budget
Chicago,773,3,0.03517892163809661,0.29651821770506326,0.0,0.29651821770506326,0.0,0.2979855011590265,0.01048280859456234,low_budget
Chicago,700,3,0.021888434041343375,0.32910956570765143,0.0,0.32910956570765143,0.0,0.3052140290604532,0.0066806571435823895,low_budget
Chicago,551,3,0.041549835495474086,0.2784166596385018,0.0,0.2784166596385018,0.0,0.2970542578421678,0.012342555546572216,low_budget
Chicago,173,3,0.022248518095628077,0.324223473707634,0.0,0.324223473707634,0.0,0.306066223463593,0.006809519911190296,low_budget
Chicago,31,3,0.03508169780444638,0.290907205263065,0.0,0.290907205263065,0.0,0.28794337428149963,0.010101542441336167,low_budget
Chicago,823,3,0.03460816083239226,0.29011918537556614,0.0,0.29011918537556614,0.0,0.2855790914420272,0.009883367126994133,low_budget
Chicago,257,3,0.028424044567344653,0.30325070443182855,0.0,0.30325070443182855,0.0,0.2933345125360524,0.008337753257465073,low_budget
Chicago,396,3,0.030644973876448028,0.2953671525299096,0.0,0.2953671525299096,0.0,0.29674489611547494,0.009093739589428013,low_budget
Chicago,64,3,0.035060043789793674,0.28401635966982536,0.0,0.28401635966982536,0.0,0.2947335048547924,0.010333369586528387,low_budget
Chicago,625,3,0.030254157415992567,0.2894321502297716,0.0,0.2894321502297716,0.0,0.2807469426082866,0.008493762195729733,low_budget
Chicago,50,3,0.04376392138199165,0.2484173067197636,0.0,0.2484173067197636,0.0,0.2769102256435027,0.01211867734493182,low_budget
Chicago,516,3,0.03610346024364044,0.26603587710998694,0.0,0.26603587710998694,0.0,0.28215809285677973,0.010186883487876153,low_budget
Chicago,793,3,0.02045457667677295,0.30259100222756674,0.0,0.30259100222756674,0.0,0.30182577079982453,0.006173718371851109,low_budget
Chicago,282,3,0.017863396453167858,0.2998044012027451,0.0,0.2998044012027451,0.0,0.3019341844440815,0.005393570039488535,low_budget
Chicago,881,3,0.034034771480170346,0.2522436914698483,0.0,0.2522436914698483,0.0,0.2780387192352178,0.00946298427180988,low_budget
Chicago,845,3,0.02213648320105813,0.2770492849922912,0.0,0.2770492849922912,0.0,0.27900628834417285,0.006176218014920363,low_budget
Chicago,275,3,0.023699018589187094,0.27033038196425674,0.0,0.27033038196425674,0.0,0.28847915635690136,0.006836672889095215,low_budget
Chicago,770,3,0.019411283349224703,0.28070125358242376,0.0,0.28070125358242376,0.0,0.29256745273243057,0.005679109723750114,low_budget
Chicago,538,3,0.02523120361801248,0.26540838608026196,0.0,0.26540838608026196,0.0,0.27238022949087726,0.006872481031805292,low_budget
Chicago,47,3,0.02082462235784817,0.27286778164464576,0.0,0.27286778164464576,0.0,0.28272929486168,0.005887730794995189,low_budget
Chicago,140,3,0.024104836798836623,0.2644289238401877,0.0,0.2644289238401877,0.0,0.2924577905617335,0.007049647312038928,low_budget
Chicago,627,3,0.025436638249440122,0.25759515049023957,0.0,0.25759515049023957,0.0,0.27166182302201397,0.006910163518394394,low_budget
Chicago,242,3,0.022268423337789604,0.2632280297804064,0.0,0.2632280297804064,0.0,0.28214038792524504,0.006282821599007539,low_budget
Chicago,393,3,0.026722869819916405,0.2525899263005716,0.0,0.2525899263005716,0.0,0.2738066519250882,0.007316899515221295,low_budget
Chicago,562,3,0.02043434689837477,0.26757752558382086,0.0,0.26757752558382086,0.0,0.28779761107668456,0.005880956221264518,low_budget
Chicago,209,3,0.005261409707300881,0.3049673567317213,0.0,0.3049673567317213,0.0,0.3009446448594381,0.0015833930758236638,low_budget
Chicago,306,3,0.03138168581027968,0.24077771936813688,0.0,0.24077771936813688,0.0,0.26086752074879277,0.008186462574245231,low_budget
Chicago,88,3,0.019465677870920295,0.26269367111171965,0.0,0.26269367111171965,0.0,0.2733942540040514,0.005321804480203425,low_budget
Chicago,289,3,0.02207449320108979,0.2547377598597053,0.0,0.2547377598597053,0.0,0.26474021103954115,0.005844005988647428,low_budget
Chicago,414,3,0.023136177604338597,0.25122003236796053,0.0,0.25122003236796053,0.0,0.2927169447538077,0.006772351221623465,low_budget
Chicago,325,3,0.02646363940869363,0.2414996474683748,0.0,0.2414996474683748,0.0,0.25882161047569435,0.006849361770806138,low_budget
Chicago,849,4,0.0732582597640136,0.29631576730999265,0.0,0.29631576730999265,0.017106933789634488,0.2669129865618621,0.01955358090393756,low_budget
Chicago,411,4,0.04504600960276997,0.2841086456829617,0.007097530821686118,0.27701111486127555,0.0,0.27598163882387416,0.01243187155264843,low_budget
Chicago,719,4,0.034493511696031064,0.3354371175284484,0.0,0.3354371175284484,0.0,0.28585324655879035,0.009860082303524087,low_budget
Chicago,463,4,0.02199049532217149,0.3210325403266488,0.0,0.3210325403266488,0.0,0.2972589806658419,0.0065368722238056615,low_budget
Chicago,773,4,0.03517892163809661,0.2763498884722035,0.0,0.2763498884722035,0.0,0.2746695357784906,0.009662578075523896,low_budget
Chicago,700,4,0.021888434041343375,0.3103859829123149,0.0,0.3103859829123149,0.0,0.28406482732922456,0.006217734236461327,low_budget
Chicago,551,4,0.041549835495474086,0.2576767713396394,0.0,0.2576767713396394,0.0,0.27470328409226275,0.0114138762641,low_budget
Chicago,173,4,0.022248518095628077,0.30525020101211264,0.0,0.30525020101211264,0.0,0.28293382929621824,0.006294858420962257,low_budget
Chicago,31,4,0.03508169780444638,0.27054364265905323,0.0,0.27054364265905323,0.0,0.2668172679798707,0.009360402764277811,low_budget
Chicago,823,4,0.03460816083239226,0.269729493694612,0.0,0.269729493694612,0.0,0.2644738590286248,0.009152953849226084,low_budget
Chicago,257,4,0.028424044567344653,0.28333770765759736,0.0,0.28333770765759736,0.0,0.27259170319831294,0.007748158720397233,low_budget
Chicago,396,4,0.030644973876448028,0.2751574636773926,0.0,0.2751574636773926,0.0,0.27520057163138656,0.008433514328427405,low_budget
Chicago,64,4,0.035060043789793674,0.26343515594514083,0.0,0.26343515594514083,0.0,0.27204657273772476,0.00953796475304792,low_budget
Chicago,625,4,0.030254157415992567,0.26901993832570525,0.0,0.26901993832570525,0.0,0.25975186588478216,0.00785857383957599,low_budget
Chicago,50,4,0.04376392138199165,0.2271129862458827,0.0,0.2271129862458827,0.0,0.2556607619600732,0.011188717486880726,low_budget
Chicago,516,4,0.03610346024364044,0.24500396772746286,0.0,0.24500396772746286,0.0,0.26095513950271565,0.00942138350440994,low_budget
