model_id,family,description,heldout_city,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Chicago,Chicago,150,1593,44.4847187084909,0.7227588204443661,0.8029485190594778,0.7527126240039859,0.4375,0.19705148094052216,0.9278845733368223,0.888353542503983,0.7125,0.07211542666317772,0.8592122211299714,0.8500335798782772,0.50625,0.14078777887002858
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Chicago,Chicago,152,5711,462.115456996926,0.9156544700141624,0.7539668390515658,0.7412802533507931,0.0,0.2460331609484342,0.9363180707429349,0.8942745425542666,0.7517482517482518,0.06368192925706506,0.9770935784403062,0.9397852759728887,0.8618881118881119,0.0229064215596938
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Chicago,Chicago,153,1793,11.56714515582571,0.9526201761318459,0.9872533071507359,0.9752276416710215,0.7777777777777778,0.012746692849264107,0.9920892229830589,0.9871398314387432,0.8777777777777778,0.007910777016941095,0.9912908471716144,0.9881339302266937,0.8888888888888888,0.00870915282838558
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Chicago,Chicago,154,2226,208.748271410342,0.9603802896084498,0.9875267756105702,0.9771082497630494,0.8695652173913043,0.012473224389429771,0.9848866985041708,0.9824459631269261,0.8571428571428571,0.015113301495829234,0.9916473065722984,0.9883624284981148,0.9013452914798207,0.008352693427701618
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Chicago,Chicago,155,1900,30.61347246064382,0.9497073500308518,0.9869812376497243,0.9759519208360795,0.7894736842105263,0.013018762350275659,0.9926437611184205,0.9878327547233826,0.8736842105263158,0.0073562388815795465,0.9905154676218806,0.9877341748716423,0.9052631578947369,0.009484532378119415
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Chicago,Chicago,156,1753,53.49009662642647,0.8813155535176017,0.6780329310927418,0.6758286919213409,0.0,0.32196706890725824,0.7549861634899732,0.7333407483754797,0.045454545454545456,0.24501383651002684,0.8614578901607811,0.8204637069581839,0.4431818181818182,0.13854210983921889
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Chicago,Chicago,157,1615,13.19361951120569,0.9597608174188684,0.9826371346307791,0.9724432329321654,0.7058823529411765,0.017362865369220937,0.9931018419120856,0.9876847123915209,0.8518518518518519,0.0068981580879143856,0.9897150383250879,0.9869168059532523,0.8703703703703703,0.010284961674912108
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Chicago,Chicago,158,1723,16.498801044867008,0.9570429106547564,0.9872533071564064,0.9752276416707802,0.7777777777777778,0.012746692843593643,0.9923931258772956,0.987233455619492,0.8850574712643678,0.007606874122704443,0.9918391256382585,0.9884166851438808,0.884393063583815,0.00816087436174151
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Chicago,Chicago,159,2008,36.5642554967451,0.9395370518170021,0.9844742944052767,0.9749335811956631,0.8095238095238095,0.015525705594723327,0.9909854295189947,0.9868252504158013,0.8613861386138614,0.00901457048100529,0.9900968687351009,0.9875216116889131,0.8955223880597015,0.009903131264899057
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Dallas,Dallas,55,1200,8.15770610985017,0.9739719092285407,0.9794718430530105,0.9858024554296445,0.9166666666666666,0.020528156946989506,0.9679465764072414,0.9699577833103139,0.65,0.032053423592758645,0.9742110949510742,0.9742761968284468,0.825,0.025788905048925836
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Dallas,Dallas,56,1200,11.96265591695579,0.9753153832823577,0.9794718430705491,0.9852798712386054,0.9166666666666666,0.02052815692945087,0.9680862616598732,0.9695001533152662,0.65,0.031913738340126785,0.9750414121230253,0.9744869475827167,0.8333333333333334,0.02495858787697469
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Dallas,Dallas,57,1200,9.0709392751297,0.973719869557264,0.9794718430647738,0.985802455438497,0.9166666666666666,0.02052815693522625,0.9680110230548119,0.9699359625498079,0.65,0.0319889769451881,0.974211094944889,0.9742310748871571,0.825,0.025788905055111
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Dallas,Dallas,58,1200,11.83348416122386,0.9723350367823299,0.9794718430518258,0.9858024554305082,0.9166666666666666,0.020528156948174225,0.9679465763854505,0.9698422316108828,0.65,0.03205342361454955,0.9742110949629607,0.9742043298588761,0.825,0.025788905037039345
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Dallas,Dallas,59,1200,8.10905195518874,0.9739999312021062,0.9794718430740142,0.9857120630190593,0.9166666666666666,0.020528156925985752,0.9680110230476083,0.9699890384568491,0.65,0.03198897695239167,0.974613603386941,0.9745451774671489,0.825,0.02538639661305897
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Dallas,Dallas,60,1200,8.003069737843798,0.9731610889793125,0.9794718430310267,0.985802455413805,0.9166666666666666,0.020528156968973255,0.967946576398957,0.9698292657894122,0.65,0.03205342360104302,0.9742110949749242,0.9742112370053821,0.825,0.025788905025075803
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Dallas,Dallas,61,1200,7.356830582709611,0.9746542023017779,0.9794718430607554,0.9858024554291503,0.9166666666666666,0.02052815693924459,0.9679465764307039,0.9697499561606069,0.65,0.03205342356929608,0.9742110949701664,0.9741245497872058,0.825,0.025788905029833553
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Dallas,Dallas,62,1200,29.931682329471716,0.9749243450684493,0.935091529733285,0.9580670281545035,0.75,0.06490847026671498,0.9684477882236275,0.9689259515839242,0.65,0.03155221177637246,0.9734540809941699,0.9727464441249123,0.8333333333333334,0.026545919005830143
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Dallas,Dallas,63,1200,15.04949747990576,0.9752539087718686,0.9794718430486461,0.9852842595344871,0.9166666666666666,0.020528156951353904,0.9661636530087019,0.9682725068868655,0.6333333333333333,0.033836346991298116,0.9750414121305477,0.9744868636413626,0.8333333333333334,0.024958587869452264
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Dallas,Dallas,64,1200,8.2206442865007,0.9744874616079882,0.9794718430565363,0.9857120630028694,0.9166666666666666,0.02052815694346366,0.9680110230680264,0.9699781731670545,0.65,0.031988976931973556,0.9746136033985748,0.9745192349784015,0.825,0.025386396601425165
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Houston,Houston,52,1200,54.596047452480924,0.8558632383738942,1.0000000000000002,0.9996228089673563,1.0,-2.220446049250313e-16,0.9648269380344486,0.9752374920348671,0.8333333333333334,0.03517306196555137,0.8991799324688535,0.9249648366478979,0.5166666666666667,0.10082006753114647
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Houston,Houston,60,1200,10.6728919922372,0.9759164307336042,1.0,0.9999910927113652,1.0,0.0,0.9962802230253821,0.9971091263780119,0.9333333333333333,0.0037197769746178944,0.9948238247730232,0.9958108672117633,0.9166666666666666,0.005176175226976776
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Houston,Houston,61,1200,13.6490452924861,0.9769691081181644,1.0,0.9999910927102479,1.0,0.0,0.9962802230274925,0.9970640979012141,0.9333333333333333,0.0037197769725074714,0.9948825986305072,0.9958298366383314,0.9166666666666666,0.005117401369492791
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,Houston,Houston,62,1200,12.02888271263955,0.9772734439366072,1.0000000000000002,0.9999910927099563,1.0,-2.220446049250313e-16,0.9962802230231605,0.9971446173749119,0.9333333333333333,0.0037197769768394506,0.9948825986402696,0.9958626902326804,0.9166666666666666,0.005117401359730378
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,98,2833,167.65489091369764,0.9176158488395871,0.9628229999624167,0.9632815512621864,0.6551724137931034,0.037177000037583285,0.9661565286538971,0.9662092587484897,0.7112676056338029,0.03384347134610288,0.9633422069291058,0.9642302979414493,0.7464788732394366,0.03665779307089423
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,99,3324,51.997705919016,0.7762274190595059,0.8593515964459896,0.8895086010746908,0.47058823529411764,0.14064840355401043,0.903805653118195,0.9055897965255685,0.5808383233532934,0.09619434688180495,0.8832229636902039,0.8893179342441689,0.5855855855855856,0.11677703630979608
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,100,3667,60.656440526470504,0.7692840753491402,0.8590525586067168,0.8873524438514444,0.4594594594594595,0.1409474413932832,0.9158878577463889,0.9141903269536006,0.6467391304347826,0.08411214225361108,0.9088335264240351,0.9091833731924831,0.6430517711171662,0.09116647357596486
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,101,2057,21.98153524466347,0.9621094515256056,0.9969722599694856,0.9953163637968078,0.8571428571428571,0.0030277400305144253,0.9872317805402498,0.9894934707381393,0.912621359223301,0.012768219459750152,0.9912773430608834,0.9916289907808823,0.883495145631068,0.008722656939116558
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,102,1960,9.344483791430093,0.9541236095929875,0.9926438616672033,0.9896305309935524,0.75,0.007356138332796691,0.9765756979699426,0.9796601014210883,0.8877551020408163,0.02342430203005741,0.983766531145866,0.9840786269063636,0.8469387755102041,0.016233468854134014
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,103,2050,8.52388989424618,0.9549615822690556,0.9935463525910793,0.9910433093308066,0.8095238095238095,0.006453647408920737,0.9756415558402292,0.9795086809356778,0.8737864077669902,0.024358444159770842,0.9869109447019543,0.986802883936073,0.8585365853658536,0.013089055298045715
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,104,2311,6.54571190719064,0.9423791074317204,0.9764239853167602,0.9755445673919886,0.6666666666666666,0.023576014683239777,0.9712698678765749,0.9727338103752003,0.8103448275862069,0.028730132123425123,0.9790288854439764,0.978389429123732,0.8405172413793104,0.02097111455602363
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,105,2026,11.70624874219574,0.9710727486002838,0.986215355638585,0.9820915135873486,0.7142857142857143,0.013784644361415022,0.9967502994936437,0.9925123554085341,0.9313725490196079,0.0032497005063563122,0.9966583308879627,0.9937551386598391,0.916256157635468,0.00334166911203726
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,106,3249,47.716611250252,0.8985609862596733,0.9581359417728161,0.9666310944233818,0.8181818181818182,0.041864058227183865,0.9589733822448397,0.9613899158618499,0.754601226993865,0.041026617755160255,0.96788554489296,0.9674382462899576,0.8246153846153846,0.03211445510704003
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,107,2148,8.43892626225214,0.9440548154204076,0.9720884058034902,0.9701666997240714,0.6363636363636364,0.027911594196509792,0.9673846241298423,0.9678982539398648,0.8240740740740741,0.032615375870157726,0.976688070929004,0.9749680489890501,0.8093023255813954,0.023311929070995996
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,108,2346,12.14497868076456,0.9449787049406639,0.9764239853752213,0.9752418445492145,0.6666666666666666,0.02357601462477865,0.972258937731618,0.973221157595991,0.8135593220338984,0.027741062268382022,0.9799289737041776,0.9788934128347511,0.8425531914893617,0.02007102629582236
O3_scalar_plus_message,message_od,scalar OD graph features plus OD message-passing summaries,New York,New York,109,2181,4.35631625170867,0.6217158840188846,0.9720884057818343,0.9683642793125358,0.6363636363636364,0.027911594218165692,0.9638331987322115,0.9637160170645553,0.8,0.036166801267788484,0.9745424338634269,0.9721119611375282,0.8082191780821918,0.02545756613657313
