model_id,heldout_city,feature,standardized_coef
O0_local_action_no_od,New York,passive_b_rank,0.12020656468802518
O0_local_action_no_od,New York,passive_ell_rank,-0.17081986328849993
O0_local_action_no_od,New York,b0_rank,0.046734264947905564
O0_local_action_no_od,New York,h_total_rank,-0.33988653102312977
O0_local_action_no_od,New York,local_need_rank,-0.16315551750836715
O0_local_action_no_od,New York,time_remaining_frac,0.021220199799112487
O0_local_action_no_od,New York,log_active_weighted_horizon,0.28857585161269717
O0_local_action_no_od,New York,active_future_loss_share,0.05092543173105194
O0_local_action_no_od,New York,delay_feasible,0.5122651702843105
O0_local_action_no_od,New York,delay_fraction,-0.17885927456599948
O0_local_action_no_od,New York,log_eta_per_cost,-0.6081593614373753
O0_local_action_no_od,New York,eta_per_cost_rank,24.388327591882263
O0_local_action_no_od,New York,intervention_R,-0.5642641401945322
O0_local_action_no_od,New York,intervention_C,-0.16450171066838903
O0_local_action_no_od,New York,intervention_S,0.5922295425100669
O0_local_action_no_od,New York,budget_fraction_of_baseline,-0.07743669239371372
O0_local_action_no_od,New York,log_event_total_precip,-0.015323764603259397
O0_local_action_no_od,New York,log_event_peak_precip,-0.005085541552248377
O0_local_action_no_od,New York,event_peak_positive_abnormal_deficit,-0.03154202952010631
O0_local_action_no_od,New York,weighted_b0,-0.6016110735056732
O0_local_action_no_od,New York,weighted_h_total,-0.43835291301251744
O0_local_action_no_od,Philadelphia,local_remaining_rank,48.45980609918868
O0_local_action_no_od,Philadelphia,access_remaining_rank,0.1153110521483888
O0_local_action_no_od,Philadelphia,passive_b_rank,-0.02444466359977965
O0_local_action_no_od,Philadelphia,passive_ell_rank,-0.13076158789261466
O0_local_action_no_od,Philadelphia,b0_rank,0.052994414686032915
O0_local_action_no_od,Philadelphia,h_total_rank,-0.1500804324825824
O0_local_action_no_od,Philadelphia,local_need_rank,-0.36945437132783726
O0_local_action_no_od,Philadelphia,time_remaining_frac,0.004705844789023275
O0_local_action_no_od,Philadelphia,log_active_weighted_horizon,0.3124653090522526
O0_local_action_no_od,Philadelphia,active_future_loss_share,0.021905046991179844
O0_local_action_no_od,Philadelphia,delay_feasible,0.41987848412351325
O0_local_action_no_od,Philadelphia,delay_fraction,-0.7485531607477448
O0_local_action_no_od,Philadelphia,log_eta_per_cost,-3.8597637518908217
O0_local_action_no_od,Philadelphia,eta_per_cost_rank,47.78400537079553
O0_local_action_no_od,Philadelphia,intervention_R,-2.1987488094704113
O0_local_action_no_od,Philadelphia,intervention_C,-0.6530298920059227
O0_local_action_no_od,Philadelphia,intervention_S,2.5314137444769327
O0_local_action_no_od,Philadelphia,budget_fraction_of_baseline,-0.17280178926626158
O0_local_action_no_od,Philadelphia,log_event_total_precip,-0.12482244401020426
O0_local_action_no_od,Philadelphia,log_event_peak_precip,0.1959011345577088
O0_local_action_no_od,Philadelphia,event_peak_positive_abnormal_deficit,-0.18830737483942647
O0_local_action_no_od,Philadelphia,weighted_b0,-0.45863943302069143
O0_local_action_no_od,Philadelphia,weighted_h_total,-0.29877688830994154
O0_local_action_no_od,San Antonio,local_remaining_rank,40.793456530535906
O0_local_action_no_od,San Antonio,access_remaining_rank,0.09604891892645784
O0_local_action_no_od,San Antonio,passive_b_rank,-0.04510887765519291
O0_local_action_no_od,San Antonio,passive_ell_rank,-0.10463231477103838
O0_local_action_no_od,San Antonio,b0_rank,0.13900084071634722
O0_local_action_no_od,San Antonio,h_total_rank,0.04274105490389708
O0_local_action_no_od,San Antonio,local_need_rank,-0.40652260523456696
O0_local_action_no_od,San Antonio,time_remaining_frac,0.0011859774661021737
O0_local_action_no_od,San Antonio,log_active_weighted_horizon,0.31768076936559125
O0_local_action_no_od,San Antonio,active_future_loss_share,0.04606285398894607
O0_local_action_no_od,San Antonio,delay_feasible,0.4020213347652765
O0_local_action_no_od,San Antonio,delay_fraction,-0.6814536277718864
O0_local_action_no_od,San Antonio,log_eta_per_cost,-3.6055497113801427
O0_local_action_no_od,San Antonio,eta_per_cost_rank,40.3195502441581
O0_local_action_no_od,San Antonio,intervention_R,-2.07376751433056
O0_local_action_no_od,San Antonio,intervention_C,-0.6394433343515961
O0_local_action_no_od,San Antonio,intervention_S,2.365876226285907
O0_local_action_no_od,San Antonio,budget_fraction_of_baseline,-0.11350115049920671
O0_local_action_no_od,San Antonio,log_event_total_precip,-0.0319150181450944
O0_local_action_no_od,San Antonio,log_event_peak_precip,0.11268094861413772
O0_local_action_no_od,San Antonio,event_peak_positive_abnormal_deficit,-0.300638058815838
O0_local_action_no_od,San Antonio,weighted_b0,-0.38941300507757914
O0_local_action_no_od,San Antonio,weighted_h_total,-0.28334601736843273
O1_scalar_od_graph,Austin,local_remaining_rank,4.038453771559431
O1_scalar_od_graph,Austin,access_remaining_rank,0.005768994840334446
O1_scalar_od_graph,Austin,passive_b_rank,-0.03275142794079386
O1_scalar_od_graph,Austin,passive_ell_rank,-0.02465409365883904
O1_scalar_od_graph,Austin,b0_rank,0.057757890099703536
O1_scalar_od_graph,Austin,h_total_rank,-0.13970834568533233
O1_scalar_od_graph,Austin,local_need_rank,-0.3443180936650924
O1_scalar_od_graph,Austin,time_remaining_frac,0.03505901877641415
O1_scalar_od_graph,Austin,log_active_weighted_horizon,0.269320359528141
O1_scalar_od_graph,Austin,active_future_loss_share,0.10117494951858158
O1_scalar_od_graph,Austin,delay_feasible,0.36712692721053886
O1_scalar_od_graph,Austin,delay_fraction,0.2062976635915628
O1_scalar_od_graph,Austin,log_eta_per_cost,1.8038739722525523
O1_scalar_od_graph,Austin,eta_per_cost_rank,2.694570274096698
O1_scalar_od_graph,Austin,intervention_R,0.7250069002637948
O1_scalar_od_graph,Austin,intervention_C,0.26740096197086327
O1_scalar_od_graph,Austin,intervention_S,-0.8655723787530459
O1_scalar_od_graph,Austin,budget_fraction_of_baseline,0.2501873621519614
O1_scalar_od_graph,Austin,log_event_total_precip,0.013086982774655611
O1_scalar_od_graph,Austin,log_event_peak_precip,0.035591242057014805
O1_scalar_od_graph,Austin,event_peak_positive_abnormal_deficit,-0.3385400780885528
O1_scalar_od_graph,Austin,weighted_b0,-0.3278319268444909
O1_scalar_od_graph,Austin,weighted_h_total,-0.22380178137190593
O1_scalar_od_graph,Austin,origin_exposure_rank,-0.04354294484623076
O1_scalar_od_graph,Austin,destination_importance_rank,-1.028815760942829
O1_scalar_od_graph,Austin,log_law_exposure,0.9047851529643199
O1_scalar_od_graph,Austin,out_degree_rank,0.002676753612026524
O1_scalar_od_graph,Austin,in_degree_rank,-0.002616762259603762
O1_scalar_od_graph,Austin,od_scarcity,-0.002676783638430887
O1_scalar_od_graph,Austin,structure_only_score,-0.008811182756826574
O1_scalar_od_graph,Chicago,local_remaining_rank,1.2654897003855492
O1_scalar_od_graph,Chicago,access_remaining_rank,0.010515320891005108
O1_scalar_od_graph,Chicago,passive_b_rank,-0.04171660549774954
O1_scalar_od_graph,Chicago,passive_ell_rank,-0.013901518514706454
O1_scalar_od_graph,Chicago,b0_rank,0.029754661649091987
O1_scalar_od_graph,Chicago,h_total_rank,-0.14902367360706983
O1_scalar_od_graph,Chicago,local_need_rank,-0.3556886573553919
O1_scalar_od_graph,Chicago,time_remaining_frac,0.03049025463385563
O1_scalar_od_graph,Chicago,log_active_weighted_horizon,0.2797051944362203
O1_scalar_od_graph,Chicago,active_future_loss_share,0.08702805872621011
O1_scalar_od_graph,Chicago,delay_feasible,0.41695965332027135
O1_scalar_od_graph,Chicago,delay_fraction,0.13048959227028933
O1_scalar_od_graph,Chicago,log_eta_per_cost,1.3300970817232374
O1_scalar_od_graph,Chicago,eta_per_cost_rank,-0.10862405055509024
O1_scalar_od_graph,Chicago,intervention_R,0.4760344500304835
O1_scalar_od_graph,Chicago,intervention_C,0.1869789124557898
O1_scalar_od_graph,Chicago,intervention_S,-0.5872747186872542
O1_scalar_od_graph,Chicago,budget_fraction_of_baseline,0.18240840560602625
O1_scalar_od_graph,Chicago,log_event_total_precip,0.024522945808540433
O1_scalar_od_graph,Chicago,log_event_peak_precip,-0.0057658576604182775
O1_scalar_od_graph,Chicago,event_peak_positive_abnormal_deficit,-0.2947086071472694
O1_scalar_od_graph,Chicago,weighted_b0,-0.3387323289671231
O1_scalar_od_graph,Chicago,weighted_h_total,-0.26326054840188584
O1_scalar_od_graph,Chicago,origin_exposure_rank,-0.03729927942951757
O1_scalar_od_graph,Chicago,destination_importance_rank,-0.9672028785489398
O1_scalar_od_graph,Chicago,log_law_exposure,0.9220103647139497
O1_scalar_od_graph,Chicago,out_degree_rank,0.0006800475820984326
O1_scalar_od_graph,Chicago,in_degree_rank,-0.01060876502258745
O1_scalar_od_graph,Chicago,od_scarcity,-0.0006800938520910972
O1_scalar_od_graph,Chicago,structure_only_score,-0.023006560080830418
O1_scalar_od_graph,Dallas,local_remaining_rank,1.1998015269303264
O1_scalar_od_graph,Dallas,access_remaining_rank,0.011909344364292382
O1_scalar_od_graph,Dallas,passive_b_rank,-0.038336952574102426
O1_scalar_od_graph,Dallas,passive_ell_rank,-0.023999251406812572
O1_scalar_od_graph,Dallas,b0_rank,0.057283934681936405
O1_scalar_od_graph,Dallas,h_total_rank,-0.13413806078064877
O1_scalar_od_graph,Dallas,local_need_rank,-0.33226965492555793
O1_scalar_od_graph,Dallas,time_remaining_frac,0.026277935527393822
O1_scalar_od_graph,Dallas,log_active_weighted_horizon,0.281105742212427
O1_scalar_od_graph,Dallas,active_future_loss_share,0.08147877230040748
O1_scalar_od_graph,Dallas,delay_feasible,0.4108340591364941
O1_scalar_od_graph,Dallas,delay_fraction,-0.13467104154152065
O1_scalar_od_graph,Dallas,log_eta_per_cost,-0.334584984731238
O1_scalar_od_graph,Dallas,eta_per_cost_rank,-0.04467749659907429
O1_scalar_od_graph,Dallas,intervention_R,-0.38480175104553566
