city,event_id,unit,origin_exposure,destination_importance,b0,h_total,h_peak,a_retention,local_need,out_degree,in_degree,small_signal_value,finite_value,max_small_signal_value,max_finite_value,positive_action_tokens,footprint_weight,od_structure_score,need_structure_score,small_signal_rank,finite_value_rank,footprint_rank,od_structure_rank,need_structure_rank,hybrid_screen_score,n_units
New York,115,1407,0.00032949025665769736,9.477189299319388e-05,0.0,0.0016955112071788913,0.0008831438518873855,0.902992285619888,0.02,388.0,132.0,0.1821217871825921,0.0012476260914972687,0.017492480503634077,0.00014125148890096751,33,0.0,0.00021213107482544562,0.0001279402417403163,0.0979381443298969,0.08247422680412371,0.12474226804123711,0.12216494845360824,0.04639175257731959,0.10440721649484536,1940
New York,115,777,0.0002616421189646699,0.00013438509105582905,0.0,0.002063057041505125,0.001074588085636874,0.9033647195505321,0.02,275.0,129.0,0.18183473062335323,0.0012568355896202352,0.013879909586835496,0.00012704487745035428,33,7.243990258199404e-05,0.00019801360501024948,0.00012796050654672502,0.09742268041237113,0.08453608247422681,0.388659793814433,0.10618556701030928,0.09690721649484536,0.16832474226804123,1940
New York,115,1445,0.00020268601159458571,0.00016851787263601664,0.0,0.0017131746216477533,0.0008923442250995858,0.9036775875530929,0.02,226.0,173.0,0.18142684742782703,0.0011467000977486827,0.010745508152711254,0.00011165580413903519,33,0.0,0.00018560194211530116,0.00012797796775270538,0.09690721649484536,0.06237113402061856,0.12474226804123711,0.09123711340206185,0.14845360824742268,0.09438144329896907,1940
New York,115,376,0.0002940567607417308,0.00011239424687944706,0.0,0.001847293102922027,0.0009622027501629069,0.9031662258872813,0.02,211.0,93.0,0.18004006323556154,0.0011675469645157958,0.01560578911085812,0.00012411255929821655,33,2.9809762583748243e-05,0.00020322550381058892,0.00012794925675570096,0.09639175257731959,0.06597938144329897,0.32216494845360827,0.11082474226804123,0.06855670103092784,0.14739690721649484,1940
New York,115,1638,0.0001527345701053324,0.0001954590142185104,0.0,0.0017195176877491903,0.0008956481488990162,0.9039236846748823,0.02,191.0,241.0,0.17985244381720805,0.0010920502384285423,0.009504254131665807,9.836535081319692e-05,33,0.0,0.0001740967921619214,0.00012799174995271195,0.09587628865979382,0.05618556701030928,0.12474226804123711,0.07422680412371134,0.1922680412371134,0.08992268041237114,1940
New York,115,1063,0.00019198350430947486,0.0001711117203873102,0.0,0.002891841035141388,0.0015062782363262253,0.9037027571480976,0.02,276.0,196.0,0.17908971491604975,0.0012475433930030095,0.010177590184289846,9.522717799418915e-05,33,0.00023840291788851322,0.00018154761234839253,0.0001279792946797172,0.09536082474226804,0.08195876288659794,0.6371134020618556,0.08608247422680412,0.15463917525773196,0.2260567010309278,1940
New York,115,678,0.0002330918568808745,0.0001460165171240301,0.0,0.0031705101150756856,0.0016514290814595791,0.9034716570283402,0.02,315.0,230.0,0.1785559600344082,0.0014202469449841437,0.012362653067581626,0.00012297952898129925,33,0.00029600440875411643,0.0001895541870024523,0.0001279664568009094,0.09484536082474226,0.11701030927835052,0.7010309278350515,0.09381443298969072,0.1154639175257732,0.2517783505154639,1940
New York,115,532,0.0002672582975455858,0.00012583179873432306,0.0,0.0027564552516965895,0.0014357596093917731,0.9032886227856943,0.02,288.0,148.0,0.17854175115603968,0.0012174967617483198,0.014180039327582085,0.00011111478707868284,33,0.00021316423599571186,0.00019654504813995443,0.00012795613096430478,0.09432989690721649,0.07525773195876288,0.6015463917525773,0.10463917525773196,0.08505154639175258,0.2179123711340206,1940
New York,115,1577,0.00018310426191178164,0.00017536027169617158,0.0,0.003366668147735818,0.0017536022548415248,0.9037393850626717,0.02,117.0,121.0,0.17846997588271515,0.0015831218447701152,0.009706156673571074,0.00012829616277017838,33,0.00033430563821471856,0.00017923226680397662,0.00012798146809852716,0.09381443298969072,0.15515463917525774,0.7407216494845361,0.08144329896907217,0.16391752577319588,0.269020618556701,1940
New York,115,851,0.00023068072475054255,0.00014718570653989496,0.0,0.008751207636095378,0.004558256641232653,0.9034812126126712,0.02,106.0,67.0,0.17839699125143915,0.002854772669675488,0.012234534752437784,0.00020232933145832672,33,0.0014253557615985792,0.00018893321564521877,0.00012796705491967603,0.09329896907216495,0.47577319587628863,0.9623711340206186,0.09278350515463918,0.11752577319587629,0.4061082474226804,1940
