city,event_id,event_start,budget_scale,policy_score,allocated_cost,value_proxy,selected_segment_count,selected_action_count,baseline_objective,recoverable_fraction,event_peak_positive_abnormal_deficit,event_total_precip,oracle_value_proxy,law_value_proxy,law_allocated_cost,relative_to_oracle_proxy,law_minus_policy_proxy,law_to_policy_proxy_ratio,law_minus_policy_proxy_per_cost
Austin,478,2024-07-06 17:00:00,0.1,greedy_oracle,0.1459143153,0.01689245557,30,29,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.01689245557,0.01689245557,0.1459143153,1,0,1,0
Austin,478,2024-07-06 17:00:00,0.1,activated_bottleneck_law,0.1459143153,0.01689245557,30,29,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.01689245557,0.01689245557,0.1459143153,1,0,1,0
Austin,478,2024-07-06 17:00:00,0.1,exposure_only,0.1459143153,0.01338857262,17,17,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.01689245557,0.01689245557,0.1459143153,0.7925770507,0.003503882956,1.261706984,0.02401329129
Austin,478,2024-07-06 17:00:00,0.1,deficit_only,0.1459143153,0.01242971942,17,17,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.01689245557,0.01689245557,0.1459143153,0.7358148358,0.00446273615,1.359037561,0.03058463552
Austin,478,2024-07-06 17:00:00,0.1,structure_only,0.1459143153,0.005382358679,16,16,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.01689245557,0.01689245557,0.1459143153,0.3186250013,0.01151009689,3.138485668,0.07888257484
Austin,478,2024-07-06 17:00:00,0.1,random_positive,0.1459143153,0.002982056499,26,26,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.01689245557,0.01689245557,0.1459143153,0.1765318539,0.01391039907,5.664700041,0.09533265498
Austin,478,2024-07-06 17:00:00,0.2,greedy_oracle,0.2918286305,0.03021313694,68,61,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.03021313694,0.03021313694,0.2918286305,1,0,1,0
Austin,478,2024-07-06 17:00:00,0.2,activated_bottleneck_law,0.2918286305,0.03021313694,68,61,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.03021313694,0.03021313694,0.2918286305,1,0,1,0
Austin,478,2024-07-06 17:00:00,0.2,exposure_only,0.2918286305,0.02591697013,34,34,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.03021313694,0.03021313694,0.2918286305,0.8578046757,0.004296166805,1.165766553,0.01472153982
Austin,478,2024-07-06 17:00:00,0.2,deficit_only,0.2918286305,0.0246455005,34,34,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.03021313694,0.03021313694,0.2918286305,0.8157213384,0.005567636436,1.22590884,0.01907844486
Austin,478,2024-07-06 17:00:00,0.2,structure_only,0.2918286305,0.0109284794,32,32,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.03021313694,0.03021313694,0.2918286305,0.3617128346,0.01928465753,2.764624045,0.0660821301
Austin,478,2024-07-06 17:00:00,0.2,random_positive,0.2918286305,0.004884392261,49,49,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.03021313694,0.03021313694,0.2918286305,0.1616645194,0.02532874467,6.18564917,0.08679321363
Austin,478,2024-07-06 17:00:00,0.35,greedy_oracle,0.5107001035,0.04864896899,118,110,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.04864896899,0.04864896899,0.5107001035,1,0,1,0
Austin,478,2024-07-06 17:00:00,0.35,activated_bottleneck_law,0.5107001035,0.04864896899,118,110,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.04864896899,0.04864896899,0.5107001035,1,0,1,0
Austin,478,2024-07-06 17:00:00,0.35,exposure_only,0.5107001035,0.03770972183,65,65,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.04864896899,0.04864896899,0.5107001035,0.775139178,0.01093924716,1.2900909,0.02142009974
Austin,478,2024-07-06 17:00:00,0.35,deficit_only,0.5107001035,0.0358173054,63,63,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.04864896899,0.04864896899,0.5107001035,0.7362397631,0.01283166358,1.358253181,0.02512563341
Austin,478,2024-07-06 17:00:00,0.35,structure_only,0.5107001035,0.01854921387,55,55,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.04864896899,0.04864896899,0.5107001035,0.3812868855,0.03009975512,2.622697077,0.05893822013
Austin,478,2024-07-06 17:00:00,0.35,random_positive,0.5107001035,0.008474117202,81,81,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.04864896899,0.04864896899,0.5107001035,0.17418904,0.04017485178,5.740889325,0.07866622997
Austin,478,2024-07-06 17:00:00,0.5,greedy_oracle,0.7295715764,0.06518556162,191,182,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.06518556162,0.06518556162,0.7295715764,1,0,1,0
Austin,478,2024-07-06 17:00:00,0.5,activated_bottleneck_law,0.7295715764,0.06518556162,191,182,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.06518556162,0.06518556162,0.7295715764,1,0,1,0
Austin,478,2024-07-06 17:00:00,0.5,exposure_only,0.7295715764,0.0496111916,94,94,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.06518556162,0.06518556162,0.7295715764,0.7610763851,0.01557437002,1.313928562,0.02134728179
Austin,478,2024-07-06 17:00:00,0.5,deficit_only,0.7295715764,0.04733154916,93,93,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.06518556162,0.06518556162,0.7295715764,0.7261047996,0.01785401246,1.377211665,0.02447191344
Austin,478,2024-07-06 17:00:00,0.5,structure_only,0.7295715764,0.02481717857,79,79,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.06518556162,0.06518556162,0.7295715764,0.3807158817,0.04036838306,2.62663064,0.05533162799
Austin,478,2024-07-06 17:00:00,0.5,random_positive,0.7295715764,0.0114315481,127,126,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.06518556162,0.06518556162,0.7295715764,0.1753693274,0.05375401353,5.702251442,0.07367887575
Austin,478,2024-07-06 17:00:00,0.75,greedy_oracle,1.094357365,0.0901362976,295,282,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.0901362976,0.0901362976,1.094357365,1,0,1,0
Austin,478,2024-07-06 17:00:00,0.75,activated_bottleneck_law,1.094357365,0.0901362976,295,282,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.0901362976,0.0901362976,1.094357365,1,0,1,0
Austin,478,2024-07-06 17:00:00,0.75,exposure_only,1.094357365,0.0700114685,146,146,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.0901362976,0.0901362976,1.094357365,0.7767289134,0.0201248291,1.287450464,0.0183896319
Austin,478,2024-07-06 17:00:00,0.75,deficit_only,1.094357365,0.06529190857,145,145,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.0901362976,0.0901362976,1.094357365,0.724368654,0.02484438903,1.380512526,0.0227022633
Austin,478,2024-07-06 17:00:00,0.75,structure_only,1.094357365,0.03629538341,120,120,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.0901362976,0.0901362976,1.094357365,0.4026722239,0.0538409142,2.483409435,0.04919865845
Austin,478,2024-07-06 17:00:00,0.75,random_positive,1.094357365,0.01594826877,196,194,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.0901362976,0.0901362976,1.094357365,0.1769350328,0.07418802883,5.651791984,0.06779141004
Austin,478,2024-07-06 17:00:00,1,greedy_oracle,1.459143153,0.1126878882,407,386,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1126878882,0.1126878882,1.459143153,1,0,1,0
Austin,478,2024-07-06 17:00:00,1,activated_bottleneck_law,1.459143153,0.1126878882,407,386,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1126878882,0.1126878882,1.459143153,1,0,1,0
Austin,478,2024-07-06 17:00:00,1,exposure_only,1.459143153,0.08643344868,190,190,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1126878882,0.1126878882,1.459143153,0.7670163145,0.02625443949,1.303753233,0.0179930526
Austin,478,2024-07-06 17:00:00,1,deficit_only,1.459143153,0.08241805377,194,194,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1126878882,0.1126878882,1.459143153,0.7313834264,0.03026983441,1.36727189,0.02074493812
Austin,478,2024-07-06 17:00:00,1,structure_only,1.459143153,0.04664504609,159,159,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1126878882,0.1126878882,1.459143153,0.4139313182,0.06604284208,2.415859724,0.04526138642
Austin,478,2024-07-06 17:00:00,1,random_positive,1.459143153,0.02108025677,267,262,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1126878882,0.1126878882,1.459143153,0.1870676353,0.09160763141,5.345660132,0.06278179851
Austin,478,2024-07-06 17:00:00,1.25,greedy_oracle,1.823928941,0.1335591093,492,460,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1335591093,0.1335591093,1.823928941,1,0,1,0
Austin,478,2024-07-06 17:00:00,1.25,activated_bottleneck_law,1.823928941,0.1335591093,492,460,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1335591093,0.1335591093,1.823928941,1,0,1,0
Austin,478,2024-07-06 17:00:00,1.25,exposure_only,1.823928941,0.1068130888,253,253,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1335591093,0.1335591093,1.823928941,0.7997439436,0.02674602054,1.250400216,0.01466395973
Austin,478,2024-07-06 17:00:00,1.25,deficit_only,1.823928941,0.1003185385,244,244,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1335591093,0.1335591093,1.823928941,0.7511171569,0.03324057085,1.331350231,0.01822470717
Austin,478,2024-07-06 17:00:00,1.25,structure_only,1.823928941,0.05622986392,202,202,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1335591093,0.1335591093,1.823928941,0.4210110729,0.07732924542,2.37523444,0.04239707134
Austin,478,2024-07-06 17:00:00,1.25,random_positive,1.823928941,0.02591968519,334,325,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1335591093,0.1335591093,1.823928941,0.194069018,0.1076394241,5.152805999,0.05901514129
Austin,478,2024-07-06 17:00:00,1.5,greedy_oracle,2.188714729,0.1534048081,575,531,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1534048081,0.1534048081,2.188714729,1,0,1,0
Austin,478,2024-07-06 17:00:00,1.5,activated_bottleneck_law,2.188714729,0.1534048081,575,531,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1534048081,0.1534048081,2.188714729,1,0,1,0
Austin,478,2024-07-06 17:00:00,1.5,exposure_only,2.188714729,0.1224733892,299,299,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1534048081,0.1534048081,2.188714729,0.7983673438,0.03093141893,1.252556242,0.01413222953
Austin,478,2024-07-06 17:00:00,1.5,deficit_only,2.188714729,0.1167215385,296,296,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1534048081,0.1534048081,2.188714729,0.7608727518,0.03668326962,1.31428021,0.01676018767
Austin,478,2024-07-06 17:00:00,1.5,structure_only,2.188714729,0.06549866333,245,245,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1534048081,0.1534048081,2.188714729,0.4269661696,0.0879061448,2.342105935,0.04016336329
Austin,478,2024-07-06 17:00:00,1.5,random_positive,2.188714729,0.0315968059,394,381,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1534048081,0.1534048081,2.188714729,0.2059701146,0.1218080022,4.855073282,0.05565275392
Austin,478,2024-07-06 17:00:00,2,greedy_oracle,2.918286305,0.1913241655,763,667,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1913241655,0.1913241655,2.918286305,1,0,1,0
Austin,478,2024-07-06 17:00:00,2,activated_bottleneck_law,2.918286305,0.1913241655,763,667,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1913241655,0.1913241655,2.918286305,1,0,1,0
Austin,478,2024-07-06 17:00:00,2,exposure_only,2.918286305,0.1527785686,401,401,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1913241655,0.1913241655,2.918286305,0.7985325231,0.03854559689,1.252297146,0.01320829859
Austin,478,2024-07-06 17:00:00,2,deficit_only,2.918286305,0.1470326673,401,401,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1913241655,0.1913241655,2.918286305,0.7685002414,0.04429149813,1.301235766,0.01517722851
Austin,478,2024-07-06 17:00:00,2,structure_only,2.918286305,0.08349323141,320,300,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1913241655,0.1913241655,2.918286305,0.4363966842,0.1078309341,2.291493122,0.03695008741
Austin,478,2024-07-06 17:00:00,2,random_positive,2.918286305,0.04223432816,535,513,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.1913241655,0.1913241655,2.918286305,0.220747484,0.1490898373,4.530062956,0.05108814616
Austin,478,2024-07-06 17:00:00,3,greedy_oracle,4.377429458,0.2598248507,1151,1001,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.2598248507,0.2598248507,4.377429458,1,0,1,0
Austin,478,2024-07-06 17:00:00,3,activated_bottleneck_law,4.377429458,0.2598248507,1151,1001,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.2598248507,0.2598248507,4.377429458,1,0,1,0
Austin,478,2024-07-06 17:00:00,3,exposure_only,4.377429458,0.2106006984,620,620,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.2598248507,0.2598248507,4.377429458,0.8105487131,0.04922415233,1.233732142,0.01124499042
Austin,478,2024-07-06 17:00:00,3,deficit_only,4.377429458,0.2006144737,614,614,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.2598248507,0.2598248507,4.377429458,0.7721142653,0.059210377,1.295145091,0.01352628925
Austin,478,2024-07-06 17:00:00,3,structure_only,4.377429458,0.1174767981,492,451,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.2598248507,0.2598248507,4.377429458,0.4521384223,0.1423480526,2.211712057,0.03251863999
Austin,478,2024-07-06 17:00:00,3,random_positive,4.377429458,0.06410947405,782,748,0.1342685328,0.1077933755,0.02623511767,1.27165423,0.2598248507,0.2598248507,4.377429458,0.2467411176,0.1957153767,4.052830795,0.0447101155
Austin,479,2024-07-12 13:00:00,0.1,greedy_oracle,0.2026517436,0.0202001858,30,29,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.0202001858,0.0202001858,0.2026517436,1,0,1,0
Austin,479,2024-07-12 13:00:00,0.1,activated_bottleneck_law,0.2026517436,0.0202001858,30,29,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.0202001858,0.0202001858,0.2026517436,1,0,1,0
Austin,479,2024-07-12 13:00:00,0.1,exposure_only,0.2026517436,0.01601020369,17,17,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.0202001858,0.0202001858,0.2026517436,0.7925770507,0.004189982115,1.261706984,0.02067577629
Austin,479,2024-07-12 13:00:00,0.1,deficit_only,0.2026517436,0.01396764488,18,18,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.0202001858,0.0202001858,0.2026517436,0.6914612084,0.006232540917,1.446212727,0.0307549336
Austin,479,2024-07-12 13:00:00,0.1,structure_only,0.2026517436,0.006436284226,16,16,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.0202001858,0.0202001858,0.2026517436,0.3186250013,0.01376390157,3.138485668,0.06791898916
Austin,479,2024-07-12 13:00:00,0.1,random_positive,0.2026517436,0.002851319813,21,21,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.0202001858,0.0202001858,0.2026517436,0.1411531478,0.01734886599,7.084503713,0.0856092609
Austin,479,2024-07-12 13:00:00,0.2,greedy_oracle,0.4053034871,0.03612920437,68,61,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.03612920437,0.03612920437,0.4053034871,1,0,1,0
Austin,479,2024-07-12 13:00:00,0.2,activated_bottleneck_law,0.4053034871,0.03612920437,68,61,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.03612920437,0.03612920437,0.4053034871,1,0,1,0
Austin,479,2024-07-12 13:00:00,0.2,exposure_only,0.4053034871,0.03099180044,34,34,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.03612920437,0.03612920437,0.4053034871,0.8578046757,0.005137403933,1.165766553,0.01267544962
Austin,479,2024-07-12 13:00:00,0.2,deficit_only,0.4053034871,0.02949053461,34,34,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.03612920437,0.03612920437,0.4053034871,0.8162519803,0.006638669756,1.225111882,0.01637950318
Austin,479,2024-07-12 13:00:00,0.2,structure_only,0.4053034871,0.01306839693,32,32,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.03612920437,0.03612920437,0.4053034871,0.3617128346,0.02306080744,2.764624045,0.056897629
Austin,479,2024-07-12 13:00:00,0.2,random_positive,0.4053034871,0.005312957912,38,38,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.03612920437,0.03612920437,0.4053034871,0.1470543845,0.03081624646,6.800205266,0.07603252239
Austin,479,2024-07-12 13:00:00,0.35,greedy_oracle,0.7092811025,0.05817497689,118,110,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.05817497689,0.05817497689,0.7092811025,1,0,1,0
Austin,479,2024-07-12 13:00:00,0.35,activated_bottleneck_law,0.7092811025,0.05817497689,118,110,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.05817497689,0.05817497689,0.7092811025,1,0,1,0
Austin,479,2024-07-12 13:00:00,0.35,exposure_only,0.7092811025,0.04509370376,65,65,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.05817497689,0.05817497689,0.7092811025,0.775139178,0.01308127312,1.2900909,0.01844300247
Austin,479,2024-07-12 13:00:00,0.35,deficit_only,0.7092811025,0.04245274139,63,63,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.05817497689,0.05817497689,0.7092811025,0.7297422993,0.01572223549,1.370346766,0.02216643787
Austin,479,2024-07-12 13:00:00,0.35,structure_only,0.7092811025,0.02218135575,55,55,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.05817497689,0.05817497689,0.7092811025,0.3812868855,0.03599362113,2.622697077,0.0507466236
Austin,479,2024-07-12 13:00:00,0.35,random_positive,0.7092811025,0.008789132901,78,78,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.05817497689,0.05817497689,0.7092811025,0.1510809866,0.04938584399,6.618966574,0.06962802733
Austin,479,2024-07-12 13:00:00,0.5,greedy_oracle,1.013258718,0.07794961784,191,182,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.07794961784,0.07794961784,1.013258718,1,0,1,0
Austin,479,2024-07-12 13:00:00,0.5,activated_bottleneck_law,1.013258718,0.07794961784,191,182,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.07794961784,0.07794961784,1.013258718,1,0,1,0
Austin,479,2024-07-12 13:00:00,0.5,exposure_only,1.013258718,0.05932561336,94,94,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.07794961784,0.07794961784,1.013258718,0.7610763851,0.01862400448,1.313928562,0.0183803052
Austin,479,2024-07-12 13:00:00,0.5,deficit_only,1.013258718,0.05646222167,95,95,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.07794961784,0.07794961784,1.013258718,0.7243425078,0.02148739617,1.380562357,0.02120622877
Austin,479,2024-07-12 13:00:00,0.5,structure_only,1.013258718,0.02967665748,79,79,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.07794961784,0.07794961784,1.013258718,0.3807158817,0.04827296036,2.62663064,0.04764129783
Austin,479,2024-07-12 13:00:00,0.5,random_positive,1.013258718,0.01311121099,120,120,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.07794961784,0.07794961784,1.013258718,0.1682010939,0.06483840685,5.945264544,0.06398998173
Austin,479,2024-07-12 13:00:00,0.75,greedy_oracle,1.519888077,0.1077859848,295,282,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1077859848,0.1077859848,1.519888077,1,0,1,0
Austin,479,2024-07-12 13:00:00,0.75,activated_bottleneck_law,1.519888077,0.1077859848,295,282,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1077859848,0.1077859848,1.519888077,1,0,1,0
Austin,479,2024-07-12 13:00:00,0.75,exposure_only,1.519888077,0.08372049082,146,146,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1077859848,0.1077859848,1.519888077,0.7767289134,0.02406549393,1.287450464,0.01583372769
Austin,479,2024-07-12 13:00:00,0.75,deficit_only,1.519888077,0.0779483826,144,144,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1077859848,0.1077859848,1.519888077,0.7231773479,0.02983760216,1.382786675,0.01963144696
Austin,479,2024-07-12 13:00:00,0.75,structure_only,1.519888077,0.04340242218,120,120,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1077859848,0.1077859848,1.519888077,0.4026722239,0.06438356257,2.483409435,0.04236072613
Austin,479,2024-07-12 13:00:00,0.75,random_positive,1.519888077,0.01872421221,187,187,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1077859848,0.1077859848,1.519888077,0.1737165759,0.08906177255,5.756503055,0.05859758617
Austin,479,2024-07-12 13:00:00,1,greedy_oracle,2.026517436,0.134753427,407,386,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.134753427,0.134753427,2.026517436,1,0,1,0
Austin,479,2024-07-12 13:00:00,1,activated_bottleneck_law,2.026517436,0.134753427,407,386,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.134753427,0.134753427,2.026517436,1,0,1,0
Austin,479,2024-07-12 13:00:00,1,exposure_only,2.026517436,0.1033580769,190,190,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.134753427,0.134753427,2.026517436,0.7670163145,0.03139535005,1.303753233,0.01549226742
Austin,479,2024-07-12 13:00:00,1,deficit_only,2.026517436,0.09836057214,194,194,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.134753427,0.134753427,2.026517436,0.7299300236,0.03639285484,1.369994339,0.01795832308
Austin,479,2024-07-12 13:00:00,1,structure_only,2.026517436,0.05577866366,159,159,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.134753427,0.134753427,2.026517436,0.4139313182,0.07897476332,2.415859724,0.03897068041
Austin,479,2024-07-12 13:00:00,1,random_positive,2.026517436,0.02581280033,252,251,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.134753427,0.134753427,2.026517436,0.1915557987,0.1089406266,5.220411007,0.05375755704
Austin,479,2024-07-12 13:00:00,1.25,greedy_oracle,2.533146795,0.1597114648,492,460,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1597114648,0.1597114648,2.533146795,1,0,1,0
Austin,479,2024-07-12 13:00:00,1.25,activated_bottleneck_law,2.533146795,0.1597114648,492,460,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1597114648,0.1597114648,2.533146795,1,0,1,0
Austin,479,2024-07-12 13:00:00,1.25,exposure_only,2.533146795,0.1277282767,253,253,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1597114648,0.1597114648,2.533146795,0.7997439436,0.03198318811,1.250400216,0.01262587237
Austin,479,2024-07-12 13:00:00,1.25,deficit_only,2.533146795,0.1185791875,243,243,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1597114648,0.1597114648,2.533146795,0.7424588314,0.04113227729,1.346876026,0.01623762088
Austin,479,2024-07-12 13:00:00,1.25,structure_only,2.533146795,0.06724029516,202,202,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1597114648,0.1597114648,2.533146795,0.4210110729,0.09247116966,2.37523444,0.03650446546
Austin,479,2024-07-12 13:00:00,1.25,random_positive,2.533146795,0.0332377319,304,302,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1597114648,0.1597114648,2.533146795,0.2081111205,0.1264737329,4.80512525,0.04992751829
Austin,479,2024-07-12 13:00:00,1.5,greedy_oracle,3.039776154,0.1834431716,575,531,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1834431716,0.1834431716,3.039776154,1,0,1,0
Austin,479,2024-07-12 13:00:00,1.5,activated_bottleneck_law,3.039776154,0.1834431716,575,531,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1834431716,0.1834431716,3.039776154,1,0,1,0
Austin,479,2024-07-12 13:00:00,1.5,exposure_only,3.039776154,0.1464550377,299,299,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1834431716,0.1834431716,3.039776154,0.7983673438,0.03698813395,1.252556242,0.0121680453
Austin,479,2024-07-12 13:00:00,1.5,deficit_only,3.039776154,0.1398922023,295,295,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1834431716,0.1834431716,3.039776154,0.7625914941,0.0435509693,1.311318062,0.0143270317
Austin,479,2024-07-12 13:00:00,1.5,structure_only,3.039776154,0.07832402833,245,245,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1834431716,0.1834431716,3.039776154,0.4269661696,0.1051191433,2.342105935,0.0345812119
Austin,479,2024-07-12 13:00:00,1.5,random_positive,3.039776154,0.03988398745,368,365,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.1834431716,0.1834431716,3.039776154,0.217418763,0.1435591842,4.599419049,0.04722689334
Austin,479,2024-07-12 13:00:00,2,greedy_oracle,4.053034871,0.2287875599,763,667,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.2287875599,0.2287875599,4.053034871,1,0,1,0
Austin,479,2024-07-12 13:00:00,2,activated_bottleneck_law,4.053034871,0.2287875599,763,667,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.2287875599,0.2287875599,4.053034871,1,0,1,0
Austin,479,2024-07-12 13:00:00,2,exposure_only,4.053034871,0.1826943074,401,401,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.2287875599,0.2287875599,4.053034871,0.7985325231,0.04609325243,1.252297146,0.01137252797
Austin,479,2024-07-12 13:00:00,2,deficit_only,4.053034871,0.1753735683,402,402,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.2287875599,0.2287875599,4.053034871,0.7665345459,0.05341399156,1.304572645,0.01317876437
Austin,479,2024-07-12 13:00:00,2,structure_only,4.053034871,0.0998421325,320,300,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.2287875599,0.2287875599,4.053034871,0.4363966842,0.1289454274,2.291493122,0.03181453687
Austin,479,2024-07-12 13:00:00,2,random_positive,4.053034871,0.05161609542,473,464,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.2287875599,0.2287875599,4.053034871,0.2256070892,0.1771714644,4.432484829,0.04371328401
Austin,479,2024-07-12 13:00:00,3,greedy_oracle,6.079552307,0.3107014393,1151,1001,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.3107014393,0.3107014393,6.079552307,1,0,1,0
Austin,479,2024-07-12 13:00:00,3,activated_bottleneck_law,6.079552307,0.3107014393,1151,1001,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.3107014393,0.3107014393,6.079552307,1,0,1,0
Austin,479,2024-07-12 13:00:00,3,exposure_only,6.079552307,0.2518386518,620,620,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.3107014393,0.3107014393,6.079552307,0.8105487131,0.0588627875,1.233732142,0.009682092452
Austin,479,2024-07-12 13:00:00,3,deficit_only,6.079552307,0.2404727702,618,618,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.3107014393,0.3107014393,6.079552307,0.7739673518,0.07022866912,1.292044164,0.01155161854
Austin,479,2024-07-12 13:00:00,3,structure_only,6.079552307,0.1404800586,492,451,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.3107014393,0.3107014393,6.079552307,0.4521384223,0.1702213807,2.211712057,0.02799899929
Austin,479,2024-07-12 13:00:00,3,random_positive,6.079552307,0.07561108778,726,709,0.1559423619,0.1295473124,0.02521753832,0.01574804,0.3107014393,0.3107014393,6.079552307,0.2433560911,0.2350903515,4.109204727,0.03866902358
