city,event_id,event_start,budget_scale,activated_bottleneck_law,deficit_only,exposure_only,greedy_oracle,random_positive,structure_only,replay_gain_activated_bottleneck_law,replay_gain_deficit_only,replay_gain_exposure_only,replay_gain_greedy_oracle,replay_gain_random_positive,replay_gain_structure_only,proxy_leverage_vs_random_positive,proxy_ratio_vs_random_positive,replay_gain_leverage_vs_random_positive,replay_gain_ratio_vs_random_positive,proxy_leverage_vs_exposure_only,proxy_ratio_vs_exposure_only,replay_gain_leverage_vs_exposure_only,replay_gain_ratio_vs_exposure_only,proxy_leverage_vs_deficit_only,proxy_ratio_vs_deficit_only,replay_gain_leverage_vs_deficit_only,replay_gain_ratio_vs_deficit_only,proxy_leverage_vs_structure_only,proxy_ratio_vs_structure_only,replay_gain_leverage_vs_structure_only,replay_gain_ratio_vs_structure_only,law_fraction_of_oracle_proxy,law_fraction_of_oracle_replay_gain,baseline_objective,recoverable_fraction,top_5pct_value_share,marginal_value_gini,decision_criticality_score,event_peak_positive_abnormal_deficit,event_total_precip
Chicago,146,2019-07-02 23:00:00,0.2,0.03836796672,0.02824700055,0.02966539254,0.03836796672,0.00364423377,0.009934443025,0.00144009589,0.0006059532974,0.0006400425543,0.00144009589,0.0001483961824,0.0001463864258,0.03472373295,10.52840436,0.001291699708,9.704399847,0.00870257418,1.293357796,0.0008000533358,2.250000223,0.01012096618,1.358302332,0.0008341425928,2.376579014,0.0284335237,3.862115533,0.001293709464,9.837632709,1,1,0.04097771244,0.132369494,0.1722164847,0.4584960653,0.01045197211,0.002347054096,0.0393701
Chicago,147,2019-07-03 02:00:00,0.2,0.03853874903,0.02770638099,0.02958088866,0.03853874903,0.003966306792,0.01007213183,0.001337321838,0.0005200595163,0.00059332159,0.001337321838,0.0001461732899,0.0001340256501,0.03457244223,9.716532544,0.001191148548,9.148879659,0.008957860365,1.302825938,0.0007440002482,2.253957821,0.01083236803,1.390970154,0.0008172623219,2.571478449,0.02846661719,3.826275278,0.001203296188,9.978103724,1,1,0.03897364079,0.1321963032,0.1722164847,0.4584960653,0.01043829686,0.0006227181642,0.03149608
Chicago,149,2019-07-13 20:00:00,0.2,0.0449878747,0.0290595555,0.03173327858,0.0449878747,0.003205874673,0.009071340826,0.0006100812178,0.0001304400211,0.0001662668166,0.0006100812178,5.119336869e-05,4.112939961e-05,0.04178200003,14.03294866,0.0005588878491,11.91719227,0.01325459612,1.417687573,0.0004438144012,3.669290302,0.0159283192,1.548126732,0.0004796411967,4.677101497,0.03591653387,4.959341244,0.0005689518182,14.83321477,1,1,0.01615556916,0.1539929777,0.1722164847,0.4584960653,0.01215937493,0.0027008348,0.14173236
Chicago,150,2019-07-16 04:00:00,0.2,0.03720806054,0.02851561033,0.030338483,0.03720806054,0.003388208449,0.0103648399,0.003100575748,0.001971672844,0.002123574198,0.003100575748,0.0002823419656,0.0006676370813,0.03381985209,10.98163265,0.002818233783,10.98163265,0.006869577536,1.226431148,0.0009770015498,1.460074129,0.008692450201,1.304831287,0.001128902904,1.572560964,0.02684322063,3.589834564,0.002432938667,4.644103563,1,1,0.08333075424,0.1313108172,0.1722164847,0.4584960653,0.01036837837,0.01441790021,0.05905515
Chicago,152,2019-07-17 19:00:00,0.2,0.1218416507,0.09536981883,0.09919140582,0.1218416507,0.01310764364,0.03495467542,0.0008599723418,0.0005177582286,0.0005760237022,0.0008599723418,0.0001835068643,0.0001415381612,0.1087340071,9.295465614,0.0006764654776,4.686322473,0.02265024488,1.228348864,0.0002839486396,1.492946104,0.02647183188,1.277570328,0.0003422141132,1.6609535,0.08688697529,3.485703965,0.0007184341807,6.075904439,1,1,0.02216888903,0.2680336809,0.1722164847,0.4584960653,0.02116409507,0.01334210144,0.27952771
Chicago,153,2019-07-18 08:00:00,0.2,0.0422374931,0.03280035915,0.03444009635,0.0422374931,0.004863159243,0.01173824145,0.01506289996,0.009576791004,0.0101669869,0.01506289996,0.001750412591,0.003208304812,0.03737433385,8.68519639,0.01331248736,8.605342555,0.007797396745,1.226404615,0.00489591305,1.48155005,0.00943713395,1.287714348,0.005486108951,1.572854618,0.03049925164,3.598281162,0.01185459514,4.694971593,1,1,0.3599332252,0.1447617086,0.1722164847,0.4584960653,0.01143046856,0.04130670755,1.42913463
Chicago,154,2019-07-20 05:00:00,0.2,0.07269607022,0.05418216653,0.0565371409,0.07269607022,0.006837813609,0.01882798924,0.001109184186,0.0004650918254,0.0005050534586,0.001109184186,0.0001451148426,0.0001128194027,0.06585825661,10.63147877,0.0009640693433,7.643492327,0.01615892932,1.285810868,0.0006041307273,2.196171845,0.01851390369,1.341697368,0.0006440923604,2.384871385,0.05386808098,3.861063935,0.0009963647832,9.831502026,1,1,0.02404835271,0.2164610453,0.1722164847,0.4584960653,0.01709188982,0.005706766028,0.01181103
Chicago,155,2019-07-21 12:00:00,0.2,0.03580993302,0.02826561875,0.02919911796,0.03580993302,0.003994613879,0.009951955227,0.004925655614,0.002710417303,0.00284313537,0.004925655614,0.0005679248859,0.000832002566,0.03181531914,8.964554298,0.004357730728,8.673075853,0.006610815052,1.226404615,0.002082520244,1.732473123,0.007544314262,1.266907805,0.002215238311,1.817305257,0.02585797779,3.598281162,0.004093653048,5.920240893,1,1,0.1421726613,0.1206550068,0.1722164847,0.4584960653,0.009526989395,0.02618788377,0.25196864
Chicago,156,2019-07-21 15:00:00,0.2,0.03688037461,0.02850469474,0.03005856395,0.03688037461,0.004256655194,0.01054101051,0.002762070224,0.001570616703,0.001688662297,0.002762070224,0.000323373028,0.0004829598878,0.03262371942,8.66416774,0.002438697196,8.541436623,0.006821810658,1.226950651,0.001073407927,1.635655767,0.008375679865,1.293835101,0.001191453521,1.758589616,0.0263393641,3.498751336,0.002279110336,5.719046848,1,1,0.07596880961,0.1266312759,0.1722164847,0.4584960653,0.00999887907,0.004635041928,0.07086618
Chicago,157,2019-07-29 10:00:00,0.2,0.03821906785,0.02978555493,0.03116350623,0.03821906785,0.004020756787,0.01062147902,0.01081236834,0.007115936571,0.00750576599,0.01081236834,0.001137492509,0.002395231028,0.03419831107,9.505441358,0.00967487583,9.505441358,0.007055561622,1.226404615,0.003306602348,1.440541625,0.008433512924,1.283141037,0.003696431768,1.519458223,0.02759758884,3.598281162,0.00841713731,4.514123361,1,1,0.2829050771,0.1347009082,0.1722164847,0.4584960653,0.01063606192,0.03362315382,0.09055123
Chicago,158,2019-07-29 13:00:00,0.2,0.03616692493,0.0285934629,0.02949020617,0.03616692493,0.003848895564,0.01005116702,0.008723965487,0.005278532565,0.005495058886,0.008723965487,0.0009293487002,0.001685488342,0.03231802937,9.396702075,0.007794616787,9.387182103,0.006676718765,1.226404615,0.003228906601,1.58760182,0.007573462037,1.264866906,0.003445432921,1.652725521,0.02611575791,3.598281162,0.007038477145,5.175927516,1,1,0.2414585392,0.1252282371,0.1722164847,0.4584960653,0.009888094314,0.03362315382,0.41338605
Chicago,159,2019-07-29 17:00:00,0.2,0.04285926099,0.03370697174,0.03494708065,0.04285926099,0.004770335809,0.01191103726,0.00504181441,0.002948622372,0.003097683368,0.00504181441,0.0005985851148,0.0009379024161,0.03808892518,8.984537505,0.004443229295,8.422886379,0.007912180331,1.226404615,0.001944131042,1.627608058,0.009152289241,1.271525111,0.002093192038,1.709888136,0.03094822373,3.598281162,0.004103911994,5.375627916,1,1,0.125480708,0.1421212074,0.1722164847,0.4584960653,0.01122197306,0.01848159911,0.18110246
Dallas,55,2019-04-17 11:00:00,0.2,0.01588061021,0.01056358664,0.01096672366,0.01588061021,0.002093808179,0.006659366225,0.01000039054,0.006652136813,0.006906001597,0.01000039054,0.001318519831,0.004193558187,0.01378680204,7.584558307,0.008681870706,7.584558307,0.004913886556,1.448072433,0.00309438894,1.448072433,0.00531702358,1.503335066,0.003348253724,1.503335066,0.00922124399,2.38470294,0.005806832351,2.38470294,1,1,0.6297233168,0.06413741853,0.1419750557,0.4123877827,0.003755167506,0.04385983862,0.01574804
Dallas,56,2019-04-18 02:00:00,0.2,0.02103232243,0.01399044225,0.014524358,0.02103232243,0.002905230766,0.008819682348,0.008988323502,0.005978922266,0.006207095235,0.008988323502,0.00124157254,0.003769158561,0.01812709166,7.239467059,0.007746750962,7.239467059,0.00650796443,1.448072433,0.002781228266,1.448072433,0.007041880177,1.503335066,0.003009401235,1.503335066,0.01221264008,2.38470294,0.005219164941,2.38470294,1,1,0.4273576317,0.08490103523,0.1419750557,0.4123877827,0.004970851899,0.04562321539,0.171259935
Dallas,57,2019-04-18 12:00:00,0.2,0.01543132865,0.01026473007,0.01065646186,0.01543132865,0.002583736334,0.006470964746,0.008782686513,0.00584213507,0.006065087844,0.008782686513,0.001470524461,0.003682926861,0.01284759232,5.972485833,0.007312162051,5.972485833,0.004774866796,1.448072433,0.002717598669,1.448072433,0.005166598588,1.503335066,0.002940551443,1.503335066,0.008960363908,2.38470294,0.005099759652,2.38470294,1,1,0.5691464883,0.06232289383,0.1419750557,0.4123877827,0.003648929301,0.04057741584,0.09448824
Dallas,58,2019-04-18 22:00:00,0.2,0.02330397584,0.01550151817,0.01609310094,0.02330397584,0.00305394862,0.009772276225,0.01011185422,0.006726281087,0.006982975431,0.01011185422,0.001325142262,0.00421066145,0.02025002722,7.630768799,0.008786711963,7.630768799,0.0072108749,1.448072433,0.003128878793,1.448072433,0.007802457675,1.503335066,0.003385573137,1.503335066,0.01353169962,2.38470294,0.005901192774,2.401488304,1,1,0.4339111185,0.09364614235,0.1419750557,0.4123877827,0.005482867238,0.03655756319,0.009842525
Dallas,59,2019-04-23 19:00:00,0.2,0.0162642497,0.01081877891,0.01123165481,0.0162642497,0.002571420207,0.006820241394,0.01025924829,0.006824325805,0.007084761819,0.01025924829,0.001622013855,0.004302107451,0.0136928295,6.325006569,0.008637234432,6.325006569,0.005032594899,1.448072433,0.003174486468,1.448072433,0.005445470798,1.503335066,0.003434922482,1.503335066,0.00944400831,2.38470294,0.005957140836,2.38470294,1,1,0.6307852175,0.06568683295,0.1419750557,0.4123877827,0.003845883828,0.06215555493,2.210631115
Dallas,60,2019-04-24 11:00:00,0.2,0.01792470031,0.01192329023,0.01237831748,0.01792470031,0.00276801364,0.007516533825,0.01153343583,0.007671899693,0.007964681579,0.01153343583,0.001781045549,0.004836424546,0.01515668667,6.475654619,0.009752390286,6.475654619,0.005546382833,1.448072433,0.003568754256,1.448072433,0.00600141008,1.503335066,0.003861536141,1.503335066,0.01040816649,2.38470294,0.006697011288,2.38470294,1,1,0.6434381403,0.07239293644,0.1419750557,0.4123877827,0.004238517995,0.06215555493,0.041338605
Dallas,61,2019-04-24 15:00:00,0.2,0.01483487608,0.00986797715,0.0102445677,0.01483487608,0.002541475319,0.006220848658,0.01030492754,0.00685471108,0.007116306684,0.01030492754,0.001765415421,0.004321262562,0.01229340076,5.837112,0.008539512116,5.837112,0.00459030838,1.448072433,0.003188620852,1.448072433,0.004966898933,1.503335066,0.003450216456,1.503335066,0.008614027426,2.38470294,0.005983664975,2.38470294,1,1,0.6946419693,0.05991398588,0.1419750557,0.4123877827,0.003507890684,0.06215555493,0.352362395
Dallas,62,2019-04-28 01:00:00,0.2,0.02210743052,0.01470559093,0.01526679882,0.02210743052,0.003593202592,0.009270517575,0.003777407195,0.002512684816,0.002608576137,0.003777407195,0.000613955987,0.001584015825,0.01851422792,6.152570013,0.003163451208,6.152570013,0.006840631697,1.448072433,0.001168831057,1.448072433,0.007401839586,1.503335066,0.001264722379,1.503335066,0.01283691294,2.38470294,0.00219339137,2.38470294,1,1,0.1708659535,0.08906290776,0.1419750557,0.4123877827,0.005214524452,0.01786907333,0.053149635
Dallas,63,2019-04-28 09:00:00,0.2,0.01832263467,0.01218799128,0.01265312028,0.01832263467,0.002380413262,0.007683403399,0.006189385449,0.004117103091,0.004274223655,0.006189385449,0.0008041035292,0.00259545344,0.01594222141,7.697249452,0.00538528192,7.697249452,0.005669514393,1.448072433,0.001915161794,1.448072433,0.006134643398,1.503335066,0.002072282358,1.503335066,0.01063923128,2.38470294,0.003593932009,2.38470294,1,1,0.3377999703,0.07400008392,0.1419750557,0.4123877827,0.004332614517,0.02141410712,0.005905515
Dallas,64,2019-04-30 18:00:00,0.2,0.01358528011,0.009036761276,0.009381630227,0.01358528011,0.00274387042,0.00569684378,0.008445847042,0.005618073596,0.005832475536,0.008445847042,0.00170583968,0.003541676785,0.01084140969,4.951137638,0.006740007362,4.951137638,0.004203649885,1.448072433,0.002613371506,1.448072433,0.004548518836,1.503335066,0.002827773446,1.503335066,0.007888436332,2.38470294,0.004904170257,2.38470294,1,1,0.6216910488,0.05486721131,0.1419750557,0.4123877827,0.003212408198,0.05493827201,0.005905515
Houston,52,2019-04-04 01:00:00,0.2,0.03157881413,0.0241568091,0.0255453956,0.03157881413,0.004113315227,0.01161176546,0.002513294379,0.002079854366,0.002183401413,0.002513294379,0.0003628923635,0.0009650970632,0.0274654989,7.677217131,0.002150402015,6.925729587,0.006033418525,1.236184188,0.0003298929657,1.151091304,0.007422005032,1.307242774,0.000433440013,1.208399213,0.01996704867,2.719553219,0.001548197316,2.604188195,1,1,0.08955559994,0.1091826237,0.1544004335,0.4273693615,0.007204526209,0.01393183624,0.58267748
Houston,60,2019-04-18 05:00:00,0.2,0.0256641734,0.01968112182,0.02076080057,0.0256641734,0.003152273562,0.009347995196,0.01173235141,0.00831407256,0.008768815622,0.01173235141,0.001441058732,0.003889314223,0.02251189984,8.141480392,0.01029129268,8.141480392,0.004903372831,1.236184188,0.002963535788,1.337963063,0.005983051578,1.30399952,0.00341827885,1.411143736,0.0163161782,2.745420046,0.007843037187,3.016560436,1,1,0.457149008,0.09387180327,0.1544004335,0.4273693615,0.006194226188,0.0527549075,0.86220519
Houston,61,2019-04-24 21:00:00,0.2,0.03376114175,0.02582622174,0.02731076976,0.03376114175,0.005044485382,0.01229725914,0.01173637474,0.008897604274,0.009403758933,0.01173637474,0.00181110567,0.004112904161,0.02871665636,6.692683036,0.009925269068,6.48022638,0.006450371987,1.236184188,0.002332615806,1.248051425,0.007934920004,1.307242774,0.002838770464,1.319048856,0.02146388261,2.745420046,0.007623470577,2.853549287,1,1,0.3590268447,0.1188566112,0.1544004335,0.4273693615,0.007842874089,0.03057047768,0.01181103
Houston,62,2019-04-30 03:00:00,0.2,0.03240517603,0.02478895021,0.02621387358,0.03240517603,0.003217271591,0.01180335813,0.01316999174,0.01006374382,0.0106428559,0.01316999174,0.001307551615,0.00474165821,0.02918790444,10.07225381,0.01186244012,10.07225381,0.006191302453,1.236184188,0.002527135835,1.237449032,0.007616225821,1.307242774,0.003106247917,1.308657292,0.02060181789,2.745420046,0.008428333526,2.777507604,1,1,0.4064162998,0.1178913158,0.1544004335,0.4273693615,0.007779178095,0.03738240115,0.01181103
New York,98,2019-06-02 18:00:00,0.2,0.09080504815,0.06882485179,0.07161111827,0.09080504815,0.006735100512,0.02511537246,0.000770032065,0.0003673591464,0.0004115400386,0.000770032065,5.64571625e-05,0.0001044245241,0.08406994764,13.48235976,0.0007135749025,13.63922718,0.01919392988,1.268030026,0.0003584920263,1.871098782,0.02198019636,1.319364238,0.0004026729185,2.096128741,0.06568967569,3.615516683,0.0006656075408,7.374053856,1,1,0.01550511148,0.2564749584,0.2366578348,0.5866248192,0.03560625421,0.01284042645,0.12598432
New York,99,2019-06-02 22:00:00,0.2,0.05497048749,0.04327267862,0.04512373124,0.05497048749,0.004407860621,0.0164263113,0.001968732114,0.001991979269,0.002143464902,0.001968732114,0.0003076176726,0.0007490186251,0.05056262687,12.47101309,0.001661114442,6.399931765,0.00984675625,1.2182168,-0.0001747327879,0.9184811528,0.01169780887,1.27032782,-2.324715499e-05,0.98832962,0.03854417619,3.346490059,0.001219713489,2.628415434,1,1,0.07896785276,0.1476755773,0.1972551994,0.4920405068,0.01433302948,0.01581179532,0.37401595
New York,100,2019-06-05 21:00:00,0.2,0.06767958866,0.05338134984,0.0555867062,0.06767958866,0.006085581658,0.02026445199,0.001714084791,0.001787386714,0.001945400736,0.001714084791,0.0003551316748,0.0006775153473,0.061594007,11.12130154,0.001358953116,4.826617597,0.01209288246,1.217549901,-0.000231315945,0.8810959918,0.01429823882,1.267850829,-7.330192304e-05,0.958989332,0.04741513667,3.339818352,0.001036569444,2.529957141,1,1,0.06728818434,0.169567208,0.2044100421,0.5110312076,0.0177129754,0.01875161061,0.01049869333
New York,101,2019-06-06 02:00:00,0.2,0.03709407186,0.02957944548,0.03091506335,0.03709407186,0.003618619157,0.01124637204,0.005006153537,0.004056911189,0.00424264709,0.005006153537,0.0004999515704,0.001526903669,0.0334754527,10.25089136,0.004506201966,10.01327695,0.006179008509,1.199870479,0.0007635064473,1.179959924,0.007514626378,1.254048927,0.000949242348,1.233981545,0.02584769982,3.298314491,0.003479249867,3.27863089,1,1,0.1381608698,0.1280051421,0.1889654176,0.4737875565,0.01146023169,0.01875161061,0.1036745967
New York,102,2019-06-10 12:00:00,0.2,0.03187765683,0.02546298471,0.02656758158,0.03187765683,0.003591956503,0.00966483242,0.00984944542,0.007705383805,0.008046678232,0.00984944542,0.001109829989,0.002829877223,0.02828570032,8.874733534,0.008739615431,8.874733534,0.005310075247,1.199870479,0.001802767188,1.224038682,0.006414672119,1.251921454,0.002144061615,1.278255006,0.02221282441,3.298314491,0.007019568197,3.480520406,1,1,0.3089764556,0.1118956433,0.1889654176,0.4737875565,0.01001795691,0.0432816613,0.6207352433
New York,103,2019-06-11 01:00:00,0.2,0.03932309169,0.03115609734,0.03277278039,0.03932309169,0.003712931748,0.01192217777,0.01368765249,0.0109446672,0.01151693923,0.01368765249,0.001314300285,0.004177141804,0.03561015994,10.5908469,0.0123733522,10.41440274,0.006550311303,1.199870479,0.002170713258,1.188480048,0.008166994349,1.262131494,0.002742985288,1.250622996,0.02740091393,3.298314491,0.009510510684,3.276798617,1,1,0.3539791125,0.1360233972,0.1889654176,0.4737875565,0.01217810177,0.0432816613,0.00393701
New York,104,2019-06-11 05:00:00,0.2,0.04411031886,0.03506875836,0.036762567,0.04411031886,0.004251612911,0.01337359399,0.02120730303,0.01743012403,0.01830115608,0.02120730303,0.002186369244,0.006485610073,0.03985870595,10.37496117,0.01902093379,9.699781081,0.007347751861,1.199870479,0.00290614695,1.158795813,0.009041560496,1.257823799,0.003777178999,1.21670408,0.03073672487,3.298314491,0.01472169296,3.269901026,1,1,0.514244662,0.1487545945,0.1889654176,0.4737875565,0.01331791903,0.04681591781,0.3412075333
New York,105,2019-06-13 08:00:00,0.2,0.02831132926,0.02246268113,0.02359532113,0.02831132926,0.002731984466,0.008583574835,0.0072522021,0.005423533418,0.005713669362,0.0072522021,0.0006998224385,0.001949818098,0.0255793448,10.36291736,0.006552379662,10.36291736,0.004716008129,1.199870479,0.001538532739,1.269272273,0.005848648133,1.260371774,0.001828668682,1.337172935,0.01972775443,3.298314491,0.005302384002,3.719424959,1,1,0.2561590109,0.09878326619,0.1889654176,0.4737875565,0.00884401282,0.03122607429,0.4317587633
New York,106,2019-06-13 22:00:00,0.2,0.0502453218,0.04007950369,0.04187451275,0.0502453218,0.005220654713,0.01523363583,0.002998815768,0.002671466143,0.002836719753,0.002998815768,0.0004865160938,0.0009719381911,0.04502466709,9.624333453,0.002512299674,6.163857283,0.008370809045,1.199902244,0.0001620960156,1.057142062,0.01016581811,1.253641317,0.0003273496248,1.122535569,0.03501168597,3.298314491,0.002026877577,3.085397606,1,1,0.0931906285,0.1475271351,0.1889654176,0.4737875565,0.01320802525,0.01413909782,0.1994751733
New York,107,2019-06-16 03:00:00,0.2,0.0390360986,0.03089733411,0.03253359366,0.0390360986,0.003542728521,0.01183516572,0.0143743751,0.01152500158,0.0121374557,0.0143743751,0.001326047968,0.004359003304,0.03549337008,11.01865366,0.01304832714,10.84001141,0.006502504937,1.199870479,0.002236919407,1.184298873,0.008138764489,1.263413162,0.00284937352,1.247234111,0.02720093288,3.298314491,0.0100153718,3.297628861,1,1,0.3743013216,0.1341549552,0.1889654176,0.4737875565,0.01201082115,0.02734209638,0.03412075333
New York,108,2019-06-16 19:00:00,0.2,0.04594897481,0.03653053381,0.03829494568,0.04594897481,0.004085689692,0.01393104718,0.01186908125,0.009520673379,0.01001579876,0.01186908125,0.001146517268,0.003474546645,0.04186328511,11.24632027,0.01072256399,10.35229175,0.007654029123,1.199870479,0.00185328249,1.185035915,0.009418440995,1.257823799,0.002348407874,1.246664052,0.03201792762,3.298314491,0.008394534608,3.41600861,1,1,0.2806178036,0.1540652389,0.1889654176,0.4737875565,0.01379337817,0.02595726488,0.03018374333
New York,109,2019-06-18 07:00:00,0.2,0.04309249895,0.0342595672,0.03591429218,0.04309249895,0.003811839683,0.0130650061,0.03098245035,0.02516095569,0.02637649128,0.03098245035,0.002800118956,0.009497073598,0.03928065927,11.30490853,0.02818233139,11.06469076,0.007178206769,1.199870479,0.004605959072,1.174623646,0.008832931756,1.257823799,0.005821494663,1.231370173,0.03002749285,3.298314491,0.02148537675,3.262315494,1,1,0.7345846597,0.1478550483,0.1889654176,0.4737875565,0.01323738314,0.06813897394,0.1036745967
New York,110,2019-06-18 13:00:00,0.2,0.0325754051,0.02593784347,0.02714910124,0.0325754051,0.00341033425,0.00987637934,0.02191005277,0.01721128025,0.01802596611,0.02191005277,0.002293773574,0.006385956882,0.02916507085,9.551968431,0.01961627919,9.551968431,0.005426303859,1.199870479,0.003884086662,1.215471761,0.006637561628,1.255902602,0.004698772514,1.273005404,0.02269902576,3.298314491,0.01552409589,3.430974116,1,1,0.672594944,0.114527596,0.1889654176,0.4737875565,0.01025359422,0.06813897394,0.80708705
New York,111,2019-06-18 23:00:00,0.2,0.03376129504,0.02676236519,0.02813744953,0.03376129504,0.003725504805,0.01023592357,0.009994160091,0.007491273504,0.007902070129,0.009994160091,0.001116050438,0.002701021225,0.03003579023,9.062206816,0.008878109653,8.95493586,0.005623845505,1.199870479,0.002092089962,1.264752138,0.006998929847,1.261521349,0.002502886586,1.334106956,0.02352537147,3.298314491,0.007293138866,3.700141264,1,1,0.2995702587,0.1167509254,0.1889654176,0.4737875565,0.01045264771,0.007086730324,0.00787402
New York,112,2019-06-19 07:00:00,0.2,0.03849067436,0.02983281815,0.03128710873,0.03849067436,0.003280621809,0.01107435828,0.001594323987,0.00115761031,0.001233436533,0.001594323987,0.0001637707459,0.0003473518143,0.03521005255,11.73273745,0.001430553241,9.735096327,0.007203565632,1.230240694,0.0003608874534,1.292586966,0.008657856208,1.290212482,0.0004367136769,1.377254481,0.02741631608,3.475657314,0.001246972172,4.58994,1,1,0.05163031833,0.1317235814,0.1889654176,0.4737875565,0.01179314156,0.007086730324,0.00393701
New York,113,2019-06-19 10:00:00,0.2,0.03304976537,0.02520586807,0.02716309864,0.03304976537,0.002550284035,0.009443970807,0.001824341639,0.001094042154,0.001186545757,0.001824341639,0.0001505406728,0.000321233584,0.03049948134,12.95924882,0.001673800966,12.11859629,0.005886666735,1.216715582,0.0006377958819,1.537523208,0.007843897304,1.311193302,0.0007302994849,1.667524082,0.02360579456,3.499562424,0.001503108055,5.679174688,1,1,0.05902898295,0.1179948876,0.1889654176,0.4737875565,0.01056401898,0.007086730324,0.00393701
New York,115,2019-06-20 01:00:00,0.2,0.04457254052,0.03156443491,0.03295996116,0.04457254052,0.00374233547,0.01238510167,0.0005446749873,0.0002756563225,0.0003256843591,0.0005446749873,6.456144376e-05,8.278078811e-05,0.04083020505,11.91035408,0.0004801135435,8.436536663,0.01161257936,1.352323818,0.0002189906282,1.672401428,0.01300810561,1.412112735,0.0002690186648,1.975920532,0.03218743885,3.5988837,0.0004618941992,6.579727008,1,1,0.01889311455,0.1517437935,0.2131626348,0.5339913536,0.01727254137,0.00338160594,0.00787402
New York,116,2019-06-20 04:00:00,0.2,0.0417487973,0.02926679436,0.03026131419,0.0417487973,0.002521518008,0.01145415833,0.0008288334366,0.0003823023293,0.0004099843783,0.0008288334366,6.162365315e-05,0.0001051762913,0.03922727929,16.55700937,0.0007672097835,13.44992376,0.01148748311,1.379609525,0.0004188490583,2.021621995,0.01248200294,1.426490267,0.0004465311073,2.168005196,0.03029463898,3.644859458,0.0007236571453,7.88042083,1,1,0.02443910888,0.145082664,0.1918391509,0.4791551984,0.01333610387,0.00338160594,0.01181103
New York,117,2019-06-20 07:00:00,0.2,0.03597347036,0.02520314206,0.02649917022,0.03597347036,0.002616125254,0.01000361522,0.0007889184085,0.0003311369432,0.0003849086183,0.0007889184085,7.494203691e-05,9.221876443e-05,0.03335734511,13.75066821,0.0007139763716,10.52704785,0.009474300147,1.357531956,0.0004040097902,2.049625212,0.0107703283,1.427340697,0.0004577814653,2.382453618,0.02596985514,3.596046985,0.0006966996441,8.554857717,1,1,0.02864635885,0.1233006801,0.1889654176,0.4737875565,0.01103904373,0.00338160594,0.02362206
New York,119,2019-06-20 21:00:00,0.2,0.04141582958,0.02771605088,0.02882893901,0.04141582958,0.002490301519,0.01010821676,0.0005136923258,0.0001831674531,0.0002037569714,0.0005136923258,1.872595225e-05,7.179534278e-05,0.03892552806,16.63084942,0.0004949663736,27.43210701,0.01258689057,1.436606098,0.0003099353545,2.521103069,0.0136997787,1.49429043,0.0003305248727,2.804495652,0.03130761283,4.097243914,0.000441896983,7.154953315,1,1,0.01783321113,0.1276266689,0.301990445,0.6747150476,0.02600489068,0.009006987358,0.03805776333
New York,120,2019-06-21 04:00:00,0.2,0.03603904124,0.02805066441,0.02934731995,0.03603904124,0.003102584451,0.01021059681,0.001724731368,0.001349773663,0.001427220439,0.001724731368,0.000174459765,0.000409072256,0.03293645679,11.61581314,0.001550271603,9.886126855,0.006691721288,1.228018139,0.0002975109288,1.208454784,0.007988376822,1.284783872,0.0003749577043,1.277793021,0.02582844443,3.529572455,0.001315659112,4.216202254,1,1,0.05966038473,0.1261122136,0.1972551994,0.4920405068,0.01224014226,0.009006987358,0.48031522
New York,121,2019-06-25 07:00:00,0.2,0.03572834579,0.02836295424,0.02977683544,0.03572834579,0.003519589885,0.01083230416,0.01898081961,0.01510350365,0.01585844824,0.01898081961,0.001879291799,0.005680480003,0.0322087559,10.15128096,0.01710152781,10.09998533,0.005951510351,1.199870479,0.003122371368,1.196890094,0.007365391552,1.259683511,0.003877315959,1.256716326,0.02489604163,3.298314491,0.0133003396,3.341411218,1,1,0.5339519264,0.1237967923,0.1889654176,0.4737875565,0.01108346039,0.04783041442,0.4973755967
New York,122,2019-06-29 18:00:00,0.2,0.03092967792,0.02483404797,0.02577751388,0.03092967792,0.002761109827,0.009377419287,0.01289730056,0.01010105954,0.01049447338,0.01289730056,0.001151349309,0.003682034437,0.0281685681,11.20190063,0.01174595125,11.20190063,0.005152164038,1.199870479,0.00240282718,1.228961196,0.006095629952,1.245454545,0.002796241023,1.276826506,0.02155225864,3.298314491,0.009215266123,3.502764784,1,1,0.4169878714,0.10857205,0.1889654176,0.4737875565,0.009720397386,0.03686080824,0.04986879333
New York,123,2019-06-30 15:00:00,0.2,0.03312844775,0.02627853765,0.02761001987,0.03312844775,0.00313634345,0.01004405367,0.009042790804,0.0070933828,0.007456826183,0.009042790804,0.0008561010139,0.002652776317,0.0299921043,10.56276147,0.00818668979,10.56276147,0.005518427886,1.199870479,0.001585964622,1.21268628,0.0068499101,1.260665574,0.001949408005,1.274820641,0.02308439409,3.298314491,0.006390014487,3.408802599,1,1,0.2729615004,0.1165328165,0.1889654176,0.4737875565,0.01043312053,0.02021357153,0.04724412
