model_id,family,description,n_features,n_cities,n_events,mean_city_spearman,mean_event_spearman,median_event_spearman,mean_event_top_1pct_value_capture,median_event_top_1pct_value_capture,mean_event_top_1pct_ndcg,median_event_top_1pct_ndcg,mean_event_top_1pct_precision,median_event_top_1pct_precision,mean_event_top_1pct_regret,median_event_top_1pct_regret,mean_event_top_5pct_value_capture,median_event_top_5pct_value_capture,mean_event_top_5pct_ndcg,median_event_top_5pct_ndcg,mean_event_top_5pct_precision,median_event_top_5pct_precision,mean_event_top_5pct_regret,median_event_top_5pct_regret,mean_event_top_10pct_value_capture,median_event_top_10pct_value_capture,mean_event_top_10pct_ndcg,median_event_top_10pct_ndcg,mean_event_top_10pct_precision,median_event_top_10pct_precision,mean_event_top_10pct_regret,median_event_top_10pct_regret
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,7,7,105,0.668135588,0.6815912033,0.7385720154,0.6628498926,0.6532016262,0.6576774253,0.652970629,0.175314445,0.1666666667,0.3371501074,0.3467983738,0.7296970228,0.7711249637,0.7111299634,0.7486961498,0.3160227836,0.3333333333,0.2703029772,0.2288750363,0.7914284891,0.8193016637,0.7623639082,0.8060147941,0.4112123833,0.425,0.2085715109,0.1806983363
M2_deficit_plus_exposure,additive_ladder,deficit plus OD exposure,10,7,105,0.7324824066,0.81438584,0.8454566747,0.7502352821,0.788635818,0.7472463911,0.7983956232,0.2764240909,0.2857142857,0.2497647179,0.211364182,0.8349786033,0.8533593632,0.8141257228,0.842191813,0.4846515869,0.5333333333,0.1650213967,0.1466406368,0.8753993425,0.8890992278,0.850877023,0.8770346901,0.5458720316,0.5916666667,0.1246006575,0.1109007722
M3_add_structure,additive_ladder,add static structural leverage,12,7,105,0.7295400366,0.8084592075,0.8349591299,0.7446307537,0.7855022839,0.7398640297,0.7829519712,0.2629975934,0.25,0.2553692463,0.2144977161,0.8328665036,0.8546777898,0.8098523353,0.8358018671,0.4774826196,0.5333333333,0.1671334964,0.1453222102,0.8782815948,0.8968573076,0.8509390941,0.8758761967,0.5478199092,0.6,0.1217184052,0.1031426924
M4_add_substitution,additive_ladder,add substitution scarcity proxies,14,7,105,0.7302402139,0.8076748763,0.8344873912,0.742288528,0.7822669935,0.738209341,0.7731801508,0.2596457898,0.25,0.257711472,0.2177330065,0.8268235943,0.8533593632,0.8040759299,0.8231032577,0.4624764872,0.5333333333,0.1731764057,0.1466406368,0.8665485387,0.8822101541,0.8407422185,0.8698014239,0.5207307237,0.5789473684,0.1334514613,0.1177898459
M5_full_additive,additive_ladder,"add time window, feasibility, intervention, and event context",30,7,105,0.941870007,0.939229673,0.95764014,0.9363491181,0.9877941,0.9210194054,0.9906792026,0.7172629877,0.75,0.06365088191,0.0122059,0.9624269436,0.9776703195,0.9515042799,0.9696029144,0.7874287634,0.8524590164,0.03757305642,0.02232968048,0.9653451765,0.9781296348,0.9573349194,0.9699948772,0.7745331448,0.8315789474,0.03465482347,0.02187036517
M6_full_interaction,interaction_ablation,full additive model plus explicit pairwise and triple interaction terms,39,7,105,0.9366655306,0.9288455218,0.9471996269,0.9332263891,0.9784355159,0.933387742,0.978117406,0.6918279164,0.6666666667,0.0667736109,0.02156448408,0.9510849329,0.9735656722,0.947242146,0.9790732525,0.7515857132,0.85,0.04891506709,0.02643432783,0.9595002164,0.9831189709,0.9546865802,0.9799031987,0.7569725967,0.841025641,0.04049978358,0.01688102913
M7_factorized_low_dim,factorized_law,low-dimensional interpretable activated components only,7,7,105,0.6143286783,0.8832193923,0.9132157908,0.929273388,0.9571506357,0.932757093,0.9717899029,0.6356914462,0.75,0.07072661198,0.04284936434,0.9374546558,0.9575184368,0.9371917168,0.9634544686,0.697636322,0.746031746,0.06254534418,0.04248156318,0.9413333961,0.9610690704,0.9400875608,0.9650644334,0.6945124961,0.7323943662,0.05866660389,0.03893092956
M8_factorized_interaction,factorized_law,low-dimensional activated components plus explicit interactions,12,7,105,0.593121951,0.8613135299,0.9081861584,0.9313480451,0.9572003595,0.9210209304,0.9716651654,0.644947662,0.7692307692,0.06865195495,0.04279964047,0.9426195719,0.966379069,0.9360580865,0.9683146544,0.7250003241,0.8166666667,0.05738042811,0.03362093103,0.9434666661,0.9632751585,0.9387881851,0.9660817242,0.7176645837,0.7532467532,0.05653333386,0.03672484145
