model_id,family,description,heldout_city,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Dallas,Dallas,64,1200,8.220644287,0.7736992692,0.7272364842,0.718631459,0.1666666667,0.2727635158,0.789927811,0.7608909393,0.2666666667,0.210072189,0.8433988216,0.8099305579,0.425,0.1566011784
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Houston,Houston,52,1200,54.59604745,0.3548097335,0.4570755882,0.4569744632,0,0.5429244118,0.5062999789,0.493664459,0,0.4937000211,0.5835138907,0.5526854404,0,0.4164861093
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Houston,Houston,60,1200,10.67289199,0.8393112059,0.3947961551,0.3863401248,0,0.6052038449,0.5779474545,0.5311204953,0,0.4220525455,0.7739601831,0.6877773668,0.375,0.2260398169
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Houston,Houston,61,1200,13.64904529,0.8461324253,0.3806377546,0.3766401662,0,0.6193622454,0.5734411376,0.5270277991,0,0.4265588624,0.782526892,0.6919852537,0.3833333333,0.217473108
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Houston,Houston,62,1200,12.02888271,0.8395455395,0.4221003005,0.4095309163,0,0.5778996995,0.5806497078,0.537421591,0,0.4193502922,0.8026311594,0.7105673485,0.4083333333,0.1973688406
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,98,2833,167.6548909,0.4990045359,0.6254526835,0.620779966,0.2413793103,0.3745473165,0.6835856474,0.6711530166,0.2816901408,0.3164143526,0.7004011893,0.6876686171,0.2992957746,0.2995988107
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,99,3324,51.99770592,0.3202976982,0.3106589924,0.297776783,0,0.6893410076,0.3853581884,0.3648731677,0,0.6146418116,0.5343120899,0.483457452,0.1621621622,0.4656879101
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,100,3667,60.65644053,0.4671597226,0.649792998,0.6706267828,0.2162162162,0.350207002,0.7342931355,0.7270230479,0.3858695652,0.2657068645,0.7447245916,0.7372187151,0.4005449591,0.2552754084
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,101,2057,21.98153524,0.7625033191,0.8388590631,0.8505051491,0.1904761905,0.1611409369,0.9164347717,0.9074001127,0.7087378641,0.08356522828,0.9257649563,0.9172738139,0.6650485437,0.07423504375
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,102,1960,9.344483791,0.7874990829,0.850553908,0.8700893594,0.3,0.149446092,0.9135356632,0.9111156305,0.6836734694,0.08646433684,0.9339384439,0.927002842,0.6836734694,0.06606155613
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,103,2050,8.523889894,0.7706679866,0.8273135464,0.8425537655,0.2857142857,0.1726864536,0.9078250887,0.8984660751,0.6990291262,0.09217491134,0.9233157045,0.9130985795,0.6634146341,0.07668429546
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,104,2311,6.545711907,0.7504086438,0.8626266736,0.8641876823,0.4166666667,0.1373733264,0.9141370923,0.9051933703,0.7155172414,0.08586290768,0.917942367,0.9110027881,0.6422413793,0.08205763304
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,105,2026,11.70624874,0.788474534,0.9027227793,0.8947022766,0.4761904762,0.09727722069,0.895207575,0.891408972,0.6470588235,0.104792425,0.9255084203,0.9164505344,0.6896551724,0.0744915797
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,106,3249,47.71661125,0.5640969287,0.3507827006,0.3506570788,0,0.6492172994,0.3181487029,0.3217084253,0,0.6818512971,0.6397191141,0.5679534253,0.3292307692,0.3602808859
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,107,2148,8.438926262,0.7469103019,0.7934674179,0.7707334118,0.3181818182,0.2065325821,0.90407999,0.8748675543,0.712962963,0.09592000995,0.914458707,0.8923137257,0.6511627907,0.08554129295
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,108,2346,12.14497868,0.7385720154,0.8264720839,0.8357749387,0.375,0.1735279161,0.9068020306,0.8955087578,0.7118644068,0.09319796943,0.9116213143,0.9029745831,0.6382978723,0.08837868573
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,109,2181,4.356316252,0.7483521636,0.8448002729,0.8532258827,0.3636363636,0.1551997271,0.9146972674,0.904075458,0.7090909091,0.08530273259,0.9177121243,0.9098388711,0.6484018265,0.08228787574
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,110,1947,4.297576751,0.7861935759,0.8550219959,0.8611565078,0.3,0.1449780041,0.9054958334,0.9003237521,0.6428571429,0.09450416664,0.9378155746,0.9264409914,0.6923076923,0.06218442536
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,111,2098,10.32711235,0.7637561906,0.8629726223,0.869530591,0.3333333333,0.1370273777,0.9239762538,0.9158810283,0.7047619048,0.07602374616,0.9307090985,0.9236948002,0.6857142857,0.06929090149
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,112,1462,41.73852972,0.8405832465,0.891588481,0.8773401982,0.3333333333,0.108411519,0.9113476863,0.9006297802,0.6216216216,0.08865231374,0.9384316607,0.9240771838,0.7278911565,0.0615683393
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,113,1360,33.97658186,0.8479592214,0.8907933223,0.905430804,0.3571428571,0.1092066777,0.9179429851,0.9175506684,0.6323529412,0.08205701492,0.93942998,0.9326231544,0.7279411765,0.06057001995
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,115,1320,83.78960429,0.6994372367,0.8136696112,0.793903324,0.2142857143,0.1863303888,0.8252367284,0.8122451403,0.4242424242,0.1747632716,0.8107387783,0.8060147941,0.4015151515,0.1892612217
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,116,1230,70.27419101,0.7743882984,0.8715486804,0.8559582508,0.2307692308,0.1284513196,0.8597706944,0.8551534418,0.5322580645,0.1402293056,0.8910757022,0.8797546731,0.6504065041,0.1089242978
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,117,1284,65.59132311,0.8514798806,0.8697352314,0.8751836618,0.3076923077,0.1302647686,0.9111895286,0.9044048637,0.6307692308,0.08881047136,0.9325669922,0.9216540439,0.7131782946,0.06743300783
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,119,2182,59.98645777,0.4935733374,0.4080367543,0.3867559406,0,0.5919632457,0.5161215873,0.4809471379,0.08181818182,0.4838784127,0.5354648771,0.5061270147,0.08675799087,0.4645351229
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,120,1439,32.79672496,0.727562142,0.873118448,0.8801509427,0.2,0.126881552,0.8391087993,0.847677365,0.5277777778,0.1608912007,0.8646949565,0.8643233122,0.5416666667,0.1353050435
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,121,2076,5.721431884,0.7608742865,0.8287623847,0.8434712476,0.2857142857,0.1712376153,0.8885918123,0.883523245,0.6634615385,0.1114081877,0.9187567284,0.9083150911,0.6682692308,0.08124327163
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,122,1959,6.943060282,0.790106915,0.850553908,0.8700893594,0.3,0.149446092,0.9081814691,0.9070382691,0.6632653061,0.0918185309,0.9363181355,0.9284830246,0.6836734694,0.0636818645
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,New York,New York,123,1945,10.55420474,0.7899823072,0.8471375794,0.8561024325,0.3,0.1528624206,0.9054958334,0.9001804596,0.6428571429,0.09450416662,0.9378155746,0.9262594909,0.6923076923,0.06218442535
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,640,1286,333.5612098,0.8121248968,0.6053939575,0.6229373718,0,0.3946060425,0.77560304,0.742988456,0.3538461538,0.22439696,0.8501536475,0.8079056215,0.4496124031,0.1498463525
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,641,1200,609.6209153,0.8238473125,0.5969622765,0.6158226837,0,0.4030377235,0.7771915959,0.7394932267,0.3666666667,0.2228084041,0.8528619941,0.8073890962,0.425,0.1471380059
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,642,1200,690.1435943,0.8118381525,0.6306570232,0.6492188118,0,0.3693429768,0.7648339791,0.7369302986,0.3666666667,0.2351660209,0.8441381076,0.8039977455,0.425,0.1558618924
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,643,1265,138.0021825,0.8196127232,0.6100959261,0.6264120687,0,0.3899040739,0.7879069893,0.7513979812,0.375,0.2120930107,0.8639045782,0.8184705415,0.4645669291,0.1360954218
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,644,1925,44.19607821,0.6337116732,0.3641458993,0.3633767528,0,0.6358541007,0.5515808934,0.5036448169,0.09278350515,0.4484191066,0.6547386771,0.5936002438,0.1243523316,0.3452613229
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,645,2307,62.95283571,0.5928383176,0.3741245812,0.3493022988,0,0.6258754188,0.5413992053,0.4890791701,0.0775862069,0.4586007947,0.6583226305,0.5914048347,0.1558441558,0.3416773695
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,646,1200,140.4955235,0.8288865625,0.6028728724,0.6130665042,0,0.3971271276,0.774791216,0.7366780937,0.35,0.225208784,0.8477041995,0.8026498231,0.425,0.1522958005
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,647,1200,253.678079,0.8131839229,0.6348761959,0.6452760961,0,0.3651238041,0.7705825085,0.7389351972,0.3666666667,0.2294174915,0.8404903667,0.8007039031,0.4166666667,0.1595096333
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,648,1764,55.41184987,0.6656356142,0.3249123814,0.3288096101,0,0.6750876186,0.5554549309,0.5010794415,0.1011235955,0.4445450691,0.6474145248,0.584680316,0.1299435028,0.3525854752
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,649,1768,62.06591403,0.6579706262,0.3693187118,0.3643427031,0,0.6306812882,0.5512085107,0.5033386367,0.1011235955,0.4487914893,0.667672822,0.60294404,0.1525423729,0.332327178
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,650,1368,144.1344109,0.7778432419,0.6262124589,0.6385704041,0,0.3737875411,0.7783925358,0.7485969658,0.3623188406,0.2216074642,0.8399737247,0.8032870696,0.4306569343,0.1600262753
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,651,1705,48.16895975,0.6548024831,0.3557060598,0.34527971,0,0.6442939402,0.5434464518,0.4930975129,0.1046511628,0.4565535482,0.6516708673,0.5874713153,0.1461988304,0.3483291327
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,652,1898,55.74681261,0.6195925067,0.3827694673,0.3707915226,0,0.6172305327,0.5542502711,0.507511034,0.09473684211,0.4457497289,0.6662881606,0.6036115949,0.1421052632,0.3337118394
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,653,2136,140.5924093,0.6900249142,0.6198028446,0.6010548933,0,0.3801971554,0.7961619382,0.7510364466,0.3644859813,0.2038380618,0.8770707094,0.8256965078,0.5186915888,0.1229292906
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,654,2425,89.14410741,0.5785309424,0.384696543,0.3729395929,0,0.615303457,0.5447657372,0.4985447318,0.08196721311,0.4552342628,0.6341071978,0.5790340541,0.1111111111,0.3658928022
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,655,2041,77.50686962,0.532483521,0.2759126472,0.2408061646,0,0.7240873528,0.431651277,0.3780334214,0.02912621359,0.568348723,0.5574245566,0.489371629,0.0487804878,0.4425754434
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,656,1966,31.08141769,0.6552002695,0.3613986599,0.3502657753,0,0.6386013401,0.5550090991,0.5038183525,0.09090909091,0.4449909009,0.6831400426,0.613338576,0.1675126904,0.3168599574
M1_deficit_only,additive_ladder,deficit and passive remaining-loss features only,Philadelphia,Philadelphia,657,2060,92.34449849,0.4581891471,0.5881618621,0.592408738,0,0.4118381379,0.6482930911,0.6323904868,0.07766990291,0.3517069089,0.7145764166,0.6867143625,0.3689320388,0.2854235834
