city,event_id,event_start,event_total_precip,event_peak_precip,event_peak_positive_abnormal_deficit,footprint_available,n_units,n_footprint_zones,footprint_signal_total,footprint_zone_hhi,footprint_effective_zone_count,footprint_gini,footprint_top_1pct_zone_share,footprint_top_5pct_zone_share,footprint_top_10pct_zone_share,template_top_5pct_captures_footprint_share,footprint_top_5pct_template_mass,footprint_template_cosine,footprint_template_spearman,footprint_template_pearson,top10_footprint_template_jaccard,top20_footprint_template_jaccard,top5pct_footprint_template_jaccard,mean_mapping_distance_km,max_mapping_distance_km
New York,117,2019-06-20 07:00:00,0.02362206,0.02362206,0.0033816059403336,True,1940,1453,1684.7080930795094,0.017758388352209272,56.31141633838595,0.8257647202781118,0.458954757193699,0.6329068952187282,0.7280096431151537,0.04832273384201109,0.04989205227902734,0.16949291116362156,0.14078632154367662,-0.008420060809153635,0.0,0.0,0.021052631578947368,0.3474039049157999,9.16468289383919
New York,119,2019-06-20 21:00:00,0.0380577633333333,0.0301837433333333,0.0090069873575401,True,1940,1458,1569.3520724278608,0.015900629716029374,62.89059099287767,0.8245289788604251,0.4467168088707368,0.6290392291737381,0.7287405489387819,0.052468580051811875,0.049926249871321514,0.1795826924483041,0.16228820440790598,-0.001568665719874598,0.0,0.0,0.026455026455026454,0.34603099213093114,9.461484762941314
New York,120,2019-06-21 04:00:00,0.4803152199999999,0.2034121833333333,0.0090069873575401,True,1940,1459,2569.6600166856356,0.014470774533101362,69.10480138520138,0.8295815324502949,0.42631892700805263,0.6323029747717548,0.7387749049511997,0.05297747368300078,0.050306947074615936,0.18835026459573165,0.1620407200699443,1.3982853397332277e-05,0.0,0.0,0.0374331550802139,0.34508505409414847,9.455881526936295
New York,121,2019-06-25 07:00:00,0.4973755966666666,0.46063017,0.0478304144212824,True,1940,1457,3115.8359953507515,0.01015866070329025,98.43817302374453,0.7534707798650566,0.3551214385632962,0.519208141301057,0.6190391346526565,0.05132693578666091,0.049806495874299736,0.2246351886477261,0.11538054278616902,-0.0026095438647452817,0.0,0.0,0.021052631578947368,0.3437990773949321,8.620554914120863
New York,122,2019-06-29 18:00:00,0.0498687933333333,0.0459317833333333,0.0368608082401553,True,1940,1457,1842.418631010627,0.009460439390672613,105.70333561736423,0.7542808120344324,0.35991563217638295,0.5173780564881412,0.6179360168620713,0.06941052748235432,0.05007254878818181,0.23347444442862728,0.13151201551351144,0.008509128995685377,0.0,0.0,0.026455026455026454,0.34559470766187717,8.839271044833954
New York,123,2019-06-30 15:00:00,0.0472441199999999,0.0367454266666666,0.0202135715285449,True,1940,1455,1943.1820367275607,0.010035073733024532,99.65048853692916,0.7605767615395533,0.36458898019139147,0.5292332253986798,0.6300660700653027,0.07869013345662326,0.05089479685088881,0.22739618127360522,0.13696815209937668,0.019571564647951015,0.0,0.0,0.05434782608695652,0.3458258870443401,8.986399207397557
Chicago,145,2019-07-02 20:00:00,1.16141795,0.7716539600000001,0.0250118564281655,True,882,814,1126.0682484085212,0.009586754127732374,104.31059216458046,0.6709761537521808,0.231917875877526,0.4468138799143683,0.5635556396553567,0.08548725662749436,0.05326605975397887,0.3522741991521746,0.2971336687347864,0.14229554492479057,0.0,0.0,0.08433734939759036,0.5401019378769614,6.7441815516482295
Chicago,146,2019-07-02 23:00:00,0.0393701,0.0393701,0.002347054095767,True,882,814,828.0241200583501,0.009433479903235448,106.00542008437681,0.6615778189070154,0.22461681312885962,0.43352605608876116,0.5471670461059569,0.08284310918494665,0.05326053380302996,0.35501366612398677,0.27262813891817467,0.1418851440212198,0.0,0.0,0.08433734939759036,0.5378624946118687,6.787997147425476
Chicago,147,2019-07-03 02:00:00,0.0314960799999999,0.01968505,0.0006227181642452,True,882,813,1066.3491590038373,0.008601816393234506,116.25451582371826,0.6570983395309733,0.21023104801340003,0.41978841598585426,0.5411374892397786,0.07851813602598982,0.05295671246017815,0.3710585722764587,0.2596265545910283,0.13832136350475674,0.0,0.0,0.08433734939759036,0.5376043479865921,6.7588680017255784
Chicago,149,2019-07-13 20:00:00,0.14173236,0.14173236,0.0027008348000933,True,882,814,732.9384503715944,0.00703425704569228,142.1614242277927,0.6284833632253359,0.1907986062476809,0.41416803427321736,0.5271468900859225,0.11594182302104097,0.05481631708242926,0.41363971536530614,0.31043948708129404,0.20822538038279925,0.05263157894736842,0.08108108108108109,0.16883116883116883,0.5413688178536264,7.048896382961098
