city,top_k_zones,event_id_a,event_id_b,jaccard,intersection_count,union_count
New York,20,106,119,0.6,15,25
New York,20,106,120,0.6666666666666666,16,24
New York,20,106,121,0.8181818181818182,18,22
New York,20,106,122,0.8181818181818182,18,22
New York,20,106,123,0.9047619047619048,19,21
New York,20,107,108,0.9047619047619048,19,21
New York,20,107,109,0.9047619047619048,19,21
New York,20,107,110,0.9047619047619048,19,21
New York,20,107,111,0.8181818181818182,18,22
New York,20,107,112,0.9047619047619048,19,21
New York,20,107,113,1.0,20,20
New York,20,107,115,1.0,20,20
New York,20,107,116,0.9047619047619048,19,21
New York,20,107,117,0.9047619047619048,19,21
New York,20,107,119,0.6,15,25
New York,20,107,120,0.7391304347826086,17,23
New York,20,107,121,0.7391304347826086,17,23
New York,20,107,122,0.7391304347826086,17,23
New York,20,107,123,0.8181818181818182,18,22
New York,20,108,109,0.9047619047619048,19,21
New York,20,108,110,0.9047619047619048,19,21
New York,20,108,111,0.9047619047619048,19,21
New York,20,108,112,0.8181818181818182,18,22
New York,20,108,113,0.9047619047619048,19,21
New York,20,108,115,0.9047619047619048,19,21
New York,20,108,116,0.8181818181818182,18,22
New York,20,108,117,0.8181818181818182,18,22
New York,20,108,119,0.6,15,25
New York,20,108,120,0.6666666666666666,16,24
New York,20,108,121,0.8181818181818182,18,22
New York,20,108,122,0.8181818181818182,18,22
New York,20,108,123,0.9047619047619048,19,21
New York,20,109,110,0.9047619047619048,19,21
New York,20,109,111,0.9047619047619048,19,21
New York,20,109,112,0.8181818181818182,18,22
New York,20,109,113,0.9047619047619048,19,21
New York,20,109,115,0.9047619047619048,19,21
New York,20,109,116,0.8181818181818182,18,22
New York,20,109,117,0.8181818181818182,18,22
New York,20,109,119,0.6,15,25
New York,20,109,120,0.7391304347826086,17,23
New York,20,109,121,0.8181818181818182,18,22
New York,20,109,122,0.8181818181818182,18,22
New York,20,109,123,0.9047619047619048,19,21
New York,20,110,111,0.8181818181818182,18,22
New York,20,110,112,0.8181818181818182,18,22
New York,20,110,113,0.9047619047619048,19,21
New York,20,110,115,0.9047619047619048,19,21
New York,20,110,116,0.8181818181818182,18,22
New York,20,110,117,0.8181818181818182,18,22
New York,20,110,119,0.6,15,25
New York,20,110,120,0.7391304347826086,17,23
New York,20,110,121,0.8181818181818182,18,22
New York,20,110,122,0.8181818181818182,18,22
New York,20,110,123,0.8181818181818182,18,22
New York,20,111,112,0.8181818181818182,18,22
New York,20,111,113,0.8181818181818182,18,22
New York,20,111,115,0.8181818181818182,18,22
New York,20,111,116,0.7391304347826086,17,23
New York,20,111,117,0.7391304347826086,17,23
New York,20,111,119,0.6,15,25
New York,20,111,120,0.6666666666666666,16,24
New York,20,111,121,0.8181818181818182,18,22
New York,20,111,122,0.8181818181818182,18,22
New York,20,111,123,1.0,20,20
New York,20,112,113,0.9047619047619048,19,21
New York,20,112,115,0.9047619047619048,19,21
New York,20,112,116,0.9047619047619048,19,21
New York,20,112,117,0.9047619047619048,19,21
New York,20,112,119,0.6,15,25
New York,20,112,120,0.7391304347826086,17,23
New York,20,112,121,0.6666666666666666,16,24
New York,20,112,122,0.6666666666666666,16,24
New York,20,112,123,0.8181818181818182,18,22
New York,20,113,115,1.0,20,20
New York,20,113,116,0.9047619047619048,19,21
New York,20,113,117,0.9047619047619048,19,21
New York,20,113,119,0.6,15,25
New York,20,113,120,0.7391304347826086,17,23
New York,20,113,121,0.7391304347826086,17,23
New York,20,113,122,0.7391304347826086,17,23
New York,20,113,123,0.8181818181818182,18,22
New York,20,115,116,0.9047619047619048,19,21
New York,20,115,117,0.9047619047619048,19,21
New York,20,115,119,0.6,15,25
New York,20,115,120,0.7391304347826086,17,23
New York,20,115,121,0.7391304347826086,17,23
New York,20,115,122,0.7391304347826086,17,23
New York,20,115,123,0.8181818181818182,18,22
New York,20,116,117,1.0,20,20
New York,20,116,119,0.6666666666666666,16,24
New York,20,116,120,0.8181818181818182,18,22
New York,20,116,121,0.6666666666666666,16,24
New York,20,116,122,0.6666666666666666,16,24
New York,20,116,123,0.7391304347826086,17,23
New York,20,117,119,0.6666666666666666,16,24
New York,20,117,120,0.8181818181818182,18,22
New York,20,117,121,0.6666666666666666,16,24
New York,20,117,122,0.6666666666666666,16,24
New York,20,117,123,0.7391304347826086,17,23
New York,20,119,120,0.8181818181818182,18,22
New York,20,119,121,0.6666666666666666,16,24
New York,20,119,122,0.6,15,25
New York,20,119,123,0.6,15,25
New York,20,120,121,0.7391304347826086,17,23
New York,20,120,122,0.6666666666666666,16,24
New York,20,120,123,0.6666666666666666,16,24
New York,20,121,122,0.8181818181818182,18,22
New York,20,121,123,0.8181818181818182,18,22
New York,20,122,123,0.8181818181818182,18,22
Philadelphia,10,640,641,0.8181818181818182,9,11
Philadelphia,10,640,642,0.8181818181818182,9,11
Philadelphia,10,640,643,0.8181818181818182,9,11
Philadelphia,10,640,644,0.6666666666666666,8,12
Philadelphia,10,640,645,0.8181818181818182,9,11
Philadelphia,10,640,646,0.8181818181818182,9,11
Philadelphia,10,640,647,0.6666666666666666,8,12
Philadelphia,10,640,648,0.6666666666666666,8,12
Philadelphia,10,640,649,0.6666666666666666,8,12
Philadelphia,10,640,650,0.8181818181818182,9,11
Philadelphia,10,640,651,0.6666666666666666,8,12
Philadelphia,10,640,652,0.8181818181818182,9,11
Philadelphia,10,640,653,0.6666666666666666,8,12
Philadelphia,10,640,654,0.6666666666666666,8,12
Philadelphia,10,640,655,0.8181818181818182,9,11
Philadelphia,10,640,656,0.5384615384615384,7,13
Philadelphia,10,640,657,0.8181818181818182,9,11
Philadelphia,10,640,658,0.8181818181818182,9,11
Philadelphia,10,640,659,0.6666666666666666,8,12
Philadelphia,10,641,642,0.6666666666666666,8,12
Philadelphia,10,641,643,0.6666666666666666,8,12
Philadelphia,10,641,644,0.6666666666666666,8,12
Philadelphia,10,641,645,0.6666666666666666,8,12
Philadelphia,10,641,646,0.8181818181818182,9,11
Philadelphia,10,641,647,0.8181818181818182,9,11
Philadelphia,10,641,648,0.6666666666666666,8,12
Philadelphia,10,641,649,0.6666666666666666,8,12
Philadelphia,10,641,650,0.6666666666666666,8,12
Philadelphia,10,641,651,0.5384615384615384,7,13
Philadelphia,10,641,652,0.6666666666666666,8,12
Philadelphia,10,641,653,0.6666666666666666,8,12
Philadelphia,10,641,654,0.6666666666666666,8,12
Philadelphia,10,641,655,0.8181818181818182,9,11
Philadelphia,10,641,656,0.5384615384615384,7,13
Philadelphia,10,641,657,0.8181818181818182,9,11
Philadelphia,10,641,658,0.8181818181818182,9,11
Philadelphia,10,641,659,0.6666666666666666,8,12
Philadelphia,10,642,643,0.6666666666666666,8,12
Philadelphia,10,642,644,0.5384615384615384,7,13
Philadelphia,10,642,645,0.8181818181818182,9,11
Philadelphia,10,642,646,0.6666666666666666,8,12
Philadelphia,10,642,647,0.5384615384615384,7,13
Philadelphia,10,642,648,0.6666666666666666,8,12
Philadelphia,10,642,649,0.6666666666666666,8,12
Philadelphia,10,642,650,0.6666666666666666,8,12
Philadelphia,10,642,651,0.6666666666666666,8,12
Philadelphia,10,642,652,0.6666666666666666,8,12
Philadelphia,10,642,653,0.5384615384615384,7,13
Philadelphia,10,642,654,0.6666666666666666,8,12
Philadelphia,10,642,655,0.6666666666666666,8,12
Philadelphia,10,642,656,0.42857142857142855,6,14
Philadelphia,10,642,657,0.6666666666666666,8,12
Philadelphia,10,642,658,0.6666666666666666,8,12
Philadelphia,10,642,659,0.5384615384615384,7,13
Philadelphia,10,643,644,0.6666666666666666,8,12
Philadelphia,10,643,645,0.8181818181818182,9,11
Philadelphia,10,643,646,0.6666666666666666,8,12
Philadelphia,10,643,647,0.6666666666666666,8,12
Philadelphia,10,643,648,0.5384615384615384,7,13
Philadelphia,10,643,649,0.5384615384615384,7,13
Philadelphia,10,643,650,0.8181818181818182,9,11
Philadelphia,10,643,651,0.6666666666666666,8,12
Philadelphia,10,643,652,0.6666666666666666,8,12
Philadelphia,10,643,653,0.6666666666666666,8,12
Philadelphia,10,643,654,0.6666666666666666,8,12
Philadelphia,10,643,655,0.8181818181818182,9,11
Philadelphia,10,643,656,0.5384615384615384,7,13
Philadelphia,10,643,657,0.8181818181818182,9,11
Philadelphia,10,643,658,0.8181818181818182,9,11
Philadelphia,10,643,659,0.6666666666666666,8,12
Philadelphia,10,644,645,0.6666666666666666,8,12
Philadelphia,10,644,646,0.6666666666666666,8,12
Philadelphia,10,644,647,0.8181818181818182,9,11
Philadelphia,10,644,648,0.5384615384615384,7,13
Philadelphia,10,644,649,0.5384615384615384,7,13
Philadelphia,10,644,650,0.6666666666666666,8,12
Philadelphia,10,644,651,0.6666666666666666,8,12
Philadelphia,10,644,652,0.6666666666666666,8,12
Philadelphia,10,644,653,0.6666666666666666,8,12
Philadelphia,10,644,654,0.6666666666666666,8,12
Philadelphia,10,644,655,0.8181818181818182,9,11
Philadelphia,10,644,656,0.5384615384615384,7,13
Philadelphia,10,644,657,0.8181818181818182,9,11
Philadelphia,10,644,658,0.8181818181818182,9,11
Philadelphia,10,644,659,0.8181818181818182,9,11
Philadelphia,10,645,646,0.6666666666666666,8,12
Philadelphia,10,645,647,0.6666666666666666,8,12
Philadelphia,10,645,648,0.6666666666666666,8,12
Philadelphia,10,645,649,0.6666666666666666,8,12
Philadelphia,10,645,650,0.8181818181818182,9,11
Philadelphia,10,645,651,0.8181818181818182,9,11
Philadelphia,10,645,652,0.6666666666666666,8,12
Philadelphia,10,645,653,0.6666666666666666,8,12
Philadelphia,10,645,654,0.8181818181818182,9,11
Philadelphia,10,645,655,0.8181818181818182,9,11
Philadelphia,10,645,656,0.5384615384615384,7,13
Philadelphia,10,645,657,0.8181818181818182,9,11
Philadelphia,10,645,658,0.8181818181818182,9,11
Philadelphia,10,645,659,0.6666666666666666,8,12
Philadelphia,10,646,647,0.8181818181818182,9,11
Philadelphia,10,646,648,0.5384615384615384,7,13
Philadelphia,10,646,649,0.5384615384615384,7,13
Philadelphia,10,646,650,0.6666666666666666,8,12
Philadelphia,10,646,651,0.6666666666666666,8,12
Philadelphia,10,646,652,0.8181818181818182,9,11
Philadelphia,10,646,653,0.5384615384615384,7,13
Philadelphia,10,646,654,0.5384615384615384,7,13
Philadelphia,10,646,655,0.6666666666666666,8,12
Philadelphia,10,646,656,0.42857142857142855,6,14
Philadelphia,10,646,657,0.6666666666666666,8,12
Philadelphia,10,646,658,0.6666666666666666,8,12
Philadelphia,10,646,659,0.6666666666666666,8,12
Philadelphia,10,647,648,0.5384615384615384,7,13
Philadelphia,10,647,649,0.5384615384615384,7,13
Philadelphia,10,647,650,0.6666666666666666,8,12
Philadelphia,10,647,651,0.6666666666666666,8,12
Philadelphia,10,647,652,0.6666666666666666,8,12
Philadelphia,10,647,653,0.6666666666666666,8,12
Philadelphia,10,647,654,0.6666666666666666,8,12
Philadelphia,10,647,655,0.8181818181818182,9,11
Philadelphia,10,647,656,0.5384615384615384,7,13
Philadelphia,10,647,657,0.8181818181818182,9,11
Philadelphia,10,647,658,0.8181818181818182,9,11
Philadelphia,10,647,659,0.8181818181818182,9,11
Philadelphia,10,648,649,1.0,10,10
Philadelphia,10,648,650,0.5384615384615384,7,13
Philadelphia,10,648,651,0.5384615384615384,7,13
Philadelphia,10,648,652,0.5384615384615384,7,13
Philadelphia,10,648,653,0.5384615384615384,7,13
Philadelphia,10,648,654,0.8181818181818182,9,11
Philadelphia,10,648,655,0.6666666666666666,8,12
Philadelphia,10,648,656,0.5384615384615384,7,13
Philadelphia,10,648,657,0.6666666666666666,8,12
Philadelphia,10,648,658,0.6666666666666666,8,12
Philadelphia,10,648,659,0.6666666666666666,8,12
Philadelphia,10,649,650,0.5384615384615384,7,13
Philadelphia,10,649,651,0.5384615384615384,7,13
Philadelphia,10,649,652,0.5384615384615384,7,13
Philadelphia,10,649,653,0.5384615384615384,7,13
Philadelphia,10,649,654,0.8181818181818182,9,11
Philadelphia,10,649,655,0.6666666666666666,8,12
Philadelphia,10,649,656,0.5384615384615384,7,13
Philadelphia,10,649,657,0.6666666666666666,8,12
Philadelphia,10,649,658,0.6666666666666666,8,12
Philadelphia,10,649,659,0.6666666666666666,8,12
Philadelphia,10,650,651,0.6666666666666666,8,12
Philadelphia,10,650,652,0.6666666666666666,8,12
Philadelphia,10,650,653,0.8181818181818182,9,11
Philadelphia,10,650,654,0.6666666666666666,8,12
Philadelphia,10,650,655,0.8181818181818182,9,11
Philadelphia,10,650,656,0.6666666666666666,8,12
Philadelphia,10,650,657,0.8181818181818182,9,11
Philadelphia,10,650,658,0.8181818181818182,9,11
Philadelphia,10,650,659,0.6666666666666666,8,12
Philadelphia,10,651,652,0.8181818181818182,9,11
Philadelphia,10,651,653,0.6666666666666666,8,12
Philadelphia,10,651,654,0.6666666666666666,8,12
Philadelphia,10,651,655,0.6666666666666666,8,12
Philadelphia,10,651,656,0.5384615384615384,7,13
Philadelphia,10,651,657,0.6666666666666666,8,12
Philadelphia,10,651,658,0.6666666666666666,8,12
Philadelphia,10,651,659,0.6666666666666666,8,12
Philadelphia,10,652,653,0.6666666666666666,8,12
Philadelphia,10,652,654,0.5384615384615384,7,13
Philadelphia,10,652,655,0.6666666666666666,8,12
Philadelphia,10,652,656,0.5384615384615384,7,13
Philadelphia,10,652,657,0.6666666666666666,8,12
Philadelphia,10,652,658,0.6666666666666666,8,12
Philadelphia,10,652,659,0.6666666666666666,8,12
Philadelphia,10,653,654,0.6666666666666666,8,12
Philadelphia,10,653,655,0.8181818181818182,9,11
Philadelphia,10,653,656,0.8181818181818182,9,11
Philadelphia,10,653,657,0.8181818181818182,9,11
Philadelphia,10,653,658,0.8181818181818182,9,11
Philadelphia,10,653,659,0.6666666666666666,8,12
Philadelphia,10,654,655,0.8181818181818182,9,11
Philadelphia,10,654,656,0.6666666666666666,8,12
Philadelphia,10,654,657,0.8181818181818182,9,11
Philadelphia,10,654,658,0.8181818181818182,9,11
Philadelphia,10,654,659,0.6666666666666666,8,12
Philadelphia,10,655,656,0.6666666666666666,8,12
Philadelphia,10,655,657,1.0,10,10
Philadelphia,10,655,658,1.0,10,10
Philadelphia,10,655,659,0.8181818181818182,9,11
Philadelphia,10,656,657,0.6666666666666666,8,12
Philadelphia,10,656,658,0.6666666666666666,8,12
Philadelphia,10,656,659,0.5384615384615384,7,13
Philadelphia,10,657,658,1.0,10,10
Philadelphia,10,657,659,0.8181818181818182,9,11
Philadelphia,10,658,659,0.8181818181818182,9,11
Philadelphia,20,640,641,0.8181818181818182,18,22
Philadelphia,20,640,642,0.9047619047619048,19,21
Philadelphia,20,640,643,0.8181818181818182,18,22
Philadelphia,20,640,644,0.8181818181818182,18,22
Philadelphia,20,640,645,0.8181818181818182,18,22
Philadelphia,20,640,646,0.8181818181818182,18,22
Philadelphia,20,640,647,0.8181818181818182,18,22
Philadelphia,20,640,648,0.8181818181818182,18,22
Philadelphia,20,640,649,0.7391304347826086,17,23
Philadelphia,20,640,650,0.8181818181818182,18,22
Philadelphia,20,640,651,0.8181818181818182,18,22
Philadelphia,20,640,652,0.7391304347826086,17,23
Philadelphia,20,640,653,0.8181818181818182,18,22
Philadelphia,20,640,654,0.8181818181818182,18,22
Philadelphia,20,640,655,0.8181818181818182,18,22
Philadelphia,20,640,656,0.6666666666666666,16,24
Philadelphia,20,640,657,0.8181818181818182,18,22
Philadelphia,20,640,658,0.7391304347826086,17,23
Philadelphia,20,640,659,0.7391304347826086,17,23
Philadelphia,20,641,642,0.9047619047619048,19,21
Philadelphia,20,641,643,0.9047619047619048,19,21
Philadelphia,20,641,644,0.8181818181818182,18,22
Philadelphia,20,641,645,0.8181818181818182,18,22
Philadelphia,20,641,646,0.8181818181818182,18,22
Philadelphia,20,641,647,0.8181818181818182,18,22
Philadelphia,20,641,648,0.8181818181818182,18,22
Philadelphia,20,641,649,0.7391304347826086,17,23
Philadelphia,20,641,650,0.7391304347826086,17,23
Philadelphia,20,641,651,0.9047619047619048,19,21
Philadelphia,20,641,652,0.8181818181818182,18,22
Philadelphia,20,641,653,0.9047619047619048,19,21
Philadelphia,20,641,654,0.7391304347826086,17,23
Philadelphia,20,641,655,0.8181818181818182,18,22
Philadelphia,20,641,656,0.7391304347826086,17,23
Philadelphia,20,641,657,0.8181818181818182,18,22
Philadelphia,20,641,658,0.8181818181818182,18,22
Philadelphia,20,641,659,0.7391304347826086,17,23
Philadelphia,20,642,643,0.9047619047619048,19,21
Philadelphia,20,642,644,0.9047619047619048,19,21
Philadelphia,20,642,645,0.9047619047619048,19,21
Philadelphia,20,642,646,0.9047619047619048,19,21
Philadelphia,20,642,647,0.9047619047619048,19,21
Philadelphia,20,642,648,0.9047619047619048,19,21
Philadelphia,20,642,649,0.8181818181818182,18,22
Philadelphia,20,642,650,0.8181818181818182,18,22
Philadelphia,20,642,651,0.9047619047619048,19,21
Philadelphia,20,642,652,0.8181818181818182,18,22
Philadelphia,20,642,653,0.9047619047619048,19,21
Philadelphia,20,642,654,0.8181818181818182,18,22
Philadelphia,20,642,655,0.9047619047619048,19,21
Philadelphia,20,642,656,0.7391304347826086,17,23
Philadelphia,20,642,657,0.9047619047619048,19,21
Philadelphia,20,642,658,0.8181818181818182,18,22
Philadelphia,20,642,659,0.8181818181818182,18,22
Philadelphia,20,643,644,0.8181818181818182,18,22
Philadelphia,20,643,645,0.9047619047619048,19,21
Philadelphia,20,643,646,0.8181818181818182,18,22
Philadelphia,20,643,647,0.8181818181818182,18,22
Philadelphia,20,643,648,0.9047619047619048,19,21
Philadelphia,20,643,649,0.8181818181818182,18,22
Philadelphia,20,643,650,0.8181818181818182,18,22
Philadelphia,20,643,651,1.0,20,20
Philadelphia,20,643,652,0.9047619047619048,19,21
Philadelphia,20,643,653,1.0,20,20
Philadelphia,20,643,654,0.8181818181818182,18,22
Philadelphia,20,643,655,0.9047619047619048,19,21
Philadelphia,20,643,656,0.8181818181818182,18,22
Philadelphia,20,643,657,0.9047619047619048,19,21
Philadelphia,20,643,658,0.9047619047619048,19,21
Philadelphia,20,643,659,0.8181818181818182,18,22
Philadelphia,20,644,645,0.9047619047619048,19,21
Philadelphia,20,644,646,0.9047619047619048,19,21
Philadelphia,20,644,647,0.9047619047619048,19,21
Philadelphia,20,644,648,0.9047619047619048,19,21
Philadelphia,20,644,649,0.8181818181818182,18,22
Philadelphia,20,644,650,0.7391304347826086,17,23
Philadelphia,20,644,651,0.8181818181818182,18,22
Philadelphia,20,644,652,0.9047619047619048,19,21
Philadelphia,20,644,653,0.8181818181818182,18,22
Philadelphia,20,644,654,0.8181818181818182,18,22
Philadelphia,20,644,655,0.9047619047619048,19,21
Philadelphia,20,644,656,0.8181818181818182,18,22
Philadelphia,20,644,657,0.9047619047619048,19,21
Philadelphia,20,644,658,0.7391304347826086,17,23
Philadelphia,20,644,659,0.8181818181818182,18,22
Philadelphia,20,645,646,0.9047619047619048,19,21
Philadelphia,20,645,647,0.9047619047619048,19,21
Philadelphia,20,645,648,1.0,20,20
Philadelphia,20,645,649,0.9047619047619048,19,21
Philadelphia,20,645,650,0.8181818181818182,18,22
Philadelphia,20,645,651,0.9047619047619048,19,21
Philadelphia,20,645,652,0.9047619047619048,19,21
Philadelphia,20,645,653,0.9047619047619048,19,21
Philadelphia,20,645,654,0.9047619047619048,19,21
Philadelphia,20,645,655,1.0,20,20
Philadelphia,20,645,656,0.8181818181818182,18,22
Philadelphia,20,645,657,1.0,20,20
Philadelphia,20,645,658,0.8181818181818182,18,22
Philadelphia,20,645,659,0.9047619047619048,19,21
Philadelphia,20,646,647,1.0,20,20
Philadelphia,20,646,648,0.9047619047619048,19,21
Philadelphia,20,646,649,0.8181818181818182,18,22
Philadelphia,20,646,650,0.7391304347826086,17,23
Philadelphia,20,646,651,0.8181818181818182,18,22
Philadelphia,20,646,652,0.8181818181818182,18,22
Philadelphia,20,646,653,0.8181818181818182,18,22
Philadelphia,20,646,654,0.8181818181818182,18,22
Philadelphia,20,646,655,0.9047619047619048,19,21
Philadelphia,20,646,656,0.7391304347826086,17,23
Philadelphia,20,646,657,0.9047619047619048,19,21
Philadelphia,20,646,658,0.7391304347826086,17,23
Philadelphia,20,646,659,0.8181818181818182,18,22
Philadelphia,20,647,648,0.9047619047619048,19,21
Philadelphia,20,647,649,0.8181818181818182,18,22
Philadelphia,20,647,650,0.7391304347826086,17,23
Philadelphia,20,647,651,0.8181818181818182,18,22
Philadelphia,20,647,652,0.8181818181818182,18,22
Philadelphia,20,647,653,0.8181818181818182,18,22
Philadelphia,20,647,654,0.8181818181818182,18,22
Philadelphia,20,647,655,0.9047619047619048,19,21
Philadelphia,20,647,656,0.7391304347826086,17,23
Philadelphia,20,647,657,0.9047619047619048,19,21
Philadelphia,20,647,658,0.7391304347826086,17,23
Philadelphia,20,647,659,0.8181818181818182,18,22
Philadelphia,20,648,649,0.9047619047619048,19,21
Philadelphia,20,648,650,0.8181818181818182,18,22
Philadelphia,20,648,651,0.9047619047619048,19,21
Philadelphia,20,648,652,0.9047619047619048,19,21
Philadelphia,20,648,653,0.9047619047619048,19,21
Philadelphia,20,648,654,0.9047619047619048,19,21
Philadelphia,20,648,655,1.0,20,20
Philadelphia,20,648,656,0.8181818181818182,18,22
Philadelphia,20,648,657,1.0,20,20
Philadelphia,20,648,658,0.8181818181818182,18,22
Philadelphia,20,648,659,0.9047619047619048,19,21
Philadelphia,20,649,650,0.8181818181818182,18,22
Philadelphia,20,649,651,0.8181818181818182,18,22
Philadelphia,20,649,652,0.8181818181818182,18,22
Philadelphia,20,649,653,0.8181818181818182,18,22
Philadelphia,20,649,654,0.9047619047619048,19,21
Philadelphia,20,649,655,0.9047619047619048,19,21
Philadelphia,20,649,656,0.7391304347826086,17,23
Philadelphia,20,649,657,0.9047619047619048,19,21
Philadelphia,20,649,658,0.8181818181818182,18,22
Philadelphia,20,649,659,0.9047619047619048,19,21
Philadelphia,20,650,651,0.8181818181818182,18,22
Philadelphia,20,650,652,0.7391304347826086,17,23
Philadelphia,20,650,653,0.8181818181818182,18,22
Philadelphia,20,650,654,0.7391304347826086,17,23
Philadelphia,20,650,655,0.8181818181818182,18,22
Philadelphia,20,650,656,0.7391304347826086,17,23
Philadelphia,20,650,657,0.8181818181818182,18,22
Philadelphia,20,650,658,0.7391304347826086,17,23
Philadelphia,20,650,659,0.7391304347826086,17,23
Philadelphia,20,651,652,0.9047619047619048,19,21
Philadelphia,20,651,653,1.0,20,20
Philadelphia,20,651,654,0.8181818181818182,18,22
Philadelphia,20,651,655,0.9047619047619048,19,21
Philadelphia,20,651,656,0.8181818181818182,18,22
Philadelphia,20,651,657,0.9047619047619048,19,21
Philadelphia,20,651,658,0.9047619047619048,19,21
Philadelphia,20,651,659,0.8181818181818182,18,22
Philadelphia,20,652,653,0.9047619047619048,19,21
Philadelphia,20,652,654,0.8181818181818182,18,22
Philadelphia,20,652,655,0.9047619047619048,19,21
Philadelphia,20,652,656,0.9047619047619048,19,21
Philadelphia,20,652,657,0.9047619047619048,19,21
Philadelphia,20,652,658,0.8181818181818182,18,22
Philadelphia,20,652,659,0.8181818181818182,18,22
Philadelphia,20,653,654,0.8181818181818182,18,22
Philadelphia,20,653,655,0.9047619047619048,19,21
Philadelphia,20,653,656,0.8181818181818182,18,22
Philadelphia,20,653,657,0.9047619047619048,19,21
Philadelphia,20,653,658,0.9047619047619048,19,21
Philadelphia,20,653,659,0.8181818181818182,18,22
Philadelphia,20,654,655,0.9047619047619048,19,21
Philadelphia,20,654,656,0.7391304347826086,17,23
Philadelphia,20,654,657,0.9047619047619048,19,21
Philadelphia,20,654,658,0.8181818181818182,18,22
Philadelphia,20,654,659,0.9047619047619048,19,21
Philadelphia,20,655,656,0.8181818181818182,18,22
Philadelphia,20,655,657,1.0,20,20
Philadelphia,20,655,658,0.8181818181818182,18,22
Philadelphia,20,655,659,0.9047619047619048,19,21
Philadelphia,20,656,657,0.8181818181818182,18,22
Philadelphia,20,656,658,0.7391304347826086,17,23
Philadelphia,20,656,659,0.7391304347826086,17,23
Philadelphia,20,657,658,0.8181818181818182,18,22
Philadelphia,20,657,659,0.9047619047619048,19,21
Philadelphia,20,658,659,0.8181818181818182,18,22
San Antonio,10,491,492,0.6666666666666666,8,12
San Antonio,10,491,493,0.5384615384615384,7,13
San Antonio,10,491,494,0.8181818181818182,9,11
San Antonio,10,491,495,0.8181818181818182,9,11
San Antonio,10,491,496,0.5384615384615384,7,13
San Antonio,10,491,497,0.42857142857142855,6,14
San Antonio,10,491,498,0.5384615384615384,7,13
San Antonio,10,491,499,0.42857142857142855,6,14
San Antonio,10,491,500,0.42857142857142855,6,14
San Antonio,10,491,501,0.5384615384615384,7,13
San Antonio,10,491,502,0.5384615384615384,7,13
San Antonio,10,491,503,0.6666666666666666,8,12
San Antonio,10,491,504,0.6666666666666666,8,12
San Antonio,10,491,505,0.6666666666666666,8,12
San Antonio,10,491,506,0.6666666666666666,8,12
San Antonio,10,491,507,0.6666666666666666,8,12
San Antonio,10,491,508,0.6666666666666666,8,12
San Antonio,10,491,509,0.8181818181818182,9,11
San Antonio,10,492,493,0.5384615384615384,7,13
San Antonio,10,492,494,0.6666666666666666,8,12
San Antonio,10,492,495,0.8181818181818182,9,11
San Antonio,10,492,496,0.5384615384615384,7,13
San Antonio,10,492,497,0.5384615384615384,7,13
San Antonio,10,492,498,0.5384615384615384,7,13
San Antonio,10,492,499,0.6666666666666666,8,12
San Antonio,10,492,500,0.6666666666666666,8,12
San Antonio,10,492,501,0.8181818181818182,9,11
San Antonio,10,492,502,0.8181818181818182,9,11
San Antonio,10,492,503,0.6666666666666666,8,12
San Antonio,10,492,504,0.8181818181818182,9,11
San Antonio,10,492,505,0.6666666666666666,8,12
San Antonio,10,492,506,0.6666666666666666,8,12
San Antonio,10,492,507,0.8181818181818182,9,11
San Antonio,10,492,508,0.8181818181818182,9,11
San Antonio,10,492,509,0.8181818181818182,9,11
San Antonio,10,493,494,0.5384615384615384,7,13
San Antonio,10,493,495,0.5384615384615384,7,13
San Antonio,10,493,496,0.3333333333333333,5,15
San Antonio,10,493,497,0.42857142857142855,6,14
San Antonio,10,493,498,0.42857142857142855,6,14
San Antonio,10,493,499,0.3333333333333333,5,15
San Antonio,10,493,500,0.3333333333333333,5,15
San Antonio,10,493,501,0.42857142857142855,6,14
San Antonio,10,493,502,0.42857142857142855,6,14
San Antonio,10,493,503,0.5384615384615384,7,13
San Antonio,10,493,504,0.5384615384615384,7,13
San Antonio,10,493,505,0.42857142857142855,6,14
San Antonio,10,493,506,0.42857142857142855,6,14
San Antonio,10,493,507,0.5384615384615384,7,13
San Antonio,10,493,508,0.42857142857142855,6,14
San Antonio,10,493,509,0.5384615384615384,7,13
San Antonio,10,494,495,0.8181818181818182,9,11
San Antonio,10,494,496,0.5384615384615384,7,13
San Antonio,10,494,497,0.5384615384615384,7,13
San Antonio,10,494,498,0.6666666666666666,8,12
San Antonio,10,494,499,0.5384615384615384,7,13
San Antonio,10,494,500,0.5384615384615384,7,13
San Antonio,10,494,501,0.6666666666666666,8,12
San Antonio,10,494,502,0.6666666666666666,8,12
San Antonio,10,494,503,0.6666666666666666,8,12
San Antonio,10,494,504,0.6666666666666666,8,12
San Antonio,10,494,505,0.6666666666666666,8,12
San Antonio,10,494,506,0.6666666666666666,8,12
San Antonio,10,494,507,0.8181818181818182,9,11
San Antonio,10,494,508,0.6666666666666666,8,12
San Antonio,10,494,509,0.8181818181818182,9,11
San Antonio,10,495,496,0.5384615384615384,7,13
San Antonio,10,495,497,0.42857142857142855,6,14
San Antonio,10,495,498,0.5384615384615384,7,13
San Antonio,10,495,499,0.5384615384615384,7,13
San Antonio,10,495,500,0.5384615384615384,7,13
San Antonio,10,495,501,0.6666666666666666,8,12
