city,event_count,mean_recoverable_fraction,median_recoverable_fraction,p25_recoverable_fraction,p75_recoverable_fraction,mean_baseline_objective,mean_optimized_objective,mean_weighted_b0,mean_weighted_h_total,mean_event_total_precip,mean_event_peak_precip,mean_event_peak_positive_abnormal_deficit,n_units,q_nnz,q_density,total_cost_R,total_cost_C,total_cost_S,total_intervention_cost,cost_share_R,cost_share_C,cost_share_S,demand_available,od_available,od_rows,od_total_volume,origin_zone_count,destination_zone_count,od_density_observed,within_zone_volume_share,top10_destination_volume_share,destination_volume_hhi,origin_volume_hhi,destination_volume_gini,link_performance_available,link_performance_rows,link_count_observed,link_total_vehicle_volume,volume_weighted_speed_kmph,congested_volume_share_speed_ratio_lt_0_8,doc_over_1_volume_share,top10_link_volume_share,link_volume_hhi,total_vmt,total_vht,speed_available,speed_file,speed_file_size_gb,scanned_valid_rows,sampled_distribution_rows,sampled_unique_tmc,sample_start,sample_end,mean_speed_ratio,median_speed_ratio,mean_deficit,median_deficit,p90_deficit,p95_deficit,severe_deficit_share_20pct,severe_deficit_share_40pct,hourly_observations,tmc_concentration_available,tmc_count,total_speed_deficit_burden,tmc_deficit_gini,top_1pct_tmc_deficit_share,top_5pct_tmc_deficit_share,top_10pct_tmc_deficit_share,tmc_mean_deficit_p90,high_deficit_tmc_share_mean_gt_0_2,rainfall_available,rainfall_hours,rainy_hour_count,rainy_hour_share,positive_rain_event_count,positive_precip_p75,positive_precip_p90,max_hourly_precip,speed_overlap_start,speed_overlap_end,rain_events_in_speed_overlap,events_with_impact_window,events_with_positive_speed_impact,mean_peak_positive_abnormal_deficit,median_peak_positive_abnormal_deficit,max_peak_positive_abnormal_deficit,mean_affected_hours,median_recovery_hours_after_peak,worst_event_start,worst_event_total_precip,worst_event_peak_positive_abnormal_deficit,fit_status,n_hourly_rows,n_train_rows,n_test_rows,rain_lag_hours,a_retention,natural_half_life_hours,rain_kernel_sum,rain_kernel_peak_lag_h,rain_exposure_row_share,positive_target_row_share,train_rmse,train_mae,train_r2,test_rmse,test_mae,test_r2,test_corr,solver_cost,solver_optimality,rain_beta_lag_0h,rain_beta_lag_1h,rain_beta_lag_2h,rain_beta_lag_3h,rain_beta_lag_4h,rain_beta_lag_5h,rain_beta_lag_6h,od_sparsity,log_n_units,log_od_rows
Philadelphia,20,0.15970254175840642,0.15705922808366296,0.14348263657657317,0.17310285903213524,0.05463733117497301,0.04632672727508654,0.0068745734325166286,0.01079991108627482,0.23887808174999997,0.14931110425,0.010292985545531926,642.0,152419,0.3698018264574296,3.0919033622991012,34.59963796633706,12.52789131247513,50.2194326411113,0.061567867251609815,0.6889691130841779,0.24946301966421225,True,True,152418,590661.65693236,641,642,0.3703763103795179,0.1095806526966257,0.065513538408127,0.0023277134265623,0.0019277006057955,0.3470596199207594,True,221435,221435,32009338.666,42.63853041586273,0.5076143450054745,0.1060386822551043,0.0014345215775661,2.520220195021973e-05,2285424.234,65521.965,True,PA_2023.csv,3.443,57303484.0,500000.0,12867.0,2023-07-01 00:00:00,2023-07-31 23:50:00,1.004884307817946,1.0,0.0545129255138625,0.0,0.2016129032258065,0.3076923076923077,0.0976458429648012,0.025897570207075,744.0,True,12867.0,3123780.554976818,0.5498663796951759,0.0654134649788564,0.241765593060038,0.391394402478168,0.1372456496393252,0.0475635346234553,True,35056,2839,0.0809847101780009,946,0.049212625,0.11023628,1.1692919700000002,2023-07-01 00:00:00,2023-07-31 23:00:00,20,20,20,0.0102929855455319,0.009525130287114,0.0288193833088596,4.05,1.5,2023-07-25 15:00:00,0.5000002699999999,0.0288193833088596,estimated,743,520,223,6,0.6899895786512016,1.8679245722172688,0.0164973424208886,4,0.1978465679676985,0.4347240915208614,0.0019531712147382,0.0009241525043436,0.4885125905576166,0.0024808563343898,0.0010121678390463,0.6256892262373721,0.8024748602102721,0.0063589696946334,2.0484529201637656e-14,2.0855345798945072e-19,0.0002946421613452,9.179283365622213e-18,0.005123845124935,0.0110788551346082,2.9623617471845338e-27,2.4237315969547986e-23,0.6301981735425704,6.466144724237619,11.934388586379796
Chicago,13,0.1497403476093655,0.132369494023636,0.126631275887345,0.1447617086149726,0.12149218911378447,0.10494768677534096,0.015659591644545483,0.012427167431363063,0.32010919769230767,0.20805583615384615,0.017077443935744133,882.0,337138,0.4333816671037273,18.486343002739183,41.12219880527731,11.018734835594197,70.62727664361068,0.26174509171608495,0.5822424530508559,0.15601245523305915,True,True,337138,1339432.4399383035,882,882,0.4333816671037273,0.0699086857934849,0.0577824339428413,0.0018846257749401,0.0015526473189266,0.3873834826756188,True,170723,170723,77318250.03899999,45.7336399155774,0.382552756083854,0.3275385159548489,0.0010427764720403,1.640631195298091e-05,6441402.144000001,275046.91000000003,True,Chicago_201907.csv,2.775,56311871.0,500000.0,12700.0,2019-07-01 00:00:00,2019-07-31 23:50:00,0.779946177806,0.7815122927387078,0.226559687006538,0.2186842105263157,0.5333333333333333,0.6284010526315787,0.4829293453950411,0.1949256489808339,744.0,True,12700.0,12757999.868512545,0.2764497568447168,0.0269729679023505,0.1119442301749944,0.2006479886141348,0.3759096248246845,0.5533858267716535,True,35055,1904,0.0543146484096419,849,0.07086618,0.14173236,1.30708732,2019-07-01 00:00:00,2019-07-31 23:00:00,15,15,13,0.0170774439357441,0.0144179002132126,0.041306707548312,4.615384615384615,2.0,2019-07-18 08:00:00,1.42913463,0.041306707548312,estimated,743,520,223,6,0.7942534536841872,3.009069607158311,0.0071298815569445,6,0.1238223418573351,0.4360699865410498,0.0025168554345235,0.000858312273477,0.6473811176081792,0.0040831874172602,0.0026470439470877,0.6777846533772158,0.8447640726861645,0.0096045822115625,3.0798221963865344e-13,8.392075069508995e-25,6.018531076210112e-36,2.102136755449988e-18,0.0025381963101557,4.6356029867301745e-11,0.0011514050472441,0.0034402801531886,0.5666183328962727,6.78332520060396,12.728250587203068
New York,24,0.13685611806975326,0.1298643617227714,0.11768389705217573,0.1477204450844727,0.23634056888369162,0.20576703894907453,0.013137761375945092,0.025894606457046873,0.1815945862499999,0.1065726734722222,0.02453337259756132,1940.0,707646,0.1880237007120841,248.2042025943799,129.40998094857684,22.44302916462902,400.05721270758573,0.6204217664631885,0.32347868464295537,0.05609954889385616,True,True,707640,1987319.2219475128,1935,1940,0.1885079517302006,0.090161569990833,0.0337081622787335,0.0009493119432091,0.0007194622619785,0.4286855768671356,True,182044,182044,114272913.412,29.878563705656678,0.7677892359554258,0.6078111613605387,0.0021410308155695,2.277778834054948e-05,8024462.267999999,12349866.631,True,NYC_201906.csv,4.944,85653904.0,500000.0,19202.0,2019-06-01 00:00:00,2019-07-01 23:50:00,1.007670561031804,1.0,0.0819105119643336,0.0,0.3014285714285714,0.4379344827586198,0.1558918668785955,0.0601134537895669,744.0,True,19202.0,7015955.128383885,0.4293019740095902,0.051213790217076,0.1868513049894283,0.3070006865577689,0.171061013626932,0.0707217998125195,True,35056,3554,0.1013806481058877,868,0.0603674866666666,0.13385834,0.96063044,2019-06-01 00:00:00,2019-07-01 23:00:00,26,26,24,0.0245333725975613,0.0187516106067029,0.0681389739369214,6.375,1.5,2019-06-18 13:00:00,0.8070870499999999,0.0681389739369214,estimated,743,520,223,6,0.9021352768402808,6.73018569186899,0.0005168224335782,2,0.2637954239569313,0.4710632570659488,0.005164293806515,0.002360898743131,0.7540988966175719,0.0051900951583217,0.0027236598860642,0.6758391341998817,0.8286214789444891,0.0455541679017056,1.5238305864021622e-12,4.489949767373068e-14,7.718494292050517e-18,0.0005168224335332,1.7125110473928338e-21,2.3571164585588782e-20,4.684813950256315e-21,4.7446717483107154e-18,0.8119762992879159,7.57095858316901,13.46969218192948
San Antonio,19,0.13658069337691045,0.1339534856805341,0.12850876047369236,0.1424373451887309,0.08709139527690116,0.07533406530013222,0.01245326503753827,0.014995992605611885,0.16155555070175429,0.11762680754385962,0.01955499669968178,304.0,78928,0.8540512465373962,1.7618031245776276,26.199523286205515,7.021911069949722,34.98323748073287,0.05036135164871308,0.7489164860923746,0.2007221622589122,True,True,78928,501541.1655390027,304,304,0.8540512465373962,0.0965776908385035,0.1052488057398549,0.0047951886208659,0.0039705503033847,0.3503716728374222,True,180594,180594,32575905.84,43.52782636697573,0.4358540163928716,0.2102057140523709,0.0019502161294311,3.4857716725080024e-05,3176398.879,108287.059,True,SanAnto_2024.csv,1.994,33396264.0,500000.0,7490.0,2024-07-01 00:00:00,2024-07-31 23:50:00,1.0108935768397855,1.0,0.0444008480488947,0.0,0.1882267552182166,0.2967754838709674,0.0778087932230982,0.0194892159194812,744.0,True,7490.0,1482822.443264774,0.5680850577363277,0.0699611156141685,0.2544222211693131,0.4114823689793596,0.1164986804139745,0.0289719626168224,True,35055,1444,0.0411924119241192,553,0.0341207533333333,0.0997375866666666,1.20078805,2024-07-01 00:00:00,2024-07-31 23:00:00,19,19,19,0.0195549966996818,0.0160701046007444,0.0397023364821037,4.0,2.0,2024-07-23 00:00:00,0.0170603766666666,0.0397023364821037,estimated,743,520,223,6,0.7016131779840179,1.9559816134799275,0.0008409987621552,6,0.1843876177658142,0.4522207267833109,0.0026632136932853,0.0009972385440799,0.5067244600644039,0.0039830406418623,0.0018073196267837,0.4731276798096835,0.7061647607185497,0.0098331192130325,2.291616345200013e-11,6.263092109342686e-44,2.1925023012475042e-52,1.0705926865361477e-21,0.0001881417194702,0.0001376912006725,1.8331606353674057e-07,0.0005149825259489,0.14594875346260383,5.720311776607412,11.276303993168243
Austin,15,0.1310788048885269,0.1273058319175187,0.1131931294982038,0.14109100733003815,0.11307585749655188,0.09869314717422818,0.014637684401266114,0.01735443688742015,0.22178489666666668,0.17467201033333335,0.020037603664637305,207.0,38249,0.8926462694578636,1.159193603422355,15.501321660778528,5.366175884120265,22.02669114832115,0.052626769750240374,0.7037517145175035,0.24362151573225602,True,True,38249,337604.4468425681,207,207,0.8926462694578636,0.098237887349848,0.1352355324039429,0.0068816044317246,0.0061510867682062,0.3443805799328945,True,121592,121588,20690011.694,44.37411923008718,0.4185545535245554,0.2555473909438767,0.0028776781067091,5.842385158843952e-05,2267252.357,79704.514,True,Austin_2024.csv,1.133,18734381.0,500000.0,4200.0,2024-07-01 00:00:00,2024-07-31 23:50:00,1.0163181194433075,1.0,0.0567318929078411,0.0,0.2070982078853052,0.3199999999999999,0.1021699622741738,0.0284526080685558,744.0,True,4200.0,1062836.8965866943,0.5613203291033382,0.064814281869211,0.2431732780238968,0.3989836255632581,0.1496519981630494,0.0564285714285714,True,35055,1363,0.038881757238625,534,0.05511814,0.159448905,1.753937955,2024-07-01 00:00:00,2024-07-31 23:00:00,15,15,15,0.0200376036646373,0.018057662154591,0.0429704583315743,4.6,2.0,2024-07-18 08:00:00,0.5137798050000001,0.0429704583315743,estimated,743,520,223,6,0.7540815049632587,2.4557496677723614,0.0004088333920429,6,0.1426648721399731,0.4670255720053836,0.003193323502108,0.0013953264974637,0.5631170418918088,0.0040083262562595,0.0017398906136689,0.4843873946626995,0.7063325854270582,0.0136885235032427,1.3843688829251618e-11,1.980383109479699e-27,2.466783291719984e-31,1.7239637008910874e-30,5.763119115097399e-19,1.0227451013705703e-09,0.000123065126853,0.0002857672424447,0.10735373054213637,5.337538079701318,10.551898839254681
Houston,4,0.10995058849378428,0.1135369697586423,0.10535491858674326,0.11813263966568333,0.3280369380987184,0.29221769221113236,0.017401725235273748,0.0440585809076193,0.36712618250000006,0.1604331575,0.033659905640641676,393.0,99541,0.6444910617744368,10.638002248119172,8.824318260185255,1.7450068795186011,21.207327387823028,0.5016191834821853,0.41609761092536646,0.08228320559244827,True,True,99541,522168.4900897707,393,393,0.6444910617744368,0.1023038986283005,0.0943214169955035,0.0038936719659154,0.0032456309264035,0.3649698202777625,True,214644,214644,33082814.577000003,44.74483709083314,0.4069717006593613,0.1704244057553604,0.0018651817201459,3.104851631194287e-05,2933449.281,93975.494,True,Houston_201904.csv,2.644,44887580.0,500000.0,10483.0,2019-04-01 00:00:00,2019-04-30 23:50:00,1.0080547384235576,1.0,0.0382388918242158,0.0,0.1923529411764706,0.3377283263094519,0.0671119048966328,0.0259040919559486,717.0,True,10483.0,1716451.315870835,0.4178275810393426,0.0459298948730203,0.1751009752969397,0.2945417888027484,0.0806761221666616,0.0012401030239435,True,35055,1164,0.0332049636285836,462,0.09842525,0.27952771,2.11811138,2019-04-01 00:00:00,2019-04-30 23:00:00,11,11,4,0.0336599056406416,0.0339764394120622,0.0527549075025259,8.5,1.5,2019-04-18 05:00:00,0.8622051900000001,0.0527549075025259,estimated,716,501,215,6,0.8647749594136531,4.770916201127488,0.0129102402343482,1,0.1215083798882681,0.3910614525139664,0.0032208129562272,0.0008508946329389,0.7783362868098403,0.0056951967063275,0.0037400837326422,0.7544557945803743,0.8849889398507705,0.0176275306463008,1.008735284072668e-11,1.1596254417387091e-19,0.0085537008694724,9.48879199586572e-21,0.0034499097687247,5.107123106180208e-17,0.0009066295961342,1.6755671557034324e-14,0.3555089382255632,5.976350909297934,11.50833494463585
Dallas,10,0.07209314482080789,0.0690398846969722,0.06277652500319897,0.08217579740256245,0.5159360855137911,0.4802625035623592,0.030770186625384048,0.026753551589259694,0.29606315199999994,0.094094539,0.04473061503025415,366.0,87499,0.6531920929260354,37.82228450011912,7.29960639596556,1.0474520626864174,46.16934295877109,0.8192077702707219,0.15810505257750926,0.02268717715176898,True,True,87499,449446.797421685,366,366,0.6531920929260354,0.1070525909340658,0.0806253959370078,0.0037802310127929,0.0033996707071879,0.332592021977347,True,196461,196461,27550472.782,45.22166085301324,0.3768695249681396,0.1452689359877279,0.0016899826499681,3.423446116602279e-05,2472061.152,73539.304,True,Dallas_2019.csv,4.396,74758020.0,500000.0,17446.0,2019-04-01 00:00:00,2019-04-30 23:50:00,1.0010855633500095,1.0,0.0375518999484541,0.0,0.18,0.3288571428571428,0.0660199668209511,0.0262659711961338,717.0,True,17446.0,2807305.6873845346,0.4450609572994766,0.0475489297303935,0.1839847374977099,0.3101305757716868,0.0835666887346863,0.0013183537773701,True,35055,1528,0.0435886464127799,555,0.0787402,0.16929143,1.6043315750000002,2019-04-01 00:00:00,2019-04-30 23:00:00,17,17,10,0.0447306150302541,0.0447415270064557,0.0621555549331903,12.8,6.0,2019-04-23 19:00:00,2.2106311149999995,0.0621555549331903,estimated,716,501,215,6,0.9558410649350446,15.347463951109484,0.0053847864087424,5,0.1941340782122905,0.4790502793296089,0.0031602566159338,0.0010142727221021,0.8904955797018644,0.0050905303770192,0.0033941151865931,0.834411222992337,0.9163548837673632,0.0125298375874322,1.0966272509271286e-15,7.587217220489916e-18,5.299927516576193e-16,0.0012077352737532,2.488765648994988e-13,2.0917875478134083e-14,0.0030890982459494,0.0010879528887693,0.3468079070739646,5.905361848054571,11.379394072345706
