heuristic,heuristic_label,heuristic_score,city,event_id,event_start,unit,t,intervention,target_value,target_rank_pct,delay_feasible,active_weighted_horizon,active_future_loss_share,law_exposure_term,eta_per_cost,deficit_only_score,deficit_only_rank_pct,exposure_only_score,exposure_only_rank_pct,structure_only_score,structure_only_rank_pct,origin_exposure,destination_importance,od_scarcity,baseline_objective,recoverable_fraction,reason_tags
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,7,C,0.001827731491,0.2407152682,1,2.52563125,1,0.00163372499,0.3253908636,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_future_horizon;below_median_exposure;short_remaining_window
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,4,R,0.001906547717,0.3328748281,1,6.026731461,1,0.00163372499,0.1422422918,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_exposure;below_median_efficiency
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,6,C,0.001911698607,0.3388353966,1,2.641660312,1,0.00163372499,0.3253908636,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_future_horizon;below_median_exposure;short_remaining_window
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,5,C,0.001966277232,0.3952315452,1,2.717079203,1,0.00163372499,0.3253908636,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_future_horizon;below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,4,C,0.002001753338,0.4204493352,1,2.766101482,1,0.00163372499,0.3253908636,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_future_horizon;below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,3,C,0.002024812807,0.4415405777,1,2.797965963,1,0.00163372499,0.3253908636,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,2,C,0.002039801462,0.4552957359,1,2.818677876,1,0.00163372499,0.3253908636,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,1,C,0.002049544088,0.4617148097,1,2.83214062,1,0.00163372499,0.3253908636,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,0,C,0.002055876795,0.4676753783,1,2.840891403,1,0.00163372499,0.3253908636,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,3,R,0.002064883346,0.4768454837,1,6.527241526,1,0.00163372499,0.1422422918,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_exposure;below_median_efficiency
structure_only,Highest structural bottleneck,0.9494972898,New York,110,2019-06-18 13:00:00,57,6,C,0.002087890316,0.2619414484,1,2.641660312,1,0.00163372499,0.3253908636,0.9634020619,0.4745762712,0.9634020619,0.3050847458,0.9494972898,0.9979455573,0.0001795264023,0.00163372499,0.9855670103,0.672594944,0.114527596,below_median_future_horizon;below_median_exposure;short_remaining_window
structure_only,Highest structural bottleneck,0.9494972898,New York,110,2019-06-18 13:00:00,57,5,C,0.002147499181,0.324088341,1,2.717079203,1,0.00163372499,0.3253908636,0.9634020619,0.4745762712,0.9634020619,0.3050847458,0.9494972898,0.9979455573,0.0001795264023,0.00163372499,0.9855670103,0.672594944,0.114527596,below_median_future_horizon;below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,110,2019-06-18 13:00:00,57,4,C,0.002186244943,0.3513097072,1,2.766101482,1,0.00163372499,0.3253908636,0.9634020619,0.4745762712,0.9634020619,0.3050847458,0.9494972898,0.9979455573,0.0001795264023,0.00163372499,0.9855670103,0.672594944,0.114527596,below_median_future_horizon;below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,109,2019-06-18 07:00:00,57,2,R,0.002210096266,0.5800091701,1,6.98626978,1,0.00163372499,0.1422422918,0.9634020619,0.5034387895,0.9634020619,0.331040807,0.9494972898,0.9977074736,0.0001795264023,0.00163372499,0.9855670103,0.7345846597,0.1478550483,below_median_exposure;below_median_efficiency
structure_only,Highest structural bottleneck,0.9494972898,New York,110,2019-06-18 13:00:00,57,3,C,0.002211429688,0.374422188,1,2.797965963,1,0.00163372499,0.3253908636,0.9634020619,0.4745762712,0.9634020619,0.3050847458,0.9494972898,0.9979455573,0.0001795264023,0.00163372499,0.9855670103,0.672594944,0.114527596,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,110,2019-06-18 13:00:00,57,2,C,0.002227799772,0.3898305085,1,2.818677876,1,0.00163372499,0.3253908636,0.9634020619,0.4745762712,0.9634020619,0.3050847458,0.9494972898,0.9979455573,0.0001795264023,0.00163372499,0.9855670103,0.672594944,0.114527596,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,110,2019-06-18 13:00:00,57,1,C,0.002238440327,0.397021058,1,2.83214062,1,0.00163372499,0.3253908636,0.9634020619,0.4745762712,0.9634020619,0.3050847458,0.9494972898,0.9979455573,0.0001795264023,0.00163372499,0.9855670103,0.672594944,0.114527596,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,110,2019-06-18 13:00:00,57,0,C,0.002245356688,0.4036979969,1,2.840891403,1,0.00163372499,0.3253908636,0.9634020619,0.4745762712,0.9634020619,0.3050847458,0.9494972898,0.9979455573,0.0001795264023,0.00163372499,0.9855670103,0.672594944,0.114527596,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,110,2019-06-18 13:00:00,57,3,R,0.002255193328,0.4139702106,1,6.527241526,1,0.00163372499,0.1422422918,0.9634020619,0.4745762712,0.9634020619,0.3050847458,0.9494972898,0.9979455573,0.0001795264023,0.00163372499,0.9855670103,0.672594944,0.114527596,below_median_exposure;below_median_efficiency
structure_only,Highest structural bottleneck,0.9494972898,New York,110,2019-06-18 13:00:00,57,2,R,0.002413789797,0.5295326143,1,6.98626978,1,0.00163372499,0.1422422918,0.9634020619,0.4745762712,0.9634020619,0.3050847458,0.9494972898,0.9979455573,0.0001795264023,0.00163372499,0.9855670103,0.672594944,0.114527596,below_median_exposure;below_median_efficiency
structure_only,Highest structural bottleneck,0.9494972898,New York,105,2019-06-13 08:00:00,57,9,R,0.002502239084,0.2132280355,1,2.758231713,1,0.00163372499,0.1422422918,0.9634020619,0.4876604146,0.9634020619,0.3181145114,0.9494972898,0.9975320829,0.0001795264023,0.00163372499,0.9855670103,0.2561590109,0.09878326619,below_median_future_horizon;below_median_exposure;below_median_efficiency;short_remaining_window
structure_only,Highest structural bottleneck,0.9494972898,New York,104,2019-06-11 05:00:00,57,7,C,0.002610865245,0.2907832107,1,2.52563125,1,0.00163372499,0.3253908636,0.9634020619,0.529208135,0.9634020619,0.3470359152,0.9494972898,0.9978364344,0.0001795264023,0.00163372499,0.9855670103,0.514244662,0.1487545945,below_median_future_horizon;below_median_exposure;short_remaining_window
structure_only,Highest structural bottleneck,0.9494972898,New York,121,2019-06-25 07:00:00,57,4,R,0.002622934082,0.299132948,1,6.026731461,1,0.00163372499,0.1422422918,0.9634020619,0.491088632,0.9634020619,0.3205684008,0.9494972898,0.9978323699,0.0001795264023,0.00163372499,0.9855670103,0.5339519264,0.1237967923,below_median_exposure;below_median_efficiency
structure_only,Highest structural bottleneck,0.9494972898,New York,121,2019-06-25 07:00:00,57,6,C,0.002630020421,0.3053949904,1,2.641660312,1,0.00163372499,0.3253908636,0.9634020619,0.491088632,0.9634020619,0.3205684008,0.9494972898,0.9978323699,0.0001795264023,0.00163372499,0.9855670103,0.5339519264,0.1237967923,below_median_future_horizon;below_median_exposure;short_remaining_window
structure_only,Highest structural bottleneck,0.9494972898,New York,121,2019-06-25 07:00:00,57,5,C,0.002705106995,0.3646435453,1,2.717079203,1,0.00163372499,0.3253908636,0.9634020619,0.491088632,0.9634020619,0.3205684008,0.9494972898,0.9978323699,0.0001795264023,0.00163372499,0.9855670103,0.5339519264,0.1237967923,below_median_future_horizon;below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,104,2019-06-11 05:00:00,57,4,R,0.002723452102,0.3768931199,1,6.026731461,1,0.00163372499,0.1422422918,0.9634020619,0.529208135,0.9634020619,0.3470359152,0.9494972898,0.9978364344,0.0001795264023,0.00163372499,0.9855670103,0.514244662,0.1487545945,below_median_exposure;below_median_efficiency
structure_only,Highest structural bottleneck,0.9494972898,New York,104,2019-06-11 05:00:00,57,6,C,0.00273081001,0.3825183903,1,2.641660312,1,0.00163372499,0.3253908636,0.9634020619,0.529208135,0.9634020619,0.3470359152,0.9494972898,0.9978364344,0.0001795264023,0.00163372499,0.9855670103,0.514244662,0.1487545945,below_median_future_horizon;below_median_exposure;short_remaining_window
structure_only,Highest structural bottleneck,0.9494972898,New York,121,2019-06-25 07:00:00,57,4,C,0.002753913269,0.3911368015,1,2.766101482,1,0.00163372499,0.3253908636,0.9634020619,0.491088632,0.9634020619,0.3205684008,0.9494972898,0.9978323699,0.0001795264023,0.00163372499,0.9855670103,0.5339519264,0.1237967923,below_median_future_horizon;below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,121,2019-06-25 07:00:00,57,3,C,0.002785637346,0.4132947977,1,2.797965963,1,0.00163372499,0.3253908636,0.9634020619,0.491088632,0.9634020619,0.3205684008,0.9494972898,0.9978323699,0.0001795264023,0.00163372499,0.9855670103,0.5339519264,0.1237967923,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,121,2019-06-25 07:00:00,57,2,C,0.002806257996,0.4277456647,1,2.818677876,1,0.00163372499,0.3253908636,0.9634020619,0.491088632,0.9634020619,0.3205684008,0.9494972898,0.9978323699,0.0001795264023,0.00163372499,0.9855670103,0.5339519264,0.1237967923,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,104,2019-06-11 05:00:00,57,5,C,0.002808774107,0.4348766768,1,2.717079203,1,0.00163372499,0.3253908636,0.9634020619,0.529208135,0.9634020619,0.3470359152,0.9494972898,0.9978364344,0.0001795264023,0.00163372499,0.9855670103,0.514244662,0.1487545945,below_median_future_horizon;below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,121,2019-06-25 07:00:00,57,1,C,0.002819661419,0.4344894027,1,2.83214062,1,0.00163372499,0.3253908636,0.9634020619,0.491088632,0.9634020619,0.3205684008,0.9494972898,0.9978323699,0.0001795264023,0.00163372499,0.9855670103,0.5339519264,0.1237967923,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,121,2019-06-25 07:00:00,57,0,C,0.002828373644,0.4407514451,1,2.840891403,1,0.00163372499,0.3253908636,0.9634020619,0.491088632,0.9634020619,0.3205684008,0.9494972898,0.9978323699,0.0001795264023,0.00163372499,0.9855670103,0.5339519264,0.1237967923,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,121,2019-06-25 07:00:00,57,3,R,0.002840764413,0.4503853565,1,6.527241526,1,0.00163372499,0.1422422918,0.9634020619,0.491088632,0.9634020619,0.3205684008,0.9494972898,0.9978323699,0.0001795264023,0.00163372499,0.9855670103,0.5339519264,0.1237967923,below_median_exposure;below_median_efficiency
structure_only,Highest structural bottleneck,0.9494972898,New York,104,2019-06-11 05:00:00,57,4,C,0.00285945077,0.4573777585,1,2.766101482,1,0.00163372499,0.3253908636,0.9634020619,0.529208135,0.9634020619,0.3470359152,0.9494972898,0.9978364344,0.0001795264023,0.00163372499,0.9855670103,0.514244662,0.1487545945,below_median_future_horizon;below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,104,2019-06-11 05:00:00,57,3,C,0.002892390601,0.4768498486,1,2.797965963,1,0.00163372499,0.3253908636,0.9634020619,0.529208135,0.9634020619,0.3470359152,0.9494972898,0.9978364344,0.0001795264023,0.00163372499,0.9855670103,0.514244662,0.1487545945,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,104,2019-06-11 05:00:00,57,2,C,0.002913801491,0.4898312419,1,2.818677876,1,0.00163372499,0.3253908636,0.9634020619,0.529208135,0.9634020619,0.3470359152,0.9494972898,0.9978364344,0.0001795264023,0.00163372499,0.9855670103,0.514244662,0.1487545945,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,104,2019-06-11 05:00:00,57,1,C,0.00292771857,0.4954565123,1,2.83214062,1,0.00163372499,0.3253908636,0.9634020619,0.529208135,0.9634020619,0.3470359152,0.9494972898,0.9978364344,0.0001795264023,0.00163372499,0.9855670103,0.514244662,0.1487545945,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,104,2019-06-11 05:00:00,57,0,C,0.002936764671,0.5010817828,1,2.840891403,1,0.00163372499,0.3253908636,0.9634020619,0.529208135,0.9634020619,0.3470359152,0.9494972898,0.9978364344,0.0001795264023,0.00163372499,0.9855670103,0.514244662,0.1487545945,below_median_exposure
structure_only,Highest structural bottleneck,0.9494972898,New York,104,2019-06-11 05:00:00,57,3,R,0.002949630288,0.509736045,1,6.527241526,1,0.00163372499,0.1422422918,0.9634020619,0.529208135,0.9634020619,0.3470359152,0.9494972898,0.9978364344,0.0001795264023,0.00163372499,0.9855670103,0.514244662,0.1487545945,below_median_exposure;below_median_efficiency
