feature_set,feature_description,objective_id,objective_description,heldout_city,n_features,city,event_id,n_tokens,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,495,1200,0.9229727713,0.8780068792,0.9102077165,0.5,0.1219931208,0.9526684348,0.9362275042,0.75,0.04733156518,0.9693588959,0.9537130846,0.8333333333,0.03064110407
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,496,1200,0.921376244,0.8780068792,0.9102077164,0.5,0.1219931208,0.9526684348,0.9362275042,0.75,0.04733156518,0.9667923405,0.9519244714,0.825,0.0332076595
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,497,1200,0.9207698232,0.8780068792,0.9102077165,0.5,0.1219931208,0.9376810033,0.9257617809,0.7166666667,0.06231899666,0.9638616155,0.9488845897,0.8166666667,0.03613838448
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,498,1205,0.9168705397,0.8693188412,0.9033543136,0.4615384615,0.1306811588,0.9475105605,0.9324709359,0.737704918,0.05248943953,0.9618019645,0.9479055413,0.8099173554,0.03819803545
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,499,1200,0.9174220058,0.8780068792,0.9102077164,0.5,0.1219931208,0.9526684348,0.9362275042,0.75,0.04733156518,0.9666058088,0.951838626,0.825,0.03339419119
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,500,2715,0.8668747843,0.8106140841,0.8463548863,0.3571428571,0.1893859159,0.9040385259,0.9041922646,0.6470588235,0.09596147409,0.9029974416,0.9040282668,0.6066176471,0.09700255842
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,501,1792,0.8526537624,0.792002092,0.8470486519,0.3333333333,0.207997908,0.9332758825,0.9227728077,0.7555555556,0.06672411745,0.9289820059,0.922393923,0.7,0.07101799407
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,502,1242,0.9153826143,0.8693188412,0.9033543136,0.4615384615,0.1306811588,0.9505295776,0.9347322535,0.7619047619,0.04947042242,0.9726270584,0.9557508446,0.84,0.02737294157
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,503,1200,0.9185049528,0.8780068792,0.9102077164,0.5,0.1219931208,0.9526684348,0.9362275042,0.75,0.04733156516,0.9667923405,0.9519244714,0.825,0.03320765951
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,504,1200,0.9194264794,0.8780068792,0.9102077164,0.5,0.1219931208,0.9452129574,0.9310061464,0.7333333333,0.05478704261,0.9666061575,0.9512681516,0.825,0.03339384246
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,505,1200,0.9228611047,0.8780068792,0.9102077165,0.5,0.1219931208,0.9458822526,0.9312663652,0.7333333333,0.0541177474,0.9697576549,0.9534189011,0.8333333333,0.03024234515
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,506,1200,0.9226819658,0.8780068793,0.9102077165,0.5,0.1219931207,0.9452058891,0.9310012186,0.7333333333,0.05479411088,0.9693763192,0.9532380607,0.8333333333,0.0306236808
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,507,1200,0.9191093367,0.8780068792,0.9102077165,0.5,0.1219931208,0.9526684348,0.9362275042,0.75,0.04733156517,0.9693435408,0.9537021504,0.8333333333,0.03065645922
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,508,1200,0.9230152025,0.8780068792,0.9102077165,0.5,0.1219931208,0.9526684348,0.9362275042,0.75,0.04733156519,0.9694950713,0.9537025022,0.8333333333,0.03050492868
factorized_low_dim,seven-feature activated law components,O2_event_centered_log,within-event centered log-value regression,San Antonio,7,San Antonio,509,1200,0.9194614447,0.8780068792,0.9102077164,0.5,0.1219931208,0.9526684348,0.9362275042,0.75,0.04733156519,0.9722977968,0.9558027022,0.8416666667,0.02770220317
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,478,1200,0.9540999112,0.9542701454,0.8225334676,0.8333333333,0.04572985456,0.9439372453,0.88366583,0.75,0.05606275465,0.9472418452,0.905609946,0.6583333333,0.05275815479
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,479,1200,0.9540515415,0.9542701455,0.8225334676,0.8333333333,0.04572985455,0.9439372454,0.88366583,0.75,0.05606275465,0.9472418452,0.905609946,0.6583333333,0.05275815479
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,480,1200,0.9519418424,0.9542701454,0.8225334676,0.8333333333,0.04572985458,0.9341051428,0.8773063528,0.75,0.06589485724,0.9432365435,0.9023027417,0.6583333333,0.05676345648
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,481,1200,0.9572984689,0.9542701455,0.8225334676,0.8333333333,0.04572985454,0.9439372453,0.88366583,0.75,0.05606275465,0.9472418452,0.905609946,0.6583333333,0.05275815479
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,482,1200,0.9610837356,0.9542701454,0.8225334675,0.8333333333,0.04572985455,0.9439372454,0.88366583,0.75,0.05606275465,0.9472418452,0.9056099459,0.6583333333,0.05275815479
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,483,1200,0.9571998035,0.9542701455,0.8225334676,0.8333333333,0.04572985454,0.9370929472,0.8792456255,0.75,0.06290705277,0.944890841,0.9036184897,0.6583333333,0.05510915905
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,484,1200,0.9575916029,0.9542701454,0.8225334676,0.8333333333,0.04572985456,0.9439372454,0.88366583,0.75,0.05606275463,0.9472418452,0.905609946,0.6583333333,0.0527581548
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,485,1207,0.9530562133,0.9255921288,0.8099943152,0.7692307692,0.07440787124,0.9344764984,0.8780542511,0.737704918,0.06552350155,0.9408699754,0.9008528879,0.652892562,0.05913002463
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,486,1200,0.9526141229,0.9542701454,0.8225334676,0.8333333333,0.04572985456,0.9439372453,0.88366583,0.75,0.05606275465,0.9440288367,0.9030683037,0.6583333333,0.05597116325
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,487,1200,0.9511113962,0.9542701454,0.8225334676,0.8333333333,0.04572985455,0.9370929472,0.8792456255,0.75,0.06290705277,0.944890841,0.9036184897,0.6583333333,0.05510915904
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,488,1200,0.9541771845,0.9542701455,0.8225334676,0.8333333333,0.04572985454,0.9439372454,0.88366583,0.75,0.05606275463,0.9448325165,0.9039361267,0.6583333333,0.05516748353
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,489,1200,0.9526894197,0.9542701454,0.8225334676,0.8333333333,0.04572985457,0.9439372453,0.88366583,0.75,0.05606275466,0.9449213315,0.9039973865,0.6583333333,0.05507866855
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,490,1200,0.9499195228,0.9542701454,0.8225334676,0.8333333333,0.04572985457,0.9439372453,0.88366583,0.75,0.05606275466,0.9448325165,0.9039361267,0.6583333333,0.05516748353
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,491,1200,0.9508350423,0.9542701454,0.8225334676,0.8333333333,0.04572985455,0.9439372454,0.88366583,0.75,0.05606275464,0.9440711554,0.9030764317,0.6583333333,0.05592884464
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Austin,7,Austin,492,1200,0.957185515,0.9542701455,0.8225334676,0.8333333333,0.04572985455,0.9370929472,0.8792456255,0.75,0.06290705278,0.944890841,0.9036184897,0.6583333333,0.05510915904
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,145,1896,0.9194850293,0.9609991951,0.9704316387,0.6842105263,0.03900080485,0.9718845724,0.9724676941,0.8210526316,0.02811542765,0.9621503024,0.9648392806,0.8052631579,0.03784969763
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,146,1331,0.9423843753,0.957980587,0.9703893622,0.7857142857,0.04201941298,0.9682523419,0.9700206689,0.8208955224,0.03174765808,0.9670938269,0.9688337871,0.7910447761,0.03290617308
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,147,1332,0.9437490369,0.957980587,0.9703893622,0.7857142857,0.04201941297,0.9682523419,0.9700206689,0.8208955224,0.03174765808,0.9670938269,0.9688337871,0.7910447761,0.03290617308
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,149,1200,0.9494784457,0.9492300403,0.9662846806,0.75,0.05076995969,0.9678931011,0.9698662586,0.8333333333,0.03210689893,0.9721891293,0.9725963656,0.8083333333,0.0278108707
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,150,1593,0.9258220811,0.9630761108,0.9727011605,0.75,0.03692388923,0.9752824487,0.9748037787,0.825,0.0247175513,0.9655141136,0.967492266,0.7875,0.03448588641
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,152,5711,0.9062074492,0.9351902406,0.9453458632,0.775862069,0.06480975935,0.9376700737,0.9412926137,0.7972027972,0.06232992632,0.9478630154,0.9482290839,0.7622377622,0.05213698456
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,153,1793,0.9183325362,0.9635763203,0.9723648304,0.6666666667,0.03642367969,0.9701467005,0.9713048209,0.8111111111,0.02985329951,0.9645773107,0.9666768797,0.8111111111,0.03542268929
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,154,2226,0.9162582334,0.9082573503,0.9350165081,0.6086956522,0.09174264971,0.9549076449,0.9570176051,0.7767857143,0.04509235509,0.9534885252,0.9552953288,0.7802690583,0.04651147484
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,155,1900,0.9123973496,0.9609991951,0.9704316386,0.6842105263,0.03900080487,0.9677214415,0.967772838,0.8210526316,0.03227855855,0.9574309615,0.959958114,0.7947368421,0.04256903854
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,156,1753,0.9171358614,0.9635763203,0.9723648304,0.6666666667,0.03642367967,0.9690054957,0.9705434818,0.8068181818,0.03099450426,0.9626732369,0.9653642084,0.7897727273,0.03732676311
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,157,1615,0.9250101887,0.9640949541,0.9730011057,0.7058823529,0.03590504591,0.9757438587,0.9751210061,0.8271604938,0.02425614133,0.9649464447,0.9670791074,0.7777777778,0.03505355529
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,158,1723,0.9200575712,0.9635763203,0.9723648304,0.6666666667,0.03642367967,0.9724855783,0.9729223218,0.8045977011,0.02751442167,0.9645395635,0.9667047811,0.7919075145,0.0354604365
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Chicago,7,Chicago,159,2008,0.9099763941,0.946550175,0.9605534635,0.619047619,0.05344982504,0.9573457471,0.9592807417,0.7821782178,0.0426542529,0.9558263707,0.9575557625,0.7810945274,0.04417362926
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,7,Dallas,55,1200,0.8263636726,0.676170659,0.6583967438,0,0.323829341,0.8266934421,0.7828117809,0.1666666667,0.1733065579,0.8565958353,0.8195669828,0.4583333333,0.1434041647
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,7,Dallas,56,1200,0.8281664864,0.6761706589,0.6583967437,0,0.3238293411,0.826693442,0.7828117809,0.1666666667,0.173306558,0.8565958353,0.8195669827,0.4583333333,0.1434041647
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,7,Dallas,57,1200,0.8191089482,0.6761706589,0.6583967437,0,0.3238293411,0.8266934421,0.7828117809,0.1666666667,0.1733065579,0.8530371305,0.8170430066,0.4583333333,0.1469628695
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,7,Dallas,58,1200,0.8210913069,0.6761706589,0.6583967438,0,0.3238293411,0.826693442,0.7828117809,0.1666666667,0.173306558,0.8542592791,0.8176912144,0.4583333333,0.1457407209
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,7,Dallas,59,1200,0.827842609,0.676170659,0.6583967438,0,0.323829341,0.8266934421,0.7828117809,0.1666666667,0.1733065579,0.8548312868,0.8182251581,0.4583333333,0.1451687132
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,7,Dallas,60,1200,0.8195341071,0.6761706589,0.6583967437,0,0.3238293411,0.8266934421,0.7828117809,0.1666666667,0.1733065579,0.8565958353,0.8195669827,0.4583333333,0.1434041647
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,7,Dallas,61,1200,0.8263170766,0.676170659,0.6583967438,0,0.323829341,0.8266934421,0.782811781,0.1666666667,0.1733065579,0.8565958353,0.8195669828,0.4583333333,0.1434041647
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,7,Dallas,62,1200,0.8241264044,0.6761706589,0.6583967437,0,0.3238293411,0.8266934421,0.7828117809,0.1666666667,0.1733065579,0.8548312868,0.8182251581,0.4583333333,0.1451687132
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,7,Dallas,63,1200,0.8240620566,0.6761706589,0.6583967438,0,0.3238293411,0.8266934421,0.7828117809,0.1666666667,0.1733065579,0.8565958353,0.8195669827,0.4583333333,0.1434041647
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Dallas,7,Dallas,64,1200,0.8198706147,0.676170659,0.6583967438,0,0.323829341,0.8266934421,0.7828117809,0.1666666667,0.1733065579,0.8544279951,0.8179150708,0.4583333333,0.1455720049
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Houston,7,Houston,52,1200,0.9164558568,0.9690579116,0.9798900688,0.8333333333,0.03094208836,0.9497992813,0.960015935,0.8,0.05020071873,0.9412501301,0.9504930916,0.7583333333,0.05874986993
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Houston,7,Houston,60,1200,0.9145536386,0.9690579116,0.9798900688,0.8333333333,0.03094208838,0.9497992813,0.960015935,0.8,0.05020071873,0.9385767404,0.948656447,0.75,0.06142325958
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Houston,7,Houston,61,1200,0.9184031234,0.9690579116,0.9798900688,0.8333333333,0.03094208839,0.9497992813,0.960015935,0.8,0.05020071873,0.9412501301,0.9504930916,0.7583333333,0.05874986993
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Houston,7,Houston,62,1200,0.9186921136,0.9690579116,0.9798900688,0.8333333333,0.03094208839,0.9497992813,0.960015935,0.8,0.05020071873,0.9412501301,0.9504930916,0.7583333333,0.05874986994
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,98,2833,0.7021350963,0.8936226249,0.9178658826,0.5862068966,0.1063773751,0.9036777247,0.9090917607,0.6408450704,0.09632227526,0.8928997493,0.8989053201,0.6232394366,0.1071002507
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,99,3324,0.5390503027,0.9086486758,0.9124306324,0.5294117647,0.0913513242,0.8715491671,0.876513756,0.5628742515,0.1284508329,0.8812242956,0.8825114804,0.6366366366,0.1187757044
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,100,3667,0.5950088621,0.8897963337,0.9142705925,0.4864864865,0.1102036663,0.8837566414,0.8916223657,0.6195652174,0.1162433586,0.881232903,0.886834426,0.6539509537,0.118767097
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,101,2057,0.6783935846,0.9209396883,0.9057444221,0.4285714286,0.07906031166,0.9042952198,0.9031872555,0.6699029126,0.0957047802,0.9055326597,0.9042641377,0.6310679612,0.0944673403
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,102,1960,0.6984634285,0.9191456011,0.9041898836,0.4,0.08085439892,0.9028135302,0.9021355867,0.6836734694,0.09718646984,0.9050463016,0.9038804072,0.6275510204,0.09495369839
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,103,2050,0.6835432702,0.9209396884,0.9057444221,0.4285714286,0.07906031163,0.9042952198,0.9031872555,0.6699029126,0.0957047802,0.9053241047,0.904111423,0.6292682927,0.09467589535
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,104,2311,0.6617203747,0.9297076382,0.912540369,0.5,0.07029236183,0.9043978029,0.9033137596,0.6379310345,0.09560219711,0.9081062763,0.9062198751,0.6379310345,0.09189372367
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,105,2026,0.6757558232,0.9209396883,0.9057444221,0.4285714286,0.07906031166,0.9041691968,0.9030937439,0.6666666667,0.09583080321,0.905394983,0.904155195,0.6305418719,0.09460501695
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,106,3249,0.5902718505,0.939352724,0.9219742765,0.5454545455,0.06064727598,0.8911398024,0.892434669,0.6441717791,0.1088601976,0.9015992726,0.900303395,0.6646153846,0.09840072743
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,107,2148,0.6659692758,0.9242062436,0.9082212372,0.4545454545,0.07579375639,0.9020553888,0.9016541367,0.6666666667,0.09794461118,0.9070865478,0.9054136369,0.6325581395,0.09291345217
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,108,2346,0.6626354651,0.9297076382,0.912540369,0.5,0.07029236185,0.9049256053,0.9036930013,0.6355932203,0.09507439472,0.9090056038,0.906882709,0.6468085106,0.09099439618
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,109,2181,0.6691641628,0.9242062437,0.9082212373,0.4545454545,0.07579375635,0.9026784659,0.9020920022,0.6636363636,0.09732153408,0.9068820549,0.9052853743,0.6347031963,0.09311794513
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,110,1947,0.6863064903,0.9191456011,0.9041898836,0.4,0.08085439892,0.9028135302,0.9021355867,0.6836734694,0.09718646983,0.9049085295,0.9037786731,0.6256410256,0.09509147046
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,111,2098,0.6696563156,0.9209396883,0.905744422,0.4285714286,0.07906031169,0.9028393876,0.902189945,0.6761904762,0.09716061237,0.9060808605,0.9046718848,0.6285714286,0.0939191395
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,112,1462,0.7410979693,0.9108476838,0.8964896658,0.2,0.08915231624,0.9131436843,0.9087346064,0.6621621622,0.08685631571,0.9025137098,0.902081761,0.6394557823,0.09748629019
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,113,1360,0.7436157835,0.9065344045,0.8932745702,0.2142857143,0.09346559549,0.9066284588,0.9041372013,0.6323529412,0.0933715412,0.9011487953,0.9011143016,0.6323529412,0.0988512047
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,115,1320,0.7264907917,0.9799193679,0.9819203297,0.7142857143,0.02008063213,0.8961259229,0.9151301851,0.5909090909,0.1038740771,0.8982172992,0.909940277,0.5833333333,0.1017827008
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,116,1230,0.7301755709,0.882926129,0.8736526418,0.07692307692,0.117073871,0.8771335301,0.8774455911,0.5806451613,0.1228664699,0.8774846013,0.8776950469,0.5691056911,0.1225153987
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,117,1284,0.7531282231,0.9013110847,0.8895201121,0.1538461538,0.0986889153,0.9020859257,0.9010236964,0.6,0.09791407432,0.9037246778,0.9029012319,0.6279069767,0.09627532223
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,119,2182,0.6993171566,0.7700121774,0.8011691045,0.3181818182,0.2299878226,0.8004682554,0.7990792109,0.4818181818,0.1995317446,0.7942630843,0.7946022265,0.4292237443,0.2057369157
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,120,1439,0.7038604529,0.9295980237,0.9237795258,0.1333333333,0.07040197631,0.8756795974,0.8857915788,0.6111111111,0.1243204026,0.882764147,0.8874868921,0.5625,0.117235853
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,121,2076,0.6823506858,0.9209396883,0.9057444221,0.4285714286,0.07906031166,0.9042382462,0.9031540591,0.6730769231,0.09576175381,0.9059514376,0.9045712619,0.6298076923,0.09404856243
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,122,1959,0.6899200983,0.9191456011,0.9041898836,0.4,0.08085439894,0.9028135302,0.9021355867,0.6836734694,0.09718646983,0.9050463016,0.9038804072,0.6275510204,0.09495369839
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,New York,7,New York,123,1945,0.6911920678,0.9191456011,0.9041898836,0.4,0.08085439889,0.9028135302,0.9021355867,0.6836734694,0.09718646981,0.9049085295,0.9037786731,0.6256410256,0.09509147046
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,640,1286,0.9544380195,0.9612851355,0.9737187748,0.7692307692,0.03871486447,0.967538866,0.9720340415,0.8,0.03246113402,0.9704410533,0.9727558676,0.8062015504,0.02955894667
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,641,1200,0.9570632402,0.9571506356,0.9717899028,0.75,0.04284936441,0.9778969418,0.9790170582,0.85,0.0221030582,0.97157425,0.9737554396,0.7833333333,0.02842574998
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,642,1200,0.9570462359,0.9571506357,0.9717899029,0.75,0.04284936434,0.9778969418,0.9790170582,0.85,0.02210305821,0.97157425,0.9737554396,0.7833333333,0.02842574997
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,643,1265,0.9560506777,0.9612851356,0.9737187748,0.7692307692,0.03871486442,0.9714850994,0.9746936197,0.8125,0.02851490056,0.9738568117,0.9752752337,0.8031496063,0.0261431883
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,644,1925,0.9263973623,0.9437154777,0.9570839995,0.7,0.05628452231,0.9699646878,0.9698554027,0.824742268,0.03003531221,0.9702017578,0.9699080763,0.7772020725,0.02979824223
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,645,2307,0.9109664241,0.9552407651,0.9631184579,0.7916666667,0.04475923488,0.961173883,0.9617108461,0.7586206897,0.03882611699,0.9714300614,0.9690986345,0.7965367965,0.0285699386
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,646,1200,0.9547573187,0.9571506357,0.9717899029,0.75,0.04284936434,0.9778969418,0.9790170582,0.85,0.0221030582,0.97157425,0.9737554396,0.7833333333,0.02842574999
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,647,1200,0.9549284965,0.9571506357,0.9717899029,0.75,0.04284936434,0.9778969418,0.9790170582,0.85,0.02210305821,0.97157425,0.9737554396,0.7833333333,0.02842574999
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,648,1764,0.9364793355,0.9421118372,0.9569305361,0.7777777778,0.0578881628,0.9671905485,0.967985871,0.808988764,0.03280945153,0.9700939895,0.9698682813,0.7683615819,0.02990601051
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,649,1768,0.9355957878,0.9421118372,0.9569305361,0.7777777778,0.0578881628,0.9611484478,0.9636519224,0.797752809,0.03885155216,0.9695346563,0.969073855,0.7683615819,0.03046534369
factorized_low_dim,seven-feature activated law components,O3_top_tail_weighted_log,log-value regression with top-tail action weights,Philadelphia,7,Philadelphia,650,1368,0.9518088318,0.9647439414,0.975363593,0.7857142857,0.03525605858,0.9592964859,0.9663148696,0.7826086957,0.04070351407,0.9649143157,0.9685947136,0.7591240876,0.03508568428
