city,hour,mean_deficit,p90_deficit,observation_count,precipitation,hour_of_week,hour_of_day,expected_deficit,abnormal_deficit,positive_abnormal_deficit,rain_hour,rain_influence_hour
Austin,2024-07-16 03:00:00,0.0271213361125415,0.1007397504456327,25200,0.0,27,3,0.02622171062047535,0.0008996254920661494,0.0008996254920661494,False,False
Austin,2024-07-16 04:00:00,0.028027882762395,0.0953871428571428,25200,0.0,28,4,0.0257115056792667,0.0023163770831282973,0.0023163770831282973,False,False
Austin,2024-07-16 05:00:00,0.0388615620955601,0.1284656531531531,25200,0.0,29,5,0.0394151020054467,-0.0005535399098866023,0.0,False,False
Austin,2024-07-16 06:00:00,0.047143620913378,0.1785925925925926,25170,0.0,30,6,0.04687241820765385,0.0002712027057241509,0.0002712027057241509,False,False
Austin,2024-07-16 07:00:00,0.0500982354171394,0.1971273764573397,25164,0.0,31,7,0.0494946367044671,0.0006035987126723,0.0006035987126723,False,False
Austin,2024-07-16 08:00:00,0.0571770085822039,0.2173501291989664,25164,0.0,32,8,0.0559467038328319,0.0012303047493719965,0.0012303047493719965,False,False
Austin,2024-07-16 09:00:00,0.0630170307577322,0.2396093650388882,25164,0.0,33,9,0.06294959522012415,6.743553760804599e-05,6.743553760804599e-05,False,False
Austin,2024-07-16 10:00:00,0.064458512348087,0.2403942307692307,25164,0.0,34,10,0.06518023823559455,-0.0007217258875075461,0.0,False,False
Austin,2024-07-16 11:00:00,0.0670177996398611,0.2420400432900433,25164,0.0,35,11,0.0670221367207709,-4.337080909799784e-06,0.0,False,False
Austin,2024-07-16 12:00:00,0.069086707513338,0.2531529411764705,25164,0.0,36,12,0.06990497473477486,-0.0008182672214368664,0.0,False,False
Austin,2024-07-16 13:00:00,0.0715232902313958,0.2535475592765334,25160,0.0,37,13,0.0718968426058564,-0.00037355237446060063,0.0,False,False
Austin,2024-07-16 14:00:00,0.0688830202934336,0.2551351351351351,25158,0.0,38,14,0.06955599433531165,-0.0006729740418780494,0.0,False,False
Austin,2024-07-16 15:00:00,0.0661359806806804,0.2531251469783976,25158,0.0,39,15,0.06588563326048745,0.00025034742019294787,0.00025034742019294787,False,False
Austin,2024-07-16 16:00:00,0.0631892727514826,0.2471835664335667,25158,0.0,40,16,0.06362908608203871,-0.0004398133305561075,0.0,False,False
Austin,2024-07-16 17:00:00,0.0722317159937921,0.272908173076923,25176,0.0,41,17,0.07300231641824101,-0.0007706004244489029,0.0,False,False
Austin,2024-07-16 18:00:00,0.0743411157032646,0.2804743506493505,25194,0.0,42,18,0.07437331508744535,-3.21993841807533e-05,0.0,False,False
Austin,2024-07-16 19:00:00,0.0661733377403156,0.2359876126126125,25194,0.0,43,19,0.06785351820253879,-0.0016801804622231936,0.0,False,False
Austin,2024-07-16 20:00:00,0.0615952789887022,0.2335597222222221,25194,0.0,44,20,0.061175630988364496,0.0004196480003377037,0.0004196480003377037,False,False
Austin,2024-07-16 21:00:00,0.0701787314330096,0.2587454545454545,25194,0.0,45,21,0.0654857702919176,0.004692961141091995,0.004692961141091995,False,False
Austin,2024-07-16 22:00:00,0.0625820143801469,0.2205904356060606,25194,0.0,46,22,0.059990232780135655,0.0025917816000112504,0.0025917816000112504,False,False
Austin,2024-07-16 23:00:00,0.0505570709829978,0.176427591199574,25194,0.0,47,23,0.0488582587111233,0.001698812271874496,0.001698812271874496,False,False
Austin,2024-07-17 00:00:00,0.0400344354871162,0.1380952380952381,25194,0.0,48,0,0.0398262770423247,0.0002081584447915022,0.0002081584447915022,False,False
Austin,2024-07-17 01:00:00,0.0354292334345927,0.1230009615384615,25194,0.0,49,1,0.03442225734687525,0.001006976087717451,0.001006976087717451,False,False
Austin,2024-07-17 02:00:00,0.0302608670673811,0.1163991367835546,25194,0.0,50,2,0.02983941441969795,0.0004214526476831494,0.0004214526476831494,False,False
Austin,2024-07-17 03:00:00,0.0327383205998093,0.1145251103500761,25194,0.0,51,3,0.0283340098389794,0.004404310760829901,0.004404310760829901,False,False
Austin,2024-07-17 04:00:00,0.0296639130716986,0.099803899521531,25194,0.0,52,4,0.02901840881685505,0.0006455042548435472,0.0006455042548435472,False,False
Austin,2024-07-17 05:00:00,0.0400090805026698,0.1403940886699508,25194,0.0,53,5,0.037577341890612195,0.0024317386120576018,0.0024317386120576018,False,False
Austin,2024-07-17 06:00:00,0.045053554898472,0.1663333333333332,25164,0.0,54,6,0.04456738334061805,0.00048617155785395105,0.00048617155785395105,False,False
Austin,2024-07-17 07:00:00,0.04909797288693,0.1884197722567288,25158,0.0,55,7,0.049079589130254245,1.8383756675753593e-05,1.8383756675753593e-05,False,False
Austin,2024-07-17 08:00:00,0.0615446505148109,0.2338388888888889,25158,0.0,56,8,0.0558682437079634,0.0056764068068475,0.0056764068068475,False,False
Austin,2024-07-17 09:00:00,0.0673067970114936,0.2437845345345347,25158,0.0,57,9,0.0673067970114936,0.0,0.0,False,False
Austin,2024-07-17 10:00:00,0.0713245831260943,0.2487976190476192,25158,0.0,58,10,0.0697632756070439,0.0015613075190503978,0.0015613075190503978,False,False
Austin,2024-07-17 11:00:00,0.0677186134287737,0.2425326086956523,25158,0.0,59,11,0.0690979558243451,-0.0013793423955714007,0.0,False,False
Austin,2024-07-17 12:00:00,0.0729427289104436,0.2589470223063973,25158,0.0,60,12,0.0729427289104436,0.0,0.0,False,False
Austin,2024-07-17 13:00:00,0.0714694045735301,0.2554179063042221,25158,0.0,61,13,0.0714694045735301,0.0,0.0,False,False
Austin,2024-07-17 14:00:00,0.0688469208014559,0.2486902356902357,25158,0.0,62,14,0.0685160538586123,0.00033086694284359397,0.00033086694284359397,False,False
Austin,2024-07-17 15:00:00,0.0640354726333877,0.2370372727272727,25158,0.0,63,15,0.0652807507240847,-0.001245278090696994,0.0,False,False
Austin,2024-07-17 16:00:00,0.0642331105462911,0.2467806451612904,25154,0.0,64,16,0.0642331105462911,0.0,0.0,False,False
Austin,2024-07-17 17:00:00,0.071897438530654,0.2705703379953381,25176,0.0,65,17,0.071897438530654,0.0,0.0,False,False
Austin,2024-07-17 18:00:00,0.0696963233269056,0.2600728500639387,25194,0.0,66,18,0.0711460420675472,-0.0014497187406415923,0.0,False,False
Austin,2024-07-17 19:00:00,0.0706168705069626,0.258739544411231,25194,0.0,67,19,0.0655588177736554,0.0050580527333072,0.0050580527333072,False,False
Austin,2024-07-17 20:00:00,0.0654820171832405,0.2419548066875655,25194,0.0,68,20,0.0644944785529964,0.0009875386302440892,0.0009875386302440892,False,False
Austin,2024-07-17 21:00:00,0.0699623619934005,0.2476626462838105,25194,0.0,69,21,0.065857996440253,0.004104365553147499,0.004104365553147499,False,False
Austin,2024-07-17 22:00:00,0.0612992520294183,0.2105911330049261,25194,0.0,70,22,0.0619011170983843,-0.0006018650689659996,0.0,False,False
Austin,2024-07-17 23:00:00,0.0474508205223095,0.1642784446770921,25194,0.0,71,23,0.0475572087672057,-0.00010638824489619947,0.0,False,False
Austin,2024-07-18 00:00:00,0.0377295222677733,0.1263127450980391,25194,0.0,72,0,0.0395277063782985,-0.0017981841105252014,0.0,False,False
Austin,2024-07-18 01:00:00,0.0321657997933209,0.1180555555555555,25194,0.0,73,1,0.0342662030131081,-0.002100403219787203,0.0,False,False
Austin,2024-07-18 02:00:00,0.0291542599792992,0.1108828933361719,25194,0.0,74,2,0.0280690841570695,0.0010851758222296982,0.0010851758222296982,False,True
Austin,2024-07-18 03:00:00,0.0300463345457928,0.1087402424779474,25194,0.0,75,3,0.027340636568154,0.0027056979776387997,0.0027056979776387997,False,True
Austin,2024-07-18 04:00:00,0.0305400687650616,0.1077822654061624,25194,0.0,76,4,0.0275586941177542,0.0029813746473074006,0.0029813746473074006,False,True
Austin,2024-07-18 05:00:00,0.0359172524794726,0.1199643467643467,25194,0.0,77,5,0.036875806206104,-0.0009585537266314018,0.0,False,True
Austin,2024-07-18 06:00:00,0.0461103033582694,0.1655682805429862,25164,0.0,78,6,0.043552330648115,0.002557972710154399,0.002557972710154399,False,True
Austin,2024-07-18 07:00:00,0.0687688743051207,0.2441585677749361,25158,0.0,79,7,0.0487653455663242,0.020003528738796503,0.020003528738796503,False,True
Austin,2024-07-18 08:00:00,0.101079220066097,0.3045879284750339,25158,0.080708705,80,8,0.0581087617345227,0.0429704583315743,0.0429704583315743,True,True
Austin,2024-07-18 09:00:00,0.0967263376981669,0.2987157242063493,25158,0.3956695050000001,81,9,0.0682199600618671,0.02850637763629979,0.02850637763629979,True,True
Austin,2024-07-18 10:00:00,0.0855198809421422,0.2751212121212121,25158,0.01574804,82,10,0.072429923578249,0.013089957363893207,0.013089957363893207,True,True
Austin,2024-07-18 11:00:00,0.0710323669273059,0.2466938889318495,25158,0.021653555,83,11,0.0729181098027383,-0.001885742875432403,0.0,True,True
Austin,2024-07-18 12:00:00,0.0673858520771305,0.237453216374269,25158,0.0,84,12,0.0717314608662228,-0.004345608789092292,0.0,False,True
Austin,2024-07-18 13:00:00,0.0695222816445644,0.2455584264470967,25158,0.0,85,13,0.0728071768490793,-0.003284895204514901,0.0,False,True
Austin,2024-07-18 14:00:00,0.0685986846716458,0.245,25158,0.0,86,14,0.0733007174095316,-0.004702032737885803,0.0,False,True
Austin,2024-07-18 15:00:00,0.0636910581122281,0.2409663182346109,25158,0.0,87,15,0.07112150189159025,-0.007430443779362153,0.0,False,True
Austin,2024-07-18 16:00:00,0.0636104253144343,0.2480169312169314,25158,0.0,88,16,0.0686319730311919,-0.005021547716757599,0.0,False,True
Austin,2024-07-18 17:00:00,0.0694060707598448,0.2646015384615384,25176,0.0,89,17,0.0694462979030458,-4.022714320099652e-05,0.0,False,True
Austin,2024-07-18 18:00:00,0.0691268568322818,0.2597129780974174,25194,0.0,90,18,0.0659668227763852,0.003160034055896599,0.003160034055896599,False,True
Austin,2024-07-18 19:00:00,0.0639382477143781,0.2364936693741042,25194,0.0,91,19,0.06586641421278056,-0.0019281664984024532,0.0,False,True
Austin,2024-07-18 20:00:00,0.0602394094213978,0.2155336764705882,25194,0.0,92,20,0.0646450718334568,-0.004405662412059003,0.0,False,True
Austin,2024-07-18 21:00:00,0.067906625894372,0.235347850098077,25194,0.0,93,21,0.06935864834089794,-0.0014520224465259385,0.0,False,True
Austin,2024-07-18 22:00:00,0.0630217017341752,0.21615420142494,25194,0.0,94,22,0.07129353707143385,-0.008271835337258643,0.0,False,True
Austin,2024-07-18 23:00:00,0.0504252294792873,0.1746495098039217,25194,0.0,95,23,0.0590287926880418,-0.008603563208754501,0.0,False,True
Austin,2024-07-19 00:00:00,0.0403893450012241,0.1424949290060852,25194,0.0,96,0,0.0414432295826791,-0.0010538845814550002,0.0,False,False
Austin,2024-07-19 01:00:00,0.028108977219165,0.0942322009831601,25194,0.0,97,1,0.0331269141883658,-0.0050179369692008036,0.0,False,False
Austin,2024-07-19 02:00:00,0.0250148918597297,0.0880767692877284,25194,0.0,98,2,0.030154595984086,-0.005139704124356298,0.0,False,False
Austin,2024-07-19 03:00:00,0.0202443133396616,0.0676997884770348,25194,0.0,99,3,0.026682617048245,-0.0064383037085834,0.0,False,False
Austin,2024-07-19 04:00:00,0.0189244355573537,0.0638709049987497,25194,0.0,100,4,0.0244518239588612,-0.0055273884015074985,0.0,False,False
Austin,2024-07-19 05:00:00,0.030398853674296,0.1054856162144491,25194,0.0,101,5,0.0306845851321701,-0.0002857314578741006,0.0,False,False
Austin,2024-07-19 06:00:00,0.0399854231644103,0.1427879870129871,25164,0.0,102,6,0.0399854231644103,0.0,0.0,False,False
Austin,2024-07-19 07:00:00,0.044226826682101,0.1645607808857808,25158,0.0,103,7,0.04343409463264905,0.0007927320494519469,0.0007927320494519469,False,False
Austin,2024-07-19 08:00:00,0.0498408828442678,0.1839013673108501,25158,0.0,104,8,0.049745623936308145,9.525890795965275e-05,9.525890795965275e-05,False,False
Austin,2024-07-19 09:00:00,0.0563484635966165,0.2100840336134454,25158,0.0,105,9,0.05521245596529685,0.0011360076313196507,0.0011360076313196507,False,False
Austin,2024-07-19 10:00:00,0.0614732443274052,0.2289935064935064,25158,0.0,106,10,0.0614732443274052,0.0,0.0,False,False
Austin,2024-07-19 11:00:00,0.0602130060531324,0.229307881773399,25158,0.0,107,11,0.063320160923593,-0.0031071548704605934,0.0,False,False
Austin,2024-07-19 12:00:00,0.0638137795337258,0.2354624684873951,25158,0.0,108,12,0.0638137795337258,0.0,0.0,False,False
Austin,2024-07-19 13:00:00,0.0637090047657656,0.2359494468494469,25158,0.0,109,13,0.0637090047657656,0.0,0.0,False,False
Austin,2024-07-19 14:00:00,0.0618414791783624,0.2326347286226318,25158,0.0,110,14,0.0618414791783624,0.0,0.0,False,False
Austin,2024-07-19 15:00:00,0.0606444277340393,0.2263901799100451,25158,0.0,111,15,0.0606444277340393,0.0,0.0,False,False
Austin,2024-07-19 16:00:00,0.0607692820883604,0.2255385129490393,25158,0.0,112,16,0.0607692820883604,0.0,0.0,False,False
Austin,2024-07-19 17:00:00,0.0673603895728434,0.2463710664335666,25176,0.0,113,17,0.0673603895728434,0.0,0.0,False,False
Austin,2024-07-19 18:00:00,0.0693894509180916,0.2536225,25194,0.0,114,18,0.0659946358749769,0.003394815043114688,0.003394815043114688,False,False
Austin,2024-07-19 19:00:00,0.0642916803855388,0.2411887873754157,25194,0.0,115,19,0.0642916803855388,0.0,0.0,False,False
Austin,2024-07-19 20:00:00,0.0629529840322075,0.235702380952381,25194,0.0,116,20,0.0629529840322075,0.0,0.0,False,False
Austin,2024-07-19 21:00:00,0.0678792080019401,0.2449252873563223,25194,0.0,117,21,0.065140821446433,0.002738386555507094,0.002738386555507094,False,False
Austin,2024-07-19 22:00:00,0.068046288694714,0.2310933493589743,25194,0.0,118,22,0.068046288694714,0.0,0.0,False,False
Austin,2024-07-19 23:00:00,0.0555848235428171,0.1960259856630824,25194,0.0,119,23,0.0547464925843007,0.0008383309585164034,0.0008383309585164034,False,False
Austin,2024-07-20 00:00:00,0.0458245707721738,0.1934444721944722,25194,0.0,120,0,0.0458245707721738,0.0,0.0,False,False
Austin,2024-07-20 01:00:00,0.0362956702566163,0.1602938289780395,25194,0.0,121,1,0.03343925565565275,0.0028564146009635513,0.0028564146009635513,False,False
Austin,2024-07-20 02:00:00,0.0330252971790971,0.1483157112068966,25194,0.0,122,2,0.03093887832893855,0.002086418850158551,0.002086418850158551,False,False
Austin,2024-07-20 03:00:00,0.0297653307392097,0.134767903311217,25194,0.0,123,3,0.02711974693638145,0.0026455838028282483,0.0026455838028282483,False,False
Austin,2024-07-20 04:00:00,0.029285022269507,0.1252878252750376,25194,0.0,124,4,0.02629313975342885,0.0029918825160781502,0.0029918825160781502,False,False
Austin,2024-07-20 05:00:00,0.0330695965856155,0.1285871836545159,25194,0.0,125,5,0.0320374942048884,0.0010321023807271026,0.0010321023807271026,False,False
Austin,2024-07-20 06:00:00,0.0438147959579903,0.1854609013867491,25194,0.0,126,6,0.0438147959579903,0.0,0.0,False,False
Austin,2024-07-20 07:00:00,0.054759843350006,0.2209941204522817,25194,0.0,127,7,0.054759843350006,0.0,0.0,False,False
Austin,2024-07-20 08:00:00,0.0642803817096645,0.2573114201119725,25194,0.0,128,8,0.06033717109657465,0.003943210613089852,0.003943210613089852,False,False
Austin,2024-07-20 09:00:00,0.0648890738033731,0.2644242424242425,25194,0.0,129,9,0.06135515063185595,0.003533923171517149,0.003533923171517149,False,False
Austin,2024-07-20 10:00:00,0.0682503184787199,0.2559664315876541,25194,0.0,130,10,0.0650517495830735,0.003198568895646403,0.003198568895646403,False,False
Austin,2024-07-20 11:00:00,0.0681718811247601,0.2634680134680134,25194,0.0,131,11,0.0681718811247601,0.0,0.0,False,False
Austin,2024-07-20 12:00:00,0.0652134931096996,0.2578771336237848,25194,0.0,132,12,0.0652134931096996,0.0,0.0,False,False
Austin,2024-07-20 13:00:00,0.0680789648712578,0.2598613599044635,25194,0.0,133,13,0.0680789648712578,0.0,0.0,False,False
Austin,2024-07-20 14:00:00,0.0748445522978235,0.2728986527553642,25194,0.0,134,14,0.0748445522978235,0.0,0.0,False,False
Austin,2024-07-20 15:00:00,0.0795816969367161,0.2833017873882391,25194,0.0,135,15,0.0795816969367161,0.0,0.0,False,False
Austin,2024-07-20 16:00:00,0.0787403674455446,0.281958143939394,25194,0.0,136,16,0.0787403674455446,0.0,0.0,False,False
Austin,2024-07-20 17:00:00,0.0761853124051577,0.2874147656940762,25194,0.0,137,17,0.0761853124051577,0.0,0.0,False,False
Austin,2024-07-20 18:00:00,0.069777333694731,0.2729415461973601,25194,0.0,138,18,0.069777333694731,0.0,0.0,False,False
Austin,2024-07-20 19:00:00,0.0708548726457651,0.2774502191451258,25194,0.0,139,19,0.0708548726457651,0.0,0.0,False,False
Austin,2024-07-20 20:00:00,0.0654637126099551,0.2636546717171719,25194,0.0,140,20,0.06630462441582055,-0.0008409118058654574,0.0,False,False
Austin,2024-07-20 21:00:00,0.0707246486409779,0.2714536819172113,25194,0.0,141,21,0.07057269104610935,0.00015195759486855143,0.00015195759486855143,False,False
Austin,2024-07-20 22:00:00,0.0712210721102748,0.2682453405017923,25194,0.0,142,22,0.07036640651416584,0.0008546655961089583,0.0008546655961089583,False,False
Austin,2024-07-20 23:00:00,0.0570121403376757,0.2366942274308293,25194,0.0,143,23,0.0570312498401634,-1.9109502487700547e-05,0.0,False,False
Austin,2024-07-21 00:00:00,0.0436672532892578,0.1525277777777778,25194,0.0,144,0,0.0457904375497679,-0.0021231842605101,0.0,False,False
Austin,2024-07-21 01:00:00,0.0347056969189483,0.1175401330516193,25194,0.0,145,1,0.03668436124744405,-0.0019786643284957495,0.0,False,False
Austin,2024-07-21 02:00:00,0.0325035899859614,0.1102968998410175,25194,0.0,146,2,0.0344908080907315,-0.0019872181047701012,0.0,False,False
Austin,2024-07-21 03:00:00,0.025262251414583,0.0842898159787695,25194,0.0,147,3,0.025262251414583,0.0,0.0,False,False
Austin,2024-07-21 04:00:00,0.023226044181132,0.0771944444444444,25194,0.0,148,4,0.023226044181132,0.0,0.0,False,False
Austin,2024-07-21 05:00:00,0.0272485203943937,0.0921909722222222,25194,0.0,149,5,0.028079472383607,-0.0008309519892133015,0.0,False,False
Austin,2024-07-21 06:00:00,0.0378143205902398,0.1254823529411765,25194,0.0,150,6,0.037350040495492245,0.0004642800947475545,0.0004642800947475545,False,False
Austin,2024-07-21 07:00:00,0.0497058876081214,0.1623272762563523,25194,0.0,151,7,0.04925769462263715,0.0004481929854842498,0.0004481929854842498,False,False
Austin,2024-07-21 08:00:00,0.0591578696039275,0.2030309460654291,25194,0.0,152,8,0.0595836635244876,-0.00042579392056010107,0.0,False,False
Austin,2024-07-21 09:00:00,0.0632081529642359,0.2164137931034483,25194,0.0,153,9,0.06341547171755024,-0.00020731875331433947,0.0,False,False
Austin,2024-07-21 10:00:00,0.0672026909982018,0.2387548842461886,25194,0.0,154,10,0.06673509048935325,0.0004676005088485452,0.0004676005088485452,False,False
Austin,2024-07-21 11:00:00,0.0740915437981696,0.2576216300451924,25194,0.0,155,11,0.06978134183593454,0.004310201962235055,0.004310201962235055,False,True
Austin,2024-07-21 12:00:00,0.0718918993395317,0.254602962962963,25194,0.0,156,12,0.07148813022221034,0.00040376911732135923,0.00040376911732135923,False,True
Austin,2024-07-21 13:00:00,0.0750177527093379,0.2577196474549416,25194,0.0,157,13,0.0740739466618998,0.0009438060474381005,0.0009438060474381005,False,True
Austin,2024-07-21 14:00:00,0.0796550919756095,0.2728682170542636,25194,0.0,158,14,0.0762167301911835,0.0034383617844259973,0.0034383617844259973,False,True
Austin,2024-07-21 15:00:00,0.0992411269211411,0.3078279352226721,25194,0.0,159,15,0.0771841937299962,0.022056933191144906,0.022056933191144906,False,True
Austin,2024-07-21 16:00:00,0.1168772917646727,0.3269000862068966,25194,0.0,160,16,0.07850394022795901,0.03837335153671369,0.03837335153671369,False,True
Austin,2024-07-21 17:00:00,0.0983323052747577,0.299508807082945,25182,0.24015761,161,17,0.0766871078693606,0.021645197405397096,0.021645197405397096,True,True
Austin,2024-07-21 18:00:00,0.0772160616649664,0.2604347826086957,25182,0.045275615,162,18,0.0703731504414547,0.006842911223511702,0.006842911223511702,True,True
Austin,2024-07-21 19:00:00,0.0679295349436347,0.2412654551102827,25182,0.005905515,163,19,0.06587558768087685,0.0020539472627578437,0.0020539472627578437,True,True
Austin,2024-07-21 20:00:00,0.0587987140899632,0.2129095238095239,25182,0.0,164,20,0.0611026172075973,-0.0023039031176341,0.0,False,True
Austin,2024-07-21 21:00:00,0.0603290879774144,0.2114209508881923,25182,0.0,165,21,0.061784255674962194,-0.0014551676975477906,0.0,False,True
Austin,2024-07-21 22:00:00,0.0527239523642576,0.1823456221198158,25182,0.0,166,22,0.05409528965192395,-0.0013713372876663493,0.0,False,True
Austin,2024-07-21 23:00:00,0.0402053458770988,0.1353409075421623,25182,0.0,167,23,0.04244737748416705,-0.0022420316070682483,0.0,False,True
Austin,2024-07-22 00:00:00,0.031760721300523,0.107616554054054,25182,0.0,0,0,0.033767043498456745,-0.0020063221979337437,0.0,False,True
Austin,2024-07-22 01:00:00,0.0248418644537209,0.0827625570776255,25182,0.0,1,1,0.02614583624404835,-0.0013039717903274503,0.0,False,True
Austin,2024-07-22 02:00:00,0.0219476468817781,0.0775858786044122,25182,0.0,2,2,0.02487440289873905,-0.002926756016960949,0.0,False,True
Austin,2024-07-22 03:00:00,0.0223596081643832,0.0803843021103295,25182,0.0,3,3,0.02469016029725175,-0.002330552132868549,0.0,False,True
Austin,2024-07-22 04:00:00,0.0236754742319101,0.0801282051282051,25182,0.0,4,4,0.0229012785884946,0.0007741956434154998,0.0007741956434154998,False,True
Austin,2024-07-22 05:00:00,0.0362109308120904,0.1212499999999999,25182,0.0,5,5,0.03732079089521245,-0.001109860083122055,0.0,False,True
Austin,2024-07-22 06:00:00,0.045265743419484,0.1657992788461538,25158,0.0,6,6,0.04722099206629915,-0.0019552486468151498,0.0,False,True
Austin,2024-07-22 07:00:00,0.0499743498118932,0.1906296915230738,25158,0.0,7,7,0.0517448003162857,-0.0017704505043924998,0.0,False,True
Austin,2024-07-22 08:00:00,0.0571397065993691,0.2205621246246246,25158,0.0,8,8,0.0580233674699171,-0.0008836608705479962,0.0,False,True
Austin,2024-07-22 09:00:00,0.0628316404422486,0.2261041448630734,25158,0.0,9,9,0.06493748455164265,-0.002105844109394045,0.0,False,True
Austin,2024-07-22 10:00:00,0.0635725692960568,0.2303090909090906,25158,0.0,10,10,0.06773811694946491,-0.004165547653408111,0.0,False,True
Austin,2024-07-22 11:00:00,0.0661299979337253,0.2387343749999999,25158,0.0,11,11,0.07000101178575975,-0.0038710138520344495,0.0,False,True
Austin,2024-07-22 12:00:00,0.0658954383234735,0.2371229236885316,25158,0.0,12,12,0.0702770316961028,-0.0043815933726293055,0.0,False,True
Austin,2024-07-22 13:00:00,0.0697730316395498,0.249016544117647,25158,0.0,13,13,0.07076842086142525,-0.0009953892218754479,0.0,False,True
Austin,2024-07-22 14:00:00,0.0725354906649229,0.2496086956521739,25158,0.005905515,14,14,0.0682409413052686,0.004294549359654301,0.004294549359654301,True,True
Austin,2024-07-22 15:00:00,0.0737641022602556,0.2562236351748937,25158,0.0,15,15,0.06717640908562231,0.0065876931746332995,0.0065876931746332995,False,True
Austin,2024-07-22 16:00:00,0.0661132528860936,0.2449233575113909,25158,0.0,16,16,0.0655110233600818,0.0006022295260117994,0.0006022295260117994,False,True
Austin,2024-07-22 17:00:00,0.073622267443967,0.270812356979405,25176,0.0,17,17,0.0734309769866336,0.00019129045733339012,0.00019129045733339012,False,True
Austin,2024-07-22 18:00:00,0.073475882745346,0.2629789473684211,25194,0.0,18,18,0.0710768358974293,0.002399046847916697,0.002399046847916697,False,True
Austin,2024-07-22 19:00:00,0.0667546206280964,0.2346713356739989,25194,0.0,19,19,0.0684487863744272,-0.0016941657463308002,0.0,False,True
Austin,2024-07-22 20:00:00,0.0625181408778096,0.223605215349167,25194,0.0,20,20,0.0628057092031714,-0.000287568325361795,0.0,False,True
Austin,2024-07-22 21:00:00,0.0686631377450971,0.2235712474120083,25194,0.0,21,21,0.06458188400537809,0.004081253739719001,0.004081253739719001,False,True
Austin,2024-07-22 22:00:00,0.0718296778394982,0.2187757748260596,25194,0.0,22,22,0.0588096330000552,0.013020044839443003,0.013020044839443003,False,True
Austin,2024-07-22 23:00:00,0.0628458619269662,0.198273376554923,25194,0.124015815,23,23,0.045803752934888045,0.017042108992078156,0.017042108992078156,True,True
Austin,2024-07-23 00:00:00,0.0455627902291327,0.1557358570222347,25194,0.029527575,24,0,0.03593838809418615,0.009624402134946551,0.009624402134946551,True,True
Austin,2024-07-23 01:00:00,0.0316282207349256,0.1218299435028248,25194,0.20078751,25,1,0.029390402488035698,0.0022378182468899,0.0022378182468899,True,True
Austin,2024-07-23 02:00:00,0.0283036949419235,0.1100733367139959,25194,0.0,26,2,0.02771252956680255,0.0005911653751209493,0.0005911653751209493,False,True
Austin,2024-07-23 03:00:00,0.0262535842558312,0.100197327200752,25194,0.005905515,27,3,0.02622171062047535,3.18736353558495e-05,3.18736353558495e-05,True,True
Austin,2024-07-23 04:00:00,0.0249008548528961,0.0898768253673914,25194,0.0,28,4,0.0257115056792667,-0.0008106508263706,0.0,False,True
Austin,2024-07-23 05:00:00,0.0375801582382756,0.1226042397660819,25194,0.0,29,5,0.0394151020054467,-0.001834943767171096,0.0,False,True
Austin,2024-07-23 06:00:00,0.0443369908314774,0.1624719782780128,25164,0.0,30,6,0.04687241820765385,-0.002535427376176451,0.0,False,True
Austin,2024-07-23 07:00:00,0.0499450089709849,0.1922096560846561,25158,0.0,31,7,0.0494946367044671,0.0004503722665178053,0.0004503722665178053,False,True
Austin,2024-07-23 08:00:00,0.0522611198552991,0.1975927120669057,25158,0.0,32,8,0.0559467038328319,-0.003685583977532804,0.0,False,True
Austin,2024-07-23 09:00:00,0.0598679467726243,0.2256862341683085,25158,0.0,33,9,0.06294959522012415,-0.003081648447499849,0.0,False,True
Austin,2024-07-23 10:00:00,0.0675516363844027,0.2417489033843826,25158,0.0,34,10,0.06518023823559455,0.002371398148808157,0.002371398148808157,False,True
Austin,2024-07-23 11:00:00,0.0953019279687897,0.2946771889400922,25158,0.00393701,35,11,0.0670221367207709,0.0282797912480188,0.0282797912480188,True,True
Austin,2024-07-23 12:00:00,0.1004275976565407,0.299908844361603,25158,0.4409451200000001,36,12,0.06990497473477486,0.030522622921765843,0.030522622921765843,True,True
Austin,2024-07-23 13:00:00,0.0792678577214804,0.2647232142857144,25158,0.045275615,37,13,0.0718968426058564,0.007371015115624005,0.007371015115624005,True,True
Austin,2024-07-23 14:00:00,0.0859837021614871,0.2777868951021313,25158,0.0,38,14,0.06955599433531165,0.016427707826175447,0.016427707826175447,False,True
Austin,2024-07-23 15:00:00,0.0839432954150785,0.2773701101130107,25158,0.045275615,39,15,0.06588563326048745,0.01805766215459105,0.01805766215459105,True,True
Austin,2024-07-23 16:00:00,0.0601051275303416,0.2276135121614629,25158,0.0393701,40,16,0.06362908608203871,-0.0035239585516971123,0.0,True,True
Austin,2024-07-23 17:00:00,0.0614955650198554,0.2349550447676853,25176,0.0,41,17,0.07300231641824101,-0.011506751398385612,0.0,False,True
Austin,2024-07-23 18:00:00,0.063311323936336,0.237822850678733,25194,0.0,42,18,0.07437331508744535,-0.011061991151109354,0.0,False,True
Austin,2024-07-23 19:00:00,0.0636908394252701,0.2303030303030303,25194,0.12598432,43,19,0.06785351820253879,-0.004162678777268697,0.0,True,True
Austin,2024-07-23 20:00:00,0.0559036270310021,0.2098855894948806,25194,0.0,44,20,0.061175630988364496,-0.005272003957362395,0.0,False,True
