city,event_id,event_start,budget_scale,policy_scenario,activated_bottleneck_law,deficit_only,exposure_only,greedy_oracle,random_positive,structure_only,law_allocated_cost,budget_label,law_value_proxy,proxy_leverage_vs_random_positive,proxy_ratio_vs_random_positive,proxy_leverage_per_cost_vs_random_positive,proxy_leverage_vs_exposure_only,proxy_ratio_vs_exposure_only,proxy_leverage_per_cost_vs_exposure_only,proxy_leverage_vs_deficit_only,proxy_ratio_vs_deficit_only,proxy_leverage_per_cost_vs_deficit_only,proxy_leverage_vs_structure_only,proxy_ratio_vs_structure_only,proxy_leverage_per_cost_vs_structure_only,residual_minus_static_fraction_of_base_lp_gain,residual_minus_static_recoverable_fraction,residual_relative_to_static_gain,static_fraction_of_base_lp_gain,residual_fraction_of_base_lp_gain,static_replay_recoverable_fraction,residual_replay_recoverable_fraction,residual_allocated_cost,residual_minus_static_per_cost,baseline_objective,recoverable_fraction,top_5pct_value_share,marginal_value_gini,decision_criticality_score,event_peak_positive_abnormal_deficit,event_total_precip
San Antonio,496,2024-07-18 12:00:00,1,base,0.1358177593,0.1017103088,0.1050809635,0.1358177593,0.02307988765,0.05607787487,2.210856024,base,0.1358177593,0.1127378717,5.884680262,0.05099285997,0.0307367958,1.292505843,0.01390266732,0.0341074505,1.33533917,0.01542725991,0.07973988443,2.421949113,0.03606742527,0.09147093565,0.01217176905,1.10121017,0.9037721801,0.9952431157,0.1202623123,0.1324340814,2.210856024,0.005505455316,0.1142010555,0.133067066,0.1479586789,0.4295330819,0.00845683085,0.02527631584,0.02362206
San Antonio,497,2024-07-19 12:00:00,1,base,0.1463546196,0.1088229938,0.113232701,0.1463546196,0.02640734049,0.06042815962,1.422791377,base,0.1463546196,0.1199472791,5.54219459,0.08430419319,0.0331219186,1.292511954,0.02327953285,0.0375316258,1.344886908,0.02637886791,0.08592645998,2.421960565,0.06039287373,0.1231133676,0.01716615396,1.142443114,0.8642984848,0.9874118524,0.120512347,0.137678501,1.422791377,0.0120651237,0.06820293445,0.1394337131,0.1479586789,0.4295330819,0.008861451313,0.01603436315,0.4540684867
San Antonio,498,2024-07-21 19:00:00,1,base,0.1412375366,0.1045496393,0.1088410165,0.1412375366,0.02180781856,0.05882236113,1.11701441,base,0.1412375366,0.119429718,6.476463302,0.1069186905,0.0323965201,1.297649922,0.02900277723,0.0366878973,1.350913667,0.0328446052,0.08241517547,2.40108581,0.07378165826,0.1547616424,0.02046299422,1.189992665,0.8145664074,0.9693280498,0.1077041274,0.1281671216,1.11701441,0.01831936458,0.05579872396,0.1322226481,0.1479586789,0.4295330819,0.008403165436,0.01193186401,0.08792655667
San Antonio,499,2024-07-22 20:00:00,1,base,0.1597283782,0.1156999375,0.1230649416,0.1597283782,0.02393297683,0.07023431972,0.4079995755,base,0.1597283782,0.1357954014,6.673987082,0.3328322124,0.0366634366,1.297919425,0.08986145771,0.0440284407,1.380539883,0.1079129571,0.08949405848,2.27422119,0.2193484108,0.2980754087,0.04226163664,1.488970227,0.609598278,0.9076736867,0.08642987707,0.1286915137,0.4079995755,0.1035825505,0.02160154324,0.1417816949,0.1479586789,0.4295330819,0.009010672946,0.006082525209,0.1902888167
San Antonio,500,2024-07-23 00:00:00,1,base,0.2495096772,0.1856600014,0.1930433651,0.2495096772,0.04226107886,0.103020198,3.816707883,base,0.2495096772,0.2072485983,5.904006332,0.0543003564,0.0564663121,1.292505842,0.01479450716,0.0638496758,1.343906471,0.01672899204,0.1464894792,2.421949113,0.03838110846,0.4477096795,0.07399148473,1.957206956,0.4677250584,0.9154347379,0.07729935962,0.1512908443,3.816707883,0.01938620586,0.1073168078,0.165266663,0.1479586789,0.4295330819,0.01050321659,0.03970233648,0.01706037667
San Antonio,501,2024-07-23 03:00:00,1,base,0.1612153035,0.1193778638,0.1247308122,0.1612153035,0.02662498004,0.06656428191,3.495324897,base,0.1612153035,0.1345903235,6.055039413,0.03850581203,0.0364844913,1.292505842,0.01043808298,0.0418374397,1.350462291,0.01196954244,0.09465102159,2.421949113,0.02707932006,0.4106991696,0.05056832652,1.698670056,0.5878299292,0.9985290988,0.07237797883,0.1229463054,3.495324897,0.01446741805,0.1521064054,0.1231274136,0.1479586789,0.4295330819,0.007825134659,0.03970233648,0.006561683333
San Antonio,502,2024-07-23 11:00:00,1,base,0.1326367182,0.09898478604,0.102619821,0.1326367182,0.0251198837,0.05476445292,3.295700482,base,0.1326367182,0.1075168345,5.280148578,0.03262336341,0.0300168972,1.292505843,0.009107895989,0.03365193216,1.339970752,0.01021085877,0.07787226528,2.421949113,0.02362844127,0.1776066319,0.02205705234,1.224106117,0.7925113085,0.9701179404,0.09842235744,0.1204794098,3.295700482,0.006692675035,0.1743211916,0.124190477,0.1479586789,0.4295330819,0.007892695683,0.03970233648,0.4435697933
San Antonio,503,2024-07-24 09:00:00,1,base,0.1361329143,0.1016783599,0.1052017473,0.1361329143,0.02350725212,0.05594861582,1.236696285,base,0.1361329143,0.1126256622,5.791102831,0.09106978289,0.030931167,1.294017617,0.02501112632,0.0344545544,1.338858282,0.02786015841,0.08018429848,2.43317752,0.06483750251,0.05196625335,0.006961060738,1.055067705,0.9436793072,0.9956455605,0.1264091326,0.1333701933,1.236696285,0.005628755275,0.0637757722,0.1339534857,0.1479586789,0.4295330819,0.008513165612,0.01448938751,0.00393701
San Antonio,504,2024-07-24 11:00:00,1,base,0.1335910801,0.09899812179,0.1032172032,0.1335910801,0.02097565555,0.0549472812,1.220918146,base,0.1335910801,0.1126154246,6.36886317,0.09223830846,0.0303738769,1.294271458,0.02487789783,0.03459295831,1.349430451,0.02833356063,0.0786437989,2.431259148,0.0644136539,0.1222218233,0.01569065896,1.141429675,0.8641879688,0.9864097921,0.1109431878,0.1266338468,1.220918146,0.01285152409,0.06417011406,0.1283785378,0.1479586789,0.4295330819,0.008158860126,0.01448938751,0.1482940433
San Antonio,505,2024-07-25 17:00:00,1,base,0.1554019968,0.1163081777,0.1202331098,0.1554019968,0.02660910523,0.06416402229,1.507392202,base,0.1554019968,0.1287928916,5.840181226,0.08544086363,0.035168887,1.292505842,0.02333094662,0.0390938191,1.336122703,0.02593473619,0.09123797451,2.421949112,0.06052703098,0.09426753508,0.01402164019,1.105138602,0.89660252,0.9908700551,0.1333633887,0.1473850289,1.507392202,0.009301919017,0.06805121557,0.1487430447,0.1479586789,0.4295330819,0.009453088635,0.009153059049,0.00393701
San Antonio,506,2024-07-27 11:00:00,1,base,0.1994211531,0.1286370191,0.133650109,0.1994211531,0.02224090256,0.07693361728,0.1141558958,base,0.1994211531,0.1771802505,8.966414585,1.55209023,0.0657710441,1.492113659,0.5761510927,0.070784134,1.550262549,0.6200655122,0.1224875358,2.592119806,1.072984754,0.4584966598,0.07097761135,2.153403008,0.3975164419,0.8560131017,0.06153756392,0.1325151753,0.1141558958,0.6217603642,0.006043985503,0.1548050783,0.1479586789,0.4295330819,0.009838349952,0.002520241673,0.01443570333
San Antonio,507,2024-07-28 05:00:00,1,base,0.1470736253,0.1091896502,0.1137895246,0.1470736253,0.02522142456,0.06072531605,3.560331357,base,0.1470736253,0.1218522007,5.831297314,0.03422496069,0.0332841007,1.292505842,0.009348596342,0.0378839751,1.346955733,0.01064057564,0.08634830925,2.421949112,0.02425288564,0.0305753244,0.004375114711,1.031724989,0.9637615419,0.9943368663,0.137907526,0.1422826407,3.560331357,0.001228850428,0.1698329055,0.1430929955,0.1479586789,0.4295330819,0.009094010224,0.02986680471,0.0393701
San Antonio,508,2024-07-28 09:00:00,1,base,0.1408969101,0.1053227487,0.1090106563,0.1408969101,0.02369359168,0.05817500846,3.263491779,base,0.1408969101,0.1172033184,5.946625231,0.03591347132,0.0318862538,1.292505842,0.009770594185,0.0355741614,1.337763321,0.01090064379,0.08272190164,2.421949112,0.02534766662,0.07606584061,0.01045408428,1.082719125,0.9195677649,0.9956336055,0.1263804986,0.1368345829,3.263491779,0.003203343225,0.1624977201,0.1374346769,0.1479586789,0.4295330819,0.00873440627,0.02986680471,0.56299243
San Antonio,509,2024-07-28 16:00:00,1,base,0.1473780438,0.1100222201,0.1138629468,0.1473780438,0.0246591998,0.06058479531,1.214792663,base,0.1473780438,0.122718844,5.976594739,0.1010204027,0.033515097,1.294345948,0.02758915,0.0373558237,1.339529812,0.03075078146,0.08679324849,2.432591264,0.07144696468,0.05848134807,0.008471494035,1.062488951,0.9358670084,0.9943483565,0.135567869,0.144039363,1.214792663,0.006973613105,0.05787973292,0.1448580491,0.1479586789,0.4295330819,0.009206184937,0.004199071565,0.01049869333
Austin,478,2024-07-06 17:00:00,2,high_budget,0.1913241655,0.1470326673,0.1527785686,0.1913241655,0.04223432816,0.08349323141,2.918286305,high,0.1913241655,0.1490898373,4.530062957,0.05108814618,0.0385455969,1.252297146,0.01320829859,0.0442914982,1.301235766,0.01517722854,0.1078309341,2.291493122,0.03695008742,0.1973445981,0.02127244037,1.13655563,1.445159003,1.642503601,0.1557785671,0.1770510075,2.918286305,0.007289360312,0.1342685328,0.1077933755,0.1493988108,0.4289106436,0.006907263692,0.02623511767,1.27165423
Austin,479,2024-07-12 13:00:00,2,high_budget,0.2287875599,0.1753735683,0.1826943074,0.2287875599,0.0479826961,0.0998421325,4.053034871,high,0.2287875599,0.1808048638,4.768126398,0.04460974789,0.0460932525,1.252297147,0.01137252799,0.0534139916,1.304572645,0.01317876438,0.1289454274,2.291493122,0.03181453689,0.1738717896,0.022524623,1.116724614,1.489589761,1.663461551,0.1929723501,0.2154969731,4.053034871,0.005557470813,0.1559423619,0.1295473124,0.1493988108,0.4289106436,0.008301228557,0.02521753832,0.01574804
Austin,480,2024-07-12 15:00:00,2,high_budget,0.2184126918,0.1668502642,0.1744096379,0.2184126918,0.04703120666,0.09531457449,2.905821824,high,0.2184126918,0.1713814851,4.643995069,0.05897866267,0.0440030539,1.252297146,0.01514306677,0.0515624276,1.309034138,0.01774452486,0.1230981173,2.291493121,0.04236258269,0.1440733619,0.01798229844,1.094462598,1.525189486,1.669262848,0.1903642157,0.2083465141,2.905821824,0.006188369256,0.1171135872,0.1248134854,0.1493988108,0.4289106436,0.007997890891,0.0164342092,0.05118113
Austin,481,2024-07-13 14:00:00,2,high_budget,0.2459106898,0.1870611834,0.195761088,0.2459106898,0.04850760825,0.1073560065,1.248779867,high,0.2459106898,0.1974030815,5.069528238,0.158076765,0.0501496018,1.25617758,0.04015888078,0.0588495064,1.314600311,0.04712560472,0.1385546833,2.290609513,0.1109520476,0.1608479978,0.0223092549,1.106305796,1.513068944,1.673916942,0.209859253,0.2321685079,1.248779867,0.01786484191,0.04695458667,0.1386977466,0.1493988108,0.4289106436,0.008887576856,0.005791424598,0.02755907
Austin,482,2024-07-18 08:00:00,2,high_budget,0.1963534205,0.1500799593,0.1567945923,0.1963534205,0.04534134357,0.08568798161,4.234801434,high,0.1963534205,0.1510120769,4.330560258,0.03565977751,0.0395588282,1.252297146,0.009341365544,0.0462734612,1.308325385,0.01092694945,0.1106654389,2.291493122,0.02613237967,0.1979096284,0.021821329,1.137094976,1.443595044,1.641504672,0.1591694282,0.1809907572,4.234801434,0.005152857658,0.1898500668,0.110259057,0.1493988108,0.4289106436,0.007065261453,0.04297045833,0.513779805
Austin,483,2024-07-21 17:00:00,2,high_budget,0.1944116057,0.1492472333,0.15524399,0.1944116057,0.04224632984,0.08484058009,2.058111087,high,0.1944116057,0.1521652759,4.601857876,0.0739344328,0.0391676157,1.252297147,0.01903085599,0.0451643724,1.30261447,0.02194457466,0.1095710256,2.291493121,0.05323863532,0.2160251929,0.02351614544,1.152176046,1.419574223,1.635599416,0.1545325034,0.1780486488,2.058111087,0.01142608171,0.09318860247,0.108858347,0.1493988108,0.4289106436,0.006975505725,0.02164519741,0.29133874
Austin,484,2024-07-22 14:00:00,2,high_budget,0.2320837637,0.1778596419,0.1853264334,0.2320837637,0.04995476494,0.1012805849,2.859239397,high,0.2320837637,0.1821289988,4.645878406,0.06369840838,0.0467573303,1.252297146,0.01635306591,0.0542241218,1.304870297,0.01896452667,0.1308031788,2.291493122,0.04574754354,0.1699157474,0.02226105201,1.114516265,1.483769555,1.653685302,0.1943920541,0.2166531061,2.859239397,0.007785655176,0.1084480967,0.1310122947,0.1493988108,0.4289106436,0.008395102776,0.01704210899,0.005905515
Austin,485,2024-07-22 23:00:00,2,high_budget,0.3557287599,0.2726996915,0.2840609842,0.3557287599,0.07901932903,0.1552388513,4.255452024,high,0.3557287599,0.2767094309,4.501794235,0.06502468582,0.0716677757,1.252297146,0.01684140141,0.0830290684,1.304470709,0.01951122182,0.2004899086,2.291493121,0.04711365737,0.3765376525,0.0689645406,1.339155005,1.110222899,1.486760552,0.2033422463,0.2723067869,4.255452024,0.01620616099,0.1053035213,0.1831544337,0.1493988108,0.4289106436,0.01173630535,0.03052262292,0.3543309
Austin,486,2024-07-23 03:00:00,2,high_budget,0.2809765554,0.2156245204,0.2243689177,0.2809765554,0.05960933497,0.1226172371,5.766540447,high,0.2809765554,0.2213672204,4.713633453,0.0383882195,0.0566076377,1.252297147,0.009816568221,0.065352035,1.303082576,0.01133297089,0.1583593183,2.291493122,0.02746175454,0.3828769683,0.05497870888,1.331228569,1.155929782,1.53880675,0.1659841991,0.220962908,5.766540447,0.009534088833,0.1806597614,0.1435936695,0.1493988108,0.4289106436,0.009201301427,0.03052262292,0.005905515
Austin,487,2024-07-23 11:00:00,2,high_budget,0.1936506796,0.1487260408,0.1546363657,0.1936506796,0.04084170248,0.08450851444,4.958726027,high,0.1936506796,0.1528089771,4.741493812,0.03081617663,0.0390143139,1.252297147,0.007867809935,0.0449246388,1.302063032,0.009059713837,0.1091421652,2.291493122,0.02201012207,0.133118572,0.01469837938,1.087025671,1.529647175,1.662765747,0.1688970537,0.1835954331,4.958726027,0.002964144278,0.2254069291,0.1104156935,0.1493988108,0.4289106436,0.007075298524,0.03052262292,0.490157745
Austin,488,2024-07-23 15:00:00,2,high_budget,0.208518197,0.1604352011,0.1665052481,0.208518197,0.0455952002,0.0909894695,1.905494767,high,0.208518197,0.1629229968,4.573248853,0.08550167632,0.0420129489,1.25232207,0.02204831502,0.0480829959,1.299703529,0.02523386405,0.1175287275,2.29167395,0.06167885083,0.2237852902,0.02595250663,1.159300446,1.404800142,1.628585432,0.1629154669,0.1888679735,1.905494767,0.01361982572,0.08044947701,0.1159705655,0.1493988108,0.4289106436,0.007431247723,0.01805766215,0.084645715
Austin,489,2024-07-23 19:00:00,2,high_budget,0.2297531286,0.1693548059,0.1777161114,0.2297531286,0.03946055995,0.09691419182,0.8881987322,high,0.2297531286,0.1902925686,5.822348413,0.2142454856,0.0520370172,1.29280979,0.05858713294,0.0603983227,1.356637784,0.06800091073,0.1328389368,2.370686112,0.1495599261,0.1623324938,0.02066587321,1.1066981,1.521418782,1.683751276,0.1936854837,0.2143513569,0.8881987322,0.02326717261,0.03867617163,0.1273058319,0.1493988108,0.4289106436,0.008157597314,0.002355466562,0.12598432
Austin,490,2024-07-25 21:00:00,2,high_budget,0.3142912724,0.2409521071,0.2509718028,0.3142912724,0.06601888805,0.1371556691,2.409738072,high,0.3142912724,0.2482723843,4.760626567,0.1030287844,0.0633194696,1.252297146,0.02627649467,0.0733391653,1.304372376,0.03043449666,0.1771356033,2.291493122,0.07350823949,0.2500687351,0.04320494013,1.181109966,1.380756346,1.630825081,0.2385563916,0.2817613317,2.409738072,0.01792930968,0.06749221661,0.172772258,0.1493988108,0.4289106436,0.01107102862,0.01358562402,0.005905515
Austin,491,2024-07-27 07:00:00,2,high_budget,0.2745148932,0.1933320064,0.2101900858,0.2745148932,0.0506392688,0.1095826209,0.5571252396,high,0.2745148932,0.2238756244,5.420988488,0.4018407505,0.0643248074,1.306031596,0.1154584335,0.0811828868,1.419914366,0.1457174815,0.1649322723,2.50509516,0.2960416448,0.3463535076,0.04969627947,1.268662935,1.289174881,1.635528389,0.1849763142,0.2346725937,0.5571252396,0.08920127098,0.02247193429,0.143484268,0.1493988108,0.4289106436,0.009194291116,0.002076205508,0.005905515
Austin,492,2024-07-28 09:00:00,2,high_budget,0.2055829223,0.1573211246,0.1641646497,0.2055829223,0.04652465137,0.08971570561,3.034032203,high,0.2055829223,0.1590582709,4.418795547,0.05242471414,0.0414182726,1.252297146,0.01365123039,0.0482617977,1.306772519,0.01590681788,0.1158672167,2.291493122,0.03818918487,0.1018302038,0.01206725936,1.064591016,1.576538183,1.678368387,0.1868256623,0.1988929217,3.034032203,0.003977301015,0.1299120167,0.1185037345,0.1493988108,0.4289106436,0.007593569999,0.01758517343,0.076771695
Chicago,145,2019-07-02 20:00:00,2,high_budget,0.2088422268,0.169459489,0.1758767674,0.2088422268,0.0367491797,0.07814052363,9.84614361,high,0.2088422268,0.1720930471,5.68290853,0.01747821827,0.0329654594,1.187434986,0.003348057951,0.0393827378,1.23240208,0.003999813466,0.1307017032,2.672649441,0.01327440553,0.3107257679,0.03671593362,1.24587805,1.263739352,1.57446512,0.149325788,0.1860417216,9.84614361,0.003728965885,0.1258245198,0.1181618565,0.1722164847,0.4584960653,0.0093301288,0.02501185643,1.16141795
Chicago,146,2019-07-02 23:00:00,2,high_budget,0.2477004076,0.2005216631,0.2086214811,0.2477004076,0.03465065111,0.08597913332,3.208000127,high,0.2477004076,0.2130497565,7.148506584,0.06641201623,0.0390789265,1.187319763,0.01218170977,0.0471787445,1.235280038,0.0147065906,0.1617212743,2.880936316,0.05041186655,0.443819991,0.05874822764,1.38996196,1.138110987,1.581930978,0.1506511755,0.2093994031,3.208000127,0.01831303782,0.04097771244,0.132369494,0.1722164847,0.4584960653,0.01045197211,0.002347054096,0.0393701
Chicago,147,2019-07-03 02:00:00,2,high_budget,0.2500438569,0.2031210905,0.2106408839,0.2500438569,0.03914808017,0.08655426995,3.041338285,high,0.2500438569,0.2108957767,6.387129479,0.06934308418,0.039402973,1.187062323,0.0129558008,0.0469227664,1.231008835,0.01542832859,0.163489587,2.888867956,0.05375580472,0.4621068908,0.06108882263,1.416722876,1.108906945,1.571013836,0.1465933987,0.2076822213,3.041338285,0.02008616501,0.03897364079,0.1321963032,0.1722164847,0.4584960653,0.01043829686,0.0006227181642,0.03149608
Chicago,149,2019-07-13 20:00:00,2,high_budget,0.3096991034,0.251251981,0.2582753653,0.3096991034,0.03506784184,0.09126263807,1.301093721,high,0.3096991034,0.2746312616,8.831427517,0.2110772323,0.0514237381,1.199104309,0.03952346958,0.0584471224,1.232623529,0.04492153137,0.2184364653,3.39349278,0.1678868031,0.6384828367,0.09832187325,1.726341251,0.8790397565,1.517522593,0.1353659496,0.2336878229,1.301093721,0.0755686325,0.01615556916,0.1539929777,0.1722164847,0.4584960653,0.01215937493,0.0027008348,0.14173236
Chicago,150,2019-07-16 04:00:00,2,high_budget,0.2222066007,0.1797507753,0.1870793318,0.2222066007,0.03784031298,0.08268410355,6.926603314,high,0.2222066007,0.1843662877,5.87221889,0.0266171281,0.0351272689,1.187766701,0.005071355657,0.0424558254,1.236192725,0.006129386003,0.1395224972,2.687416216,0.0201429894,0.1394180613,0.01830709959,1.094362292,1.477476422,1.616894483,0.1940086364,0.212315736,6.926603314,0.002643012565,0.08333075424,0.1313108172,0.1722164847,0.4584960653,0.01036837837,0.01441790021,0.05905515
Chicago,152,2019-07-17 19:00:00,2,high_budget,0.7365304918,0.594589189,0.6193879528,0.7365304918,0.1249380017,0.2755076622,6.027398565,high,0.7365304918,0.6115924901,5.895167857,0.1014687321,0.117142539,1.189126279,0.01943500795,0.1419413028,1.238721634,0.02354934741,0.4610228296,2.673357561,0.07648786199,0.6385570982,0.1711548095,2.022888514,0.6242685192,1.262825617,0.1673249891,0.3384797986,6.027398565,0.0283961327,0.02216888903,0.2680336809,0.1722164847,0.4584960653,0.02116409507,0.01334210144,0.27952771
Chicago,153,2019-07-18 08:00:00,2,high_budget,0.2518231617,0.2045792924,0.2120732206,0.2518231617,0.04318296581,0.09422229412,33.96254128,high,0.2518231617,0.2086401959,5.831539288,0.006143244528,0.0397499411,1.187434986,0.001170405382,0.0472438693,1.230931825,0.001391058134,0.1576008676,2.672649441,0.004640432124,0.224713732,0.03252994371,1.163241043,1.376576186,1.601289918,0.1992755208,0.2318054645,33.96254128,0.0009578183046,0.3599332252,0.1447617086,0.1722164847,0.4584960653,0.01143046856,0.04130670755,1.42913463
Chicago,154,2019-07-20 05:00:00,2,high_budget,0.4636459202,0.3737182037,0.3894411333,0.4636459202,0.06814646608,0.1604457872,3.631673658,high,0.4636459202,0.3954994541,6.803667848,0.1089028066,0.0742047869,1.190541729,0.02043266931,0.0899277165,1.240629746,0.02476205876,0.303200133,2.889735706,0.08348771436,0.5590319689,0.1210086443,1.663288027,0.8428193273,1.401851296,0.1824375526,0.3034461969,3.631673658,0.03332035191,0.02404835271,0.2164610453,0.1722164847,0.4584960653,0.01709188982,0.005706766028,0.01181103
Chicago,155,2019-07-21 12:00:00,2,high_budget,0.2135015573,0.1732304563,0.1798006289,0.2135015573,0.03787696212,0.07988386132,11.37364606,high,0.2135015573,0.1756245952,5.636712802,0.0154413628,0.0337009284,1.187434986,0.002963071668,0.040271101,1.232471252,0.003540738017,0.133617696,2.672649441,0.01174800897,0.3127101671,0.03773004739,1.246563098,1.26827644,1.580986607,0.1530239025,0.1907539499,11.37364606,0.003317322096,0.1421726613,0.1206550068,0.1722164847,0.4584960653,0.009526989395,0.02618788377,0.25196864
Chicago,156,2019-07-21 15:00:00,2,high_budget,0.2219027728,0.179065182,0.1867610931,0.2219027728,0.03770154965,0.08322057194,6.258097076,high,0.2219027728,0.1842012232,5.88577326,0.02943406293,0.0351416797,1.188163815,0.005615393829,0.0428375908,1.239229036,0.006845146421,0.1386822009,2.666441333,0.02216044257,0.2763418188,0.03499351709,1.208300152,1.326652022,1.602993841,0.1679956382,0.2029891553,6.258097076,0.005591718483,0.07596880961,0.1266312759,0.1722164847,0.4584960653,0.00999887907,0.004635041928,0.07086618
Chicago,157,2019-07-29 10:00:00,2,high_budget,0.2278650034,0.1850782393,0.1918968247,0.2278650034,0.04220888259,0.08525809626,24.15466061,high,0.2278650034,0.1856561208,5.39850831,0.007686140733,0.0359681787,1.187434986,0.001489078207,0.0427867641,1.231182036,0.00177136681,0.1426069071,2.672649442,0.005903908543,0.1596125834,0.02149995999,1.109416643,1.458759646,1.618372229,0.1964962491,0.2179962091,24.15466061,0.0008900957185,0.2829050771,0.1347009082,0.1722164847,0.4584960653,0.01063606192,0.03362315382,0.09055123
Chicago,158,2019-07-29 13:00:00,2,high_budget,0.2156299704,0.175029738,0.1815930749,0.2156299704,0.03881991958,0.08068022954,19.50896642,high,0.2156299704,0.1768100508,5.55462177,0.00906301477,0.0340368955,1.187434986,0.001744679588,0.0406002324,1.23196191,0.002081106273,0.1349497409,2.672649441,0.006917318835,0.2358253551,0.02953199347,1.172930248,1.363702169,1.599527524,0.1707740186,0.2003060121,19.50896642,0.00151376515,0.2414585392,0.1252282371,0.1722164847,0.4584960653,0.009888094314,0.03362315382,0.41338605
Chicago,159,2019-07-29 17:00:00,2,high_budget,0.2555301894,0.2074495647,0.215195099,0.2555301894,0.0451923505,0.09560931765,12.01439058,high,0.2555301894,0.2103378389,5.654279686,0.01750715839,0.0403350904,1.187434986,0.003357231491,0.0480806247,1.231770188,0.004001919563,0.1599208717,2.672649441,0.01331077683,0.3121663093,0.0443654528,1.246773236,1.264992565,1.577158874,0.1797822707,0.2241477235,12.01439058,0.003692692734,0.125480708,0.1421212074,0.1722164847,0.4584960653,0.01122197306,0.01848159911,0.18110246
Dallas,55,2019-04-17 11:00:00,2,high_budget,0.1121214398,0.08843260644,0.09006248136,0.1121214398,0.0243605599,0.05864440876,10.44672806,high,0.1121214398,0.0877608799,4.602580575,0.008400800652,0.02205895844,1.244929499,0.002111566254,0.02368883336,1.267874422,0.002267583996,0.05347703104,1.911886268,0.005119022026,4.323978953e-10,1.499467217e-11,0.9999999999,1.748143944,1.748143944,0.1121214398,0.1121214398,10.44672806,1.435346271e-12,0.6297233168,0.06413741853,0.1419750557,0.4123877827,0.003755167506,0.04385983862,0.01574804
Dallas,56,2019-04-18 02:00:00,2,high_budget,0.1484939332,0.117282533,0.11927899,0.1484939332,0.03113863098,0.07766881101,9.389490441,high,0.1484939332,0.1173553022,4.768800956,0.01249858051,0.0292149432,1.244929498,0.003111451402,0.0312114002,1.266121471,0.00332407817,0.07082512219,1.911886268,0.007543020852,0.0006818464044,5.788943888e-05,1.000390635,1.745483563,1.746165409,0.1481933615,0.1482512509,9.389490441,6.165344035e-06,0.4273576317,0.08490103523,0.1419750557,0.4123877827,0.004970851899,0.04562321539,0.171259935
Dallas,57,2019-04-18 12:00:00,2,high_budget,0.1089493894,0.08584224029,0.08751450546,0.1089493894,0.02414412833,0.05698528791,9.17467546,high,0.1089493894,0.08480526107,4.512459009,0.009243407185,0.02143488394,1.244929499,0.002336309773,0.02310714911,1.269181571,0.002518579454,0.05196410149,1.911886267,0.005663862631,4.326310421e-10,4.415166843e-11,1,1.748143944,1.748143944,0.1089493894,0.1089493894,9.17467546,4.812341169e-12,0.5691464883,0.06232289383,0.1419750557,0.4123877827,0.003648929301,0.04057741584,0.09448824
Dallas,58,2019-04-18 22:00:00,2,high_budget,0.164532426,0.129659175,0.132162043,0.164532426,0.03730818921,0.08605764304,10.5631666,high,0.164532426,0.1272242368,4.410088763,0.01204413805,0.032370383,1.244929499,0.003064458247,0.034873251,1.26896092,0.003301401211,0.07847478296,1.911886268,0.0074290964,0.0544850787,0.005102317501,1.032636359,1.669459486,1.723944565,0.1563384406,0.1614407581,10.5631666,0.0004830291611,0.4339111185,0.09364614235,0.1419750557,0.4123877827,0.005482867238,0.03655756319,0.009842525
Dallas,59,2019-04-23 19:00:00,2,high_budget,0.1148300393,0.09076798577,0.09223818645,0.1148300393,0.02567889382,0.06006112454,10.71713915,high,0.1148300393,0.08915114548,4.471767363,0.008318558174,0.02259185285,1.2449295,0.002108011526,0.02406205353,1.265094056,0.002245193721,0.05476891476,1.911886269,0.005110404371,4.325479974e-10,-4.489751626e-11,0.9999999999,1.748143944,1.748143944,0.1148300393,0.1148300393,10.71713915,-4.189319149e-12,0.6307852175,0.06568683295,0.1419750557,0.4123877827,0.003845883828,0.06215555493,2.210631115
Dallas,60,2019-04-24 11:00:00,2,high_budget,0.1265532735,0.09984446259,0.1016549721,0.1265532735,0.02993491707,0.06619288792,12.04819625,high,0.1265532735,0.09661835643,4.227613967,0.008019321268,0.0248983014,1.244929499,0.002066558419,0.02670881091,1.267504178,0.002216830665,0.06036038558,1.911886269,0.005009910557,4.325346747e-10,-4.043687607e-11,0.9999999999,1.748143944,1.748143944,0.1265532735,0.1265532735,12.04819625,-3.356259745e-12,0.6434381403,0.07239293644,0.1419750557,0.4123877827,0.004238517995,0.06215555493,0.041338605
Dallas,61,2019-04-24 15:00:00,2,high_budget,0.1047382716,0.08270144087,0.08413188994,0.1047382716,0.02446995613,0.05478268941,10.76485716,high,0.1047382716,0.08026831547,4.280280318,0.007456514683,0.02060638166,1.244929499,0.001914227133,0.02203683073,1.266462476,0.002047108513,0.04995558219,1.911886268,0.004640617283,4.324276492e-10,8.262099338e-12,1,1.748143944,1.748143944,0.1047382716,0.1047382716,10.76485716,7.67506639e-13,0.6946419693,0.05991398588,0.1419750557,0.4123877827,0.003507890684,0.06215555493,0.352362395
