model_id,family,description,heldout_city,city,event_id,n_tokens,total_value,spearman,top_1pct_value_capture,top_1pct_ndcg,top_1pct_precision,top_1pct_regret,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision,top_5pct_regret,top_10pct_value_capture,top_10pct_ndcg,top_10pct_precision,top_10pct_regret
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Dallas,Dallas,62,1200,29.93168233,0.7066058145,0.6590916375,0.655027384,0,0.3409083625,0.6563825681,0.6549211886,0,0.3436174319,0.658901527,0.6571065557,0.06666666667,0.341098473
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Dallas,Dallas,63,1200,15.04949748,0.7290507157,0.6590916375,0.655027384,0,0.3409083625,0.6498422318,0.6497532113,0,0.3501577682,0.6684352383,0.662844349,0.08333333333,0.3315647617
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Dallas,Dallas,64,1200,8.220644287,0.7109582991,0.6590916376,0.655027384,0,0.3409083624,0.6468807455,0.646914944,0,0.3531192545,0.6557592718,0.6532528217,0.06666666667,0.3442407282
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Houston,Houston,52,1200,54.59604745,0.8150335397,0.3841557369,0.3677507252,0,0.6158442631,0.6195967291,0.5517767292,0.1333333333,0.3804032709,0.7412429916,0.6584005971,0.225,0.2587570084
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Houston,Houston,60,1200,10.67289199,0.8162908858,0.3986611747,0.3817191941,0,0.6013388253,0.6228307204,0.5582766977,0.1333333333,0.3771692796,0.7410898391,0.6618341471,0.225,0.2589101609
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Houston,Houston,61,1200,13.64904529,0.8079337803,0.3986611747,0.3817191942,0,0.6013388253,0.6207460615,0.5569127492,0.1333333333,0.3792539385,0.7337844916,0.6566968883,0.2166666667,0.2662155084
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",Houston,Houston,62,1200,12.02888271,0.8181665271,0.392352917,0.3766959608,0,0.607647083,0.620957688,0.5554598771,0.1333333333,0.379042312,0.7418763231,0.6611056122,0.225,0.2581236769
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,98,2833,167.6548909,0.5295687228,0.4565888661,0.4435607427,0,0.5434111339,0.5531749036,0.5264412216,0.07042253521,0.4468250964,0.6168720517,0.5839489771,0.1338028169,0.3831279483
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,99,3324,51.99770592,0.4708915852,0.397293064,0.3881636811,0,0.602706936,0.4958538522,0.4694991994,0.04790419162,0.5041461478,0.5746817414,0.5385937272,0.07807807808,0.4253182586
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,100,3667,60.65644053,0.4641782209,0.3909379243,0.38283966,0,0.6090620757,0.4900255907,0.464956399,0.03804347826,0.5099744093,0.5465897063,0.5170335052,0.07084468665,0.4534102937
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,101,2057,21.98153524,0.6035159998,0.4672621982,0.4566775945,0,0.5327378018,0.5384451297,0.5178351661,0.06796116505,0.4615548703,0.7047720898,0.6503022001,0.2621359223,0.2952279102
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,102,1960,9.344483791,0.6460279605,0.5110535563,0.4917397181,0,0.4889464437,0.5834495532,0.5592715391,0.1224489796,0.4165504468,0.7347061343,0.6814412743,0.2755102041,0.2652938657
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,103,2050,8.523889894,0.6245408582,0.4714455596,0.4690207151,0,0.5285544404,0.5646989892,0.5415686265,0.08737864078,0.4353010108,0.7278572564,0.6727029677,0.2731707317,0.2721427436
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,104,2311,6.545711907,0.5830547458,0.4535476699,0.4546096096,0,0.5464523301,0.5309797584,0.5130553237,0.05172413793,0.4690202416,0.696952749,0.6449918605,0.2543103448,0.303047251
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,105,2026,11.70624874,0.6182114397,0.4714455596,0.4690207151,0,0.5285544404,0.5576427224,0.5367480139,0.07843137255,0.4423572776,0.7184555617,0.6651419223,0.2660098522,0.2815444383
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,106,3249,47.71661125,0.5158333024,0.4221246956,0.4091461962,0,0.5778753044,0.5174091217,0.4900858878,0.03680981595,0.4825908783,0.6417346645,0.5941136596,0.1753846154,0.3582653355
G0_action_time_only,no_graph,"action timing, feasibility, intervention type, and event context only",New York,New York,107,2148,8.438926262,0.5926297156,0.4579453961,0.4575572036,0,0.5420546039,0.5473508577,0.5259688364,0.06481481481,0.4526491423,0.7148482097,0.6596614731,0.2604651163,0.2851517903
