city,event_id,event_start,candidate_action_count,positive_action_count,total_marginal_value_proxy,marginal_value_gini,top_1pct_value_share,top_5pct_value_share,top_10pct_value_share,recoverable_fraction,baseline_objective,event_peak_positive_abnormal_deficit,event_total_precip,top_5pct_value_share_R,total_value_share_R,top_5pct_value_share_C,total_value_share_C,top_5pct_value_share_S,total_value_share_S,optimizer_selected_value_share,optimizer_selected_action_share,decision_criticality_score,decision_criticality_rank,loss_magnitude_rank,recoverable_rank,top_tail_rank,city_event_order
Austin,478,2024-07-06 17:00:00,7452,6831,176.6920147,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1077933755,0.1342685328,0.02623511767,1.27165423,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1855294473,0.06078904992,0.006907263692,0.1142857143,0.6285714286,0.1238095238,0.3904761905,1
Austin,479,2024-07-12 13:00:00,7452,6831,152.1342712,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1295473124,0.1559423619,0.02521753832,0.01574804,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1809469021,0.05891035963,0.008301228557,0.2761904762,0.6666666667,0.4380952381,0.3285714286,2
Austin,480,2024-07-12 15:00:00,7452,6831,202.5740833,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1248134854,0.1171135872,0.0164342092,0.05118113,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1775013714,0.05730005368,0.007997890891,0.2380952381,0.5904761905,0.3333333333,0.3285714286,3
Austin,481,2024-07-13 14:00:00,7452,6831,505.2579365,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1386977466,0.04695458667,0.005791424598,0.02755907,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1529291481,0.04750402576,0.008887576856,0.3714285714,0.2476190476,0.6,0.4142857143,4
Austin,482,2024-07-18 08:00:00,7452,6831,124.9627033,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.110259057,0.1898500668,0.04297045833,0.513779805,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1877241161,0.06172839506,0.007065261453,0.1333333333,0.7333333333,0.1619047619,0.3285714286,5
Austin,483,2024-07-21 17:00:00,7452,6831,254.5823946,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.108858347,0.09318860247,0.02164519741,0.29133874,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1899283842,0.0626677402,0.006975505725,0.1238095238,0.5047619048,0.1428571429,0.3285714286,6
Austin,484,2024-07-22 14:00:00,7452,6831,218.7606633,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1310122947,0.1084480967,0.01704210899,0.005905515,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1821571098,0.05931293612,0.008395102776,0.2857142857,0.5619047619,0.4476190476,0.4142857143,7
Austin,485,2024-07-22 23:00:00,7452,6831,225.2932977,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1831544337,0.1053035213,0.03052262292,0.3543309,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.242008229,0.08655394525,0.01173630535,0.7904761905,0.5333333333,0.9333333333,0.3904761905,8
Austin,486,2024-07-23 03:00:00,7452,6831,131.3196552,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1435936695,0.1806597614,0.03052262292,0.005905515,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.2349829309,0.08319914117,0.009201301427,0.4285714286,0.7238095238,0.6761904762,0.3285714286,9
Austin,487,2024-07-23 11:00:00,7452,6831,105.250436,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1104156935,0.2254069291,0.03052262292,0.490157745,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1782187069,0.05770263017,0.007075298524,0.1428571429,0.7428571429,0.1714285714,0.3285714286,10
Austin,488,2024-07-23 15:00:00,7452,6831,294.8953611,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1159705655,0.08044947701,0.01805766215,0.084645715,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1915498651,0.06347289318,0.007431247723,0.1619047619,0.4380952381,0.2,0.3285714286,11
Austin,489,2024-07-23 19:00:00,7452,6831,613.4055304,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1273058319,0.03867617163,0.002355466562,0.12598432,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1194071657,0.03488996243,0.008157597314,0.2476190476,0.2095238095,0.3904761905,0.3285714286,12
Austin,490,2024-07-25 21:00:00,7452,6831,351.5098297,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.172772258,0.06749221661,0.01358562402,0.005905515,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.198594142,0.06642512077,0.01107102862,0.6952380952,0.3619047619,0.9047619048,0.3904761905,13
Austin,491,2024-07-27 07:00:00,7452,6831,1055.724766,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.143484268,0.02247193429,0.002076205508,0.005905515,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.09577759637,0.02670424047,0.009194291116,0.419047619,0.1333333333,0.6666666667,0.3285714286,14
Austin,492,2024-07-28 09:00:00,7452,6831,182.617268,0.4289106436,0.03943879511,0.1493988108,0.2550294411,0.1185037345,0.1299120167,0.01758517343,0.076771695,0.1578177586,0.1788142604,0.1461987851,0.4011573781,0.1248862401,0.4200283615,0.1754566865,0.05636070853,0.007593569999,0.1714285714,0.619047619,0.2571428571,0.3285714286,15
Chicago,145,2019-07-02 20:00:00,31752,29106,192.1569264,0.4584960653,0.05046745039,0.1722164847,0.2851398725,0.1181618565,0.1258245198,0.02501185643,1.16141795,0.202074211,0.1928130278,0.1862483287,0.3943430926,0.1315678996,0.4128438797,0.1632194202,0.04314688838,0.0093301288,0.4476190476,0.6095238095,0.2476190476,0.7571428571,1
Chicago,146,2019-07-02 23:00:00,31752,29106,590.0293488,0.4584960653,0.05046745039,0.1722164847,0.2851398725,0.132369494,0.04097771244,0.002347054096,0.0393701,0.202074211,0.1928130278,0.1862483287,0.3943430926,0.1315678996,0.4128438797,0.1061907842,0.02456538171,0.01045197211,0.6285714286,0.2285714286,0.4952380952,0.719047619,2
Chicago,147,2019-07-03 02:00:00,31752,29106,620.36937,0.4584960653,0.05046745039,0.1722164847,0.2851398725,0.1321963032,0.03897364079,0.0006227181642,0.03149608,0.202074211,0.1928130278,0.1862483287,0.3943430926,0.1315678996,0.4128438797,0.1050653095,0.024281935,0.01043829686,0.619047619,0.219047619,0.4761904762,0.6714285714,3
Chicago,149,2019-07-13 20:00:00,31752,29106,1496.576985,0.4584960653,0.05046745039,0.1722164847,0.2851398725,0.1539929777,0.01615556916,0.0027008348,0.14173236,0.202074211,0.1928130278,0.1862483287,0.3943430926,0.1315678996,0.4128438797,0.06779619764,0.01385739481,0.01215937493,0.819047619,0.06666666667,0.8095238095,0.719047619,4
Chicago,150,2019-07-16 04:00:00,31752,29106,290.1456156,0.4584960653,0.05046745039,0.1722164847,0.2851398725,0.1313108172,0.08333075424,0.01441790021,0.05905515,0.202074211,0.1928130278,0.1862483287,0.3943430926,0.1315678996,0.4128438797,0.1377325231,0.03410808768,0.01036837837,0.5904761905,0.4571428571,0.4571428571,0.6476190476,5
Chicago,152,2019-07-17 19:00:00,31752,29106,1090.629889,0.4584960653,0.05046745039,0.1722164847,0.2851398725,0.2680336809,0.02216888903,0.01334210144,0.27952771,0.202074211,0.1928130278,0.1862483287,0.3943430926,0.1315678996,0.4128438797,0.4012152347,0.1615961199,0.02116409507,0.9714285714,0.1238095238,1,0.719047619,6
Chicago,153,2019-07-18 08:00:00,31752,29106,67.17371806,0.4584960653,0.05046745039,0.1722164847,0.2851398725,0.1447617086,0.3599332252,0.04130670755,1.42913463,0.202074211,0.1928130278,0.1862483287,0.3943430926,0.1315678996,0.4128438797,0.1547771334,0.04006046863,0.01143046856,0.7428571429,0.8476190476,0.6952380952,0.7571428571,7
Chicago,154,2019-07-20 05:00:00,31752,29106,1005.393312,0.4584960653,0.05046745039,0.1722164847,0.2851398725,0.2164610453,0.02404835271,0.005706766028,0.01181103,0.202074211,0.1928130278,0.1862483287,0.3943430926,0.1315678996,0.4128438797,0.183939616,0.05190224238,0.01709188982,0.9428571429,0.1523809524,0.980952381,0.719047619,8
Chicago,155,2019-07-21 12:00:00,31752,29106,170.0611972,0.4584960653,0.05046745039,0.1722164847,0.2851398725,0.1206550068,0.1421726613,0.02618788377,0.25196864,0.202074211,0.1928130278,0.1862483287,0.3943430926,0.1315678996,0.4128438797,0.1629473074,0.04311539431,0.009526989395,0.4857142857,0.6476190476,0.2761904762,0.719047619,9
Chicago,156,2019-07-21 15:00:00,31752,29106,318.2628912,0.4584960653,0.05046745039,0.1722164847,0.2851398725,0.1266312759,0.07596880961,0.004635041928,0.07086618,0.202074211,0.1928130278,0.1862483287,0.3943430926,0.1315678996,0.4128438797,0.1509027856,0.03873771731,0.00999887907,0.5523809524,0.419047619,0.380952381,0.6714285714,10
