footprint_blend,city,n_events,mean_action_value_spearman,mean_top5pct_action_jaccard,mean_top20_unit_jaccard_base_hybrid,mean_finite_action_value_spearman,mean_finite_top5pct_action_jaccard,mean_finite_top20_unit_jaccard_base_hybrid,mean_base_top20_units_footprint_mass,mean_hybrid_top20_units_footprint_mass,mean_delta_top20_units_footprint_mass,mean_base_top5pct_units_footprint_mass,mean_hybrid_top5pct_units_footprint_mass,mean_delta_top5pct_units_footprint_mass,mean_base_finite_top20_units_footprint_mass,mean_hybrid_finite_top20_units_footprint_mass,mean_delta_finite_top20_units_footprint_mass,mean_base_finite_top5pct_units_footprint_mass,mean_hybrid_finite_top5pct_units_footprint_mass,mean_delta_finite_top5pct_units_footprint_mass,base_top5_value_share_range,hybrid_top5_value_share_range,mean_delta_top5_value_share,mean_abs_delta_top5_value_share,base_finite_top5_value_share_range,hybrid_finite_top5_value_share_range,mean_delta_finite_top5_value_share,mean_abs_delta_finite_top5_value_share,mean_hybrid_to_base_baseline_objective_ratio,mean_od_hybrid_relative_cosine
0.5,New York,24,0.9999999999999997,1.0,1.0,0.9518298841045706,0.5712935220850267,0.32603973662325536,0.010590947688397743,0.010590947688397743,0.0,0.05541229598036066,0.05541229598036066,0.0,0.010590947688397743,0.11839259411520488,0.10780164642680716,0.055653938464683146,0.33438137087610537,0.27872743241142217,0.11302502747632645,0.1130250274763264,5.782411586589357e-18,1.734723475976807e-17,0.0673403658077599,0.0706811730824693,0.03288423638947508,0.03288423638947508,0.980627000210133,0.6922958301369357
0.5,Chicago,13,0.9999999999999999,1.0,1.0,0.9716586370699267,0.590784822490807,0.42734502946704533,0.04498005463857287,0.04498005463857287,0.0,0.09479882756779778,0.09479882756779778,0.0,0.04296552600633283,0.19346654182167547,0.15050101581534264,0.09454787920217146,0.3118855235305102,0.21733764432833874,8.326672684688674e-17,5.551115123125783e-17,0.0,1.708035422500241e-17,0.11306485413044706,0.12031440766903506,0.05799871676077425,0.05799871676077425,1.048293565663694,0.7611345368777609
0.5,Houston,4,0.9999999999999999,1.0,1.0,0.956856913354746,0.5660171955805202,0.45695619833550866,0.044701499365535906,0.044701499365535906,0.0,0.044701499365535906,0.044701499365535906,0.0,0.044701499365535906,0.16756577246035875,0.12286427309482285,0.044701499365535906,0.16756577246035875,0.12286427309482285,5.551115123125783e-17,2.7755575615628914e-17,-1.3877787807814457e-17,1.3877787807814457e-17,0.036055903861729854,0.034942306437024395,0.011968761953287027,0.011968761953287027,0.94153224944253,0.7810681904543901
0.5,Austin,15,1.0,1.0,1.0,0.962196377087705,0.5474227088528425,0.35930222292847425,0.12418341982602675,0.12418341982602675,0.0,0.02762694971061352,0.02762694971061352,0.0,0.08641505445717343,0.35390953740069553,0.26749448294352196,0.026150118840079815,0.26922862367756095,0.24307850483748114,5.551115123125783e-17,8.326672684688674e-17,3.7007434154171884e-18,1.4802973661668754e-17,0.1333124709748173,0.1341545387347691,0.0296992079760674,0.0296992079760674,0.9040740751916523,0.7870440351942106
0.5,Dallas,10,1.0,1.0,1.0,0.9416952723491224,0.40624434489244,0.2395707549882123,0.02660103002677653,0.02660103002677653,0.0,0.025173374778434354,0.025173374778434354,0.0,0.025302793807935063,0.36471056208034713,0.33940776827241204,0.02375978172455944,0.36100570768692514,0.33724592596236574,5.551115123125783e-17,5.551115123125783e-17,-8.326672684688674e-18,1.3877787807814457e-17,0.023098712649365694,0.020694605494535057,0.027908002035198075,0.027908002035198075,0.9583049166136479,0.645205531470273
0.5,Philadelphia,20,1.0,1.0,1.0,0.945092817950421,0.4110985074946864,0.14052379346496996,0.015467272756789214,0.015467272756789214,0.0,0.02578987506137816,0.02578987506137816,0.0,0.015585451635973784,0.3196734276852739,0.3040879760493001,0.025828491826655482,0.44679479173889514,0.4209662999122396,0.12320528800621006,0.12320528800621006,4.163336342344337e-18,9.714451465470119e-18,0.17443945050141016,0.16363872824486791,0.05335258888203566,0.05335258888203566,1.0305135043510152,0.6314791468735248
0.5,San Antonio,19,1.0,1.0,1.0,0.9747181007342953,0.6620459004596316,0.47117720620442943,0.08897538891568298,0.08897538891568298,0.0,0.05747338672930648,0.05747338672930648,0.0,0.08878631666737247,0.23464547095168048,0.14585915428430798,0.057473386729306485,0.20616524610382114,0.14869185937451465,5.551115123125783e-17,5.551115123125783e-17,-8.764918615461762e-18,2.0451476769410777e-17,0.14946323996896357,0.16180233341801453,0.023295496674401058,0.023295496674401058,0.9602824612577684,0.7967654621061835
