city,event_id,event_start,footprint_blend,base_top_5pct_value_share,hybrid_top_5pct_value_share,delta_top_5pct_value_share,base_marginal_value_gini,hybrid_marginal_value_gini,delta_marginal_value_gini,base_total_marginal_value_proxy,hybrid_total_marginal_value_proxy,hybrid_to_base_total_value_ratio,base_finite_top_5pct_value_share,hybrid_finite_top_5pct_value_share,delta_finite_top_5pct_value_share,base_finite_value_gini,hybrid_finite_value_gini,delta_finite_value_gini,base_total_finite_value_proxy,hybrid_total_finite_value_proxy,hybrid_to_base_total_finite_value_ratio,base_baseline_objective,hybrid_baseline_objective,hybrid_to_base_baseline_objective_ratio,event_peak_positive_abnormal_deficit,event_total_precip,footprint_relative_max,footprint_relative_gini,hybrid_relative_max,hybrid_relative_gini,od_footprint_relative_cosine,od_hybrid_relative_cosine,action_value_spearman,action_value_pearson,top5pct_action_jaccard,top1pct_action_jaccard,top20_unit_jaccard_base_hybrid,top5pct_unit_jaccard_base_hybrid,base_top20_unit_footprint_jaccard,hybrid_top20_unit_footprint_jaccard,delta_top20_unit_footprint_jaccard,base_top5pct_unit_footprint_jaccard,hybrid_top5pct_unit_footprint_jaccard,delta_top5pct_unit_footprint_jaccard,base_top20_units_footprint_mass,hybrid_top20_units_footprint_mass,delta_top20_units_footprint_mass,base_top5pct_units_footprint_mass,hybrid_top5pct_units_footprint_mass,delta_top5pct_units_footprint_mass,finite_action_value_spearman,finite_action_value_pearson,finite_top5pct_action_jaccard,finite_top1pct_action_jaccard,finite_top20_unit_jaccard_base_hybrid,finite_top5pct_unit_jaccard_base_hybrid,base_finite_top20_unit_footprint_jaccard,hybrid_finite_top20_unit_footprint_jaccard,delta_finite_top20_unit_footprint_jaccard,base_finite_top5pct_unit_footprint_jaccard,hybrid_finite_top5pct_unit_footprint_jaccard,delta_finite_top5pct_unit_footprint_jaccard,base_finite_top20_units_footprint_mass,hybrid_finite_top20_units_footprint_mass,delta_finite_top20_units_footprint_mass,base_finite_top5pct_units_footprint_mass,hybrid_finite_top5pct_units_footprint_mass,delta_finite_top5pct_units_footprint_mass,footprint_zone_count
Dallas,55,2019-04-17 11:00:00,0.5,0.14197505570048913,0.14197505570048916,2.7755575615628914e-17,0.41238778271567766,0.412387782715677,-6.661338147750939e-16,42.118671259594464,43.615463594426956,1.03553750130452,0.19863695103900583,0.22293449479433505,0.02429754375532922,0.5192111799305461,0.5495941401025148,0.03038296017196873,4.606972000594597,4.52559055492198,0.9823351551383178,0.6297233168143924,0.6081125174328283,0.9656820721028919,0.0438598386249286,0.0157480399999999,13.442521020494691,0.6628319085385213,7.2162861339274755,0.3498872025707158,0.4103217036818827,0.6578806990445705,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0284625110250287,0.0284625110250287,0.0,0.026291914810353003,0.026291914810353003,0.0,0.9443427371005778,0.8224305269351513,0.41416309012875535,0.16299559471365638,0.25,0.22580645161290322,0.0,0.3333333333333333,0.3333333333333333,0.0,0.35714285714285715,0.35714285714285715,0.026425140431543304,0.32890579424054867,0.30248065380900535,0.024960966491167396,0.32817163782726666,0.30321067133609925,364
Dallas,56,2019-04-18 02:00:00,0.5,0.14197505570048916,0.14197505570048913,-2.7755575615628914e-17,0.41238778271567744,0.41238778271567744,0.0,62.063029641184464,64.33314516158222,1.0365775814284666,0.1907390184470517,0.21952324915475946,0.028784230707707747,0.4990856716244383,0.5353687199867303,0.036283048362292014,5.538040685641719,5.428810008500541,0.9802762956537361,0.4273576317293792,0.41227751727029877,0.9647131270405631,0.0456232153879828,0.1712599349999999,13.489906484269547,0.6736051082105752,7.256478174438739,0.3546591655803173,0.3969174660826307,0.644632880642333,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027361533251395703,0.027361533251395703,0.0,0.025591450781997104,0.025591450781997104,0.0,0.9384356574601295,0.8023438771550931,0.40962566844919784,0.14285714285714285,0.25,0.22580645161290322,0.0,0.3793103448275862,0.3793103448275862,0.0,0.4074074074074074,0.4074074074074074,0.025653261789018476,0.36929731083595546,0.34364404904693696,0.024333687398975977,0.36847065055239014,0.3441369631534142,364
Dallas,57,2019-04-18 12:00:00,0.5,0.14197505570048913,0.14197505570048913,0.0,0.4123877827156772,0.4123877827156772,0.0,46.6015514648196,48.75253211180353,1.0461568462716901,0.2012419075267518,0.2310146956379497,0.029772788111197906,0.524034706526364,0.5596066150547083,0.035571908528344354,4.532209166208983,4.451970714527367,0.9822959513254917,0.569146488297276,0.5440355242386541,0.9558796117081444,0.040577415839367,0.09448824,13.306061208137898,0.6798633747058973,7.164555536372915,0.35402770270854966,0.39344569169484933,0.6455410953631359,1.0,0.9999999999999992,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305600812058964,0.0305600812058964,0.0,0.029019520148911,0.029019520148911,0.0,0.9460277324824498,0.8139070954637299,0.41568206229860366,0.18385650224215247,0.25,0.22580645161290322,0.0,0.3793103448275862,0.3793103448275862,0.0,0.4074074074074074,0.4074074074074074,0.0292155719882022,0.3777279194154592,0.348512347427257,0.0276415484353582,0.3770221650513349,0.3493806166159767,364
Dallas,58,2019-04-18 22:00:00,0.5,0.14197505570048913,0.14197505570048913,0.0,0.4123877827156772,0.41238778271567766,4.440892098500626e-16,61.12567351470346,64.43281797492011,1.0541040166931026,0.18683750922153308,0.22040839908575932,0.03357088986422624,0.48978266083120947,0.5309706746811935,0.04118801384998405,4.833019751479085,4.750666403973829,0.9829602708575621,0.4339111185257838,0.41163975438309613,0.9486729811894317,0.0365575631876469,0.009842525,13.49342242590716,0.6952422814714228,7.258236145257547,0.3618061023839316,0.3810279292488781,0.6303470958510926,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02785994004782842,0.02785994004782842,0.0,0.026774577504339113,0.026774577504339113,0.0,0.9320288599355627,0.7795243706351003,0.3545734840698869,0.12340425531914893,0.25,0.22580645161290322,0.0,0.42857142857142855,0.42857142857142855,0.0,0.4074074074074074,0.4074074074074074,0.026851289049433076,0.39369332156037157,0.3668420325109385,0.02390592856545818,0.37961702476329806,0.35571109619783986,364
Dallas,59,2019-04-23 19:00:00,0.5,0.14197505570048916,0.14197505570048913,-2.7755575615628914e-17,0.41238778271567766,0.41238778271567766,0.0,42.04776622823563,43.86216905081158,1.0431509919629822,0.19947492429155955,0.22467891207510005,0.025203987783540494,0.5177330219907521,0.5486848911215958,0.03095186913084369,4.279802946567424,4.206093178460899,0.9827772986217407,0.6307852174938187,0.6046921513316291,0.9586339923027045,0.0621555549331903,2.2106311149999995,13.389422139098182,0.6621134030410518,7.206236001853058,0.3487564171419071,0.4027720946510667,0.6506969990589951,1.0,0.9999999999999991,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026258704998833603,0.026258704998833603,0.0,0.0250786676204023,0.0250786676204023,0.0,0.9429380364859716,0.814932453945713,0.41264737406216506,0.17857142857142858,0.2903225806451613,0.26666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.35714285714285715,0.35714285714285715,0.025206843431961803,0.34135497313460694,0.31614812970264516,0.0239623436505316,0.34052051546029793,0.3165581718097663,364
Dallas,60,2019-04-24 11:00:00,0.5,0.14197505570048913,0.14197505570048913,0.0,0.41238778271567744,0.41238778271567744,0.0,41.220915739296586,43.06829933670217,1.0448166559202479,0.1935651274973023,0.21621602669492743,0.02265089919762514,0.5062952073392997,0.535445114449461,0.0291499071101613,4.947947475755596,4.8525806316667355,0.980725978892026,0.6434381403157895,0.615838325958793,0.9571057221701981,0.0621555549331903,0.041338605,13.337667917763278,0.6588424113847735,7.163859582561769,0.3464666994397816,0.40696951757522537,0.6547745043702179,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026196901794198,0.026196901794198,0.0,0.025198605792158397,0.025198605792158397,0.0,0.9414290550788194,0.8221462099098419,0.42332613390928725,0.17857142857142858,0.2903225806451613,0.26666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.35714285714285715,0.35714285714285715,0.025292037424083074,0.3301265528597254,0.30483451543564233,0.02408868122092567,0.3297996413019794,0.30571096008105375,364
Dallas,61,2019-04-24 15:00:00,0.5,0.14197505570048916,0.14197505570048913,-2.7755575615628914e-17,0.41238778271567744,0.41238778271567744,0.0,38.1824170414523,39.99832398863869,1.0475587217334872,0.20417316659961218,0.2268312777656414,0.022658111166029227,0.5300410760878784,0.5579485777045599,0.02790750161668143,4.525688345695522,4.447262544789974,0.9826709673943546,0.694641969276391,0.6631055184447379,0.9546004240652135,0.0621555549331903,0.3523623950000001,13.390541481944148,0.660819770387874,7.20679567327604,0.3476655148935992,0.40235084534977306,0.650178319743826,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024776403536347,0.024776403536347,0.0,0.0235023999038905,0.0235023999038905,0.0,0.9471021659834024,0.8270809060448693,0.4372955288985823,0.2,0.25,0.26666666666666666,0.0,0.3793103448275862,0.3793103448275862,0.0,0.35714285714285715,0.35714285714285715,0.023569640134896628,0.34702075721660997,0.3234511170817133,0.02239643939688853,0.3331160632599939,0.31071962386310537,364
Dallas,62,2019-04-28 01:00:00,0.5,0.14197505570048913,0.14197505570048913,0.0,0.41238778271567766,0.41238778271567744,-2.220446049250313e-16,155.22758524915162,161.07115633668974,1.0376451845086605,0.19473758186512438,0.22951828922649958,0.0347807073613752,0.5097929753740662,0.5509610520621144,0.04116807668804823,6.1624922607590005,6.071301972414268,0.9852023687030966,0.1708659535148687,0.16466703268687757,0.96372056164219,0.0178690733315265,0.053149635,13.620183476181303,0.6871767965139719,7.321616670394618,0.3611092588181839,0.39116989127281365,0.6386511324889568,1.0,0.9999999999999997,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02647627534853965,0.02647627534853965,0.0,0.025081703494434247,0.025081703494434247,0.0,0.9366541064805727,0.7744782467207498,0.39323467230443976,0.1,0.17647058823529413,0.15151515151515152,0.0,0.48148148148148145,0.48148148148148145,0.0,0.52,0.52,0.02524939741357885,0.3889292194147337,0.36367982200115484,0.023775271443382547,0.3868226689594231,0.36304739751604054,364
Dallas,63,2019-04-28 09:00:00,0.5,0.14197505570048916,0.14197505570048913,-2.7755575615628914e-17,0.4123877827156772,0.4123877827156772,0.0,78.51720454588178,82.30607635998871,1.0482553070504808,0.19755496602030598,0.22794141810669188,0.030386452086385907,0.5154148130330642,0.5507004312903987,0.03528561825733445,5.297969870577981,5.2027413681644585,0.982025473013282,0.3377999703225296,0.322249711544997,0.9539660741749464,0.0214141071204946,0.005905515,13.510964763282608,0.6710203834109447,7.26700731394527,0.3506852767977293,0.39449597762264776,0.6444946809654615,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024591929416706695,0.024591929416706695,0.0,0.0233152232778965,0.0233152232778965,0.0,0.9413666901746018,0.7927269985631501,0.38010471204188484,0.13793103448275862,0.17647058823529413,0.15151515151515152,0.0,0.48148148148148145,0.48148148148148145,0.0,0.46153846153846156,0.46153846153846156,0.0234488025538935,0.3778675316577086,0.3544187291038151,0.021666227781094997,0.37604957515405657,0.35438334737296157,364
Dallas,64,2019-04-30 18:00:00,0.5,0.1419750557004891,0.1419750557004891,0.0,0.41238778271567744,0.4123877827156772,-2.220446049250313e-16,42.662845821196896,44.43701128302093,1.0415857270576767,0.20993622187089878,0.23691063218946248,0.026974410318563707,0.5391048043520683,0.5694099001555488,0.03030509580348051,4.147590005721092,4.063872365767027,0.9798153530511485,0.6216910488476822,0.5968697848845013,0.9600745997401962,0.0549382720110242,0.005905515,14.0410565815188,0.6781605894062712,7.532053223063366,0.3586448574142671,0.390808884525117,0.6348579071741404,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023466019642991092,0.023466019642991092,0.0,0.021879684449961394,0.021879684449961394,0.0,0.9466276823091362,0.8068893641497561,0.42179072276159657,0.18385650224215247,0.21212121212121213,0.1875,0.0,0.42857142857142855,0.42857142857142855,0.0,0.46153846153846156,0.46153846153846156,0.022115953862739696,0.39218224046775174,0.37006628660501206,0.020866722861811293,0.390467134539211,0.3696004116773997,363
Houston,52,2019-04-04 01:00:00,0.5,0.15440043347854832,0.15440043347854832,0.0,0.4273693614900662,0.4273693614900662,0.0,279.5535076115705,299.6479995775228,1.0718806647701693,0.22401990955712914,0.23979284946151416,0.015772939904385025,0.5526894072043194,0.5734132504164509,0.0207238432121315,6.732079784016875,6.729338848487213,0.9995928545683357,0.0895555999369977,0.08354997238074077,0.93293967590545,0.0139318362359163,0.5826774800000001,12.064549811706007,0.6016508164114909,6.534341237525394,0.30385908033589404,0.4951907972993874,0.7545404803490117,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374886910741006,0.0374886910741006,0.0,0.0374886910741006,0.0374886910741006,0.0,0.9545253173112086,0.8786256652366994,0.5492341356673961,0.32710280373831774,0.3793103448275862,0.3793103448275862,0.0,0.21212121212121213,0.21212121212121213,0.0,0.21212121212121213,0.21212121212121213,0.0374886910741006,0.19741617689883492,0.15992748582473432,0.0374886910741006,0.19741617689883492,0.15992748582473432,386
Houston,60,2019-04-18 05:00:00,0.5,0.15440043347854832,0.15440043347854832,0.0,0.42736936149006577,0.42736936149006577,0.0,54.7645989650372,58.27990226675766,1.0641893370563107,0.24694755641609634,0.2562246391029781,0.009277082686881766,0.5848951587505875,0.5989937398741432,0.014098581123555665,4.327889952243208,4.311362449195273,0.9961811637471585,0.4571490079682581,0.4295748811323304,0.9396824091154053,0.0527549075025259,0.8622051900000001,12.011614858146531,0.5703244112275783,6.46757179030941,0.2887374430421856,0.5205487306395098,0.775142766548873,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04103161209686001,0.04103161209686001,0.0,0.04103161209686001,0.04103161209686001,0.0,0.9660115854120944,0.9135742542211783,0.6145952109464082,0.4129353233830846,0.48148148148148145,0.48148148148148145,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.04103161209686001,0.1613544486547806,0.12032283655792059,0.04103161209686001,0.1613544486547806,0.12032283655792059,386
